rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
18,57:27,,Tadesse TOLA,1987-10-31,ETH,7,Debrecen (HUN),2006-10-08,1150.0,20-kilometres,road-running,male,senior,20-kilometres,track,3447.0,HUN,18.0,2006
18,57:27,,Josphat Ledama KISAISA,1998-06-25,KEN,1,Tachikawa (JPN),2017-10-14,1150.0,20-kilometres,road-running,male,senior,20-kilometres,track,3447.0,JPN,19.0,2017
21,57:31,,Ben Kimutai KIMWOLE,,KEN,2,Paris (FRA),2005-10-16,1147.0,20-kilometres,road-running,male,senior,20-kilometres,track,3451.0,FRA,,2005
22,57:32,,Elvis TABARACH,1997-06-20,KEN,1,Paris (FRA),2023-10-08,1146.0,20-kilometres,road-running,male,senior,20-kilometres,track,3452.0,FRA,26.0,2023
23,57:33,,Mubarak Hassan SHAMI,1980-12-02,QAT,8,Debrecen (HUN),2006-10-08,1146.0,20-kilometres,road-running,male,senior,20-kilometres,track,3453.0,HUN,25.0,2006
23,57:33,,Emmanuel MUTAI,1984-10-12,KEN,3,Alphen aan den Rijn (NED),2008-03-09,1146.0,20-kilometres,road-running,male,senior,20-kilometres,track,3453.0,NED,23.0,2008
23,57:33,,Dominic Nyairo OMARE,1997-03-11,KEN,2,Tachikawa (JPN),2017-10-14,1146.0,20-kilometres,road-running,male,senior,20-kilometres,track,3453.0,JPN,20.0,2017
26,57:34,,Evans Kiprop CHERUIYOT,1982-05-10,KEN,2,Alphen aan den Rijn (NED),2007-03-11,1145.0,20-kilometres,road-running,male,senior,20-kilometres,track,3454.0,NED,24.0,2007
27,57:36,,Hassan CHAHDI,1989-05-07,FRA,2,Paris (FRA),2023-10-08,1143.0,20-kilometres,road-running,male,senior,20-kilometres,track,3456.0,FRA,34.0,2023
28,57:37,,Khalid KHANNOUCHI,1971-12-22,MAR,1,"New Haven, CT (USA)",1998-09-07,1143.0,20-kilometres,road-running,male,senior,20-kilometres,track,3457.0,USA,26.0,1998
28,57:37,,James Kabogor YATICH,1984-10-22,KEN,3,Alphen aan den Rijn (NED),2007-03-11,1143.0,20-kilometres,road-running,male,senior,20-kilometres,track,3457.0,NED,22.0,2007
30,57:38,,Robert Kiprotich CHERUIYOT,1974-12-20,KEN,1,Paris (FRA),2002-10-13,1142.0,20-kilometres,road-running,male,senior,20-kilometres,track,3458.0,FRA,27.0,2002
31,57:40,,Tessema ABSHERO,1986-12-09,ETH,4,Alphen aan den Rijn (NED),2008-03-09,1141.0,20-kilometres,road-running,male,senior,20-kilometres,track,3460.0,NED,21.0,2008
31,57:40,,Zouhair TALBI,1995-04-08,MAR,,"New Haven, CT (USA)",2025-09-01,1141.0,20-kilometres,road-running,male,senior,20-kilometres,track,3460.0,USA,30.0,2025
33,57:41,,Sondre Nordstad MOEN,1991-01-12,NOR,3,Paris (FRA),2023-10-08,1140.0,20-kilometres,road-running,male,senior,20-kilometres,track,3461.0,FRA,32.0,2023
34,57:42,,Girma TOLA,1974-10-19,ETH,3,Paris (FRA),2005-10-16,1139.0,20-kilometres,road-running,male,senior,20-kilometres,track,3462.0,FRA,31.0,2005
34,57:42,,Dieudonné DISI,1980-04-24,RWA,9,Debrecen (HUN),2006-10-08,1139.0,20-kilometres,road-running,male,senior,20-kilometres,track,3462.0,HUN,26.0,2006
34,57:42,,Sammy KITWARA,1986-11-26,KEN,1,Paris (FRA),2008-10-12,1139.0,20-kilometres,road-running,male,senior,20-kilometres,track,3462.0,FRA,21.0,2008
37,57:43,,James Kibocha THEURI,1978-11-30,FRA,4,Paris (FRA),2005-10-16,1138.0,20-kilometres,road-running,male,senior,20-kilometres,track,3463.0,FRA,26.0,2005
38,57:44,,Elliah MBOGO,,KEN,5,Alphen aan den Rijn (NED),2008-03-09,1138.0,20-kilometres,road-running,male,senior,20-kilometres,track,3464.0,NED,,2008
39,57:45,,Morhad AMDOUNI,1988-06-21,FRA,4,Paris (FRA),2023-10-08,1137.0,20-kilometres,road-running,male,senior,20-kilometres,track,3465.0,FRA,35.0,2023
40,57:46,,Hendrick RAMAALA,1972-02-02,RSA,1,Paris (FRA),1998-10-18,1136.0,20-kilometres,road-running,male,senior,20-kilometres,track,3466.0,FRA,26.0,1998
41,57:47,,Lahoussine MRIKIK,1972-06-07,MAR,2,Paris (FRA),1998-10-18,1136.0,20-kilometres,road-running,male,senior,20-kilometres,track,3467.0,FRA,26.0,1998
41,57:47,,John KALES,,KEN,6,Alphen aan den Rijn (NED),2008-03-09,1136.0,20-kilometres,road-running,male,senior,20-kilometres,track,3467.0,NED,,2008
41,57:47,,Benjamin NGANDU,1991-03-21,KEN,1,Tachikawa (JPN),2012-10-20,1136.0,20-kilometres,road-running,male,senior,20-kilometres,track,3467.0,JPN,21.0,2012
44,57:48,,David Kiprono LANGAT,,KEN,5,Paris (FRA),2005-10-16,1135.0,20-kilometres,road-running,male,senior,20-kilometres,track,3468.0,FRA,,2005
45,57:49,,Toshihiko SEKO,1956-07-15,JPN,1,Fuchu (JPN),1980-11-23,1134.0,20-kilometres,road-running,male,senior,20-kilometres,track,3469.0,JPN,24.0,1980
45,57:49,,Yonas KIFLE,1977-11-05,ERI,10,Debrecen (HUN),2006-10-08,1134.0,20-kilometres,road-running,male,senior,20-kilometres,track,3469.0,HUN,28.0,2006
47,57:50,,Dagim GETNET,1983-06-12,ETH,2,Paris (FRA),2008-10-12,1134.0,20-kilometres,road-running,male,senior,20-kilometres,track,3470.0,FRA,25.0,2008
48,57:52,,Kamal SAAIDOU,1964-12-09,MAR,3,Paris (FRA),1998-10-18,1132.0,20-kilometres,road-running,male,senior,20-kilometres,track,3472.0,FRA,33.0,1998
48,57:52,,David KIPTUM BUSENEI,1974-12-22,KEN,4,Paris (FRA),1998-10-18,1132.0,20-kilometres,road-running,male,senior,20-kilometres,track,3472.0,FRA,23.0,1998
48,57:52,,Wilson Kwambai CHEBET,1985-07-12,KEN,1,Alphen aan den Rijn (NED),2009-03-08,1132.0,20-kilometres,road-running,male,senior,20-kilometres,track,3472.0,NED,23.0,2009
51,57:53,,Fikadu LEMMA,1984-02-19,ETH,3,Paris (FRA),2008-10-12,1131.0,20-kilometres,road-running,male,senior,20-kilometres,track,3473.0,FRA,24.0,2008
52,57:54,,Domingos CASTRO,1963-11-22,POR,1,Paris (FRA),1999-10-17,1131.0,20-kilometres,road-running,male,senior,20-kilometres,track,3474.0,FRA,35.0,1999
52,57:54,,Salah HISSOU,1972-01-16,MAR,1,Alphen aan den Rijn (NED),2004-03-07,1131.0,20-kilometres,road-running,male,senior,20-kilometres,track,3474.0,NED,32.0,2004
52,57:54,,Ryan HALL,1982-10-14,USA,11,Debrecen (HUN),2006-10-08,1131.0,20-kilometres,road-running,male,senior,20-kilometres,track,3474.0,HUN,24.0,2006
52,57:54,,Morhad AMDOUNI,1988-06-21,FRA,1,Paris (FRA),2021-10-10,1131.0,20-kilometres,road-running,male,senior,20-kilometres,track,3474.0,FRA,33.0,2021
52,57:54,,Hicham SIGUENI,1993-01-30,MAR,5,Paris (FRA),2023-10-08,1131.0,20-kilometres,road-running,male,senior,20-kilometres,track,3474.0,FRA,30.0,2023
57,57:56,,Kamel KOHIL,1971-12-25,ALG,5,Paris (FRA),1998-10-18,1129.0,20-kilometres,road-running,male,senior,20-kilometres,track,3476.0,FRA,26.0,1998
58,57:57,,Luke METTO,,KEN,2,Paris (FRA),1999-10-17,1129.0,20-kilometres,road-running,male,senior,20-kilometres,track,3477.0,FRA,,1999
58,57:57,,Abdellah FALIL,,MAR,7,Alphen aan den Rijn (NED),2008-03-09,1129.0,20-kilometres,road-running,male,senior,20-kilometres,track,3477.0,NED,,2008
58,57:57,,Enock OMWAMBA,1993-04-04,KEN,1,Tachikawa (JPN),2013-10-19,1129.0,20-kilometres,road-running,male,senior,20-kilometres,track,3477.0,JPN,20.0,2013
58,57:57,,Josphat Kiprono MENJO,1979-08-20,KEN,2,Paris (FRA),2021-10-10,1129.0,20-kilometres,road-running,male,senior,20-kilometres,track,3477.0,FRA,42.0,2021
62,57:58,,Hendrick RAMAALA,1972-02-02,RSA,1,Alphen aan den Rijn (NED),2000-03-12,1128.0,20-kilometres,road-running,male,senior,20-kilometres,track,3478.0,NED,28.0,2000
62,57:58,,Raji ASSEFA,1986-02-18,ETH,2,Alphen aan den Rijn (NED),2009-03-08,1128.0,20-kilometres,road-running,male,senior,20-kilometres,track,3478.0,NED,23.0,2009
62,57:58,,Tessema ABSHERO,1986-12-09,ETH,3,Alphen aan den Rijn (NED),2009-03-08,1128.0,20-kilometres,road-running,male,senior,20-kilometres,track,3478.0,NED,22.0,2009
65,57:59,,Lahoussine MRIKIK,1972-06-07,MAR,3,Paris (FRA),1999-10-17,1127.0,20-kilometres,road-running,male,senior,20-kilometres,track,3479.0,FRA,27.0,1999
66,58:00,,Daniel MUIVA KITONYI,1994-01-12,KEN,2,Tachikawa (JPN),2013-10-19,1127.0,20-kilometres,road-running,male,senior,20-kilometres,track,3480.0,JPN,19.0,2013
67,58:03,,John KIPSANG,,KEN,6,Paris (FRA),1998-10-18,1124.0,20-kilometres,road-running,male,senior,20-kilometres,track,3483.0,FRA,,1998
67,58:03,,Rodgers ROP,1976-02-16,KEN,4,Alphen aan den Rijn (NED),2007-03-11,1124.0,20-kilometres,road-running,male,senior,20-kilometres,track,3483.0,NED,31.0,2007
69,58:04,,Greg VAN HEST,1973-06-03,NED,1,Alphen aan den Rijn (NED),1999-03-13,1124.0,20-kilometres,road-running,male,senior,20-kilometres,track,3484.0,NED,25.0,1999
69,58:04,,John KIPROTICH,1983-06-05,KEN,4,Paris (FRA),2008-10-12,1124.0,20-kilometres,road-running,male,senior,20-kilometres,track,3484.0,FRA,25.0,2008
69,58:04,,Yann SCHRUB,1996-03-20,FRA,1,Paris (FRA),2022-10-09,1124.0,20-kilometres,road-running,male,senior,20-kilometres,track,3484.0,FRA,26.0,2022
69,58:04,,Elvis TABARACH,1997-06-20,KEN,2,Paris (FRA),2022-10-09,1124.0,20-kilometres,road-running,male,senior,20-kilometres,track,3484.0,FRA,25.0,2022
73,58:05,,Abdelilah ELMAIMOUNI,1992-05-01,MAR,3,Paris (FRA),2022-10-09,1123.0,20-kilometres,road-running,male,senior,20-kilometres,track,3485.0,FRA,30.0,2022
73,58:05,,Hayimro YELE,1998-01-13,ETH,1,Paris (FRA),2024-10-13,1123.0,20-kilometres,road-running,male,senior,20-kilometres,track,3485.0,FRA,26.0,2024
73,58:05,,Casey CLINGER,1998-10-09,USA,4,"New Haven, CT (USA)",2025-09-01,1123.0,20-kilometres,road-running,male,senior,20-kilometres,track,3485.0,USA,26.0,2025
76,58:07,,Dennis MUSAU,1983-06-10,KEN,1,Paris (FRA),2007-10-14,1122.0,20-kilometres,road-running,male,senior,20-kilometres,track,3487.0,FRA,24.0,2007
76,58:07,,Tebalu ZAWUDE HEYI,1987-11-02,ETH,1,Paris (FRA),2013-10-13,1122.0,20-kilometres,road-running,male,senior,20-kilometres,track,3487.0,FRA,25.0,2013
76,58:07,,Yann SCHRUB,1996-03-20,FRA,2,Paris (FRA),2024-10-13,1122.0,20-kilometres,road-running,male,senior,20-kilometres,track,3487.0,FRA,28.0,2024
79,58:08,,Toshihiko SEKO,1956-07-15,JPN,1,Fuchu (JPN),1979-11-18,1121.0,20-kilometres,road-running,male,senior,20-kilometres,track,3488.0,JPN,23.0,1979
79,58:08,,Paul Kimaiyo KIMUGUL,1980-03-04,KEN,5,Alphen aan den Rijn (NED),2007-03-11,1121.0,20-kilometres,road-running,male,senior,20-kilometres,track,3488.0,NED,27.0,2007
79,58:08,,Jonathan MAIYO,1988-05-05,KEN,2,Paris (FRA),2007-10-14,1121.0,20-kilometres,road-running,male,senior,20-kilometres,track,3488.0,FRA,19.0,2007
79,58:08,,Charles BARONGO OGARI,1992-10-15,KEN,2,Paris (FRA),2013-10-13,1121.0,20-kilometres,road-running,male,senior,20-kilometres,track,3488.0,FRA,21.0,2013
79,58:08,,Stephan BARONGO OGARI,1992-10-15,KEN,4,Paris (FRA),2022-10-09,1121.0,20-kilometres,road-running,male,senior,20-kilometres,track,3488.0,FRA,30.0,2022
79,58:08,,Erick Leon NDIEMA,1990-01-01,KEN,5,Paris (FRA),2022-10-09,1121.0,20-kilometres,road-running,male,senior,20-kilometres,track,3488.0,FRA,32.0,2022
85,58:09,,Joseph KIBOR,1972-12-22,KEN,2,Alphen aan den Rijn (NED),1999-03-13,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3489.0,NED,26.0,1999
85,58:09,,David NDEGWA MAINA,1972-12-17,KEN,4,Paris (FRA),1999-10-17,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3489.0,FRA,26.0,1999
85,58:09,,Michele GAMBA,1972-10-02,ITA,1,Almeirim (POR),2001-01-22,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3489.0,POR,28.0,2001
85,58:09,,Philimon TERER,,KEN,3,Paris (FRA),2007-10-14,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3489.0,FRA,,2007
85,58:09,,Hillary BOR,1989-11-22,USA,1,"New Haven, CT (USA)",2024-09-02,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3489.0,USA,34.0,2024
85,58:09,,Emmanuel ROUDOLFF,1995-07-30,FRA,3,Paris (FRA),2024-10-13,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3489.0,FRA,29.0,2024
91,58:10,,Paulo CATARINO,1963-09-30,POR,2,Almeirim (POR),2001-01-22,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3490.0,POR,37.0,2001
91,58:10,,Sammy Kipkorir KIBET,,KEN,4,Paris (FRA),2007-10-14,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3490.0,FRA,,2007
91,58:10,,John Nzau MWANGANGI,1990-11-01,KEN,1,Paris (FRA),2010-10-10,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3490.0,FRA,19.0,2010
91,58:10,,Mehdi FRÈRE,1996-07-27,FRA,6,Paris (FRA),2022-10-09,1120.0,20-kilometres,road-running,male,senior,20-kilometres,track,3490.0,FRA,26.0,2022
95,58:11,,Alberto CHAICA,1973-09-17,POR,3,Almeirim (POR),2001-01-22,1119.0,20-kilometres,road-running,male,senior,20-kilometres,track,3491.0,POR,27.0,2001
95,58:11,,Josphat Muchiri NDAMBIRI,1985-02-12,KEN,1,Tachikawa (JPN),2004-10-16,1119.0,20-kilometres,road-running,male,senior,20-kilometres,track,3491.0,JPN,19.0,2004
95,58:11,,Mohamed EL HACHIMI,1980-09-05,MAR,4,Alphen aan den Rijn (NED),2009-03-08,1119.0,20-kilometres,road-running,male,senior,20-kilometres,track,3491.0,NED,28.0,2009
95,58:11,,Simon KARIUKI,1996-04-01,KEN,3,Tachikawa (JPN),2017-10-14,1119.0,20-kilometres,road-running,male,senior,20-kilometres,track,3491.0,JPN,21.0,2017
99,58:12,,Jakob KITUR,,KEN,5,Paris (FRA),2007-10-14,1118.0,20-kilometres,road-running,male,senior,20-kilometres,track,3492.0,FRA,,2007
99,58:12,,Ezechiel NIZIGIYIMANA,1990-03-30,BDI,1,Paris (FRA),2012-10-14,1118.0,20-kilometres,road-running,male,senior,20-kilometres,track,3492.0,FRA,22.0,2012
101,58:14,,Elvis TABARACH,1997-06-20,KEN,4,Paris (FRA),2024-10-13,1117.0,20-kilometres,road-running,male,senior,20-kilometres,track,3494.0,FRA,27.0,2024
102,58:15,,Richard Mutai KIPRONO,,KEN,1,Alphen aan den Rijn (NED),2001-03-11,1116.0,20-kilometres,road-running,male,senior,20-kilometres,track,3495.0,NED,,2001
102,58:15,,John Nzau MWANGANGI,1990-11-01,KEN,1,Paris (FRA),2011-10-09,1116.0,20-kilometres,road-running,male,senior,20-kilometres,track,3495.0,FRA,20.0,2011
102,58:15,,Patrick MATHENGE,1997-11-02,KEN,1,Tachikawa (JPN),2016-10-16,1116.0,20-kilometres,road-running,male,senior,20-kilometres,track,3495.0,JPN,18.0,2016
102,58:15,,Dominic Lokinyomo LOBALU,1998-08-16,SUI,1,Genève (SUI),2022-11-06,1116.0,20-kilometres,road-running,male,senior,20-kilometres,track,3495.0,SUI,24.0,2022
102,58:15,,Felix BOUR,1994-03-25,FRA,5,Paris (FRA),2024-10-13,1116.0,20-kilometres,road-running,male,senior,20-kilometres,track,3495.0,FRA,30.0,2024
107,58:16,,Fekadu DEGEFU,,ETH,5,Paris (FRA),1999-10-17,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,FRA,,1999
107,58:16,,Christopher KANDIE,1969-09-19,KEN,2,Alphen aan den Rijn (NED),2000-03-12,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,NED,30.0,2000
107,58:16,,William KIPLAGAT,1972-06-21,KEN,2,Alphen aan den Rijn (NED),2001-03-11,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,NED,28.0,2001
107,58:16,,Evans KIPLAGAT,1988-03-05,KEN,2,Paris (FRA),2012-10-14,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,FRA,24.0,2012
107,58:16,,Edwin KIPYEGO,1990-11-16,KEN,1,Marseille (FRA),2012-10-28,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,FRA,21.0,2012
107,58:16,,Tonny OCHIENG,1996-06-25,KEN,6,Paris (FRA),2024-10-13,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,FRA,28.0,2024
107,58:16,,David CHESEREK,1994-09-08,KEN,7,Paris (FRA),2024-10-13,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3496.0,FRA,30.0,2024
114,58:17,,Salim KIPSANG,1979-12-22,KEN,1,Alphen aan den Rijn (NED),2006-03-12,1115.0,20-kilometres,road-running,male,senior,20-kilometres,track,3497.0,NED,26.0,2006
115,58:18,,Salaro NGADI,1979-03-14,TAN,4,Almeirim (POR),2001-01-22,1114.0,20-kilometres,road-running,male,senior,20-kilometres,track,3498.0,POR,21.0,2001
115,58:18,,Benjamin KOSKEI,1971-09-05,KEN,3,Alphen aan den Rijn (NED),2001-03-11,1114.0,20-kilometres,road-running,male,senior,20-kilometres,track,3498.0,NED,29.0,2001
115,58:18,,Bernard CHEPKOK,1984-01-17,KEN,1,Alphen aan den Rijn (NED),2010-03-07,1114.0,20-kilometres,road-running,male,senior,20-kilometres,track,3498.0,NED,26.0,2010
118,58:19,,Dickson MARWA MKAMI,1982-03-09,TAN,12,Debrecen (HUN),2006-10-08,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3499.0,HUN,24.0,2006
118,58:19,,Michaël GRAS,1991-09-15,FRA,7,Paris (FRA),2022-10-09,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3499.0,FRA,31.0,2022
120,58:20,,Salah HISSOU,1972-01-16,MAR,1,Paris (FRA),1994-10-16,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3500.0,FRA,22.0,1994
120,58:20,,Kenneth CHERUIYOT,1974-02-08,KEN,7,Paris (FRA),1998-10-18,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3500.0,FRA,24.0,1998
120,58:20,,Faustin BAHA,1982-05-30,TAN,6,Paris (FRA),1999-10-17,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3500.0,FRA,17.0,1999
120,58:20,,Felix LIMO,1980-08-22,KEN,2,Alphen aan den Rijn (NED),2004-03-07,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3500.0,NED,23.0,2004
120,58:20,,Daniel MUIVA KITONYI,1994-01-12,KEN,1,Tachikawa (JPN),2015-10-17,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3500.0,JPN,21.0,2015
120,58:20,,William KIBOR,1985-01-10,KEN,6,Paris (FRA),2023-10-08,1113.0,20-kilometres,road-running,male,senior,20-kilometres,track,3500.0,FRA,38.0,2023
126,58:21,,Abreham ASSEFA,1972-12-09,ETH,8,Paris (FRA),1998-10-18,1112.0,20-kilometres,road-running,male,senior,20-kilometres,track,3501.0,FRA,25.0,1998
126,58:21,,Alfred Kipserem CHEROP,1986-03-02,KEN,3,Paris (FRA),2012-10-14,1112.0,20-kilometres,road-running,male,senior,20-kilometres,track,3501.0,FRA,26.0,2012
126,58:21,,Samuel Tsegay TESFAMARIAM,1988-02-24,ERI,1,Paris (FRA),2018-10-14,1112.0,20-kilometres,road-running,male,senior,20-kilometres,track,3501.0,FRA,30.0,2018
129,58:22,,Clemens KIPROTICH,1964-10-06,KEN,9,Paris (FRA),1998-10-18,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3502.0,FRA,34.0,1998
129,58:22,,Dejene YIRDAWE,1978-08-21,ETH,2,Alphen aan den Rijn (NED),2010-03-07,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3502.0,NED,31.0,2010
129,58:22,,Elarbi KHATTABI,1967-05-16,MAR,1,Paris (FRA),1996-10-20,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3502.0,FRA,29.0,1996
132,58:23,,Worku BIKILA,1968-05-06,ETH,4,Alphen aan den Rijn (NED),2001-03-11,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3503.0,NED,32.0,2001
132,58:23,,Feysa BEKELE,1983-08-04,ETH,2,Paris (FRA),2011-10-09,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3503.0,FRA,28.0,2011
132,58:23,,Shadrack KIPCHIRCHIR,1989-02-22,USA,5,"New Haven, CT (USA)",2025-09-01,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3503.0,USA,36.0,2025
132,58:23,,John MAINA,1993-07-14,KEN,1,Tachikawa (JPN),2010-10-16,1111.0,20-kilometres,road-running,male,senior,20-kilometres,track,3503.0,JPN,17.0,2010
136,58:24,,Thomas OSANO,1970-06-04,KEN,2,Paris (FRA),1994-10-16,1110.0,20-kilometres,road-running,male,senior,20-kilometres,track,3504.0,FRA,24.0,1994
136,58:24,,Lukas Lokobe KANDA,1983-01-01,KEN,2,Paris (FRA),2010-10-10,1110.0,20-kilometres,road-running,male,senior,20-kilometres,track,3504.0,FRA,27.0,2010
136,58:24,,Alfred Kipserem CHEROP,1986-03-02,KEN,3,Paris (FRA),2013-10-13,1110.0,20-kilometres,road-running,male,senior,20-kilometres,track,3504.0,FRA,27.0,2013
136,58:24,,Lukas Lokobe KANDA,1983-01-01,KEN,5,Paris (FRA),2008-10-12,1110.0,20-kilometres,road-running,male,senior,20-kilometres,track,3504.0,FRA,25.0,2008
140,58:26,,Mustapha EL AZIZ,1985-12-24,MAR,3,Paris (FRA),2011-10-09,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,FRA,25.0,2011
140,58:26,,William CHESERET,,KEN,7,Paris (FRA),1999-10-17,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,FRA,,1999
140,58:26,,Tesfaye Sendeku ALEMAYEHU,1984-02-23,ETH,6,Paris (FRA),2008-10-12,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,FRA,24.0,2008
140,58:26,,Martin TOROITICH,1983-08-10,UGA,13,Debrecen (HUN),2006-10-08,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,HUN,23.0,2006
140,58:26,,Sammy CHUMBA,1978-08-09,KEN,1,Paris (FRA),2003-10-19,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,FRA,25.0,2003
140,58:26,,Geoffrey KENISI,,KEN,4,Paris (FRA),2012-10-14,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,FRA,,2012
140,58:26,,Kota MURAYAMA,1993-02-23,JPN,1,Tokyo (JPN),2014-10-18,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,JPN,21.0,2014
140,58:26,,Nathan MARTIN,1989-12-18,USA,2,"New Haven, CT (USA)",2024-09-02,1108.0,20-kilometres,road-running,male,senior,20-kilometres,track,3506.0,USA,34.0,2024
