rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
101,13:04.34,,Muktar EDRIS,14 JAN 1994,ETH,12,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1194,5000-metres,middlelong,male,u20
102,13:04.45,,Kuma GIRMA,24 NOV 2005,ETH,8,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1193,5000-metres,middlelong,male,u20
103,13:04.49,,Merhawi MEBRAHTU,21 SEP 2003,ERI,2,"Estadio Iberoamericano, Huelva (ESP)",25 MAY 2022,1193,5000-metres,middlelong,male,u20
104,13:04.62,,Daniel KOMEN,17 MAY 1976,KEN,6,"Olympiastadion, Berlin (GER)",01 SEP 1995,1193,5000-metres,middlelong,male,u20
105,13:04.63,,Telahun Haile BEKELE,13 MAY 1999,ETH,1,Huelva (ESP),08 JUN 2018,1193,5000-metres,middlelong,male,u20
106,13:04.65,,Muktar EDRIS,14 JAN 1994,ETH,1,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1193,5000-metres,middlelong,male,u20
107,13:04.71,,Selemon BAREGA,20 JAN 2000,ETH,2,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1192,5000-metres,middlelong,male,u20
108,13:04.72,,James Kwalia C'KURUI,12 JUN 1984,KEN,3,Ostrava (CZE),12 JUN 2003,1192,5000-metres,middlelong,male,u20
109,13:04.78,,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1192,5000-metres,middlelong,male,u20
110,13:04.79,,Leonard Patrick KOMON,10 JAN 1988,KEN,5,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1192,5000-metres,middlelong,male,u20
111,13:04.83,,Tariku BEKELE,28 FEB 1987,ETH,2,"Olympiastadion, Berlin (GER)",03 SEP 2006,1192,5000-metres,middlelong,male,u20
112,13:04.95,,Abadi HADIS,06 NOV 1997,ETH,5,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1192,5000-metres,middlelong,male,u20
113,13:05.05,,James Mwangi MURIGI,15 JUL 1986,KEN,,Tokyo (JPN),03 JUN 2005,1191,5000-metres,middlelong,male,u20
114,13:05.21,,Stanley Waithaka MBURU,09 APR 2000,KEN,2f1,Heusden-Zolder (BEL),20 JUL 2019,1191,5000-metres,middlelong,male,u20
115,13:05.40,,Abraham CHERKOS,23 SEP 1989,ETH,3,"Olympiastadion, Berlin (GER)",03 SEP 2006,1190,5000-metres,middlelong,male,u20
116,13:05.47,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,4,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1190,5000-metres,middlelong,male,u20
116,13:05.47,,Boniface KIPROP,12 OCT 1985,UGA,6,"Olympiastadion, Berlin (GER)",12 SEP 2004,1190,5000-metres,middlelong,male,u20
116,13:05.47,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,8,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1190,5000-metres,middlelong,male,u20
119,13:05.48,,Assefa MEZGEBU,19 JUN 1978,ETH,4,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1190,5000-metres,middlelong,male,u20
120,13:05.55,,Andrew Kiptoo ALAMISI,28 AUG 2007,KEN,2,"Polisportivo Comunale, San Vito al Tagliamento (ITA)",02 JUN 2024,1189,5000-metres,middlelong,male,u20
121,13:05.64,,Julius GITAHI,29 APR 1978,KEN,2,Osaka (JPN),10 MAY 1997,1189,5000-metres,middlelong,male,u20
122,13:05.67,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,1,"Campo Scuola Moreno Martini, Lucca (ITA)",04 JUN 2023,1189,5000-metres,middlelong,male,u20
123,13:05.81,,Francis KIPROP,25 DEC 1984,KEN,5,Stockholm (SWE),16 JUL 2002,1188,5000-metres,middlelong,male,u20
124,13:05.83,,Abraham CHERKOS,23 SEP 1989,ETH,3,Ostrava (CZE),27 JUN 2007,1188,5000-metres,middlelong,male,u20
125,13:05.89,,Joseph EBUYA,20 JUN 1987,KEN,4,Melbourne (AUS),20 MAR 2006,1188,5000-metres,middlelong,male,u20
126,13:06.06,,David Kiprotich BETT,18 OCT 1992,KEN,10,"Letzigrund, Zürich (SUI)",19 AUG 2010,1187,5000-metres,middlelong,male,u20
127,13:06.24,,Yomif KEJELCHA,01 AUG 1997,ETH,1,Barcelona (ESP),30 JUN 2016,1187,5000-metres,middlelong,male,u20
128,13:06.29,,Stanley Waithaka MBURU,09 APR 2000,KEN,7,"Letzigrund, Zürich (SUI)",29 AUG 2019,1187,5000-metres,middlelong,male,u20
129,13:06.44,,Muktar EDRIS,14 JAN 1994,ETH,10,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1186,5000-metres,middlelong,male,u20
130,13:06.47,,Hillary CHENONGE,30 MAY 1985,KEN,9,Zürich (SUI),16 AUG 2002,1186,5000-metres,middlelong,male,u20
131,13:06.50,,Ismael KIRUI,20 FEB 1975,KEN,5,Zürich (SUI),04 AUG 1993,1186,5000-metres,middlelong,male,u20
132,13:06.52,,Demma Daba BIKILA,18 JUL 1989,ETH,1,Brasschaat (BEL),21 JUL 2007,1186,5000-metres,middlelong,male,u20
133,13:06.53,,Khairi BEJIGA,27 APR 2006,ETH,2,"Paavo Nurmen Stadion, Turku (FIN)",17 JUN 2025,1186,5000-metres,middlelong,male,u20
134,13:06.71,,Ismael KIRUI,20 FEB 1975,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1185,5000-metres,middlelong,male,u20
135,13:06.92,,Muktar EDRIS,14 JAN 1994,ETH,1,Lille (FRA),09 JUN 2012,1184,5000-metres,middlelong,male,u20
136,13:06.95,,Khairi BEJIGA,27 APR 2006,ETH,2,"Parc des Sports C. Ehrmann, Nice (FRA)",31 MAY 2025,1184,5000-metres,middlelong,male,u20
137,13:06.99,,Sammy KIPKETER,29 SEP 1981,KEN,2,"Crystal Palace, London (GBR)",05 AUG 2000,1184,5000-metres,middlelong,male,u20
138,13:07.02,,Telahun Haile BEKELE,13 MAY 1999,ETH,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1184,5000-metres,middlelong,male,u20
138,13:07.02,,Denis KIPKOECH,05 JUN 2006,KEN,6,"Olympiastadion, Stockholm (SWE)",15 JUN 2025,1184,5000-metres,middlelong,male,u20
140,13:07.06,,Joseph EBUYA,20 JUN 1987,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1184,5000-metres,middlelong,male,u20
141,13:07.11,,Hagos GEBRHIWET,11 MAY 1994,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1184,5000-metres,middlelong,male,u20
142,13:07.14,,Saymon AMANUEL,27 MAY 2007,ERI,3,"Paavo Nurmen Stadion, Turku (FIN)",17 JUN 2025,1184,5000-metres,middlelong,male,u20
143,13:07.22,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,4,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1183,5000-metres,middlelong,male,u20
144,13:07.27,,Nibret MELAK,09 OCT 1999,ETH,2f1,Heusden-Zolder (BEL),21 JUL 2018,1183,5000-metres,middlelong,male,u20
145,13:07.35,,Selemon BAREGA,20 JAN 2000,ETH,4,"Letzigrund, Zürich (SUI)",24 AUG 2017,1183,5000-metres,middlelong,male,u20
146,13:07.39,,Daniel KOMEN,17 MAY 1976,KEN,4,Oslo (NOR),21 JUL 1995,1183,5000-metres,middlelong,male,u20
147,13:07.42,,Peter MARU,03 APR 2003,UGA,8,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1183,5000-metres,middlelong,male,u20
148,13:07.56,,Boniface KIPROP,12 OCT 1985,UGA,8,Bergen (NOR),11 JUN 2004,1182,5000-metres,middlelong,male,u20
149,13:07.70,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,6,Rabat (MAR),06 JUN 2010,1182,5000-metres,middlelong,male,u20
150,13:07.73,,Berhanu ALEMU,16 JUL 1982,ETH,6,Nürnberg (GER),25 JUN 2000,1181,5000-metres,middlelong,male,u20
151,13:07.97,,Josphat Kipkoech BETT,12 JUN 1990,KEN,3f1,Heusden-Zolder (BEL),18 JUL 2009,1181,5000-metres,middlelong,male,u20
152,13:07.99,,Felix Kiptarus KORIR,15 AUG 2003,KEN,4,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022,1180,5000-metres,middlelong,male,u20
153,13:08.01,,Paul LONYANGATA,12 DEC 1992,KEN,3,Barcelona (ESP),22 JUL 2011,1180,5000-metres,middlelong,male,u20
154,13:08.13,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,10,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1180,5000-metres,middlelong,male,u20
155,13:08.23,,Muktar EDRIS,14 JAN 1994,ETH,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1180,5000-metres,middlelong,male,u20
156,13:08.34,,Yomif KEJELCHA,01 AUG 1997,ETH,3,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1179,5000-metres,middlelong,male,u20
157,13:08.57,,Abraham CHERKOS,23 SEP 1989,ETH,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",13 JUL 2008,1178,5000-metres,middlelong,male,u20
158,13:08.64,,Lucas Kimeli ROTICH,16 APR 1990,KEN,8,"Olympiastadion, Berlin (GER)",14 JUN 2009,1178,5000-metres,middlelong,male,u20
159,13:08.77,,Hillary CHENONGE,30 MAY 1985,KEN,3,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1178,5000-metres,middlelong,male,u20
160,13:08.79,,Lucas Kimeli ROTICH,16 APR 1990,KEN,4f1,Heusden-Zolder (BEL),18 JUL 2009,1178,5000-metres,middlelong,male,u20
161,13:08.87,,Leonard Patrick KOMON,10 JAN 1988,KEN,12,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1177,5000-metres,middlelong,male,u20
162,13:08.89,,Peter MARU,03 APR 2003,UGA,2,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022,1177,5000-metres,middlelong,male,u20
163,13:08.90,,Henry Kemo SUGUT,04 MAY 1985,KEN,4,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1177,5000-metres,middlelong,male,u20
164,13:08.91,,Berihu AREGAWI,28 FEB 2001,ETH,2,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020,1177,5000-metres,middlelong,male,u20
165,13:08.95,,Philip MOSIMA,02 JAN 1977,KEN,5,Stockholm (SWE),10 JUL 1995,1177,5000-metres,middlelong,male,u20
166,13:08.96,,Dejen GEBREMESKEL,24 NOV 1989,ETH,2,"Carson, CA (USA)",18 MAY 2008,1177,5000-metres,middlelong,male,u20
167,13:08.97,,Stanley Waithaka MBURU,09 APR 2000,KEN,8,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1177,5000-metres,middlelong,male,u20
168,13:09.00,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3,"Stade Louis II, Monaco (MON)",19 SEP 2004,1177,5000-metres,middlelong,male,u20
