rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
14,48.47,,Jehue GORDON,15 DEC 1991,TTO,3,Ponce (PUR),08 MAY 2010,1207,400-metres-hurdles,hurdles,male,u20
15,48.49,,Alison DOS SANTOS,03 JUN 2000,BRA,1,San José (CRC),21 JUL 2019,1206,400-metres-hurdles,hurdles,male,u20
16,48.51,,Kerron CLEMENT,31 OCT 1985,USA,1,"Stadio Zecchini, Grosseto (ITA)",16 JUL 2004,1205,400-metres-hurdles,hurdles,male,u20
17,48.52,,Johnny DUTCH,20 JAN 1989,USA,5,"Eugene, OR (USA)",29 JUN 2008,1205,400-metres-hurdles,hurdles,male,u20
17,48.52,,Roshawn CLARKE,01 JUL 2004,JAM,1,"Rhodes College, Memphis, TN (USA)",04 AUG 2023,1205,400-metres-hurdles,hurdles,male,u20
19,48.57,,Alison DOS SANTOS,03 JUN 2000,BRA,1,Napoli (ITA),11 JUL 2019,1202,400-metres-hurdles,hurdles,male,u20
20,48.59,,Hayato SHIMODA,17 APR 2005,JPN,3sf3,"Todoroki Stadium, Kawasaki (JPN)",21 SEP 2024,1201,400-metres-hurdles,hurdles,male,u20
21,48.62,,Brandon JOHNSON,02 MAR 1985,USA,2,"Stadio Zecchini, Grosseto (ITA)",16 JUL 2004,1199,400-metres-hurdles,hurdles,male,u20
21,48.62,,Alison DOS SANTOS,03 JUN 2000,BRA,2,"CNDA, Bragança Paulista (BRA)",01 SEP 2019,1199,400-metres-hurdles,hurdles,male,u20
23,48.66,,Jehue GORDON,15 DEC 1991,TTO,3h3,"Olympiastadion, Berlin (GER)",15 AUG 2009,1197,400-metres-hurdles,hurdles,male,u20
24,48.68,,Bayano KAMANI,17 APR 1980,USA,1,"Boise, ID (USA)",04 JUN 1999,1196,400-metres-hurdles,hurdles,male,u20
24,48.68,,Johnny DUTCH,20 JAN 1989,USA,2,"Auburn, AL (USA)",18 MAY 2008,1196,400-metres-hurdles,hurdles,male,u20
24,48.68,,Jeshua ANDERSON,22 JUN 1989,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1196,400-metres-hurdles,hurdles,male,u20
27,48.69,,Jeshua ANDERSON,22 JUN 1989,USA,1,"Des Moines, IA (USA)",13 JUN 2008,1196,400-metres-hurdles,hurdles,male,u20
28,48.71,,Johnny DUTCH,20 JAN 1989,USA,2sf2,"Eugene, OR (USA)",28 JUN 2008,1195,400-metres-hurdles,hurdles,male,u20
29,48.72,,Angelo TAYLOR,29 DEC 1978,USA,2,"Bloomington, IN (USA)",06 JUN 1997,1194,400-metres-hurdles,hurdles,male,u20
30,48.73,,Sokwakhana ZAZINI,23 JAN 2000,RSA,2,Napoli (ITA),11 JUL 2019,1194,400-metres-hurdles,hurdles,male,u20
31,48.74,,Vladimir BUDKO,04 FEB 1965,URS,2,Moskva (URS),18 AUG 1984,1193,400-metres-hurdles,hurdles,male,u20
31,48.74,,Bayano KAMANI,17 APR 1980,USA,2,Palma de Mallorca (ESP),12 JUL 1999,1193,400-metres-hurdles,hurdles,male,u20
33,48.76,,Llewellyn HERBERT,21 JUL 1977,RSA,1,Pretoria (RSA),08 APR 1996,1192,400-metres-hurdles,hurdles,male,u20
34,48.77,,Kerron CLEMENT,31 OCT 1985,TTO,1,Oxford (GBR),16 MAY 2004,1192,400-metres-hurdles,hurdles,male,u20
34,48.77,,Jehue GORDON,15 DEC 1991,TTO,5sf1,"Olympiastadion, Berlin (GER)",16 AUG 2009,1192,400-metres-hurdles,hurdles,male,u20
36,48.78,,Syota FUCHIGAMI,10 OCT 2005,JPN,1sf2,"Todoroki Stadium, Kawasaki (JPN)",21 SEP 2024,1191,400-metres-hurdles,hurdles,male,u20
36,48.78,,Michal RADA,25 MAY 2007,CZE,1f1,"Ratinan Stadion, Tampere (FIN)",09 AUG 2025,1191,400-metres-hurdles,hurdles,male,u20
38,48.79,,Kenneth FERGUSON,22 MAR 1984,USA,1,"Knoxville, TN (USA)",18 MAY 2003,1191,400-metres-hurdles,hurdles,male,u20
39,48.81,,Danny HARRIS,07 SEP 1965,USA,1,"Eugene, OR (USA)",01 JUN 1984,1190,400-metres-hurdles,hurdles,male,u20
39,48.81,,Jaheel HYDE,02 FEB 1997,JAM,2,Kingston (JAM),01 JUL 2016,1190,400-metres-hurdles,hurdles,male,u20
41,48.84,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"CNDA, Bragança Paulista (BRA)",28 APR 2019,1188,400-metres-hurdles,hurdles,male,u20
41,48.84,,İsmail NEZIR,22 JAN 2003,TUR,1,"Pascual Guerrero Stadium, Cali (COL)",05 AUG 2022,1188,400-metres-hurdles,hurdles,male,u20
43,48.85,,Brandon JOHNSON,02 MAR 1985,USA,1,"Tucson, AZ (USA)",15 MAY 2004,1188,400-metres-hurdles,hurdles,male,u20
44,48.86,,Sean BURRELL,23 FEB 2002,USA,1h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1187,400-metres-hurdles,hurdles,male,u20
45,48.89,,LJ VAN ZYL,20 JUL 1985,RSA,1,"National Stadium, Kingston (JAM)",19 JUL 2002,1186,400-metres-hurdles,hurdles,male,u20
46,48.91,,Matic Ian GUČEK,20 SEP 2003,SLO,2,"Pascual Guerrero Stadium, Cali (COL)",05 AUG 2022,1185,400-metres-hurdles,hurdles,male,u20
46,48.91,,Roshawn CLARKE,01 JUL 2004,JAM,1h1,"National Stadium, Kingston (JAM)",06 JUL 2023,1185,400-metres-hurdles,hurdles,male,u20
48,48.92,,Danny HARRIS,07 SEP 1965,USA,1sf2,"Memorial Coliseum, Los Angeles, CA (USA)",04 AUG 1984,1184,400-metres-hurdles,hurdles,male,u20
48,48.92,,Jeshua ANDERSON,22 JUN 1989,USA,5sf1,"Eugene, OR (USA)",28 JUN 2008,1184,400-metres-hurdles,hurdles,male,u20
48,48.92,,Sean BURRELL,23 FEB 2002,USA,2,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1184,400-metres-hurdles,hurdles,male,u20
51,48.94,,Ibrahim AL HAMAIDI,28 AUG 1985,KSA,3,"Stadio Zecchini, Grosseto (ITA)",16 JUL 2004,1183,400-metres-hurdles,hurdles,male,u20
52,48.96,,Syota FUCHIGAMI,10 OCT 2005,JPN,1,"Todoroki Stadium, Kawasaki (JPN)",22 SEP 2024,1182,400-metres-hurdles,hurdles,male,u20
53,49.01,,Kerron CLEMENT,31 OCT 1985,TTO,1,"Gainesville, FL (USA)",29 MAY 2004,1180,400-metres-hurdles,hurdles,male,u20
53,49.01,,Kerron CLEMENT,31 OCT 1985,USA,1sf2,"Stadio Zecchini, Grosseto (ITA)",15 JUL 2004,1180,400-metres-hurdles,hurdles,male,u20
53,49.01,,Jaheel HYDE,02 FEB 1997,JAM,1,Kingston (JAM),27 MAR 2015,1180,400-metres-hurdles,hurdles,male,u20
56,49.02,,Quincy HALL,31 JUL 1998,USA,1,Trujillo (PER),23 JUL 2017,1179,400-metres-hurdles,hurdles,male,u20
57,49.03,,Llewellyn HERBERT,21 JUL 1977,RSA,1,Johannesburg (RSA),14 APR 1996,1179,400-metres-hurdles,hurdles,male,u20
57,49.03,,Jaheel HYDE,02 FEB 1997,JAM,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",23 JUL 2016,1179,400-metres-hurdles,hurdles,male,u20
59,49.05,,Kerron CLEMENT,31 OCT 1985,TTO,1,"Austin, TX (USA)",12 JUN 2004,1178,400-metres-hurdles,hurdles,male,u20
59,49.05,,Jeshua ANDERSON,22 JUN 1989,USA,1h4,"Eugene, OR (USA)",27 JUN 2008,1178,400-metres-hurdles,hurdles,male,u20
61,49.06,,LJ VAN ZYL,20 JUL 1985,RSA,4,"Stadio Zecchini, Grosseto (ITA)",16 JUL 2004,1177,400-metres-hurdles,hurdles,male,u20
61,49.06,,Sean BURRELL,23 FEB 2002,USA,2sf3,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1177,400-metres-hurdles,hurdles,male,u20
61,49.06,,Njabulo MBATHA,24 APR 2007,RSA,1,"National Stadium, Gaborone (BOT)",12 APR 2025,1177,400-metres-hurdles,hurdles,male,u20
64,49.07,,Mubarak Faraj AL NUBI,30 DEC 1977,QAT,1,"SIAC Homebush, Sydney (AUS)",23 AUG 1996,1177,400-metres-hurdles,hurdles,male,u20
65,49.08,,Michal RADA,25 MAY 2007,CZE,6,"Mestský Stadion, Ostrava (CZE)",24 JUN 2025,1176,400-metres-hurdles,hurdles,male,u20
66,49.09,,Dai TAMESUE,03 MAY 1978,JPN,1,Hiroshima (JPN),14 OCT 1996,1176,400-metres-hurdles,hurdles,male,u20
66,49.09,,Bayano KAMANI,17 APR 1980,USA,sf,Palma de Mallorca (ESP),11 JUL 1999,1176,400-metres-hurdles,hurdles,male,u20
68,49.10,,Yoshihiko SAITO,12 FEB 1972,JPN,1,Kanazawa (JPN),17 OCT 1991,1175,400-metres-hurdles,hurdles,male,u20
69,49.11,,Angelo TAYLOR,29 DEC 1978,USA,sf,"Indianapolis, IN (USA)",14 JUN 1997,1175,400-metres-hurdles,hurdles,male,u20
70,49.12,,Sean BURRELL,23 FEB 2002,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1174,400-metres-hurdles,hurdles,male,u20
71,49.14,,Ezekiel NATHANIEL,20 JUN 2003,NGR,1h1,"Mike A. Myers Stadium, Austin, TX (USA)",24 MAR 2022,1173,400-metres-hurdles,hurdles,male,u20
72,49.15,,Llewellyn HERBERT,21 JUL 1977,RSA,2,"SIAC Homebush, Sydney (AUS)",23 AUG 1996,1172,400-metres-hurdles,hurdles,male,u20
73,49.16,,Danny HARRIS,07 SEP 1965,USA,1,"Lincoln, NE (USA)",12 MAY 1984,1172,400-metres-hurdles,hurdles,male,u20
73,49.16,,Jaheel HYDE,02 FEB 1997,JAM,2,"National Stadium, Kingston (JAM)",07 MAY 2016,1172,400-metres-hurdles,hurdles,male,u20
75,49.17,,Jaheel HYDE,02 FEB 1997,JAM,5sf1,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1171,400-metres-hurdles,hurdles,male,u20
76,49.18,,Ismail Doudai ABAKAR,01 JAN 2004,QAT,1f2,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1171,400-metres-hurdles,hurdles,male,u20
77,49.19,,Chris CARTER,01 APR 1987,USA,3,"Sacramento, CA (USA)",10 JUN 2006,1170,400-metres-hurdles,hurdles,male,u20
77,49.19,,Kazuki KUROKAWA,17 JUN 2001,JPN,2,"Denka Big Swan Stadium, Niigata (JPN)",13 SEP 2020,1170,400-metres-hurdles,hurdles,male,u20
79,49.20,,Danny HARRIS,07 SEP 1965,USA,1,"Knoxville, TN (USA)",19 MAY 1984,1170,400-metres-hurdles,hurdles,male,u20
79,49.20,,Alison DOS SANTOS,03 JUN 2000,BRA,2,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1170,400-metres-hurdles,hurdles,male,u20
81,49.22,,LJ VAN ZYL,20 JUL 1985,RSA,3,Durban (RSA),11 APR 2003,1169,400-metres-hurdles,hurdles,male,u20
81,49.22,,Robert GRIFFIN,12 FEB 1990,USA,1,"Boulder, CO (USA)",18 MAY 2008,1169,400-metres-hurdles,hurdles,male,u20
83,49.23,,Marek PLAWGO,25 FEB 1981,POL,1,"E.Nacional, Santiago de Chile (CHI)",21 OCT 2000,1168,400-metres-hurdles,hurdles,male,u20
83,49.23,,Timofey CHALYY,07 APR 1994,RUS,1,"Stadio Guidobaldi, Rieti (ITA)",21 JUL 2013,1168,400-metres-hurdles,hurdles,male,u20
85,49.24,,Jaheel HYDE,02 FEB 1997,JAM,4h4,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1168,400-metres-hurdles,hurdles,male,u20
85,49.24,,Ezekiel NATHANIEL,20 JUN 2003,NGR,4,"Hayward Field, Eugene, OR (USA)",10 JUN 2022,1168,400-metres-hurdles,hurdles,male,u20
87,49.25,,Wouter LE ROUX,17 JAN 1986,RSA,3,Potchefstroom (RSA),04 FEB 2005,1167,400-metres-hurdles,hurdles,male,u20
87,49.25,,Johnny DUTCH,20 JAN 1989,USA,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1167,400-metres-hurdles,hurdles,male,u20
89,49.26,,Vance NILSSON,07 NOV 2005,USA,1,"Estadio Atlético de la VIDENA, Lima (PER)",31 AUG 2024,1167,400-metres-hurdles,hurdles,male,u20
90,49.27,,Vladimir BUDKO,04 FEB 1965,URS,2,Moskva (URS),20 JUL 1984,1166,400-metres-hurdles,hurdles,male,u20
90,49.27,,Mubarak Faraj AL NUBI,30 DEC 1977,QAT,4h2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1166,400-metres-hurdles,hurdles,male,u20
90,49.27,,Kenneth FERGUSON,22 MAR 1984,USA,1,"Gainesville, FL (USA)",28 MAR 2003,1166,400-metres-hurdles,hurdles,male,u20
90,49.27,,Alison DOS SANTOS,03 JUN 2000,BRA,1f1,La Chaux-de-Fonds (SUI),30 JUN 2019,1166,400-metres-hurdles,hurdles,male,u20
94,49.28,,Llewellyn HERBERT,21 JUL 1977,RSA,1,Pietersburg (RSA),03 APR 1996,1166,400-metres-hurdles,hurdles,male,u20
94,49.28,,Jeshua ANDERSON,22 JUN 1989,USA,1,"Columbus, OH (USA)",21 JUN 2008,1166,400-metres-hurdles,hurdles,male,u20
94,49.28,,Njabulo MBATHA,24 APR 2007,RSA,2,"McArthur Stadium, Potchefstroom (RSA)",25 APR 2025,1166,400-metres-hurdles,hurdles,male,u20
97,49.29,,Jaheel HYDE,02 FEB 1997,JAM,1,"Hayward Field, Eugene, OR (USA)",25 JUL 2014,1165,400-metres-hurdles,hurdles,male,u20
97,49.29,,Sokwakhana ZAZINI,23 JAN 2000,RSA,2,Šamorín (SVK),15 JUN 2019,1165,400-metres-hurdles,hurdles,male,u20
99,49.30,,Hadi Soua'an AL SOMAILY,30 DEC 1976,KSA,1,Cairo (EGY),27 AUG 1995,1165,400-metres-hurdles,hurdles,male,u20
99,49.30,,Jehue GORDON,15 DEC 1991,TTO,1,"Croix-Bleue Medavie Stadium, Moncton (CAN)",23 JUL 2010,1165,400-metres-hurdles,hurdles,male,u20
99,49.30,,Ismail Doudai ABAKAR,01 JAN 2004,QAT,1,Yecheon (KOR),06 JUN 2023,1165,400-metres-hurdles,hurdles,male,u20
99,49.30,,Michal RADA,25 MAY 2007,CZE,2,"Estadio Atlético de la VIDENA, Lima (PER)",31 AUG 2024,1165,400-metres-hurdles,hurdles,male,u20
99,49.30,,Michal RADA,25 MAY 2007,CZE,3,"Stadion Juliska, Praha (CZE)",02 JUN 2025,1165,400-metres-hurdles,hurdles,male,u20
104,49.31,,Ibrahim AL HAMAIDI,28 AUG 1985,KSA,2,Algiers (ALG),05 OCT 2004,1164,400-metres-hurdles,hurdles,male,u20
104,49.31,,William WYNNE,30 JAN 1990,USA,1,Port-of-Spain (TTO),02 AUG 2009,1164,400-metres-hurdles,hurdles,male,u20
104,49.31,,Jaheel HYDE,02 FEB 1997,JAM,2h2,Kingston (JAM),30 JUN 2016,1164,400-metres-hurdles,hurdles,male,u20
104,49.31,,Ezekiel NATHANIEL,20 JUN 2003,NGR,2,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2022,1164,400-metres-hurdles,hurdles,male,u20
108,49.32,,Llewellyn HERBERT,21 JUL 1977,RSA,1,Cape Town (RSA),19 APR 1996,1164,400-metres-hurdles,hurdles,male,u20
108,49.32,,Sokwakhana ZAZINI,23 JAN 2000,RSA,2,Pretoria (RSA),17 MAR 2018,1164,400-metres-hurdles,hurdles,male,u20
110,49.33,,Joseph MARITIM,22 OCT 1968,KEN,4,Nairobi (KEN),09 AUG 1987,1163,400-metres-hurdles,hurdles,male,u20
110,49.33,,Timofey CHALYY,07 APR 1994,RUS,3h1,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1163,400-metres-hurdles,hurdles,male,u20
110,49.33,,Sokwakhana ZAZINI,23 JAN 2000,RSA,2,Germiston (RSA),27 APR 2019,1163,400-metres-hurdles,hurdles,male,u20
110,49.33,,Sokwakhana ZAZINI,23 JAN 2000,RSA,1,Goleniow (POL),26 JUN 2019,1163,400-metres-hurdles,hurdles,male,u20
110,49.33,,Bassem HEMEIDA,28 MAR 2000,QAT,4,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1163,400-metres-hurdles,hurdles,male,u20
110,49.33,,Ezekiel NATHANIEL,20 JUN 2003,NGR,1h2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",14 MAY 2022,1163,400-metres-hurdles,hurdles,male,u20
116,49.35,,Angelo TAYLOR,29 DEC 1978,USA,1,"Atlanta, GA (USA)",18 APR 1997,1162,400-metres-hurdles,hurdles,male,u20
116,49.35,,Ezekiel NATHANIEL,20 JUN 2003,NGR,4f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",22 APR 2022,1162,400-metres-hurdles,hurdles,male,u20
116,49.35,,Roshawn CLARKE,01 JUL 2004,JAM,1sf3,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1162,400-metres-hurdles,hurdles,male,u20
119,49.36,,Antti SAINIO,17 MAY 2005,FIN,1sf2,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1162,400-metres-hurdles,hurdles,male,u20
119,49.36,,Michal RADA,25 MAY 2007,CZE,2sf2,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1162,400-metres-hurdles,hurdles,male,u20
121,49.37,,Llewellyn HERBERT,21 JUL 1977,RSA,1,Potchefstroom (RSA),19 MAR 1996,1161,400-metres-hurdles,hurdles,male,u20
122,49.38,,Kenneth FERGUSON,22 MAR 1984,USA,2,"National Stadium, Kingston (JAM)",19 JUL 2002,1161,400-metres-hurdles,hurdles,male,u20
122,49.38,,Robert GRIFFIN,12 FEB 1990,USA,5sf2,"Eugene, OR (USA)",28 JUN 2008,1161,400-metres-hurdles,hurdles,male,u20
122,49.38,,Berke AKÇAM,10 APR 2002,TUR,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",22 AUG 2021,1161,400-metres-hurdles,hurdles,male,u20
125,49.39,,Quincy HALL,31 JUL 1998,USA,1f4,"Tempe, AZ (USA)",08 APR 2017,1160,400-metres-hurdles,hurdles,male,u20
125,49.39,,Roshawn CLARKE,01 JUL 2004,JAM,1,"National Stadium, Kingston (JAM)",24 JUN 2022,1160,400-metres-hurdles,hurdles,male,u20
127,49.40,,Njabulo MBATHA,24 APR 2007,RSA,1,"Pilditch Stadium, Pretoria (RSA)",12 MAR 2025,1160,400-metres-hurdles,hurdles,male,u20
128,49.41,,Llewellyn HERBERT,21 JUL 1977,RSA,3,Helsinki (FIN),25 JUN 1996,1159,400-metres-hurdles,hurdles,male,u20
128,49.41,,Jeshua ANDERSON,22 JUN 1989,USA,1,"Northridge, CA (USA)",31 MAY 2008,1159,400-metres-hurdles,hurdles,male,u20
130,49.42,,Sokwakhana ZAZINI,23 JAN 2000,RSA,1,"Ratinan Stadion, Tampere (FIN)",14 JUL 2018,1159,400-metres-hurdles,hurdles,male,u20
131,49.43,,Sokwakhana ZAZINI,23 JAN 2000,RSA,1sf3,"Ratinan Stadion, Tampere (FIN)",13 JUL 2018,1158,400-metres-hurdles,hurdles,male,u20
132,49.44,,Danny HARRIS,07 SEP 1965,USA,1f2,"Austin, TX (USA)",06 APR 1984,1158,400-metres-hurdles,hurdles,male,u20
132,49.44,,Ezekiel NATHANIEL,20 JUN 2003,NGR,2sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,1158,400-metres-hurdles,hurdles,male,u20
134,49.45,,Belfred CLARK,19 AUG 1965,USA,1,"Los Angeles, CA (USA)",24 JUN 1984,1157,400-metres-hurdles,hurdles,male,u20
134,49.45,,Wouter LE ROUX,17 JAN 1986,RSA,3,Pretoria (RSA),20 FEB 2004,1157,400-metres-hurdles,hurdles,male,u20
134,49.45,,Jehue GORDON,15 DEC 1991,TTO,3,La Habana (CUB),05 JUL 2009,1157,400-metres-hurdles,hurdles,male,u20
134,49.45,,Taylor MCLAUGHLIN,03 AUG 1997,USA,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",23 JUL 2016,1157,400-metres-hurdles,hurdles,male,u20
134,49.45,,Bassem HEMEIDA,28 MAR 2000,QAT,4,Doha (QAT),22 APR 2019,1157,400-metres-hurdles,hurdles,male,u20
139,49.46,,Robert GRIFFIN,12 FEB 1990,USA,2sf2,"Des Moines, IA (USA)",12 JUN 2008,1157,400-metres-hurdles,hurdles,male,u20
139,49.46,,Takatoshi ABE,12 NOV 1991,JPN,2,"Croix-Bleue Medavie Stadium, Moncton (CAN)",23 JUL 2010,1157,400-metres-hurdles,hurdles,male,u20
139,49.46,,Sokwakhana ZAZINI,23 JAN 2000,RSA,1sf2,Napoli (ITA),10 JUL 2019,1157,400-metres-hurdles,hurdles,male,u20
142,49.48,,Danny HARRIS,07 SEP 1965,USA,1h3,"Los Angeles, CA (USA)",16 JUN 1984,1156,400-metres-hurdles,hurdles,male,u20
142,49.48,,Vladimir BUDKO,04 FEB 1965,URS,h,Moskva (URS),19 JUL 1984,1156,400-metres-hurdles,hurdles,male,u20
142,49.48,,Alison DOS SANTOS,03 JUN 2000,BRA,1f1,"Azusa, CA (USA)",19 APR 2019,1156,400-metres-hurdles,hurdles,male,u20
142,49.48,,Ismail Doudai ABAKAR,01 JAN 2004,QAT,2sf3,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1156,400-metres-hurdles,hurdles,male,u20
142,49.48,,Anan YE,17 FEB 2004,CHN,1,"Sports Center, Quzhou (CHN)",23 JUL 2023,1156,400-metres-hurdles,hurdles,male,u20
147,49.49,,Jaheel HYDE,02 FEB 1997,JAM,1,Kingston (JAM),28 MAR 2014,1155,400-metres-hurdles,hurdles,male,u20
147,49.49,,Michal RADA,25 MAY 2007,CZE,2,"Atletický stadion Střelnice, Jablonec nad Nisou (CZE)",24 AUG 2025,1155,400-metres-hurdles,hurdles,male,u20
149,49.50,,Kelly CARTER,15 FEB 1969,USA,1,"Laurentian University Stadium, Sudbury (CAN)",29 JUL 1988,1155,400-metres-hurdles,hurdles,male,u20
149,49.50,,Roshawn CLARKE,01 JUL 2004,JAM,1,"National Stadium, Kingston (JAM)",08 APR 2022,1155,400-metres-hurdles,hurdles,male,u20
151,49.51,,Jeshua ANDERSON,22 JUN 1989,USA,1sf1,"Des Moines, IA (USA)",12 JUN 2008,1154,400-metres-hurdles,hurdles,male,u20
151,49.51,,Quincy HALL,31 JUL 1998,USA,1,"Sacramento, CA (USA)",24 JUN 2017,1154,400-metres-hurdles,hurdles,male,u20
153,49.52,,Rayon CAMPBELL,05 JUN 2003,JAM,1,"National Stadium, Kingston (JAM)",13 MAR 2022,1154,400-metres-hurdles,hurdles,male,u20
154,49.53,,LJ VAN ZYL,20 JUL 1985,RSA,1,Utrecht (NED),24 JUL 2004,1153,400-metres-hurdles,hurdles,male,u20
154,49.53,,Robert GRIFFIN,12 FEB 1990,USA,1,"Lincoln, NE (USA)",31 MAY 2008,1153,400-metres-hurdles,hurdles,male,u20
156,49.54,,Llewellyn HERBERT,21 JUL 1977,RSA,1,Tallinn (EST),09 JUN 1996,1153,400-metres-hurdles,hurdles,male,u20
157,49.55,,Danny HARRIS,07 SEP 1965,USA,1,"Baton Rouge, LA (USA)",23 MAR 1984,1152,400-metres-hurdles,hurdles,male,u20
157,49.55,,Ibrahim AL HAMAIDI,28 AUG 1985,KSA,1sf1,"Stadio Zecchini, Grosseto (ITA)",15 JUL 2004,1152,400-metres-hurdles,hurdles,male,u20
157,49.55,,Jeshua ANDERSON,22 JUN 1989,USA,1,"Tempe, AZ (USA)",17 MAY 2008,1152,400-metres-hurdles,hurdles,male,u20
157,49.55,,Robert GRIFFIN,12 FEB 1990,USA,3,"Des Moines, IA (USA)",13 JUN 2008,1152,400-metres-hurdles,hurdles,male,u20
157,49.55,,Ali Khamis KHAMIS,30 JUN 1995,BRN,2,"Hayward Field, Eugene, OR (USA)",25 JUL 2014,1152,400-metres-hurdles,hurdles,male,u20
162,49.56,,Robert GRIFFIN,12 FEB 1990,USA,1,"Knoxville, TN (USA)",01 AUG 2007,1152,400-metres-hurdles,hurdles,male,u20
162,49.56,,Amaurys VALLE,18 JAN 1990,CUB,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1152,400-metres-hurdles,hurdles,male,u20
162,49.56,,Kyron MCMASTER,03 JAN 1997,IVB,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",23 JUL 2016,1152,400-metres-hurdles,hurdles,male,u20
162,49.56,,Sokwakhana ZAZINI,23 JAN 2000,RSA,4,"Stadion Juliska, Praha (CZE)",04 JUN 2018,1152,400-metres-hurdles,hurdles,male,u20
166,49.57,,Marthinus KRITZINGER,10 FEB 1982,RSA,1,Pretoria (RSA),21 APR 2001,1151,400-metres-hurdles,hurdles,male,u20
166,49.57,,Omar CISNEROS,19 NOV 1989,CUB,1,Caracas (VEN),10 MAY 2007,1151,400-metres-hurdles,hurdles,male,u20
