rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
17,20.53,,Konrad BUKOWIECKI,17 MAR 1997,POL,4,"Oregon Convention Center, Portland, OR (USA) (i)",18 MAR 2016,1153,shot-put,throws,male,u20
18,20.51,,Konrad BUKOWIECKI,17 MAR 1997,POL,2,"Olympiastadion, Berlin (GER)",03 SEP 2016,1151,shot-put,throws,male,u20
19,20.46,,Konrad BUKOWIECKI,17 MAR 1997,POL,5q,"O2 Arena, Praha (CZE) (i)",05 MAR 2015,1148,shot-put,throws,male,u20
19,20.46,,Konrad BUKOWIECKI,17 MAR 1997,POL,6,"O2 Arena, Praha (CZE) (i)",06 MAR 2015,1148,shot-put,throws,male,u20
19,20.46,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Toruń (POL) (i),16 JAN 2016,1148,shot-put,throws,male,u20
19,20.46,,Konrad BUKOWIECKI,17 MAR 1997,POL,7,"Letzigrund, Zürich (SUI)",01 SEP 2016,1148,shot-put,throws,male,u20
23,20.45,,Konrad BUKOWIECKI,17 MAR 1997,POL,2,Toruń (POL) (i),12 FEB 2016,1148,shot-put,throws,male,u20
24,20.44,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Warszawa (POL),28 MAY 2016,1147,shot-put,throws,male,u20
25,20.43,,David STORL,27 JUL 1990,GER,2,Gerlingen (GER),06 JUL 2009,1147,shot-put,throws,male,u20
26,20.42,,Konrad BUKOWIECKI,17 MAR 1997,POL,3,Plock (POL),17 JUN 2015,1146,shot-put,throws,male,u20
27,20.41,,Adrian PIPERI,20 JAN 1999,USA,1q,"Sacramento, CA (USA)",26 MAY 2018,1145,shot-put,throws,male,u20
27,20.41,,Adrian PIPERI,20 JAN 1999,USA,4,"Eugene, OR (USA)",06 JUN 2018,1145,shot-put,throws,male,u20
29,20.40,,David STORL,27 JUL 1990,GER,,Rochlitz (GER) (i),20 DEC 2009,1145,shot-put,throws,male,u20
30,20.39,,Janus ROBBERTS,10 MAR 1979,RSA,1,Germiston (RSA),07 MAR 1998,1144,shot-put,throws,male,u20
31,20.38,,Terry ALBRITTON,14 JAN 1955,USA,3,"Walnut, CA (USA)",27 APR 1974,1144,shot-put,throws,male,u20
31,20.38,,Jacko GILL,20 DEC 1994,NZL,1,Auckland (NZL),05 DEC 2011,1144,shot-put,throws,male,u20
31,20.38,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Katowice (POL),24 JUN 2015,1144,shot-put,throws,male,u20
34,20.37,,Konrad BUKOWIECKI,17 MAR 1997,POL,4,Jablonec nad Nisou (CZE) (i),05 MAR 2016,1143,shot-put,throws,male,u20
34,20.37,,Konrad BUKOWIECKI,17 MAR 1997,POL,2,Toruń (POL) (i),06 MAR 2016,1143,shot-put,throws,male,u20
36,20.36,,Konrad BUKOWIECKI,17 MAR 1997,POL,5,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2016,1142,shot-put,throws,male,u20
37,20.32,,Janus ROBBERTS,10 MAR 1979,RSA,1,Cape Town (RSA),20 MAR 1998,1140,shot-put,throws,male,u20
38,20.31,,Michael CARTER,29 OCT 1960,USA,1,"Bakersfield, CA (USA)",29 JUN 1979,1139,shot-put,throws,male,u20
39,20.29,,Konrad BUKOWIECKI,17 MAR 1997,POL,4,"Olympiastadion, Stockholm (SWE)",15 JUN 2016,1138,shot-put,throws,male,u20
40,20.28,,Kevin DI GIORGO,27 JUN 1980,USA,1,"Roxbury, MA (USA) (i)",15 MAR 1998,1138,shot-put,throws,male,u20
41,20.27,,Janus ROBBERTS,10 MAR 1979,RSA,1,Pretoria (RSA),27 FEB 1998,1137,shot-put,throws,male,u20
42,20.20,,Randy MATSON,05 MAR 1945,USA,2,"National Stadium, Tokyo (JPN)",17 OCT 1964,1133,shot-put,throws,male,u20
42,20.20,,Udo BEYER,09 AUG 1955,GDR,2,Leipzig (GER),06 JUL 1974,1133,shot-put,throws,male,u20
44,20.19,,Adrian PIPERI,20 JAN 1999,USA,1,"Waco, TX (USA)",12 MAY 2018,1132,shot-put,throws,male,u20
45,20.17,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Białystok (POL),20 JUN 2015,1131,shot-put,throws,male,u20
46,20.16,,David STORL,27 JUL 1990,GER,1,Kamenz (GER),21 JUN 2009,1130,shot-put,throws,male,u20
47,20.15,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Słupsk (POL),14 MAY 2016,1130,shot-put,throws,male,u20
48,20.13,,Jeff CHAKOUIAN,20 APR 1982,USA,2,"Atlanta, GA (USA)",18 MAY 2001,1129,shot-put,throws,male,u20
49,20.08,,Jeff CHAKOUIAN,20 APR 1982,USA,1,"Lexington, KY (USA) (i)",08 DEC 2000,1126,shot-put,throws,male,u20
50,20.07,,Jacko GILL,20 DEC 1994,NZL,1,Auckland (NZL),19 DEC 2011,1125,shot-put,throws,male,u20
51,20.05,,Jacko GILL,20 DEC 1994,NZL,1,Waitakere (NZL),24 NOV 2012,1124,shot-put,throws,male,u20
51,20.05,,Dotun OGUNDEJI,24 FEB 1996,USA,1,"Chula Vista, CA (USA)",13 JUN 2015,1124,shot-put,throws,male,u20
53,20.02,,Konrad BUKOWIECKI,17 MAR 1997,POL,3,Toruń (POL) (i),21 FEB 2015,1122,shot-put,throws,male,u20
54,20.01,,Jacko GILL,20 DEC 1994,NZL,1,North Shore City (NZL),23 APR 2011,1121,shot-put,throws,male,u20
55,19.96,,David STORL,27 JUL 1990,GER,1,Göttingen (GER),27 JUN 2009,1119,shot-put,throws,male,u20
55,19.96,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Spala (POL) (i),07 FEB 2015,1119,shot-put,throws,male,u20
57,19.95,,Edis ELKASEVIĆ,18 FEB 1983,CRO,1,Velenje (SLO),15 JUN 2002,1118,shot-put,throws,male,u20
58,19.93,,Janus ROBBERTS,10 MAR 1979,RSA,2,Pretoria (RSA),07 FEB 1998,1117,shot-put,throws,male,u20
59,19.92,,Jeff CHAKOUIAN,20 APR 1982,USA,1,Santa Fé (ARG),18 OCT 2001,1116,shot-put,throws,male,u20
60,19.91,,Milton WILLIAMS,10 NOV 1979,USA,2,"Arlington, TX (USA)",04 MAY 1985,1116,shot-put,throws,male,u20
61,19.89,,Denzel COMENENTIA,25 NOV 1995,NED,1,Hilversum (NED),13 JUL 2014,1114,shot-put,throws,male,u20
61,19.89,,Konrad BUKOWIECKI,17 MAR 1997,POL,4,"Stadion OPO Cetniewo, Władysławowo (POL)",01 AUG 2015,1114,shot-put,throws,male,u20
61,19.89,,Isaiah SCHAFER,,USA,1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",28 MAY 2022,1114,shot-put,throws,male,u20
64,19.88,,Janus ROBBERTS,10 MAR 1979,RSA,1,Pretoria (RSA),04 APR 1998,1114,shot-put,throws,male,u20
64,19.88,,David STORL,27 JUL 1990,GER,5,Biberach (GER),23 JUN 2009,1114,shot-put,throws,male,u20
66,19.84,,Van MOUNTS,05 JAN 1980,USA,2,"Roxbury, MA (USA) (i)",15 MAR 1998,1111,shot-put,throws,male,u20
66,19.84,,David STORL,27 JUL 1990,GER,3,Ulm (GER),05 JUL 2009,1111,shot-put,throws,male,u20
66,19.84,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Łomża (POL),02 JUN 2015,1111,shot-put,throws,male,u20
69,19.83,,Adrian PIPERI,20 JAN 1999,USA,1f1,"Lubbock, TX (USA) (i)",27 JAN 2018,1111,shot-put,throws,male,u20
70,19.81,,Nathaniel MILLER,,USA,1,"Stermole Track & Field Complex, Golden, CO (USA)",08 MAY 2021,1110,shot-put,throws,male,u20
71,19.80,,Janus ROBBERTS,10 MAR 1979,RSA,2,Roodeport (RSA),16 MAR 1998,1109,shot-put,throws,male,u20
71,19.80,,Jeff CHAKOUIAN,20 APR 1982,USA,5,"Walnut, CA (USA)",22 APR 2001,1109,shot-put,throws,male,u20
71,19.80,,Marin PREMERU,29 AUG 1990,CRO,1,Osijek (CRO),06 JUN 2009,1109,shot-put,throws,male,u20
71,19.80,,Konrad BUKOWIECKI,17 MAR 1997,POL,4,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",09 AUG 2015,1109,shot-put,throws,male,u20
71,19.80,,Andrei Rares TOADER,26 MAY 1997,ROU,2,Bucureşti (ROU) (i),09 JAN 2016,1109,shot-put,throws,male,u20
76,19.79,,Jordan WEST,27 JUN 1999,USA,3,"Knoxville, TN (USA)",12 MAY 2018,1108,shot-put,throws,male,u20
77,19.78,,Mohamed KHALIFA,30 AUG 1996,EGY,2,Brazzaville (CGO),14 SEP 2015,1108,shot-put,throws,male,u20
78,19.77,,David STORL,27 JUL 1990,GER,3,Elstal (GER),06 SEP 2009,1107,shot-put,throws,male,u20
79,19.75,,Konrad BUKOWIECKI,17 MAR 1997,POL,3,Kraków (POL),21 JUL 2015,1106,shot-put,throws,male,u20
80,19.74,,Andreas HORN,31 JAN 1962,GDR,2,Cottbus (GER),24 JUN 1981,1105,shot-put,throws,male,u20
81,19.73,,Aleh TAMASHEVICH,31 MAY 2000,BLR,1,Mogilyov (BLR) (i),29 JAN 2019,1105,shot-put,throws,male,u20
82,19.70,,Yuriy IVANOV,10 JUL 1971,URS,1,Kiev (URS),04 MAY 1990,1103,shot-put,throws,male,u20
82,19.70,,Jordan WEST,27 JUN 1999,USA,2,"Fayetteville, AR (USA)",28 APR 2018,1103,shot-put,throws,male,u20
84,19.69,,Mikuláš KONOPKA,23 JAN 1979,SVK,2,Nitra (SVK),12 JUL 1998,1102,shot-put,throws,male,u20
85,19.68,,Ron SEMKIW,28 MAR 1954,USA,1,Dakar (SEN),04 AUG 1973,1102,shot-put,throws,male,u20
85,19.68,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Łódź (POL),07 JUN 2015,1102,shot-put,throws,male,u20
87,19.67,,Nazareno SASIA,05 JAN 2001,ARG,1,"Estadio Municipal Jorge Newbery, Rosario (ARG)",19 DEC 2020,1101,shot-put,throws,male,u20
88,19.65,,Udo BEYER,09 AUG 1955,GDR,1,"Wedaustadion, Duisburg (GER)",25 AUG 1973,1100,shot-put,throws,male,u20
88,19.65,,Andrei Rares TOADER,26 MAY 1997,ROU,,Frankfurt-Kalbach (GER) (i),03 FEB 2016,1100,shot-put,throws,male,u20
88,19.65,,Andrei Rares TOADER,26 MAY 1997,ROU,3,Istanbul (TUR) (i),27 FEB 2016,1100,shot-put,throws,male,u20
88,19.65,,Adrian PIPERI,20 JAN 1999,USA,1,"Fayetteville, AR (USA) (i)",10 FEB 2018,1100,shot-put,throws,male,u20
92,19.63,,Udo BEYER,09 AUG 1955,GDR,8,"Stadio Olimpico, Roma (ITA)",06 SEP 1974,1099,shot-put,throws,male,u20
93,19.62,,Yousef Mahmod Ali BAKHIT AHMAD,23 JUL 2004,EGY,1,"Aspire Academy Warm Up Track, Doha (QAT)",29 NOV 2023,1098,shot-put,throws,male,u20
94,19.61,,Vladimir KISELYOV,24 APR 1957,URS,1,Leningrad (URS) (i),21 FEB 1976,1098,shot-put,throws,male,u20
94,19.61,,Konrad BUKOWIECKI,17 MAR 1997,POL,5,"Stadion PGE Narodowy, Warszawa (POL)",13 SEP 2015,1098,shot-put,throws,male,u20
94,19.61,,Andrei Rares TOADER,26 MAY 1997,ROU,,Sindelfingen (GER) (i),30 JAN 2016,1098,shot-put,throws,male,u20
97,19.60,,Adrian PIPERI,20 JAN 1999,USA,1f1,"Austin, TX (USA)",31 MAR 2018,1097,shot-put,throws,male,u20
97,19.60,,Otito OGBONNIA,03 DEC 2001,USA,2,"Los Angeles, CA (USA)",28 APR 2019,1097,shot-put,throws,male,u20
99,19.59,,Jeff CHAKOUIAN,20 APR 1982,USA,4,"Eugene, OR (USA)",02 JUN 2001,1096,shot-put,throws,male,u20
99,19.59,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,Kraków (POL),13 JUN 2015,1096,shot-put,throws,male,u20
99,19.59,,Adrian PIPERI,20 JAN 1999,USA,1,"Austin, TX (USA)",13 APR 2018,1096,shot-put,throws,male,u20
99,19.59,,Otito OGBONNIA,03 DEC 2001,USA,4,"Tucson, AZ (USA)",11 MAY 2019,1096,shot-put,throws,male,u20
103,19.58,,Yegor LARIN,03 MAR 2006,RUS,1,"Znamenskikh Arena, Moskva (RUS) (i)",25 FEB 2023,1096,shot-put,throws,male,u20
104,19.57,,Udo BEYER,09 AUG 1955,GDR,3q2,"Stadio Olimpico, Roma (ITA)",04 SEP 1974,1095,shot-put,throws,male,u20
104,19.57,,Andrei Rares TOADER,26 MAY 1997,ROU,2,Bucureşti (ROU) (i),13 FEB 2016,1095,shot-put,throws,male,u20
106,19.55,,Justin JENKS,,USA,1,"Robert W. Plaster Center, Pittsburg, KS (USA) (i)",12 FEB 2022,1094,shot-put,throws,male,u20
107,19.54,,Jeff CHAKOUIAN,20 APR 1982,USA,1,"Lexington, KY (USA) (i)",07 DEC 2001,1093,shot-put,throws,male,u20
107,19.54,,Adrian PIPERI,20 JAN 1999,USA,1,"Waco, TX (USA)",21 APR 2018,1093,shot-put,throws,male,u20
107,19.54,,Adrian PIPERI,20 JAN 1999,USA,3,"Fayetteville, AR (USA)",28 APR 2018,1093,shot-put,throws,male,u20
107,19.54,,Nathaniel MILLER,,USA,1,"Steinhauer Fieldhouse, Golden, CO (USA) (i)",03 DEC 2021,1093,shot-put,throws,male,u20
107,19.54,,Jarno VAN DAALEN,06 MAY 2006,NED,2f1,"GPS Stadium, Nicosia (CYP)",15 MAR 2025,1093,shot-put,throws,male,u20
112,19.53,,Vyacheslav LYKHO,16 JAN 1967,URS,1,Moskva (URS) (i),28 DEC 1986,1093,shot-put,throws,male,u20
112,19.53,,Manuel MARTÍNEZ,07 DEC 1974,ESP,5q2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",20 AUG 1993,1093,shot-put,throws,male,u20
112,19.53,,Andrei Rares TOADER,26 MAY 1997,ROU,1,Sindelfingen (GER) (i),16 JAN 2016,1093,shot-put,throws,male,u20
115,19.52,,Jarosław CICHOCKI,28 JUL 1982,POL,1,Bydgoszcz (POL) (i),18 FEB 2001,1092,shot-put,throws,male,u20
115,19.52,,Andrei Rares TOADER,26 MAY 1997,ROU,4,Beograd (SRB) (i),01 MAR 2016,1092,shot-put,throws,male,u20
115,19.52,,Adrian PIPERI,20 JAN 1999,USA,1,"Ames, IA (USA) (i)",24 FEB 2018,1092,shot-put,throws,male,u20
118,19.51,,Viktor BELYI,1964,URS,6,Leningrad (URS),26 JUL 1983,1092,shot-put,throws,male,u20
118,19.51,,David STORL,27 JUL 1990,GER,3,"Wattenscheid, Bochum (GER)",02 AUG 2009,1092,shot-put,throws,male,u20
118,19.51,,Nicholas VENA,16 APR 1993,USA,1,"Charlottesville, VA (USA)",20 APR 2012,1092,shot-put,throws,male,u20
118,19.51,,Mathijs DAMSTEEGT,26 AUG 1995,NED,2,Hilversum (NED),13 JUL 2014,1092,shot-put,throws,male,u20
122,19.50,,Adrian PIPERI,20 JAN 1999,USA,1,"Lubbock, TX (USA) (i)",13 JAN 2018,1091,shot-put,throws,male,u20
