rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
48,18:28.5h,,Vasiliy MIZINOV,29 DEC 1997,RUS,1,Chelyabinsk (RUS) (i),06 JAN 2019,1182,5000-metres-race-walk,race-walks,male,senior
50,18:28.70,,Tom BOSWORTH,17 JAN 1990,GBR,1,Birmingham (GBR) (i),18 FEB 2018,1182,5000-metres-race-walk,race-walks,male,senior
51,18:28.80,,Roman MRÁZEK,21 JAN 1962,TCH,1,Bratislava (TCH),14 JUN 1989,1182,5000-metres-race-walk,race-walks,male,senior
52,18:28.90,,Roman MRÁZEK,21 JAN 1962,TCH,2,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1989,1182,5000-metres-race-walk,race-walks,male,senior
53,18:29.44,,Yohann DINIZ,01 JAN 1978,FRA,1,Reims (FRA) (i),26 JAN 2014,1181,5000-metres-race-walk,race-walks,male,senior
54,18:30.43,,Maurizio DAMILANO,06 APR 1957,ITA,1,Caserta (ITA),11 JUN 1992,1179,5000-metres-race-walk,race-walks,male,senior
55,18:30.87,,Frants KOSTYUKEVICH,04 APR 1963,BLR,2,Moskva (RUS) (i),02 FEB 1992,1179,5000-metres-race-walk,race-walks,male,senior
56,18:30.91,,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Yekaterinburg (RUS) (i),07 JAN 2007,1179,5000-metres-race-walk,race-walks,male,senior
57,18:31.63,,Vladimir ANDREYEV,07 SEP 1966,RUS,2,Moskva (RUS) (i),07 FEB 1992,1178,5000-metres-race-walk,race-walks,male,senior
58,18:31.76,,Frants KOSTYUKEVICH,04 APR 1963,BLR,1,Villeneuve d'Ascq (FRA),02 JUL 1993,1178,5000-metres-race-walk,race-walks,male,senior
59,18:32.09,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Spala (POL) (i),21 FEB 1993,1177,5000-metres-race-walk,race-walks,male,senior
60,18:32.10,,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1177,5000-metres-race-walk,race-walks,male,senior
61,18:32.32,,Mikhail ORLOV,25 JUN 1967,RUS,3,Moskva (RUS) (i),02 FEB 1992,1177,5000-metres-race-walk,race-walks,male,senior
62,18:32.46,,Erik TYSSE,04 DEC 1980,NOR,1,Askim (NOR),10 AUG 2007,1176,5000-metres-race-walk,race-walks,male,senior
63,18:32.56,,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Melbourne (AUS),08 MAR 2019,1176,5000-metres-race-walk,race-walks,male,senior
64,18:33.06,,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Genova (ITA) (i),23 FEB 2008,1176,5000-metres-race-walk,race-walks,male,senior
65,18:33.16,,João VIEIRA,20 FEB 1976,POR,1,Rio Maior (POR),10 MAY 2000,1175,5000-metres-race-walk,race-walks,male,senior
66,18:33.32,,Yohann DINIZ,01 JAN 1978,FRA,1,Reims (FRA),05 MAY 2013,1175,5000-metres-race-walk,race-walks,male,senior
67,18:33.63,,Kyle SWAN,28 MAR 1999,AUS,2,"Lakeside Stadium, Melbourne (AUS)",24 FEB 2024,1175,5000-metres-race-walk,race-walks,male,senior
68,18:33.68,,Evan DUNFEE,28 SEP 1990,CAN,1,"Percy Perry Stadium, Coquitlam (CAN)",02 JUN 2024,1175,5000-metres-race-walk,race-walks,male,senior
69,18:33.86,,Christopher LINKE,24 OCT 1988,GER,1,Halle (GER) (i),01 MAR 2019,1174,5000-metres-race-walk,race-walks,male,senior
70,18:33.95,,Ivan KUZNETSOV,16 SEP 1983,RUS,2,Yekaterinburg (RUS) (i),07 JAN 2007,1174,5000-metres-race-walk,race-walks,male,senior
71,18:34.07,,Frants KOSTYUKEVICH,04 APR 1963,URS,3,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1989,1174,5000-metres-race-walk,race-walks,male,senior
72,18:34.15,,Alessandro GANDELLINI,30 APR 1973,ITA,1,Genova (ITA) (i),21 FEB 2004,1174,5000-metres-race-walk,race-walks,male,senior
73,18:34.32,,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",13 MAR 1994,1174,5000-metres-race-walk,race-walks,male,senior
74,18:34.56,,Matej TÓTH,10 FEB 1983,SVK,1,Wien (AUT) (i),11 FEB 2012,1173,5000-metres-race-walk,race-walks,male,senior
75,18:34.59,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,2,Genova (ITA) (i),12 FEB 2000,1173,5000-metres-race-walk,race-walks,male,senior
76,18:34.77,,Sándor URBANIK,15 DEC 1964,HUN,4,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1989,1173,5000-metres-race-walk,race-walks,male,senior
77,18:34.88,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1173,5000-metres-race-walk,race-walks,male,senior
78,18:35.10,,Yohann DINIZ,01 JAN 1978,FRA,1,Reims (FRA),17 MAY 2009,1173,5000-metres-race-walk,race-walks,male,senior
78,18:35.10,,Yohann DINIZ,01 JAN 1978,FRA,1,Reims (FRA),09 MAY 2010,1173,5000-metres-race-walk,race-walks,male,senior
80,18:35.36,,Eder SÁNCHEZ,21 MAY 1986,MEX,1,Katowice (POL),02 JUL 2014,1172,5000-metres-race-walk,race-walks,male,senior
81,18:35.60,,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1,"Sporthal Houtrust, Den Haag (NED) (i)",19 FEB 1989,1172,5000-metres-race-walk,race-walks,male,senior
82,18:35.87,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Villeneuve d'Ascq (FRA),02 JUL 1993,1171,5000-metres-race-walk,race-walks,male,senior
83,18:35.91,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1171,5000-metres-race-walk,race-walks,male,senior
84,18:35.96,,Yohann DINIZ,01 JAN 1978,FRA,1,Reims (FRA),05 JUL 2011,1171,5000-metres-race-walk,race-walks,male,senior
85,18:36.02,,Yohann DINIZ,01 JAN 1978,FRA,1,Lille (FRA) (i),09 FEB 2014,1171,5000-metres-race-walk,race-walks,male,senior
86,18:36.71,,Vladimir ANDREYEV,07 SEP 1966,RUS,2,Samara (RUS) (i),01 MAR 1997,1170,5000-metres-race-walk,race-walks,male,senior
86,18:36.71,,Ilya MARKOV,19 JUN 1972,RUS,,Spala (POL) (i),22 FEB 1999,1170,5000-metres-race-walk,race-walks,male,senior
88,18:36.84,,Jozef PRIBILINEC,06 JUL 1960,SVK,3,Villeneuve d'Ascq (FRA),02 JUL 1993,1170,5000-metres-race-walk,race-walks,male,senior
89,18:36.98,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Liévin (FRA) (i),13 FEB 1993,1170,5000-metres-race-walk,race-walks,male,senior
90,18:37.17,,Erik TYSSE,04 DEC 1980,NOR,1,Lillehammer (NOR),31 JUL 2009,1169,5000-metres-race-walk,race-walks,male,senior
91,18:37.22,,Yusuke SUZUKI,02 JAN 1988,JPN,1,Kitami (JPN),12 JUL 2015,1169,5000-metres-race-walk,race-walks,male,senior
92,18:37.43,,Roman MRÁZEK,21 JAN 1962,TCH,1,Praha (TCH) (i),23 FEB 1991,1169,5000-metres-race-walk,race-walks,male,senior
93,18:37.54,,Jozef PRIBILINEC,06 JUL 1960,TCH,1,Jablonec (TCH) (i),20 FEB 1988,1169,5000-metres-race-walk,race-walks,male,senior
94,18:37.60,,Eiki TAKAHASHI,19 NOV 1992,JPN,2,Kitami (JPN),12 JUL 2015,1169,5000-metres-race-walk,race-walks,male,senior
95,18:37.63,,Francesco FORTUNATO,13 DEC 1994,ITA,1,"Palaindoor Ancona, Ancona (ITA) (i)",18 FEB 2023,1169,5000-metres-race-walk,race-walks,male,senior
96,18:37.70,,Axel NOACK,23 SEP 1961,GER,1,Karlsruhe (GER) (i),25 FEB 1996,1169,5000-metres-race-walk,race-walks,male,senior
97,18:37.84,,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Abashiri (JPN),04 JUL 2018,1169,5000-metres-race-walk,race-walks,male,senior
98,18:38.12,,Yohann DINIZ,01 JAN 1978,FRA,1,Villeneuve d'Ascq (FRA),30 JUN 2009,1168,5000-metres-race-walk,race-walks,male,senior
99,18:38.42,,Yohann DINIZ,01 JAN 1978,FRA,1,Compiégne (FRA),08 MAY 2011,1168,5000-metres-race-walk,race-walks,male,senior
100,18:38.45,,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Milano (ITA),25 JUN 2009,1168,5000-metres-race-walk,race-walks,male,senior
101,18:38.61,,Gabriel BORDIER,08 OCT 1997,FRA,1,"Stade Municipal, Mayenne (FRA)",04 MAY 2025,1167,5000-metres-race-walk,race-walks,male,senior
102,18:38.71,,Ernesto CANTO,18 OCT 1959,MEX,3,"Hoosier Dome, Indianapolis, IN (USA) (i)",07 MAR 1987,1167,5000-metres-race-walk,race-walks,male,senior
103,18:38.97,,Dane BIRD-SMITH,15 JUL 1992,AUS,1,"Albert Park, Melbourne (AUS)",05 MAR 2016,1167,5000-metres-race-walk,race-walks,male,senior
104,18:39.01,,Veli-Matti PARTANEN,28 OCT 1991,FIN,1,"Liikuntamylly, Helsinki (FIN) (i)",05 FEB 2022,1167,5000-metres-race-walk,race-walks,male,senior
105,18:39.08,,Evan DUNFEE,28 SEP 1990,CAN,1,"Swangard Stadium, Burnaby (CAN)",18 JUN 2021,1167,5000-metres-race-walk,race-walks,male,senior
106,18:39.10,,Gabriel BORDIER,08 OCT 1997,FRA,1,"Complexe Sportif, Segre (FRA)",22 MAY 2022,1167,5000-metres-race-walk,race-walks,male,senior
107,18:39.19,,Alessandro GANDELLINI,30 APR 1973,ITA,1,Genova (ITA) (i),01 MAR 2003,1167,5000-metres-race-walk,race-walks,male,senior
108,18:39.2h,,Yevgeniy MISYULYA,13 MAR 1964,URS,2,Minsk (BLR) (i),30 JAN 1988,1166,5000-metres-race-walk,race-walks,male,senior
109,18:39.28,,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,2,Katowice (POL),02 JUL 2014,1166,5000-metres-race-walk,race-walks,male,senior
110,18:39.41,,Ryo HAMANISHI,24 APR 2000,JPN,1,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",26 APR 2025,1166,5000-metres-race-walk,race-walks,male,senior
111,18:39.47,,Tom BOSWORTH,17 JAN 1990,GBR,1,Sheffield (GBR) (i),12 FEB 2017,1166,5000-metres-race-walk,race-walks,male,senior
112,18:39.58,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,3,Yekaterinburg (RUS) (i),07 JAN 2007,1166,5000-metres-race-walk,race-walks,male,senior
113,18:39.65,,Álvaro MARTÍN,18 JUN 1994,ESP,1,Gijón (ESP),25 JUL 2015,1166,5000-metres-race-walk,race-walks,male,senior
114,18:39.85,,Sándor URBANIK,15 DEC 1964,HUN,1,Budapest (HUN) (i),26 FEB 1991,1166,5000-metres-race-walk,race-walks,male,senior
115,18:39.92,,Yohann DINIZ,01 JAN 1978,FRA,1,Mondeville (FRA) (i),07 FEB 2015,1165,5000-metres-race-walk,race-walks,male,senior
116,18:40.11,,Roman MRÁZEK,21 JAN 1962,TCH,2,"Sporthal Houtrust, Den Haag (NED) (i)",19 FEB 1989,1165,5000-metres-race-walk,race-walks,male,senior
116,18:40.11,,Eder SÁNCHEZ,21 MAY 1986,MEX,1,Sydney (AUS),28 FEB 2009,1165,5000-metres-race-walk,race-walks,male,senior
118,18:40.26,,Yohann DINIZ,01 JAN 1978,FRA,1,Liévin (FRA) (i),21 FEB 2009,1165,5000-metres-race-walk,race-walks,male,senior
119,18:40.32,,Ronald WEIGEL,08 AUG 1959,GER,2,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",13 MAR 1994,1165,5000-metres-race-walk,race-walks,male,senior
120,18:40.45,,Andrey MAKAROV,02 JAN 1971,RUS,3,Samara (RUS) (i),01 MAR 1997,1165,5000-metres-race-walk,race-walks,male,senior
121,18:40.50,,Erik TYSSE,04 DEC 1980,NOR,1,Trondheim (NOR),19 JUL 2008,1165,5000-metres-race-walk,race-walks,male,senior
122,18:40.62,,Koki IKEDA,03 MAY 1998,JPN,1,"Honjo Athletic Stadium, Kitakyushu (JPN)",21 MAY 2022,1164,5000-metres-race-walk,race-walks,male,senior
123,18:40.83,,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1,Moskva (RUS) (i),27 FEB 1993,1164,5000-metres-race-walk,race-walks,male,senior
124,18:40.87,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,5,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1989,1164,5000-metres-race-walk,race-walks,male,senior
125,18:41.23,,Callum WILKINSON,14 MAR 1997,GBR,1,"Alexander Stadium, Birmingham (GBR)",25 AUG 2019,1164,5000-metres-race-walk,race-walks,male,senior
126,18:41.34,,Pavol BLAŽEK,09 JUL 1958,TCH,6,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1989,1163,5000-metres-race-walk,race-walks,male,senior
127,18:41.37,,Igor PLOTNIKOV,12 JUL 1964,RUS,4,Moskva (RUS) (i),02 FEB 1992,1163,5000-metres-race-walk,race-walks,male,senior
128,18:41.44,,Ilya MARKOV,19 JUN 1972,RUS,1,Spala (POL),10 JUN 2000,1163,5000-metres-race-walk,race-walks,male,senior
129,18:41.83,,Jared TALLENT,17 OCT 1984,AUS,2,Sydney (AUS),28 FEB 2009,1163,5000-metres-race-walk,race-walks,male,senior
130,18:41.89,,Gabriel BORDIER,08 OCT 1997,FRA,1,Nantes (FRA) (i),18 JAN 2020,1163,5000-metres-race-walk,race-walks,male,senior
131,18:42.0h,,Jozef PRIBILINEC,06 JUL 1960,SVK,1,Banská Bystrica (TCH),30 AUG 1985,1162,5000-metres-race-walk,race-walks,male,senior
132,18:42.50,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1,Formia (ITA),08 JUL 1991,1162,5000-metres-race-walk,race-walks,male,senior
133,18:42.55,,Roman MRÁZEK,21 JAN 1962,TCH,2,Jablonec (TCH) (i),20 FEB 1988,1162,5000-metres-race-walk,race-walks,male,senior
134,18:42.59,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Spala (POL) (i),21 FEB 1999,1161,5000-metres-race-walk,race-walks,male,senior
135,18:42.66,,Ralf KOWALSKY,22 MAR 1962,GDR,1,Berlin (GER),09 JUN 1984,1161,5000-metres-race-walk,race-walks,male,senior
136,18:42.80,,Ivano BRUGNETTI,01 SEP 1976,ITA,2,Genova (ITA) (i),21 FEB 2004,1161,5000-metres-race-walk,race-walks,male,senior
137,18:42.96,,Yohann DINIZ,01 JAN 1978,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",14 JUN 2016,1161,5000-metres-race-walk,race-walks,male,senior
138,18:43.0h,,Aleksey KUDASHKIN,01 FEB 1997,RUS,1,Saransk (RUS) (i),29 DEC 2019,1161,5000-metres-race-walk,race-walks,male,senior
139,18:43.17,,Veli-Matti PARTANEN,28 OCT 1991,FIN,1,Espoo (FIN),13 JUN 2018,1161,5000-metres-race-walk,race-walks,male,senior
140,18:43.20,,Denis LANGLOIS,10 OCT 1968,FRA,3,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",13 MAR 1994,1161,5000-metres-race-walk,race-walks,male,senior
141,18:43.28,,Tom BOSWORTH,17 JAN 1990,GBR,1,Birmingham (GBR),02 JUL 2017,1160,5000-metres-race-walk,race-walks,male,senior
142,18:43.45,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,3,"Sporthal Houtrust, Den Haag (NED) (i)",19 FEB 1989,1160,5000-metres-race-walk,race-walks,male,senior
143,18:43.48,,Mikhail ORLOV,25 JUN 1967,RUS,3,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1160,5000-metres-race-walk,race-walks,male,senior
144,18:43.78,,Veli-Matti PARTANEN,28 OCT 1991,FIN,1,"Kimpisen yleisurheilukenttä, Lappeenranta (FIN)",19 JUL 2023,1160,5000-metres-race-walk,race-walks,male,senior
145,18:44.32,,Christopher LINKE,24 OCT 1988,GER,1,Erfurt (GER) (i),14 FEB 2016,1159,5000-metres-race-walk,race-walks,male,senior
146,18:44.35,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Bydgoszcz (POL),15 JUN 2001,1159,5000-metres-race-walk,race-walks,male,senior
147,18:44.40,,Jozef PRIBILINEC,06 JUL 1960,TCH,1,"Budapest Sportcsarnok, Budapest (HUN) (i)",06 MAR 1988,1159,5000-metres-race-walk,race-walks,male,senior
148,18:44.47,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Spala (POL) (i),21 FEB 2004,1159,5000-metres-race-walk,race-walks,male,senior
149,18:44.57,,Mikhail ORLOV,25 JUN 1967,RUS,2,Moskva (RUS) (i),27 FEB 1993,1159,5000-metres-race-walk,race-walks,male,senior
150,18:44.74,,Ronald WEIGEL,08 AUG 1959,GER,4,"Palazzo dello Sport, Genova (ITA) (i)",28 FEB 1992,1158,5000-metres-race-walk,race-walks,male,senior
151,18:44.79,,Kevin CAMPION,23 MAY 1988,FRA,1,Reims (FRA),28 JUN 2013,1158,5000-metres-race-walk,race-walks,male,senior
152,18:44.93,,Roman MRÁZEK,21 JAN 1962,TCH,2,"Budapest Sportcsarnok, Budapest (HUN) (i)",06 MAR 1988,1158,5000-metres-race-walk,race-walks,male,senior
153,18:44.97,,Ronald WEIGEL,08 AUG 1959,GDR,1,Wien (AUT) (i),01 FEB 1987,1158,5000-metres-race-walk,race-walks,male,senior
154,18:44.99,,Walter ARENA,30 MAY 1964,ITA,2,Formia (ITA),08 JUL 1991,1158,5000-metres-race-walk,race-walks,male,senior
155,18:45.19,,Nathan DEAKES,17 AUG 1977,AUS,1,Melbourne (AUS),09 MAR 2006,1158,5000-metres-race-walk,race-walks,male,senior
156,18:45.35,,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1,Liévin (FRA) (i),26 JAN 1991,1157,5000-metres-race-walk,race-walks,male,senior
157,18:45.50,,Pavol BLAŽEK,09 JUL 1958,TCH,2,Wien (AUT) (i),13 FEB 1988,1157,5000-metres-race-walk,race-walks,male,senior
157,18:45.5h,,Miroslav BOŠKO,26 SEP 1968,TCH,1,Praha (TCH) (i),15 FEB 1992,1157,5000-metres-race-walk,race-walks,male,senior
157,18:45.5h,,Karol REPASKÝ,03 JAN 1969,TCH,2,Praha (TCH) (i),15 FEB 1992,1157,5000-metres-race-walk,race-walks,male,senior
160,18:45.64,,Inaki GOMEZ,16 JAN 1988,CAN,1f1,Sydney (AUS),18 FEB 2012,1157,5000-metres-race-walk,race-walks,male,senior
161,18:45.83,,Ilya MARKOV,19 JUN 1972,RUS,1,Yekaterinburg (RUS) (i),07 JAN 2005,1157,5000-metres-race-walk,race-walks,male,senior
162,18:45.87,,Aurélien QUINION,27 JAN 1993,FRA,2,"Halle Stéphane Diagana, Lyon (FRA) (i)",08 FEB 2025,1157,5000-metres-race-walk,race-walks,male,senior
163,18:45.91,,Sándor URBANIK,15 DEC 1964,HUN,3,"Budapest Sportcsarnok, Budapest (HUN) (i)",06 MAR 1988,1157,5000-metres-race-walk,race-walks,male,senior
