rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
59,5:31.31,,Wogene Sebisibe SIDAMO,23 JUN 1998,ETH,1h2,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,1105,2000-metres-steeplechase,middlelong,male,u20
60,5:31.54,,Nikolay MATYUSHENKO,04 JAN 1966,URS,1,"Rudolf Tonn Stadion, Schwechat (AUT)",27 AUG 1983,1103,2000-metres-steeplechase,middlelong,male,u20
61,5:31.56,,Hailemariyam AMARE,22 FEB 1997,ETH,1,Poitiers (FRA),13 SEP 2014,1103,2000-metres-steeplechase,middlelong,male,u20
62,5:31.6h,,Justus LAGAT,20 MAY 1996,KEN,2h1,Nairobi (KEN),11 JUN 2013,1103,2000-metres-steeplechase,middlelong,male,u20
63,5:31.80,,Michael INWOOD,18 DEC 1965,AUS,1,Adelaide (AUS),11 DEC 1983,1101,2000-metres-steeplechase,middlelong,male,u20
64,5:31.89,,Stephen CHERONO,15 OCT 1982,KEN,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",17 JUL 1999,1101,2000-metres-steeplechase,middlelong,male,u20
65,5:32.00,,Geoffrey ROTICH,28 OCT 1998,KEN,2h2,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,1100,2000-metres-steeplechase,middlelong,male,u20
66,5:32.48,,Michael LÄNGLER,19 JAN 1960,FRG,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",18 AUG 1979,1097,2000-metres-steeplechase,middlelong,male,u20
67,5:32.52,,Leonard Kipkemoi BETT,03 NOV 2000,KEN,1,"Kasarani, Nairobi (KEN)",16 JUL 2017,1097,2000-metres-steeplechase,middlelong,male,u20
68,5:32.58,,Frank FISCHER,25 JUN 1963,GDR,1,Leningrad (URS),19 JUN 1982,1096,2000-metres-steeplechase,middlelong,male,u20
69,5:32.61,,Luleseged WALE,29 MAY 1982,ETH,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",17 JUL 1999,1096,2000-metres-steeplechase,middlelong,male,u20
70,5:32.66,,Magnus TELLANDER,19 MAR 1954,SWE,3,"Wedaustadion, Duisburg (GER)",26 AUG 1973,1096,2000-metres-steeplechase,middlelong,male,u20
71,5:32.72,,Tareq Mubarak TAHER,01 DEC 1986,BRN,1,Manama (BRN),28 APR 2005,1095,2000-metres-steeplechase,middlelong,male,u20
72,5:32.75,,Peter DAENENS,23 NOV 1960,BEL,4,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",18 AUG 1979,1095,2000-metres-steeplechase,middlelong,male,u20
73,5:32.84,,Thomas HANLON,20 MAY 1967,GBR,4,"Olympic Stadium, Athina (GRE)",20 JUL 1986,1094,2000-metres-steeplechase,middlelong,male,u20
74,5:32.88,,Silas Kosgei KITUM,25 MAY 1990,KEN,2,Ostrava (CZE),13 JUL 2007,1094,2000-metres-steeplechase,middlelong,male,u20
75,5:32.92,,Hicham CHAMLAL,02 DEC 1997,MAR,4,Donetsk (UKR),12 JUL 2013,1094,2000-metres-steeplechase,middlelong,male,u20
76,5:33.02,,Frank RÜHKIECK,23 NOV 1961,GDR,5,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",18 AUG 1979,1093,2000-metres-steeplechase,middlelong,male,u20
77,5:33.07,,Cleophas Kandie MEYAN,14 AUG 2000,KEN,2,"Kasarani, Nairobi (KEN)",16 JUL 2017,1093,2000-metres-steeplechase,middlelong,male,u20
78,5:33.2h,,Kevin KIMUTAI,11 MAY 1998,KEN,2h1,Nairobi (KEN),17 JUN 2015,1092,2000-metres-steeplechase,middlelong,male,u20
79,5:33.40,,David KIRWA,01 AUG 1985,KEN,1,Debrecen (HUN),15 JUL 2001,1091,2000-metres-steeplechase,middlelong,male,u20
80,5:33.58,,Nikolay MATYUSHENKO,04 JAN 1966,URS,1,Leningrad (URS),10 AUG 1983,1090,2000-metres-steeplechase,middlelong,male,u20
81,5:33.59,,Kidanemariam DESSIE,12 SEP 1999,ETH,1,Assela (ETH),15 JUN 2017,1089,2000-metres-steeplechase,middlelong,male,u20
82,5:33.6h,,Geoffrey ROTICH,28 OCT 1998,KEN,3,Nairobi (KEN),01 APR 2015,1089,2000-metres-steeplechase,middlelong,male,u20
83,5:33.63,,Legesse LAMISO,13 JAN 1990,ETH,1h2,Ostrava (CZE),11 JUL 2007,1089,2000-metres-steeplechase,middlelong,male,u20
84,5:33.66,,Nahom Mesfin TARIKU,03 JUN 1989,ETH,1h2,"Sidi Youssef Ben Ali, Marrakech (MAR)",13 JUL 2005,1089,2000-metres-steeplechase,middlelong,male,u20
85,5:33.83,,José Luis CIVERA,10 FEB 1967,ESP,5,"Olympic Stadium, Athina (GRE)",20 JUL 1986,1088,2000-metres-steeplechase,middlelong,male,u20
86,5:33.88,,Burkhard DAHM,08 OCT 1965,FRG,2,"Rudolf Tonn Stadion, Schwechat (AUT)",27 AUG 1983,1088,2000-metres-steeplechase,middlelong,male,u20
87,5:34.1h,,Domingo RAMON,10 MAR 1958,ESP,2,"RSC Olimpiyskiy, Donetsk (URS)",21 AUG 1977,1086,2000-metres-steeplechase,middlelong,male,u20
88,5:34.13,,Hillary Kipsang YEGO,02 APR 1992,KEN,1h1,"Bressanone, Trentino-Alto Adige (ITA)",10 JUL 2009,1086,2000-metres-steeplechase,middlelong,male,u20
89,5:34.24,,Wogene Sebisibe SIDAMO,23 JUN 1998,ETH,1h,"Olympic Stadium, Nanjing (CHN)",21 AUG 2014,1085,2000-metres-steeplechase,middlelong,male,u20
90,5:34.49,,Abdellah DACHA,26 JAN 1992,MAR,3,Ostrava (CZE),13 JUL 2007,1083,2000-metres-steeplechase,middlelong,male,u20
91,5:34.52,,Vincent KIPYEGON,31 DEC 1998,KEN,1h1,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,1083,2000-metres-steeplechase,middlelong,male,u20
92,5:34.53,,Marcin CHABOWSKI,28 JUN 1986,POL,1,Gdansk (POL),14 MAY 2005,1083,2000-metres-steeplechase,middlelong,male,u20
93,5:34.61,,Nickson KIPLANGAT,09 APR 1998,KEN,3,Nairobi (KEN),17 JUN 2015,1083,2000-metres-steeplechase,middlelong,male,u20
94,5:34.68,,Birhan GETAHUN,05 SEP 1991,ETH,5,"Stade Raymond Petit, Tomblaine (FRA)",25 JUN 2010,1082,2000-metres-steeplechase,middlelong,male,u20
95,5:34.8h,,Mickey MORRIS,11 DEC 1956,GBR,1,"Georgios Karaiskakis Stadium, Athina (GRE)",24 AUG 1975,1081,2000-metres-steeplechase,middlelong,male,u20
95,5:34.8h,,Paul NOTHACKER,19 NOV 1958,FRG,3,"RSC Olimpiyskiy, Donetsk (URS)",21 AUG 1977,1081,2000-metres-steeplechase,middlelong,male,u20
95,5:34.8h,,Geoffrey ROTICH,28 OCT 1998,KEN,1h2,Nairobi (KEN),17 JUN 2015,1081,2000-metres-steeplechase,middlelong,male,u20
98,5:34.85,,Grzegorz WALASZEK,28 APR 1981,POL,1,Wrocław (POL),28 AUG 2000,1081,2000-metres-steeplechase,middlelong,male,u20
99,5:34.86,,Vyacheslav KOSELEV,20 JAN 1968,URS,6,"Olympic Stadium, Athina (GRE)",20 JUL 1986,1081,2000-metres-steeplechase,middlelong,male,u20
100,5:34.9h,,Tegenu MENGISTU,29 APR 1998,ETH,1,Assela (ETH),15 MAY 2015,1081,2000-metres-steeplechase,middlelong,male,u20
101,5:34.94,,Abrham SIME,07 NOV 2001,ETH,1h1,Buenos Aires (ARG),12 OCT 2018,1080,2000-metres-steeplechase,middlelong,male,u20
102,5:34.98,,Sándor SERFÖZŐ,29 APR 1966,HUN,2,"Max-Reimann-Stadion, Cottbus (GDR)",24 AUG 1985,1080,2000-metres-steeplechase,middlelong,male,u20
102,5:34.98,,Gilbert KIRUI,22 JAN 1994,KEN,1h1,Lille (FRA),06 JUL 2011,1080,2000-metres-steeplechase,middlelong,male,u20
104,5:35.0h,,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,1,Nairobi (KEN),18 JUN 2003,1080,2000-metres-steeplechase,middlelong,male,u20
105,5:35.05,,Jaouad CHEMLAL,11 APR 1994,MAR,,Rabat (MAR),27 APR 2011,1080,2000-metres-steeplechase,middlelong,male,u20
106,5:35.10,,Ilkka ÄYRÄVÄINEN,28 FEB 1960,FIN,6,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",18 AUG 1979,1079,2000-metres-steeplechase,middlelong,male,u20
107,5:35.11,,Hansjörg KUNZE,28 DEC 1959,GDR,1,Erfurt (GDR),18 JUL 1976,1079,2000-metres-steeplechase,middlelong,male,u20
108,5:35.22,,Justus LAGAT,20 MAY 1996,KEN,1h3,Donetsk (UKR),10 JUL 2013,1079,2000-metres-steeplechase,middlelong,male,u20
109,5:35.33,,Mehari TSEGAY,12 FEB 1999,ERI,,Khartoum (SUD),13 JUN 2015,1078,2000-metres-steeplechase,middlelong,male,u20
110,5:35.36,,Ruben SCHWARZ,31 JAN 1984,GER,1,Fulda (GER),05 JUL 2003,1078,2000-metres-steeplechase,middlelong,male,u20
111,5:35.4h,,Francisco SÁNCHEZ,18 MAY 1958,ESP,4,"RSC Olimpiyskiy, Donetsk (URS)",21 AUG 1977,1077,2000-metres-steeplechase,middlelong,male,u20
112,5:35.47,,Tadese TAKELE,03 AUG 2002,ETH,1,Abidjan (CIV),17 APR 2019,1077,2000-metres-steeplechase,middlelong,male,u20
113,5:35.5h,,Justine MOSETI,07 JUN 1999,KEN,2h2,Nairobi (KEN),17 JUN 2015,1077,2000-metres-steeplechase,middlelong,male,u20
114,5:35.82,,Xiaocheng DONG,1987,CHN,1,Yantai (CHN),12 OCT 2006,1075,2000-metres-steeplechase,middlelong,male,u20
115,5:35.83,,Marián HUNČÍK,30 JAN 1966,TCH,3,"Max-Reimann-Stadion, Cottbus (GDR)",24 AUG 1985,1075,2000-metres-steeplechase,middlelong,male,u20
116,5:35.86,,Wogene Sebisibe SIDAMO,23 JUN 1998,ETH,1,"National Stadium, Gaborone (BOT)",31 MAY 2014,1074,2000-metres-steeplechase,middlelong,male,u20
117,5:35.99,,Angel RODRÍGUEZ,14 OCT 1967,CUB,7,"Olympic Stadium, Athina (GRE)",20 JUL 1986,1073,2000-metres-steeplechase,middlelong,male,u20
118,5:36.0h,,Raymond Kipkorir YATOR,07 APR 1981,KEN,1,Nairobi (KEN),02 JUL 1999,1073,2000-metres-steeplechase,middlelong,male,u20
118,5:36.0h,,Peter Matheka MUTUKU,12 JAN 1994,KEN,3,Nairobi (KEN),08 JUN 2011,1073,2000-metres-steeplechase,middlelong,male,u20
120,5:36.1h,,Paolo FATTORI,24 APR 1958,ITA,5,"RSC Olimpiyskiy, Donetsk (URS)",21 AUG 1977,1073,2000-metres-steeplechase,middlelong,male,u20
120,5:36.1h,,Hagen MELZER,16 JUN 1959,GDR,6,"RSC Olimpiyskiy, Donetsk (URS)",21 AUG 1977,1073,2000-metres-steeplechase,middlelong,male,u20
122,5:36.2h,,Cleophas Kandie MEYAN,14 AUG 2000,KEN,1,Eldoret (KEN),26 MAY 2017,1072,2000-metres-steeplechase,middlelong,male,u20
123,5:36.22,,Vadim SLOBODENYUK,17 MAR 1981,UKR,3,Palafrugell (ESP),27 MAY 2000,1072,2000-metres-steeplechase,middlelong,male,u20
124,5:36.37,,Zak SEDDON,28 JUN 1994,GBR,1,Eltham (GBR),19 JUN 2013,1071,2000-metres-steeplechase,middlelong,male,u20
125,5:36.39,,Abdelghani AIT BAHMED,28 JUL 1989,MAR,2,Bottrop (GER),24 MAY 2007,1071,2000-metres-steeplechase,middlelong,male,u20
126,5:36.5h,,Nickson KIPLANGAT,09 APR 1998,KEN,3h1,Nairobi (KEN),17 JUN 2015,1070,2000-metres-steeplechase,middlelong,male,u20
127,5:36.52,,Jaouad CHEMLAL,11 APR 1994,MAR,1,Marrakech (MAR),25 APR 2010,1070,2000-metres-steeplechase,middlelong,male,u20
128,5:36.58,,Arsenios TSIMINOS,19 JAN 1961,GRE,7,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",18 AUG 1979,1070,2000-metres-steeplechase,middlelong,male,u20
129,5:36.63,,Nikolay MATYUSHENKO,04 JAN 1966,URS,1h1,"Rudolf Tonn Stadion, Schwechat (AUT)",25 AUG 1983,1069,2000-metres-steeplechase,middlelong,male,u20
130,5:36.64,,Micheale ATSBAHA,27 JUN 1997,ETH,5,Donetsk (UKR),12 JUL 2013,1069,2000-metres-steeplechase,middlelong,male,u20
131,5:36.8h,,Krasimir KANEV,10 MAR 1959,BUL,7,"RSC Olimpiyskiy, Donetsk (URS)",21 AUG 1977,1068,2000-metres-steeplechase,middlelong,male,u20
131,5:36.80,,Steve CORNWELL,10 JUN 1967,CAN,8,"Olympic Stadium, Athina (GRE)",20 JUL 1986,1068,2000-metres-steeplechase,middlelong,male,u20
133,5:36.81,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,2,Debrecen (HUN),15 JUL 2001,1068,2000-metres-steeplechase,middlelong,male,u20
134,5:36.82,,Brian KIPKORIR,19 AUG 2000,KEN,3,Nairobi (KEN),14 JUN 2017,1068,2000-metres-steeplechase,middlelong,male,u20
135,5:36.86,,Lorenzo HIDALGO,07 JAN 1965,ESP,3,"Rudolf Tonn Stadion, Schwechat (AUT)",27 AUG 1983,1068,2000-metres-steeplechase,middlelong,male,u20
136,5:36.90,,Justine MOSETI,07 JUN 1999,KEN,4,Nairobi (KEN),17 JUN 2015,1067,2000-metres-steeplechase,middlelong,male,u20
137,5:37.00,,Mustafa MOHAMED,01 MAR 1979,SWE,1,Karlskrona (SWE),14 AUG 1998,1067,2000-metres-steeplechase,middlelong,male,u20
137,5:37.0h,,Robert Kipchirchir MWEI,04 NOV 1998,KEN,4h1,Nairobi (KEN),17 JUN 2015,1067,2000-metres-steeplechase,middlelong,male,u20
139,5:37.05,,Vincent KIPYEGON,31 DEC 1998,KEN,1,Réduit (MRI),24 APR 2015,1066,2000-metres-steeplechase,middlelong,male,u20
140,5:37.08,,Sándor SERFÖZŐ,29 APR 1966,HUN,2,Debrecen (HUN),18 AUG 1984,1066,2000-metres-steeplechase,middlelong,male,u20
141,5:37.10,,Yoann KOWAL,28 MAY 1987,FRA,1,Les Sables d'Olonne (FRA),30 JUL 2006,1066,2000-metres-steeplechase,middlelong,male,u20
142,5:37.16,,Viorel POPESCU,1964,ROU,2h1,"Rudolf Tonn Stadion, Schwechat (AUT)",25 AUG 1983,1066,2000-metres-steeplechase,middlelong,male,u20
143,5:37.2h,,Konstadínos SAKALIS,01 OCT 1957,GRE,2,"Georgios Karaiskakis Stadium, Athina (GRE)",24 AUG 1975,1065,2000-metres-steeplechase,middlelong,male,u20
144,5:37.22,,Marcin CHABOWSKI,28 JUN 1986,POL,1,Białystok (POL),26 JUN 2004,1065,2000-metres-steeplechase,middlelong,male,u20
145,5:37.30,,Jonathan Muia NDIKU,18 SEP 1991,KEN,4,Ostrava (CZE),13 JUL 2007,1065,2000-metres-steeplechase,middlelong,male,u20
146,5:37.31,,Johnstone KIPKOECH,20 DEC 1968,KEN,1h1,"Olympic Stadium, Athina (GRE)",18 JUL 1986,1065,2000-metres-steeplechase,middlelong,male,u20
146,5:37.31,,Desta ALEMU,18 FEB 1992,ETH,2h1,"Bressanone, Trentino-Alto Adige (ITA)",10 JUL 2009,1065,2000-metres-steeplechase,middlelong,male,u20
148,5:37.32,,Berhanu SHIFERAW,31 MAY 1993,ETH,5,"Bressanone, Trentino-Alto Adige (ITA)",12 JUL 2009,1065,2000-metres-steeplechase,middlelong,male,u20
149,5:37.36,,Kibet CHEPKWONY,,KEN,2,Abidjan (CIV),17 APR 2019,1064,2000-metres-steeplechase,middlelong,male,u20
150,5:37.38,,Michael WILMS,,GER,1f1,Pliezhausen (GER),06 MAY 2012,1064,2000-metres-steeplechase,middlelong,male,u20
151,5:37.40,,Jānis IESALNIEKS,1955,URS,,Moskva (URS),01 JAN 1974,1064,2000-metres-steeplechase,middlelong,male,u20
151,5:37.4h,,Christer STRÖM,01 DEC 1956,SWE,3,"Georgios Karaiskakis Stadium, Athina (GRE)",24 AUG 1975,1064,2000-metres-steeplechase,middlelong,male,u20
153,5:37.41,,Jakub CZAJA,12 SEP 1980,POL,1,Białystok (POL),20 JUL 1999,1064,2000-metres-steeplechase,middlelong,male,u20
154,5:37.44,,Sándor SERFÖZŐ,29 APR 1966,HUN,1,Łódź (POL),11 AUG 1985,1064,2000-metres-steeplechase,middlelong,male,u20
155,5:37.49,,Peter Kibet LAGAT,26 MAY 1992,KEN,1h2,"Bressanone, Trentino-Alto Adige (ITA)",10 JUL 2009,1064,2000-metres-steeplechase,middlelong,male,u20
156,5:37.52,,Yousif Idress MUSA,17 JUN 1988,SUD,6,Doha (QAT),13 MAY 2005,1063,2000-metres-steeplechase,middlelong,male,u20
157,5:37.60,,Csaba SZŰCS,29 JAN 1965,HUN,2,Plovdiv (BUL),15 AUG 1983,1063,2000-metres-steeplechase,middlelong,male,u20
158,5:37.63,,Peter Matheka MUTUKU,12 JAN 1994,KEN,1f2,Singapore (SGP),23 AUG 2010,1063,2000-metres-steeplechase,middlelong,male,u20
158,5:37.63,,Hicham CHAMLAL,02 DEC 1997,MAR,2,"National Stadium, Gaborone (BOT)",31 MAY 2014,1063,2000-metres-steeplechase,middlelong,male,u20
160,5:37.68,,David KIRWA,01 AUG 1985,KEN,2,Torrevieja (ESP),26 APR 2003,1062,2000-metres-steeplechase,middlelong,male,u20
161,5:37.76,,Abraham KEBETO,1986,ETH,3,Debrecen (HUN),15 JUL 2001,1062,2000-metres-steeplechase,middlelong,male,u20
