rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
62,7:13.11,,US All-Stars,,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1254,4x800-metres-relay,relays,male,senior
63,7:13.16,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017,1166,4x800-metres-relay,relays,male,senior
64,7:13.20,,Russia,,URS,1,Tbilisi (GEO),15 SEP 1978,1166,4x800-metres-relay,relays,male,senior
65,7:13.22,,New Jersey/NY Blue,,USA,2,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1253,4x800-metres-relay,relays,male,senior
66,7:13.4h,,Leningrad,,URS,4,Moskva (URS),25 JUL 1979,1164,4x800-metres-relay,relays,male,senior
66,7:13.40,,Athletic Attic,,USA,2,"Tempe, AZ (USA)",02 APR 1983,1164,4x800-metres-relay,relays,male,senior
68,7:13.48,,Arkansas,,INT,4,"Philadelphia, PA (USA)",24 APR 1982,1164,4x800-metres-relay,relays,male,senior
69,7:13.6h,,France,,FRA,1,Bourges (FRA),23 JUN 1979,1163,4x800-metres-relay,relays,male,senior
70,7:13.7h,,United States,,USA,2,Bourges (FRA),23 JUN 1979,1162,4x800-metres-relay,relays,male,senior
70,7:13.70,,Kenya,,KEN,2,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017,1162,4x800-metres-relay,relays,male,senior
72,7:13.71,,Ole Mississippi,,INT,1,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1162,4x800-metres-relay,relays,male,senior
73,7:13.75,,Georgetown,,INT,1,"Philadelphia, PA (USA)",24 APR 2004,1162,4x800-metres-relay,relays,male,senior
73,7:13.75,,Virginia Tech,,INT,1,"Philadelphia, PA (USA)",29 APR 2017,1162,4x800-metres-relay,relays,male,senior
75,7:13.87,,Arkansas,,INT,1,"Philadelphia, PA (USA)",24 APR 1999,1161,4x800-metres-relay,relays,male,senior
76,7:13.94,,Global Athletics & Marketing,,USA,1,"Boston, MA (USA) (i)",06 FEB 2000,1247,4x800-metres-relay,relays,male,senior
76,7:13.94,,Iowa State,,USA,3,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1160,4x800-metres-relay,relays,male,senior
78,7:13.95,,Georgetown,,USA,2,"Philadelphia, PA (USA)",27 APR 1985,1160,4x800-metres-relay,relays,male,senior
78,7:13.95,,Georgetown,,INT,1,"Franklin Field, Philadelphia, PA (USA)",26 APR 2025,1160,4x800-metres-relay,relays,male,senior
80,7:13.96,,MTV 1881 Ingolstadt,,FRG,2,Krefeld (GER),26 JUL 1986,1160,4x800-metres-relay,relays,male,senior
81,7:13.98,,Texas A&M,,INT,1,"Franklin Field, Philadelphia, PA (USA)",27 APR 2024,1160,4x800-metres-relay,relays,male,senior
82,7:14.02,,Texas A&M,,USA,3,"Philadelphia, PA (USA)",30 APR 2011,1160,4x800-metres-relay,relays,male,senior
83,7:14.10,,Oregon,,INT,2,"Franklin Field, Philadelphia, PA (USA)",26 APR 2025,1159,4x800-metres-relay,relays,male,senior
84,7:14.14,,Penn State,,USA,1,"Philadelphia, PA (USA)",27 APR 2013,1159,4x800-metres-relay,relays,male,senior
85,7:14.21,,VfB Stuttgart,,FRG,1,Dortmund (GER),30 JUL 1983,1158,4x800-metres-relay,relays,male,senior
86,7:14.3h,,Moskva,,URS,5,Moskva (URS),25 JUL 1979,1158,4x800-metres-relay,relays,male,senior
86,7:14.3h,,Russia,,RUS,3,Sheffield (GBR),05 JUN 1992,1158,4x800-metres-relay,relays,male,senior
88,7:14.34,,Florida,,USA,1,"Philadelphia, PA (USA)",24 APR 1993,1157,4x800-metres-relay,relays,male,senior
89,7:14.37,,Emmendingen,,FRG,2,Dortmund (GER),30 JUL 1983,1157,4x800-metres-relay,relays,male,senior
90,7:14.48,,Bud Light Track America,,INT,1,"Tempe, AZ (USA)",06 APR 1985,1156,4x800-metres-relay,relays,male,senior
91,7:14.50,,Texas A&M,,USA,4,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1156,4x800-metres-relay,relays,male,senior
92,7:14.54,,George Mason,,INT,1,"Philadelphia, PA (USA)",27 APR 1996,1156,4x800-metres-relay,relays,male,senior
93,7:14.64,,Virginia,,USA,5,"Philadelphia, PA (USA)",24 APR 1982,1155,4x800-metres-relay,relays,male,senior
94,7:14.65,,Penn State,,USA,1,"Philadelphia, PA (USA)",25 APR 1987,1155,4x800-metres-relay,relays,male,senior
94,7:14.65,,G.S. Fiamme Azzurre,,ITA,1,Vigevano (ITA),28 SEP 1991,1155,4x800-metres-relay,relays,male,senior
94,7:14.65,,Michigan,,INT,3,"Franklin Field, Philadelphia, PA (USA)",26 APR 2025,1155,4x800-metres-relay,relays,male,senior
97,7:14.72,,Abilene Christian,,INT,1,"Philadelphia, PA (USA)",29 APR 1995,1155,4x800-metres-relay,relays,male,senior
98,7:14.78,,Reebok Enclave,,USA,2,"Boston, MA (USA) (i)",06 FEB 2000,1241,4x800-metres-relay,relays,male,senior
99,7:14.86,,Arkansas,,INT,2,"Philadelphia, PA (USA)",25 APR 1987,1154,4x800-metres-relay,relays,male,senior
100,7:14.89,,Nebraska,,INT,1,"Des Moines, IA (USA)",26 APR 1985,1153,4x800-metres-relay,relays,male,senior
101,7:14.9h,,Great Britain & NI,,GBR,2,London (GBR),05 SEP 1970,1153,4x800-metres-relay,relays,male,senior
101,7:14.9h,,Kenya,,KEN,4,Sheffield (GBR),05 JUN 1992,1153,4x800-metres-relay,relays,male,senior
