rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
23,2:24:45,,Xianghong HE,01 JUL 1998,CHN,5,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1223,35-kilometres-race-walk,race-walks,male,senior
24,2:24:53,,Sergey BAKULIN,13 NOV 1986,RUS,1,Sochi (RUS),19 FEB 2018,1221,35-kilometres-race-walk,race-walks,male,senior
25,2:24:56,,Denis NIZHEGORODOV,26 JUL 1980,RUS,2,"Adler, Sochi (RUS)",01 MAR 2009,1221,35-kilometres-race-walk,race-walks,male,senior
26,2:25:02,,Evan DUNFEE,28 SEP 1990,CAN,6,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1220,35-kilometres-race-walk,race-walks,male,senior
27,2:25:08,,Andres Eduardo OLIVAS NÚÑEZ,27 MAY 1998,MEX,2,Nomi (JPN),16 MAR 2025,1219,35-kilometres-race-walk,race-walks,male,senior
28,2:25:12,,Masatora KAWANO,23 OCT 1998,JPN,3,"Hősök tere, Budapest (HUN)",24 AUG 2023,1218,35-kilometres-race-walk,race-walks,male,senior
29,2:25:14,,Caio BONFIM,19 MAR 1991,BRA,7,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1218,35-kilometres-race-walk,race-walks,male,senior
30,2:25:19,,Andrey RUZAVIN,28 MAR 1986,RUS,3,"Adler, Sochi (RUS)",01 MAR 2009,1217,35-kilometres-race-walk,race-walks,male,senior
30,2:25:19,,Satoshi MARUO,28 NOV 1991,JPN,2,Nomi (JPN),16 MAR 2025,1217,35-kilometres-race-walk,race-walks,male,senior
32,2:25:21,,Eider ARÉVALO,09 MAR 1993,COL,8,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1217,35-kilometres-race-walk,race-walks,male,senior
32,2:25:21,,Rhydian COWLEY,04 JAN 1991,AUS,4,Nomi (JPN),16 MAR 2025,1217,35-kilometres-race-walk,race-walks,male,senior
34,2:25:28,,Evan DUNFEE,28 SEP 1990,CAN,4,"Hősök tere, Budapest (HUN)",24 AUG 2023,1215,35-kilometres-race-walk,race-walks,male,senior
35,2:25:29,,Tomohiro NODA,24 JAN 1996,JPN,9,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1215,35-kilometres-race-walk,race-walks,male,senior
36,2:25:32,,Qin WANG,08 MAY 1994,CHN,1,Hefei (CHN),29 MAR 2025,1215,35-kilometres-race-walk,race-walks,male,senior
37,2:25:35,,Álvaro MARTÍN,18 JUN 1994,ESP,1,Poděbrady (CZE),21 MAY 2023,1214,35-kilometres-race-walk,race-walks,male,senior
37,2:25:35,,Christopher LINKE,24 OCT 1988,GER,5,"Hősök tere, Budapest (HUN)",24 AUG 2023,1214,35-kilometres-race-walk,race-walks,male,senior
39,2:25:39,,Julio César SALAZAR,08 JUL 1993,MEX,4,Dudince (SVK),22 MAR 2025,1213,35-kilometres-race-walk,race-walks,male,senior
40,2:25:45,,Kazuki TAKAHASHI,17 JUN 1996,JPN,3,Nomi (JPN),16 MAR 2025,1212,35-kilometres-race-walk,race-walks,male,senior
41,2:25:49,,Satoshi MARUO,28 NOV 1991,JPN,2,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1212,35-kilometres-race-walk,race-walks,male,senior
42,2:25:50,,Tomohiro NODA,24 JAN 1996,JPN,6,"Hősök tere, Budapest (HUN)",24 AUG 2023,1212,35-kilometres-race-walk,race-walks,male,senior
42,2:25:50,,Subaru ISHIDA,04 JUN 1999,JPN,4,Nomi (JPN),16 MAR 2025,1212,35-kilometres-race-walk,race-walks,male,senior
44,2:25:54,,Yingcheng ZHOU,06 OCT 2000,CHN,2,Hefei (CHN),29 MAR 2025,1211,35-kilometres-race-walk,race-walks,male,senior
45,2:25:56,,Jinrui ZHANG,24 AUG 2001,CHN,3,Hefei (CHN),29 MAR 2025,1211,35-kilometres-race-walk,race-walks,male,senior
46,2:25:57,,Aurélien QUINION,27 JAN 1993,FRA,1,Zittau (GER),28 OCT 2023,1210,35-kilometres-race-walk,race-walks,male,senior
47,2:25:58,,Mikhail RYZHOV,17 DEC 1991,RUS,1,Sochi (RUS),18 FEB 2012,1210,35-kilometres-race-walk,race-walks,male,senior
47,2:25:58,,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,10,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1210,35-kilometres-race-walk,race-walks,male,senior
49,2:25:59,,Vladimir KANAYKIN,21 MAR 1985,RUS,1,"Adler, Sochi (RUS)",23 FEB 2008,1210,35-kilometres-race-walk,race-walks,male,senior
49,2:25:59,,Massimo STANO,27 FEB 1992,ITA,7,"Hősök tere, Budapest (HUN)",24 AUG 2023,1210,35-kilometres-race-walk,race-walks,male,senior
51,2:26:00,,David HURTADO,21 APR 1999,ECU,5,Dudince (SVK),22 MAR 2025,1210,35-kilometres-race-walk,race-walks,male,senior
52,2:26:09,,Riccardo ORSONI,20 JAN 2000,ITA,4,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1208,35-kilometres-race-walk,race-walks,male,senior
52,2:26:09,,Aleksandr GARIN,28 DEC 1999,RUS,1,Votkinsk (RUS),25 MAY 2025,1208,35-kilometres-race-walk,race-walks,male,senior
54,2:26:10,,Qin WANG,08 MAY 1994,CHN,2,Huangshan (CHN),04 MAR 2023,1208,35-kilometres-race-walk,race-walks,male,senior
55,2:26:15,,Ricardo ORTIZ,07 FEB 1995,MEX,2,"St Anne's Park, Dublin (IRL)",15 DEC 2024,1207,35-kilometres-race-walk,race-walks,male,senior
56,2:26:16,,Alex SCHWAZER,26 NOV 1984,ITA,1,Montalto di Castro (ITA),24 JAN 2010,1207,35-kilometres-race-walk,race-walks,male,senior
57,2:26:18,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Takahata (JPN),23 OCT 2022,1207,35-kilometres-race-walk,race-walks,male,senior
57,2:26:18,,Kazuki TAKAHASHI,17 JUN 1996,JPN,3,"Takahata Race Walk Course, Takahata (JPN)",27 OCT 2024,1207,35-kilometres-race-walk,race-walks,male,senior
59,2:26:20,,Hayato KATSUKI,28 NOV 1990,JPN,4,"Takahata Race Walk Course, Takahata (JPN)",27 OCT 2024,1206,35-kilometres-race-walk,race-walks,male,senior
60,2:26:24,,Aurélien QUINION,27 JAN 1993,FRA,5,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1206,35-kilometres-race-walk,race-walks,male,senior
61,2:26:25,,Rhydian COWLEY,04 JAN 1991,AUS,1,"Stromlo Forest Park, Canberra (AUS)",09 JUN 2024,1206,35-kilometres-race-walk,race-walks,male,senior
61,2:26:25,,Noel CHAMA,15 SEP 1997,MEX,7,Nomi (JPN),16 MAR 2025,1206,35-kilometres-race-walk,race-walks,male,senior
63,2:26:29,,Yuriy ANDRONOV,06 NOV 1971,RUS,4,"Adler, Sochi (RUS)",01 MAR 2009,1205,35-kilometres-race-walk,race-walks,male,senior
64,2:26:31,,Dominik ČERNÝ,01 NOV 1997,SVK,6,Dudince (SVK),22 MAR 2025,1204,35-kilometres-race-walk,race-walks,male,senior
65,2:26:32,,Ivan NOSKOV,16 JUL 1988,RUS,2,Sochi (RUS),18 FEB 2012,1204,35-kilometres-race-walk,race-walks,male,senior
66,2:26:37,,José Luis DOCTOR,14 JUN 1996,MEX,1,Dudince (SVK),25 MAR 2023,1203,35-kilometres-race-walk,race-walks,male,senior
67,2:26:40,,Masatora KAWANO,23 OCT 1998,JPN,1,Wajima (JPN),17 APR 2022,1203,35-kilometres-race-walk,race-walks,male,senior
67,2:26:40,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1203,35-kilometres-race-walk,race-walks,male,senior
69,2:26:42,,Aleksandr GORODSKOV,29 OCT 2002,RUS,2,Votkinsk (RUS),25 MAY 2025,1203,35-kilometres-race-walk,race-walks,male,senior
70,2:26:48,,Igor STARKOV,29 APR 1991,RUS,1,"Avtodrom, Sochi (RUS)",27 FEB 2024,1202,35-kilometres-race-walk,race-walks,male,senior
71,2:26:49,,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,"Odeonplatz, München (GER)",16 AUG 2022,1201,35-kilometres-race-walk,race-walks,male,senior
72,2:26:51,,Masatora KAWANO,23 OCT 1998,JPN,3,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1201,35-kilometres-race-walk,race-walks,male,senior
73,2:27:03,,Perseus KARLSTRÖM,02 MAY 1990,SWE,8,"Hősök tere, Budapest (HUN)",24 AUG 2023,1199,35-kilometres-race-walk,race-walks,male,senior
74,2:27:05,,Christopher LINKE,24 OCT 1988,GER,2,Poděbrady (CZE),21 MAY 2023,1199,35-kilometres-race-walk,race-walks,male,senior
75,2:27:07,,Sergey SHARYPOV,14 APR 1992,RUS,1,Sochi (RUS),18 FEB 2017,1198,35-kilometres-race-walk,race-walks,male,senior
75,2:27:07,,Sergey SHARYPOV,14 APR 1992,RUS,3,Votkinsk (RUS),25 MAY 2025,1198,35-kilometres-race-walk,race-walks,male,senior
77,2:27:08,,Denis NIZHEGORODOV,26 JUL 1980,RUS,1,Sochi (RUS),26 FEB 2011,1198,35-kilometres-race-walk,race-walks,male,senior
77,2:27:08,,Karl JUNGHANNß,06 APR 1996,GER,9,"Hősök tere, Budapest (HUN)",24 AUG 2023,1198,35-kilometres-race-walk,race-walks,male,senior
79,2:27:09,,Daisuke MATSUNAGA,24 MAR 1995,JPN,2,Wajima (JPN),17 APR 2022,1198,35-kilometres-race-walk,race-walks,male,senior
80,2:27:11,,Ricardo ORTIZ,07 FEB 1995,MEX,11,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1198,35-kilometres-race-walk,race-walks,male,senior
81,2:27:12,,Igor YEROKHIN,04 SEP 1985,RUS,2,"Adler, Sochi (RUS)",23 FEB 2008,1197,35-kilometres-race-walk,race-walks,male,senior
82,2:27:16,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Sochi (RUS),31 JAN 2022,1197,35-kilometres-race-walk,race-walks,male,senior
83,2:27:18,,Tomohiro NODA,24 JAN 1996,JPN,3,Wajima (JPN),17 APR 2022,1196,35-kilometres-race-walk,race-walks,male,senior
83,2:27:18,,Matteo GIUPPONI,08 OCT 1988,ITA,7,Dudince (SVK),22 MAR 2025,1196,35-kilometres-race-walk,race-walks,male,senior
85,2:27:20,,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,"Trolley Square, Santee, CA (USA)",12 JAN 2025,1196,35-kilometres-race-walk,race-walks,male,senior
85,2:27:20,,Riccardo ORSONI,20 JAN 2000,ITA,1,Acquaviva delle Fonti (ITA),26 JAN 2025,1196,35-kilometres-race-walk,race-walks,male,senior
87,2:27:22,,Sergey KIRDYAPKIN,18 JUN 1980,RUS,5,"Adler, Sochi (RUS)",01 MAR 2009,1196,35-kilometres-race-walk,race-walks,male,senior
88,2:27:26,,Dementiy CHEPAREV,28 OCT 1992,RUS,1,Sochi (RUS),17 FEB 2020,1195,35-kilometres-race-walk,race-walks,male,senior
89,2:27:29,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Cheboksary (RUS),21 MAY 2022,1195,35-kilometres-race-walk,race-walks,male,senior
90,2:27:30,,Caio BONFIM,19 MAR 1991,BRA,2,Dudince (SVK),25 MAR 2023,1194,35-kilometres-race-walk,race-walks,male,senior
91,2:27:33,,Satoshi MARUO,28 NOV 1991,JPN,2,Takahata (JPN),23 OCT 2022,1194,35-kilometres-race-walk,race-walks,male,senior
91,2:27:33,,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,3,Poděbrady (CZE),21 MAY 2023,1194,35-kilometres-race-walk,race-walks,male,senior
91,2:27:33,,Rhydian COWLEY,04 JAN 1991,AUS,1,"Albert Park, Melbourne (AUS)",21 MAY 2023,1194,35-kilometres-race-walk,race-walks,male,senior
94,2:27:35,,Aleksandr GORODSKOV,29 OCT 2002,RUS,2,"Avtodrom, Sochi (RUS)",24 FEB 2025,1194,35-kilometres-race-walk,race-walks,male,senior
95,2:27:41,,Kirill FROLOV,29 SEP 1993,RUS,2,Sochi (RUS),17 FEB 2020,1192,35-kilometres-race-walk,race-walks,male,senior
96,2:27:42,,Sergey BAKULIN,13 NOV 1986,RUS,1,Sochi (RUS),20 FEB 2010,1192,35-kilometres-race-walk,race-walks,male,senior
96,2:27:42,,Dominik ČERNÝ,01 NOV 1997,SVK,6,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1192,35-kilometres-race-walk,race-walks,male,senior
98,2:27:43,,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,8,Nomi (JPN),16 MAR 2025,1192,35-kilometres-race-walk,race-walks,male,senior
99,2:27:45,,Caio BONFIM,19 MAR 1991,BRA,10,"Hősök tere, Budapest (HUN)",24 AUG 2023,1192,35-kilometres-race-walk,race-walks,male,senior
100,2:27:46,,Isaac PALMA,26 OCT 1990,MEX,9,Nomi (JPN),16 MAR 2025,1192,35-kilometres-race-walk,race-walks,male,senior
101,2:27:48,,Aleksandr GARIN,28 DEC 1999,RUS,2,Cheboksary (RUS),21 MAY 2022,1191,35-kilometres-race-walk,race-walks,male,senior
101,2:27:48,,Caio BONFIM,19 MAR 1991,BRA,3,"St Anne's Park, Dublin (IRL)",15 DEC 2024,1191,35-kilometres-race-walk,race-walks,male,senior
103,2:27:50,,Aleksey BARTSAYKIN,22 MAR 1989,RUS,3,Sochi (RUS),18 FEB 2012,1191,35-kilometres-race-walk,race-walks,male,senior
103,2:27:50,,Evan DUNFEE,28 SEP 1990,CAN,5,"Takahata Race Walk Course, Takahata (JPN)",27 OCT 2024,1191,35-kilometres-race-walk,race-walks,male,senior
105,2:27:51,,Maher BEN HLIMA,24 JUL 1989,POL,8,Dudince (SVK),22 MAR 2025,1191,35-kilometres-race-walk,race-walks,male,senior
106,2:27:52,,Denis STRELKOV,26 OCT 1990,RUS,2,Sochi (RUS),26 FEB 2011,1191,35-kilometres-race-walk,race-walks,male,senior
106,2:27:52,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Saransk (RUS),20 MAY 2023,1191,35-kilometres-race-walk,race-walks,male,senior
108,2:27:53,,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,Lepe (ESP),30 JAN 2022,1190,35-kilometres-race-walk,race-walks,male,senior
109,2:27:55,,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,12,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1190,35-kilometres-race-walk,race-walks,male,senior
109,2:27:55,,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,Marín (ESP),09 MAR 2025,1190,35-kilometres-race-walk,race-walks,male,senior
111,2:27:56,,Daniel CHAMOSA,04 MAY 1997,ESP,7,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1190,35-kilometres-race-walk,race-walks,male,senior
112,2:27:59,,Andrey RUZAVIN,28 MAR 1986,RUS,3,"Adler, Sochi (RUS)",23 FEB 2008,1189,35-kilometres-race-walk,race-walks,male,senior
113,2:28:00,,Denis NIZHEGORODOV,26 JUL 1980,RUS,4,"Adler, Sochi (RUS)",23 FEB 2008,1189,35-kilometres-race-walk,race-walks,male,senior
113,2:28:00,,Dementiy CHEPAREV,28 OCT 1992,RUS,2,Sochi (RUS),18 FEB 2017,1189,35-kilometres-race-walk,race-walks,male,senior
115,2:28:10,,Alex SCHWAZER,26 NOV 1984,ITA,1,Latina (ITA),29 JAN 2012,1188,35-kilometres-race-walk,race-walks,male,senior
116,2:28:11,,Yuriy ANDRONOV,06 NOV 1971,RUS,4,Sochi (RUS),18 FEB 2012,1187,35-kilometres-race-walk,race-walks,male,senior
117,2:28:14,,Sergey SHARYPOV,14 APR 1992,RUS,3,Sochi (RUS),17 FEB 2020,1187,35-kilometres-race-walk,race-walks,male,senior
118,2:28:16,,Álvaro MARTÍN,18 JUN 1994,ESP,1,Cieza (ESP),26 FEB 2023,1186,35-kilometres-race-walk,race-walks,male,senior
119,2:28:17,,Andrey RUZAVIN,28 MAR 1986,RUS,3,Sochi (RUS),26 FEB 2011,1186,35-kilometres-race-walk,race-walks,male,senior
120,2:28:19,,Aleksandr GARIN,28 DEC 1999,RUS,2,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1186,35-kilometres-race-walk,race-walks,male,senior
120,2:28:19,,Karl JUNGHANNß,06 APR 1996,GER,1,"Domplatz, Erfurt (GER)",15 APR 2023,1186,35-kilometres-race-walk,race-walks,male,senior
122,2:28:21,,Aleksandr GARIN,28 DEC 1999,RUS,1,Kazan (RUS),10 MAY 2024,1186,35-kilometres-race-walk,race-walks,male,senior
123,2:28:22,,Aleksi OJALA,09 DEC 1992,FIN,13,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1185,35-kilometres-race-walk,race-walks,male,senior
123,2:28:22,,Evan DUNFEE,28 SEP 1990,CAN,1,"National Stadium, Tokyo (JPN)",13 SEP 2025,1185,35-kilometres-race-walk,race-walks,male,senior
125,2:28:24,,Sergey SHARYPOV,14 APR 1992,RUS,2,"Avtodrom, Sochi (RUS)",27 FEB 2024,1185,35-kilometres-race-walk,race-walks,male,senior
126,2:28:28,,Sergey KIRDYAPKIN,18 JUN 1980,RUS,5,"Adler, Sochi (RUS)",23 FEB 2008,1184,35-kilometres-race-walk,race-walks,male,senior
127,2:28:29,,Sergey BAKULIN,13 NOV 1986,RUS,1,Sochi (RUS),27 FEB 2016,1184,35-kilometres-race-walk,race-walks,male,senior
128,2:28:30,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Eschborn (GER),12 JUN 1993,1184,35-kilometres-race-walk,race-walks,male,senior
129,2:28:31,,Kirill FROLOV,29 SEP 1993,RUS,3,Cheboksary (RUS),21 MAY 2022,1184,35-kilometres-race-walk,race-walks,male,senior
130,2:28:34,,Yutaro MURAYAMA,29 SEP 1998,JPN,6,"Takahata Race Walk Course, Takahata (JPN)",27 OCT 2024,1183,35-kilometres-race-walk,race-walks,male,senior
131,2:28:43,,Manuel BERMÚDEZ,12 DEC 1997,ESP,8,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1182,35-kilometres-race-walk,race-walks,male,senior
132,2:28:44,,Maher BEN HLIMA,24 JUL 1989,POL,1,"Weinauparkstadion, Zittau (GER)",26 OCT 2024,1182,35-kilometres-race-walk,race-walks,male,senior
133,2:28:46,,Aurélien QUINION,27 JAN 1993,FRA,14,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1181,35-kilometres-race-walk,race-walks,male,senior
134,2:28:49,,Dementiy CHEPAREV,28 OCT 1992,RUS,1,Kostroma (RUS),03 SEP 2016,1181,35-kilometres-race-walk,race-walks,male,senior
135,2:28:51,,Teodorico CAPORASO,14 SEP 1987,ITA,9,Dudince (SVK),22 MAR 2025,1181,35-kilometres-race-walk,race-walks,male,senior
136,2:28:53,,Marco DE LUCA,12 MAY 1981,ITA,2,Montalto di Castro (ITA),24 JAN 2010,1180,35-kilometres-race-walk,race-walks,male,senior
136,2:28:53,,Hayato KATSUKI,28 NOV 1990,JPN,4,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1180,35-kilometres-race-walk,race-walks,male,senior
138,2:28:55,,Caio BONFIM,19 MAR 1991,BRA,2,"National Stadium, Tokyo (JPN)",13 SEP 2025,1180,35-kilometres-race-walk,race-walks,male,senior
139,2:28:56,,Yangben ZHAXI,15 APR 1996,CHN,15,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1180,35-kilometres-race-walk,race-walks,male,senior
139,2:28:56,,Aleksey KUDASHKIN,01 FEB 1997,RUS,2,"Avtodrom, Sochi (RUS)",13 FEB 2023,1180,35-kilometres-race-walk,race-walks,male,senior
139,2:28:56,,Motofumi SUWA,22 OCT 1999,JPN,5,Nomi (JPN),16 MAR 2025,1180,35-kilometres-race-walk,race-walks,male,senior
142,2:28:57,,Matteo GIUPPONI,08 OCT 1988,ITA,9,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1180,35-kilometres-race-walk,race-walks,male,senior
143,2:28:58,,Dementiy CHEPAREV,28 OCT 1992,RUS,2,Sochi (RUS),19 FEB 2018,1179,35-kilometres-race-walk,race-walks,male,senior
144,2:29:00,,Lihong CUI,13 MAY 1999,CHN,3,Dudince (SVK),25 MAR 2023,1179,35-kilometres-race-walk,race-walks,male,senior
145,2:29:04,,Ivan NOSKOV,16 JUL 1988,RUS,1,Sochi (RUS),23 FEB 2013,1178,35-kilometres-race-walk,race-walks,male,senior
145,2:29:04,,Diego GARCÍA CARRERA,19 JAN 1996,ESP,2,Cieza (ESP),26 FEB 2023,1178,35-kilometres-race-walk,race-walks,male,senior
145,2:29:04,,Veli-Matti PARTANEN,28 OCT 1991,FIN,1,Lappeenranta (FIN),22 APR 2023,1178,35-kilometres-race-walk,race-walks,male,senior
148,2:29:05,,Kevin CAMPION,23 MAY 1988,FRA,10,"Lázeňský Park, Poděbrady (CZE)",18 MAY 2025,1178,35-kilometres-race-walk,race-walks,male,senior
149,2:29:09,,Massimo STANO,27 FEB 1992,ITA,1,Dudince (SVK),23 APR 2022,1177,35-kilometres-race-walk,race-walks,male,senior
150,2:29:14,,Ricardo ORTIZ,07 FEB 1995,MEX,11,"Hősök tere, Budapest (HUN)",24 AUG 2023,1177,35-kilometres-race-walk,race-walks,male,senior
151,2:29:15,,Evan DUNFEE,28 SEP 1990,CAN,4,Dudince (SVK),25 MAR 2023,1176,35-kilometres-race-walk,race-walks,male,senior
152,2:29:16,,Hayato KATSUKI,28 NOV 1990,JPN,3,"National Stadium, Tokyo (JPN)",13 SEP 2025,1176,35-kilometres-race-walk,race-walks,male,senior
153,2:29:18,,Daniel CHAMOSA,04 MAY 1997,ESP,2,Marín (ESP),09 MAR 2025,1176,35-kilometres-race-walk,race-walks,male,senior
154,2:29:19,,Denis NIZHEGORODOV,26 JUL 1980,RUS,3,Sochi (RUS),18 FEB 2017,1176,35-kilometres-race-walk,race-walks,male,senior
154,2:29:19,,Satoshi MARUO,28 NOV 1991,JPN,4,Wajima (JPN),17 APR 2022,1176,35-kilometres-race-walk,race-walks,male,senior
156,2:29:24,,José Luis DOCTOR,14 JUN 1996,MEX,2,Dudince (SVK),23 APR 2022,1175,35-kilometres-race-walk,race-walks,male,senior
156,2:29:24,,César Augusto RODRÍGUEZ,26 JUN 1997,PER,16,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1175,35-kilometres-race-walk,race-walks,male,senior
158,2:29:25,,Yushuai TANG,18 NOV 2004,CHN,4,Hefei (CHN),29 MAR 2025,1175,35-kilometres-race-walk,race-walks,male,senior
159,2:29:26,,Aleksandr GARIN,28 DEC 1999,RUS,2,Saransk (RUS),20 MAY 2023,1175,35-kilometres-race-walk,race-walks,male,senior
160,2:29:28,,Yohann DINIZ,01 JAN 1978,FRA,1,Epinal (FRA),17 MAR 2019,1174,35-kilometres-race-walk,race-walks,male,senior
161,2:29:30,,Christopher LINKE,24 OCT 1988,GER,2,"Odeonplatz, München (GER)",16 AUG 2022,1174,35-kilometres-race-walk,race-walks,male,senior
162,2:29:31,,Kevin CAMPION,23 MAY 1988,FRA,1,Zittau (GER),29 OCT 2022,1174,35-kilometres-race-walk,race-walks,male,senior
162,2:29:31,,Yingcheng ZHOU,06 OCT 2000,CHN,4,"National Stadium, Tokyo (JPN)",13 SEP 2025,1174,35-kilometres-race-walk,race-walks,male,senior
164,2:29:32,,Sergey SHARYPOV,14 APR 1992,RUS,3,Sochi (RUS),19 FEB 2018,1174,35-kilometres-race-walk,race-walks,male,senior
164,2:29:32,,Aurélien QUINION,27 JAN 1993,FRA,4,Poděbrady (CZE),21 MAY 2023,1174,35-kilometres-race-walk,race-walks,male,senior
