rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
14,3:27.49,,Azeddine HABZ,1993-07-19,FRA,1,"Stade Charléty, Paris (FRA)",2025-06-20,1281,1500-metres,middlelong,male,senior,1500-metres,track,207.49,FRA,31.0,2025
15,3:27.52,,Noureddine MORCELI,1970-02-28,ALG,1,"Stade Louis II, Monaco (MON)",1995-07-25,1280,1500-metres,middlelong,male,senior,1500-metres,track,207.52,MON,25.0,1995
16,3:27.64,,Silas KIPLAGAT,1989-08-20,KEN,1,"Stade Louis II, Monaco (MON)",2014-07-18,1279,1500-metres,middlelong,male,senior,1500-metres,track,207.64,MON,24.0,2014
16,3:27.64,,Hicham EL GUERROUJ,1974-09-14,MAR,2,Zürich (SUI),2004-08-06,1279,1500-metres,middlelong,male,senior,1500-metres,track,207.64,SUI,29.0,2004
18,3:27.65,,Cole HOCKER,2001-06-06,USA,1,"Stade de France, Paris (FRA)",2024-08-06,1278,1500-metres,middlelong,male,senior,1500-metres,track,207.65,FRA,23.0,2024
18,3:27.65,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"La Cartuja, Sevilla (ESP)",1999-08-24,1278,1500-metres,middlelong,male,senior,1500-metres,track,207.65,ESP,24.0,1999
20,3:27.72,,Asbel KIPROP,1989-06-30,KEN,1,"Stade Louis II, Monaco (MON)",2013-07-19,1277,1500-metres,middlelong,male,senior,1500-metres,track,207.72,MON,24.0,2013
20,3:27.72,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,2,"Stade Charléty, Paris (FRA)",2025-06-20,1277,1500-metres,middlelong,male,senior,1500-metres,track,207.72,FRA,18.0,2025
1,3:27.72,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,2,"Stade Charléty, Paris (FRA)",2025-06-20,1277,1500-metres,middlelong,male,u20,1500-metres,track,207.72,FRA,18.0,2025
22,3:27.79,,Josh KERR,1997-10-08,GBR,2,"Stade de France, Paris (FRA)",2024-08-06,1276,1500-metres,middlelong,male,senior,1500-metres,track,207.79,FRA,26.0,2024
23,3:27.80,,Yared NUGUSE,1999-06-01,USA,3,"Stade de France, Paris (FRA)",2024-08-06,1276,1500-metres,middlelong,male,senior,1500-metres,track,207.8,FRA,25.0,2024
24,3:27.83,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2024-08-22,1276,1500-metres,middlelong,male,senior,1500-metres,track,207.82999999999998,SUI,23.0,2024
25,3:27.91,,Bernard LAGAT,1974-12-12,KEN,2,"Stade Louis II, Monaco (MON)",2002-07-19,1275,1500-metres,middlelong,male,senior,1500-metres,track,207.91,MON,27.0,2002
26,3:27.95,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"Bislett Stadion, Oslo (NOR)",2023-06-15,1274,1500-metres,middlelong,male,senior,1500-metres,track,207.95,NOR,22.0,2023
27,3:28.12,,Noah NGENY,1978-11-02,KEN,2f1,Zürich (SUI),2000-08-11,1272,1500-metres,middlelong,male,senior,1500-metres,track,208.12,SUI,21.0,2000
28,3:28.24,,Jakob INGEBRIGTSEN,2000-09-19,NOR,4,"Stade de France, Paris (FRA)",2024-08-06,1270,1500-metres,middlelong,male,senior,1500-metres,track,208.24,FRA,23.0,2024
29,3:28.28,,Timothy CHERUIYOT,1995-11-20,KEN,1,"Stade Louis II, Monaco (MON)",2021-07-09,1269,1500-metres,middlelong,male,senior,1500-metres,track,208.28,MON,25.0,2021
30,3:28.32,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"National Stadium, Tokyo (JPN)",2021-08-07,1269,1500-metres,middlelong,male,senior,1500-metres,track,208.32,JPN,20.0,2021
31,3:28.36,,George MILLS,1999-05-12,GBR,3,"Stade Charléty, Paris (FRA)",2025-06-20,1268,1500-metres,middlelong,male,senior,1500-metres,track,208.36,FRA,26.0,2025
32,3:28.37,,Noureddine MORCELI,1970-02-28,ALG,1,"Stade Louis II, Monaco (MON)",1995-09-09,1268,1500-metres,middlelong,male,senior,1500-metres,track,208.37,MON,25.0,1995
32,3:28.37,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"Stade Louis II, Monaco (MON)",1998-08-08,1268,1500-metres,middlelong,male,senior,1500-metres,track,208.37,MON,23.0,1998
34,3:28.38,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"Stade de France, Paris-St-Denis (FRA)",2001-07-06,1268,1500-metres,middlelong,male,senior,1500-metres,track,208.38,FRA,26.0,2001
35,3:28.40,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"Boudewijnstadion, Bruxelles (BEL)",2003-09-05,1268,1500-metres,middlelong,male,senior,1500-metres,track,208.4,BEL,28.0,2003
36,3:28.41,,Timothy CHERUIYOT,1995-11-20,KEN,1,"Stade Louis II, Monaco (MON)",2018-07-20,1267,1500-metres,middlelong,male,senior,1500-metres,track,208.41,MON,22.0,2018
37,3:28.45,,Asbel KIPROP,1989-06-30,KEN,2,"Stade Louis II, Monaco (MON)",2014-07-18,1267,1500-metres,middlelong,male,senior,1500-metres,track,208.45,MON,25.0,2014
37,3:28.45,,Timothy CHERUIYOT,1995-11-20,KEN,1,"Stade Louis II, Monaco (MON)",2020-08-14,1267,1500-metres,middlelong,male,senior,1500-metres,track,208.45,MON,24.0,2020
39,3:28.51,,Bernard LAGAT,1974-12-12,KEN,3f1,Zürich (SUI),2000-08-11,1266,1500-metres,middlelong,male,senior,1500-metres,track,208.51,SUI,25.0,2000
40,3:28.57,,Hicham EL GUERROUJ,1974-09-14,MAR,1f1,Zürich (SUI),1999-08-11,1265,1500-metres,middlelong,male,senior,1500-metres,track,208.57,SUI,24.0,1999
41,3:28.68,,Jakob INGEBRIGTSEN,2000-09-19,NOR,2,"Stade Louis II, Monaco (MON)",2020-08-14,1264,1500-metres,middlelong,male,senior,1500-metres,track,208.68,MON,19.0,2020
42,3:28.71,,Timothy CHERUIYOT,1995-11-20,KEN,2,"Stade Louis II, Monaco (MON)",2024-07-12,1263,1500-metres,middlelong,male,senior,1500-metres,track,208.71,MON,28.0,2024
43,3:28.72,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1263,1500-metres,middlelong,male,senior,1500-metres,track,208.72,SUI,22.0,2023
44,3:28.73,,Noah NGENY,1978-11-02,KEN,2,"La Cartuja, Sevilla (ESP)",1999-08-24,1263,1500-metres,middlelong,male,senior,1500-metres,track,208.73,ESP,20.0,1999
45,3:28.75,,Taoufik MAKHLOUFI,1988-04-29,ALG,2,"Stade Louis II, Monaco (MON)",2015-07-17,1263,1500-metres,middlelong,male,senior,1500-metres,track,208.75,MON,27.0,2015
46,3:28.76,,Mohamed KATIR,1998-02-17,ESP,2,"Stade Louis II, Monaco (MON)",2021-07-09,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.76,MON,23.0,2021
46,3:28.76,,Jakob INGEBRIGTSEN,2000-09-19,NOR,,"Hayward Field, Eugene, OR (USA)",2023-09-16,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.76,USA,23.0,2023
48,3:28.77,,Timothy CHERUIYOT,1995-11-20,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2019-07-05,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.77,SUI,23.0,2019
49,3:28.79,,Abdelaati IGUIDER,1987-03-25,MAR,3,"Stade Louis II, Monaco (MON)",2015-07-17,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.79,MON,28.0,2015
50,3:28.80,,Elijah Motonei MANANGOI,1993-01-05,KEN,1,"Stade Louis II, Monaco (MON)",2017-07-21,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.8,MON,24.0,2017
50,3:28.80,,Brian KOMEN,1998-08-10,KEN,3,"Stade Louis II, Monaco (MON)",2024-07-12,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.8,MON,25.0,2024
2,3:28.81,,Ronald KWEMOI,1995-09-19,KEN,3,"Stade Louis II, Monaco (MON)",2014-07-18,1262,1500-metres,middlelong,male,u20,1500-metres,track,208.81,MON,18.0,2014
52,3:28.81,,Mo FARAH,1983-03-23,GBR,2,"Stade Louis II, Monaco (MON)",2013-07-19,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.81,MON,30.0,2013
52,3:28.81,,Ronald KWEMOI,1995-09-19,KEN,3,"Stade Louis II, Monaco (MON)",2014-07-18,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.81,MON,18.0,2014
54,3:28.82,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,1,"Olympic Stadium, London (GBR)",2025-07-19,1262,1500-metres,middlelong,male,senior,1500-metres,track,208.82,GBR,18.0,2025
3,3:28.82,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,1,"Olympic Stadium, London (GBR)",2025-07-19,1262,1500-metres,middlelong,male,u20,1500-metres,track,208.82,GBR,18.0,2025
55,3:28.84,,Noah NGENY,1978-11-02,KEN,1,"Stade de France, Paris-St-Denis (FRA)",1999-07-21,1261,1500-metres,middlelong,male,senior,1500-metres,track,208.84,FRA,20.0,1999
56,3:28.86,,Noureddine MORCELI,1970-02-28,ALG,1,Rieti (ITA),1992-09-06,1261,1500-metres,middlelong,male,senior,1500-metres,track,208.86,ITA,22.0,1992
57,3:28.88,,Asbel KIPROP,1989-06-30,KEN,1,"Stade Louis II, Monaco (MON)",2012-07-20,1261,1500-metres,middlelong,male,senior,1500-metres,track,208.88,MON,23.0,2012
58,3:28.89,,Mohamed KATIR,1998-02-17,ESP,2,"Bislett Stadion, Oslo (NOR)",2023-06-15,1261,1500-metres,middlelong,male,senior,1500-metres,track,208.89,NOR,25.0,2023
59,3:28.91,,Hicham EL GUERROUJ,1974-09-14,MAR,1f1,Zürich (SUI),1997-08-13,1260,1500-metres,middlelong,male,senior,1500-metres,track,208.91,SUI,22.0,1997
60,3:28.92,,Hicham EL GUERROUJ,1974-09-14,MAR,1,Bruxelles (BEL),1997-08-22,1260,1500-metres,middlelong,male,senior,1500-metres,track,208.92000000000002,BEL,22.0,1997
61,3:28.93,,Mo FARAH,1983-03-23,GBR,4,"Stade Louis II, Monaco (MON)",2015-07-17,1260,1500-metres,middlelong,male,senior,1500-metres,track,208.93,MON,32.0,2015
61,3:28.93,,Noah NGENY,1978-11-02,KEN,1,"Olympiastadion, München (GER)",1999-09-11,1260,1500-metres,middlelong,male,senior,1500-metres,track,208.93,GER,20.0,1999
63,3:28.95,,Fermín CACHO,1969-02-16,ESP,2f1,Zürich (SUI),1997-08-13,1260,1500-metres,middlelong,male,senior,1500-metres,track,208.95,SUI,28.0,1997
64,3:28.98,,Mehdi BAALA,1978-08-17,FRA,2,"Boudewijnstadion, Bruxelles (BEL)",2003-09-05,1259,1500-metres,middlelong,male,senior,1500-metres,track,208.98,BEL,25.0,2003
65,3:29.01,,Timothy CHERUIYOT,1995-11-20,KEN,2,"National Stadium, Tokyo (JPN)",2021-08-07,1259,1500-metres,middlelong,male,senior,1500-metres,track,209.01,JPN,25.0,2021
66,3:29.02,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"Letzigrund, Zürich (SUI)",2022-09-08,1259,1500-metres,middlelong,male,senior,1500-metres,track,209.02,SUI,21.0,2022
66,3:29.02,,Yared NUGUSE,1999-06-01,USA,3,"Bislett Stadion, Oslo (NOR)",2023-06-15,1259,1500-metres,middlelong,male,senior,1500-metres,track,209.02,NOR,24.0,2023
66,3:29.02,,Daniel Kipchirchir KOMEN,1984-11-27,KEN,1,"Stadio Olimpico, Roma (ITA)",2006-07-14,1259,1500-metres,middlelong,male,senior,1500-metres,track,209.02,ITA,21.0,2006
69,3:29.03,,Festus LAGAT,1996-10-10,KEN,4,"Stade Charléty, Paris (FRA)",2025-06-20,1259,1500-metres,middlelong,male,senior,1500-metres,track,209.03,FRA,28.0,2025
70,3:29.05,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,1f2,"Mestský Stadion, Ostrava (CZE)",2025-06-24,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.05,CZE,18.0,2025
70,3:29.05,,Hicham EL GUERROUJ,1974-09-14,MAR,1,Bruxelles (BEL),1996-08-23,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.05,BEL,21.0,1996
70,3:29.05,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.05,SUI,21.0,2022
4,3:29.05,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,1f2,"Mestský Stadion, Ostrava (CZE)",2025-06-24,1258,1500-metres,middlelong,male,u20,1500-metres,track,209.05,CZE,18.0,2025
70,3:29.05,,Josh KERR,1997-10-08,GBR,3,"National Stadium, Tokyo (JPN)",2021-08-07,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.05,JPN,23.0,2021
74,3:29.06,,Hicham EL GUERROUJ,1974-09-14,MAR,1f1,"Letzigrund, Zürich (SUI)",2001-08-17,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.06,SUI,26.0,2001
75,3:29.08,,Hicham EL GUERROUJ,1974-09-14,MAR,1,Rieti (ITA),2001-09-02,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.07999999999998,ITA,26.0,2001
75,3:29.08,,Timothy CHERUIYOT,1995-11-20,KEN,4,"Bislett Stadion, Oslo (NOR)",2023-06-15,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.07999999999998,NOR,27.0,2023
77,3:29.10,,Timothy CHERUIYOT,1995-11-20,KEN,2,"Stade Louis II, Monaco (MON)",2017-07-21,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.1,MON,21.0,2017
77,3:29.10,,Yared NUGUSE,1999-06-01,USA,,"Hayward Field, Eugene, OR (USA)",2023-09-16,1258,1500-metres,middlelong,male,senior,1500-metres,track,209.1,USA,24.0,2023
79,3:29.11,,Abel KIPSANG,1996-11-22,KEN,2,"Stadion Śląski, Chorzów (POL)",2023-07-16,1257,1500-metres,middlelong,male,senior,1500-metres,track,209.11,POL,26.0,2023
80,3:29.12,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"Bislett Stadion, Oslo (NOR)",1998-07-09,1257,1500-metres,middlelong,male,senior,1500-metres,track,209.12,NOR,23.0,1998
81,3:29.13,,Hicham EL GUERROUJ,1974-09-14,MAR,1,Zürich (SUI),2003-08-15,1257,1500-metres,middlelong,male,senior,1500-metres,track,209.13,SUI,28.0,2003
81,3:29.13,,Yared NUGUSE,1999-06-01,USA,4,"Stade Louis II, Monaco (MON)",2024-07-12,1257,1500-metres,middlelong,male,senior,1500-metres,track,209.13,MON,25.0,2024
83,3:29.14,,Rashid RAMZI,1980-07-17,BRN,2,"Stadio Olimpico, Roma (ITA)",2006-07-14,1257,1500-metres,middlelong,male,senior,1500-metres,track,209.14,ITA,26.0,2006
84,3:29.18,,Vénuste NIYONGABO,1973-12-09,BDI,2,Bruxelles (BEL),1997-08-22,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.18,BEL,23.0,1997
84,3:29.18,,Mario GARCÍA,1999-06-29,ESP,5,"Bislett Stadion, Oslo (NOR)",2023-06-15,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.18,NOR,23.0,2023
84,3:29.18,,Asbel KIPROP,1989-06-30,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2014-05-09,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.18,QAT,24.0,2014
84,3:29.18,,Hicham EL GUERROUJ,1974-09-14,MAR,1,Heusden-Zolder (BEL),2004-07-31,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.18,BEL,29.0,2004
88,3:29.19,,Noah NGENY,1978-11-02,KEN,1,Bruxelles (BEL),1999-09-03,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.19,BEL,20.0,1999
89,3:29.20,,Noureddine MORCELI,1970-02-28,ALG,1,Narbonne (FRA),1993-06-17,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.2,FRA,23.0,1993
89,3:29.20,,Niels LAROS,2005-04-17,NED,1,"Letzigrund, Zürich (SUI)",2025-08-28,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.2,SUI,20.0,2025
91,3:29.21,,Bernard LAGAT,1974-12-12,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.21,FRA,29.0,2004
91,3:29.21,,Yared NUGUSE,1999-06-01,USA,1,"Letzigrund, Zürich (SUI)",2024-09-05,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.21,SUI,25.0,2024
93,3:29.23,,Jake WIGHTMAN,1994-07-11,GBR,1,"Hayward Field, Eugene, OR (USA)",2022-07-19,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.23,USA,28.0,2022
93,3:29.23,,Stefan NILLESSEN,2003-01-02,NED,5,"Stade Charléty, Paris (FRA)",2025-06-20,1256,1500-metres,middlelong,male,senior,1500-metres,track,209.23,FRA,22.0,2025
95,3:29.25,,Jakob INGEBRIGTSEN,2000-09-19,NOR,3,"Stade Louis II, Monaco (MON)",2021-07-09,1255,1500-metres,middlelong,male,senior,1500-metres,track,209.25,MON,20.0,2021
96,3:29.26,,Azeddine HABZ,1993-07-19,FRA,6,"Bislett Stadion, Oslo (NOR)",2023-06-15,1255,1500-metres,middlelong,male,senior,1500-metres,track,209.26,NOR,29.0,2023
96,3:29.26,,Timothy CHERUIYOT,1995-11-20,KEN,1,"Khalifa International Stadium, Doha (QAT)",2019-10-06,1255,1500-metres,middlelong,male,senior,1500-metres,track,209.26,QAT,23.0,2019
98,3:29.27,,Silas KIPLAGAT,1989-08-20,KEN,1,"Stade Louis II, Monaco (MON)",2010-07-22,1255,1500-metres,middlelong,male,senior,1500-metres,track,209.27,MON,20.0,2010
98,3:29.27,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"Stade Charléty, Paris (FRA)",2002-09-14,1255,1500-metres,middlelong,male,senior,1500-metres,track,209.27,FRA,28.0,2002
100,3:29.29,,William CHIRCHIR,1979-02-06,KEN,3,Bruxelles (BEL),2001-08-24,1255,1500-metres,middlelong,male,senior,1500-metres,track,209.29,BEL,22.0,2001
5,3:29.54,,Niels LAROS,2005-04-17,NED,6,"Stade de France, Paris (FRA)",2024-08-06,1251,1500-metres,middlelong,male,u20,1500-metres,track,209.54,FRA,19.0,2024
6,3:29.80,,Cameron MYERS,2006-06-09,AUS,4f2,"Mestský Stadion, Ostrava (CZE)",2025-06-24,1248,1500-metres,middlelong,male,u20,1500-metres,track,209.8,CZE,19.0,2025
7,3:30.02,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,3,"Letzigrund, Zürich (SUI)",2025-08-28,1244,1500-metres,middlelong,male,u20,1500-metres,track,210.02,SUI,18.0,2025
8,3:30.10,,Robert BIWOTT,1996-01-28,KEN,7,"Stade Louis II, Monaco (MON)",2015-07-17,1243,1500-metres,middlelong,male,u20,1500-metres,track,210.1,MON,19.0,2015
9,3:30.16,,Jakob INGEBRIGTSEN,2000-09-19,NOR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2019-07-05,1242,1500-metres,middlelong,male,u20,1500-metres,track,210.16,SUI,18.0,2019
10,3:30.24,,Cornelius CHIRCHIR,1983-06-05,KEN,4,"Stade Louis II, Monaco (MON)",2002-07-19,1241,1500-metres,middlelong,male,u20,1500-metres,track,210.24,MON,19.0,2002
11,3:30.28,,Håkon MOE BERG,2006-06-26,NOR,2f2,"TSV Stadion, Pfungstadt (GER)",2025-08-20,1241,1500-metres,middlelong,male,u20,1500-metres,track,210.28,GER,19.0,2025
12,3:30.30,,Reynold CHERUIYOT,2004-07-30,KEN,3,"Stadion Śląski, Chorzów (POL)",2023-07-16,1240,1500-metres,middlelong,male,u20,1500-metres,track,210.3,POL,18.0,2023
13,3:30.47,,Jakob INGEBRIGTSEN,2000-09-19,NOR,2,"Stade Louis II, Monaco (MON)",2019-07-12,1238,1500-metres,middlelong,male,u20,1500-metres,track,210.47,MON,18.0,2019
14,3:30.78,,Reynold CHERUIYOT,2004-07-30,KEN,8,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-23,1234,1500-metres,middlelong,male,u20,1500-metres,track,210.78,HUN,19.0,2023
15,3:30.88,,Cornelius CHIRCHIR,1983-06-05,KEN,2,Zürich (SUI),2002-08-16,1232,1500-metres,middlelong,male,u20,1500-metres,track,210.88,SUI,19.0,2002
16,3:31.02,,Cornelius CHIRCHIR,1983-06-05,KEN,4,Bruxelles (BEL),2002-08-30,1230,1500-metres,middlelong,male,u20,1500-metres,track,211.02,BEL,19.0,2002
17,3:31.13,,Mulugeta WENDIMU,1985-01-07,ETH,2,Heusden-Zolder (BEL),2004-07-31,1229,1500-metres,middlelong,male,u20,1500-metres,track,211.13,BEL,19.0,2004
18,3:31.18,,Jakob INGEBRIGTSEN,2000-09-19,NOR,4,"Stade Louis II, Monaco (MON)",2018-07-20,1228,1500-metres,middlelong,male,u20,1500-metres,track,211.18,MON,17.0,2018
19,3:31.23,,Niels LAROS,2005-04-17,NED,4,"Letzigrund, Zürich (SUI)",2024-09-05,1227,1500-metres,middlelong,male,u20,1500-metres,track,211.23,SUI,19.0,2024
20,3:31.25,,Niels LAROS,2005-04-17,NED,10,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-23,1227,1500-metres,middlelong,male,u20,1500-metres,track,211.25,HUN,18.0,2023
21,3:31.33,,Jakob INGEBRIGTSEN,2000-09-19,NOR,4,"Stade Charléty, Paris (FRA)",2019-08-24,1226,1500-metres,middlelong,male,u20,1500-metres,track,211.32999999999998,FRA,18.0,2019
22,3:31.39,,Robert BIWOTT,1996-01-28,KEN,5,"Stade de France, Paris-St-Denis (FRA)",2015-07-04,1225,1500-metres,middlelong,male,u20,1500-metres,track,211.39,FRA,19.0,2015
23,3:31.41,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",2025-08-22,1225,1500-metres,middlelong,male,u20,1500-metres,track,211.41,BEL,18.0,2025
24,3:31.42,,Alex KIPCHIRCHIR,1984-11-26,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",2003-09-05,1225,1500-metres,middlelong,male,u20,1500-metres,track,211.42000000000002,BEL,18.0,2003
25,3:31.48,,Ronald KWEMOI,1995-09-19,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2014-07-03,1224,1500-metres,middlelong,male,u20,1500-metres,track,211.48,SUI,18.0,2014
26,3:31.49,,Belal Mansoor ALI,1988-10-17,BRN,1,"Olympic Stadium, Athina (GRE)",2007-07-02,1224,1500-metres,middlelong,male,u20,1500-metres,track,211.49,GRE,18.0,2007
26,3:31.49,,George Meitamei MANANGOI,2000-11-29,KEN,6,"Stade Louis II, Monaco (MON)",2019-07-12,1224,1500-metres,middlelong,male,u20,1500-metres,track,211.49,MON,18.0,2019
28,3:31.51,,Cornelius CHIRCHIR,1983-06-05,KEN,3,"Stade Charléty, Paris (FRA)",2002-09-14,1223,1500-metres,middlelong,male,u20,1500-metres,track,211.51,FRA,19.0,2002
29,3:31.54,,Isaac Kiprono SONGOK,1984-04-25,KEN,1,Heusden-Zolder (BEL),2003-08-02,1223,1500-metres,middlelong,male,u20,1500-metres,track,211.54,BEL,19.0,2003
30,3:31.60,,Reynold CHERUIYOT,2004-07-30,KEN,1,"Stade Raymond Petit, Tomblaine (FRA)",2023-06-18,1222,1500-metres,middlelong,male,u20,1500-metres,track,211.6,FRA,18.0,2023
31,3:31.62,,Jakob INGEBRIGTSEN,2000-09-19,NOR,2,"Boudewijnstadion, Bruxelles (BEL)",2019-09-06,1222,1500-metres,middlelong,male,u20,1500-metres,track,211.62,BEL,18.0,2019
32,3:31.63,,Samuel TEFERA,1999-10-23,ETH,2,"Shanghai Stadium, Shanghai (CHN)",2018-05-12,1222,1500-metres,middlelong,male,u20,1500-metres,track,211.63,CHN,18.0,2018
32,3:31.63,,Niels LAROS,2005-04-17,NED,6,"Letzigrund, Zürich (SUI)",2023-08-31,1222,1500-metres,middlelong,male,u20,1500-metres,track,211.63,SUI,18.0,2023
34,3:31.64,,Asbel KIPROP,1989-06-30,KEN,1,"Stadio Olimpico, Roma (ITA)",2008-07-11,1221,1500-metres,middlelong,male,u20,1500-metres,track,211.64,ITA,19.0,2008
35,3:31.70,,Ilham Tanui ÖZBILEN,1990-03-05,KEN,3,"Stadio Olimpico, Roma (ITA)",2009-07-10,1221,1500-metres,middlelong,male,u20,1500-metres,track,211.7,ITA,19.0,2009
35,3:31.70,,Jakob INGEBRIGTSEN,2000-09-19,NOR,4,"Khalifa International Stadium, Doha (QAT)",2019-10-06,1221,1500-metres,middlelong,male,u20,1500-metres,track,211.7,QAT,19.0,2019
37,3:31.97,,Reynold CHERUIYOT,2004-07-30,KEN,8,"Letzigrund, Zürich (SUI)",2023-08-31,1217,1500-metres,middlelong,male,u20,1500-metres,track,211.97,SUI,19.0,2023
