rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
27,38:18,,Jun ZHANG,1998-07-20,CHN,2,Wuzhong (CHN),2020-12-15,1202,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2298.0,CHN,22,2020
29,38:19,,Ivano BRUGNETTI,1976-09-01,ITA,1,Fiumicino (ITA),2007-09-09,1201,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2299.0,ITA,31,2007
30,38:21,,Ilya MARKOV,1972-06-19,RUS,2,Hildesheim (GER),2006-08-27,1200,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2301.0,GER,34,2006
31,38:22,,Vasiliy MIZINOV,1997-12-29,RUS,2,Voronovo (RUS),2024-06-01,1199,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2302.0,RUS,26,2024
32,38:23,,Kaihua WANG,1994-02-16,CHN,3,Wuzhong (CHN),2020-12-15,1198,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2303.0,CHN,26,2020
2,38:23,,Ding CHEN,1992-08-05,CHN,7,Beijing (CHN),2010-09-18,1198,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2303.0,CHN,18,2010
32,38:23,,Ding CHEN,1992-08-05,CHN,7,Beijing (CHN),2010-09-18,1198,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2303.0,CHN,18,2010
34,38:24,,Ivano BRUGNETTI,1976-09-01,ITA,1,Saluzzo (ITA),2004-08-04,1198,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2304.0,ITA,27,2004
34,38:24,,Jefferson PÉREZ,1974-07-01,ECU,3,Kraków (POL),2002-06-08,1198,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2304.0,POL,27,2002
36,38:25,,Ilya MARKOV,1972-06-19,RUS,2,San Fernando de Maspalomas (ESP),2007-02-03,1197,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2305.0,ESP,34,2007
36,38:25,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,San Fernando de Maspalomas (ESP),2007-02-03,1197,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2305.0,ESP,29,2007
38,38:26,,Erik TYSSE,1980-12-04,NOR,1,Hildesheim (GER),2005-08-28,1196,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2306.0,GER,24,2005
3,38:28,,Stanislav YEMELYANOV,1990-10-23,RUS,2,Saransk (RUS),2009-09-19,1195,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2308.0,RUS,18,2009
39,38:28,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,Mortalaz (ESP),2008-04-26,1195,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2308.0,ESP,31,2008
39,38:28,,Stanislav YEMELYANOV,1990-10-23,RUS,2,Saransk (RUS),2009-09-19,1195,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2308.0,RUS,18,2009
41,38:29,,Jared TALLENT,1984-10-17,AUS,8,Beijing (CHN),2010-09-18,1194,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2309.0,CHN,25,2010
42,38:30,,Ilya MARKOV,1972-06-19,RUS,2,Madrid (ESP),2006-03-04,1193,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2310.0,ESP,33,2006
43,38:31,,Eder SÁNCHEZ,1986-05-21,MEX,3,Saransk (RUS),2009-09-19,1192,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2311.0,RUS,23,2009
44,38:32,,Sergey KOZHEVNIKOV,2001-05-09,RUS,1,Voronovo (RUS),2025-07-26,1192,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2312.0,RUS,24,2025
45,38:33,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,Kraków (POL),2004-06-12,1191,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2313.0,POL,27,2004
46,38:34,,Valdas KAZLAUSKAS,1958-02-23,URS,1,Hildesheim (GER),1989-06-10,1190,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2314.0,GER,31,1989
46,38:34,,Veli-Matti PARTANEN,1991-10-28,FIN,1,Espoo (FIN),2024-05-18,1190,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2314.0,FIN,32,2024
48,38:36,,Maksim BOYKO,2003-08-08,RUS,2,Voronovo (RUS),2025-07-26,1189,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2316.0,RUS,21,2025
49,38:37,,Kirill FROLOV,1993-09-29,RUS,2,Voronovo (RUS),2023-04-30,1188,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2317.0,RUS,29,2023
50,38:38,,Erik TYSSE,1980-12-04,NOR,2,Kraków (POL),2009-05-30,1187,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2318.0,POL,28,2009
51,38:39,,Misgana WAKUMA,2004-07-05,ETH,3,Voronovo (RUS),2025-07-26,1186,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2319.0,RUS,21,2025
51,38:39,,Robert KORZENIOWSKI,1968-07-30,POL,2,Kraków (POL),2004-06-12,1186,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2319.0,POL,35,2004
53,38:40,,Ilya MARKOV,1972-06-19,RUS,5,Kraków (POL),2001-06-09,1186,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2320.0,POL,28,2001
53,38:40,,Yafei CHU,1988-05-09,CHN,1,Kraków (POL),2010-05-29,1186,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2320.0,POL,22,2010
55,38:41,,Luke ADAMS,1976-10-22,AUS,9,Beijing (CHN),2010-09-18,1185,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2321.0,CHN,33,2010
55,38:41,,Vasiliy MIZINOV,1997-12-29,RUS,4,Voronovo (RUS),2025-07-26,1185,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2321.0,RUS,27,2025
57,38:42,,Chilsung PARK,1982-07-08,KOR,10,Beijing (CHN),2010-09-18,1184,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2322.0,CHN,28,2010
57,38:42,,Perseus KARLSTRÖM,1990-05-02,SWE,1,Madrid (ESP),2022-05-16,1184,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2322.0,ESP,32,2022
59,38:44,,Robert KORZENIOWSKI,1968-07-30,POL,1,Hildesheim (GER),2003-09-13,1183,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2324.0,GER,35,2003
60,38:45,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,Almería (ESP),2005-02-13,1182,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2325.0,ESP,27,2005
61,38:46,,Eder SÁNCHEZ,1986-05-21,MEX,2,Kraków (POL),2010-05-29,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2326.0,POL,24,2010
61,38:46,,Juan Manuel MOLINA,1979-03-15,ESP,3,Madrid (ESP),2006-03-04,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2326.0,ESP,26,2006
61,38:46,,Yohann DINIZ,1978-01-01,FRA,3,Kraków (POL),2009-05-30,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2326.0,POL,31,2009
61,38:46,,Aigars FADEJEVS,1975-12-27,LAT,,Druskininkai (LTU),1995-09-10,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2326.0,LTU,19,1995
65,38:47,,Aleksandr YARGUNKIN,1981-01-06,RUS,1,Saransk (RUS),2006-06-10,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2327.0,RUS,25,2006
65,38:47,,Robert KORZENIOWSKI,1968-07-30,POL,1,Kraków (POL),2003-06-14,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2327.0,POL,34,2003
65,38:47,,Kirill FROLOV,1993-09-29,RUS,1,Podolsk (RUS),2019-05-03,1181,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2327.0,RUS,25,2019
68,38:48,,Maksim PYANZIN,2003-05-22,ANA,1,Cheboksary (RUS),2021-05-30,1180,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2328.0,RUS,18,2021
4,38:48,,Maksim PYANZIN,2003-05-22,ANA,1,Cheboksary (RUS),2021-05-30,1180,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2328.0,RUS,18,2021
68,38:48,,Andrey RUZAVIN,1986-03-28,RUS,2,Saransk (RUS),2006-06-10,1180,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2328.0,RUS,20,2006
70,38:49,,Diego GARCÍA CARRERA,1996-01-19,ESP,2,Madrid (ESP),2022-05-16,1179,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2329.0,ESP,26,2022
70,38:49,,Jozef PRIBILINEC,1960-07-06,SVK,1,Bad Salzdefürth (GER),1986-09-03,1179,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2329.0,GER,26,1986
72,38:50,,Toshikazu YAMANISHI,1996-02-15,JPN,1,Madrid (ESP),2025-06-01,1178,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2330.0,ESP,29,2025
72,38:50,,Zhen WANG,1991-08-24,CHN,1,La Coruña (ESP),2011-09-17,1178,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2330.0,ESP,20,2011
72,38:50,,Aleksandr YARGUNKIN,1981-01-06,RUS,1,Podolsk (RUS),2015-05-09,1178,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2330.0,RUS,34,2015
72,38:50,,Ruslan DMYTRENKO,1986-03-22,UKR,1,Moskva (RUS),2014-08-30,1178,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2330.0,RUS,28,2014
76,38:51,,Hao XU,1999-02-06,CHN,1,Wuzhong (CHN),2020-12-15,1178,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2331.0,CHN,21,2020
76,38:51,,Kewen LI,1999-03-07,CHN,4,Wuzhong (CHN),2020-12-15,1178,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2331.0,CHN,21,2020
78,38:52,,Ivan TROTSKI,1976-05-27,BLR,2,Hildesheim (GER),2003-09-13,1177,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2332.0,GER,27,2003
78,38:52,,Ilya MARKOV,1972-06-19,RUS,1,Kraków (POL),2005-09-17,1177,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2332.0,POL,33,2005
80,38:54,,Aleksandr YARGUNKIN,1981-01-06,RUS,1,Klimovsk (RUS),2006-05-14,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2334.0,RUS,25,2006
80,38:54,,Igor YEROKHIN,1985-09-04,RUS,3,Saransk (RUS),2006-06-10,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2334.0,RUS,20,2006
82,38:55,,Erik TYSSE,1980-12-04,NOR,1,Søfteland (NOR),2006-03-26,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2335.0,NOR,25,2006
82,38:55,,Ivan TROTSKI,1976-05-27,BLR,2,Kraków (POL),2003-06-14,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2335.0,POL,27,2003
82,38:55,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,Madrid (ESP),2003-06-01,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2335.0,ESP,26,2003
5,38:55,,Isaac BEACROFT,2007-07-18,AUS,1,"Victoria Park, Ballarat (AUS)",2025-08-24,1175,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2335.0,AUS,18,2025
82,38:55,,Caio BONFIM,1991-03-19,BRA,2,Madrid (ESP),2025-06-01,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2335.0,ESP,34,2025
82,38:55,,Isaac BEACROFT,2007-07-18,AUS,1,"Victoria Park, Ballarat (AUS)",2025-08-24,1175,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2335.0,AUS,18,2025
87,38:56,,Francesco FORTUNATO,1994-12-13,ITA,1,Madrid (ESP),2023-04-30,1174,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2336.0,ESP,28,2023
88,38:57,,Aleksandr YARGUNKIN,1981-01-06,RUS,4,Saransk (RUS),2009-09-19,1173,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2337.0,RUS,28,2009
88,38:57,,Tianlei LI,1990-09-23,CHN,1f2,Beijing (CHN),2010-09-18,1173,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2337.0,CHN,20,2010
90,38:58,,Viktor BURAYEV,1982-08-23,RUS,1,Saransk (RUS),2003-06-21,1173,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2338.0,RUS,20,2003
91,38:59,,Veli-Matti PARTANEN,1991-10-28,FIN,1,Tuusula (FIN),2012-04-14,1172,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2339.0,FIN,20,2012
91,38:59,,Chris ERICKSON,1981-12-01,AUS,11,Beijing (CHN),2010-09-18,1172,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2339.0,CHN,28,2010
91,38:59,,Ricardo ORTIZ,1995-02-07,MEX,3,Madrid (ESP),2025-06-01,1172,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2339.0,ESP,30,2025
91,38:59,,Erik TYSSE,1980-12-04,NOR,2,Kraków (POL),2005-09-17,1172,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2339.0,POL,24,2005
91,38:59,,Robert KORZENIOWSKI,1968-07-30,POL,2,Madrid (ESP),2003-06-01,1172,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2339.0,ESP,34,2003
91,38:59,,Sergey SHIROBOKOV,1999-02-11,RUS,3,Voronovo (RUS),2024-06-01,1172,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2339.0,RUS,25,2024
97,39:00,,Nikolay MATVEYEV,1955-01-15,URS,,Minsk (URS),1980-05-20,1171,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2340.0,URS,25,1980
97,39:00,,Artem SELIN,2001-01-04,RUS,3,Voronovo (RUS),2023-04-30,1171,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2340.0,RUS,22,2023
97,39:00,,Yafei CHU,1988-05-09,CHN,1,Xi'an (CHN),2006-10-21,1171,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2340.0,CHN,18,2006
6,39:00,,Yafei CHU,1988-05-09,CHN,1,Xi'an (CHN),2006-10-21,1171,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2340.0,CHN,18,2006
100,39:01,,Ilya MARKOV,1972-06-19,RUS,4,Kraków (POL),2002-06-08,1170,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2341.0,POL,29,2002
100,39:01,,Grzegorz SUDOŁ,1978-08-28,POL,1,Zaniemsyl (POL),2005-04-23,1170,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2341.0,POL,26,2005
100,39:01,,Aigars FADEJEVS,1975-12-27,LAT,3,Kraków (POL),2003-06-14,1170,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2341.0,POL,27,2003
103,39:02,,Denis LANGLOIS,1968-10-10,FRA,6,Kraków (POL),2001-06-09,1170,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2342.0,POL,32,2001
103,39:02,,Gabriel BORDIER,1997-10-08,FRA,1,"Stadium Municipal, Albi (FRA)",2023-07-30,1170,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2342.0,FRA,25,2023
105,39:03,,Vladimir STANKIN,1974-01-02,RUS,4,Saransk (RUS),2006-06-10,1169,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2343.0,RUS,32,2006
105,39:03,,Hao WANG,1989-08-16,CHN,5,Saransk (RUS),2009-09-19,1169,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2343.0,RUS,20,2009
105,39:03,,Christian VILLAVICENCIO,1972-10-30,NCA,5,Kraków (POL),2002-06-08,1169,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2343.0,POL,29,2002
105,39:03,,Caio BONFIM,1991-03-19,BRA,2,Madrid (ESP),2023-04-30,1169,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2343.0,ESP,32,2023
7,39:04,,Sergey KOZHEVNIKOV,2001-05-09,RUS,1,Sochi (RUS),2020-02-17,1168,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2344.0,RUS,18,2020
109,39:04,,Robert KORZENIOWSKI,1968-07-30,POL,1,Zaniemsyl (POL),2004-04-17,1168,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2344.0,POL,35,2004
109,39:04,,Sergey KOZHEVNIKOV,2001-05-09,RUS,1,Sochi (RUS),2020-02-17,1168,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2344.0,RUS,18,2020
111,39:06,,Francesco FORTUNATO,1994-12-13,ITA,4,Madrid (ESP),2025-06-01,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,ESP,30,2025
8,39:06,,Zelin CAI,1991-04-11,CHN,13,Beijing (CHN),2010-09-18,1167,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2346.0,CHN,19,2010
111,39:06,,Luis Fernando LÓPEZ,1979-06-03,COL,3,Kraków (POL),2010-05-29,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,POL,31,2010
111,39:06,,Francesco FORTUNATO,1994-12-13,ITA,1,Modena (ITA),2020-10-18,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,ITA,25,2020
111,39:06,,David HURTADO,1999-04-21,ECU,3,Madrid (ESP),2023-04-30,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,ESP,24,2023
111,39:06,,Massimo STANO,1992-02-27,ITA,4,Madrid (ESP),2023-04-30,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,ESP,31,2023
111,39:06,,Zelin CAI,1991-04-11,CHN,13,Beijing (CHN),2010-09-18,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,CHN,19,2010
111,39:06,,João VIEIRA,1976-02-20,POR,12,Beijing (CHN),2010-09-18,1167,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2346.0,CHN,34,2010
118,39:07,,Yafei CHU,1988-05-09,CHN,2,La Coruña (ESP),2011-09-17,1166,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2347.0,ESP,23,2011
118,39:07,,Matej TÓTH,1983-02-10,SVK,14,Beijing (CHN),2010-09-18,1166,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2347.0,CHN,27,2010
120,39:08,,Aleksandr YARGUNKIN,1981-01-06,RUS,2,Buy (RUS),2014-09-13,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2348.0,RUS,33,2014
120,39:08,,Benjamin KUCIŃSKI,1982-06-01,POL,2,Zaniemsyl (POL),2005-04-23,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2348.0,POL,22,2005
120,39:08,,Vasiliy MIZINOV,1997-12-29,ANA,1,Voronovo (RUS),2022-05-02,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2348.0,RUS,24,2022
120,39:08,,Axel NOACK,1961-09-23,GDR,1,Neubrandenburg (GDR),1988-07-10,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2348.0,GDR,26,1988
120,39:08,,Bertrand MOULINET,1987-01-06,FRA,2,Moskva (RUS),2014-08-30,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2348.0,RUS,27,2014
125,39:09,,Danila MARTYNOV,2004-05-01,RUS,1,Voronovo (RUS),2021-09-05,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2349.0,RUS,17,2021
125,39:09,,Igor YEROKHIN,1985-09-04,RUS,1,Buy (RUS),2006-09-24,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2349.0,RUS,21,2006
125,39:09,,Paul MCGRATH,2002-03-07,ESP,5,Madrid (ESP),2023-04-30,1165,10-kilometres-race-walk,race-walks,male,senior,10-kilometres-race-walk,track,2349.0,ESP,21,2023
9,39:09,,Danila MARTYNOV,2004-05-01,RUS,1,Voronovo (RUS),2021-09-05,1165,10-kilometres-race-walk,race-walks,male,u20,10-kilometres-race-walk,track,2349.0,RUS,17,2021
1,39:09,,Danila MARTYNOV,2004-05-01,RUS,1,Voronovo (RUS),2021-09-05,1165,10-kilometres-race-walk,race-walks,male,u18,10-kilometres-race-walk,track,2349.0,RUS,17,2021
