rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
27,52.15,,Femke BOL,2000-02-23,NED,3,"Stade de France, Paris (FRA)",2024-08-08,1264,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.15,FRA,24.0,2024
28,52.16,,Dalilah MUHAMMAD,1990-02-07,USA,1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1263,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.16,QAT,29.0,2019
29,52.17,,Sydney MCLAUGHLIN,1999-08-07,USA,1sf3,"Hayward Field, Eugene, OR (USA)",2022-07-20,1263,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.17,USA,22.0,2022
30,52.18,,Femke BOL,2000-02-23,NED,1,"Letzigrund, Zürich (SUI)",2025-08-28,1263,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.18,SUI,25.0,2025
31,52.2,,Dalilah MUHAMMAD,1990-02-07,USA,1,"Drake Stadium, Des Moines, IA (USA)",2019-07-28,1262,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.2,USA,29.0,2019
32,52.23,,Sydney MCLAUGHLIN,1999-08-07,USA,2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1261,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.23,QAT,20.0,2019
33,52.24,,Femke BOL,2000-02-23,NED,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2025-08-12,1261,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.24,HUN,25.0,2025
34,52.25,,Femke BOL,2000-02-23,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2024-08-22,1260,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.25,SUI,24.0,2024
35,52.27,,Femke BOL,2000-02-23,NED,2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1260,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.27,USA,22.0,2022
35,52.27,,Femke BOL,2000-02-23,NED,1,"Olympiastadion, Stockholm (SWE)",2022-06-30,1260,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.27,SWE,22.0,2022
37,52.29,,Jasmine JONES,2001-11-30,USA,4,"Stade de France, Paris (FRA)",2024-08-08,1259,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.29,FRA,22.0,2024
38,52.3,,Femke BOL,2000-02-23,NED,1,"Bislett Stadion, Oslo (NOR)",2023-06-15,1259,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.3,NOR,23.0,2023
39,52.31,,Femke BOL,2000-02-23,NED,1sf2,"National Stadium, Tokyo (JPN)",2025-09-17,1258,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.31,JPN,25.0,2025
40,52.34,,Yulia PECHONKINA,1978-04-21,RUS,1,Tula (RUS),2003-08-08,1257,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.34,RUS,25.0,2003
41,52.37,,Femke BOL,2000-02-23,NED,1,"Olympiastadion, Stockholm (SWE)",2021-07-04,1256,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.37,SWE,21.0,2021
42,52.39,,Shamier LITTLE,1995-03-20,USA,2,"Olympiastadion, Stockholm (SWE)",2021-07-04,1256,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.39,SWE,26.0,2021
43,52.42,,Dalilah MUHAMMAD,1990-02-07,USA,2,"Hayward Field, Eugene, OR (USA)",2021-06-27,1255,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.42,USA,31.0,2021
43,52.42,,Melaine WALKER,1983-03-01,JAM,1,"Olympiastadion, Berlin (GER)",2009-08-20,1255,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.42,GER,26.0,2009
45,52.43,,Femke BOL,2000-02-23,NED,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1254,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.43,ITA,23.0,2023
46,52.45,,Femke BOL,2000-02-23,NED,1,"Boudewijnstadion, Bruxelles (BEL)",2024-09-14,1254,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.45,BEL,24.0,2024
47,52.46,,Savannah SUTHERLAND,2003-08-07,CAN,1,"Hayward Field, Eugene, OR (USA)",2025-06-14,1253,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.46,USA,21.0,2025
47,52.46,,Femke BOL,2000-02-23,NED,1,"Stade Olympique, Rabat (MAR)",2025-05-25,1253,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.46,MAR,25.0,2025
49,52.47,,Lashinda DEMUS,1983-03-10,USA,1,"DS, Daegu (KOR)",2011-09-01,1253,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.47,KOR,28.0,2011
50,52.48,,Sydney MCLAUGHLIN-LEVRONE,1999-08-07,USA,1sf1,"Hayward Field, Eugene, OR (USA)",2024-06-29,1253,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.48,USA,24.0,2024
51,52.49,,Femke BOL,2000-02-23,NED,1,"Stadio Olimpico, Roma (ITA)",2024-06-11,1253,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.49,ITA,24.0,2024
52,52.51,,Rushell CLAYTON,1992-10-18,JAM,1,"National Stadium, Kingston (JAM)",2024-06-28,1252,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.51,JAM,31.0,2024
52,52.51,,Femke BOL,2000-02-23,NED,1,"FBK Stadium, Hengelo (NED)",2025-06-09,1252,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.51,NED,25.0,2025
54,52.57,,Femke BOL,2000-02-23,NED,1sf3,"Stade de France, Paris (FRA)",2024-08-06,1250,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.57,FRA,24.0,2024
55,52.58,,Dalilah MUHAMMAD,1990-02-07,USA,2,"Stade Louis II, Monaco (MON)",2025-07-11,1250,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.58,MON,35.0,2025
56,52.59,,Anna COCKRELL,1997-08-28,USA,1,"Stadio Olimpico, Roma (ITA)",2024-08-30,1249,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.59,ITA,27.0,2024
57,52.61,,Kim BATTEN,1969-03-29,USA,1,"Ullevi Stadium, Göteborg (SWE)",1995-08-11,1249,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.61,SWE,26.0,1995
57,52.61,,Femke BOL,2000-02-23,NED,1,"Bislett Stadion, Oslo (NOR)",2022-06-16,1249,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.61,NOR,22.0,2022
59,52.62,,Tonja BUFORD-BAILEY,1970-12-13,USA,2,"Ullevi Stadium, Göteborg (SWE)",1995-08-11,1248,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.62,SWE,24.0,1995
60,52.63,,Lashinda DEMUS,1983-03-10,USA,1,"Stade Louis II, Monaco (MON)",2009-07-28,1248,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.63,MON,26.0,2009
61,52.64,,Anna COCKRELL,1997-08-28,USA,2,"Hayward Field, Eugene, OR (USA)",2024-06-30,1248,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.64,USA,26.0,2024
61,52.64,,Dalilah MUHAMMAD,1990-02-07,USA,1,"Sacramento, CA (USA)",2017-06-25,1248,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.64,USA,27.0,2017
61,52.64,,Melaine WALKER,1983-03-01,JAM,1,"National Stadium, Beijing (CHN)",2008-08-20,1248,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.64,CHN,25.0,2008
64,52.65,,Dalilah MUHAMMAD,1990-02-07,USA,1,"Hayward Field, Eugene, OR (USA)",2025-08-03,1247,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.65,USA,35.0,2025
65,52.66,,Gianna WOODRUFF,1993-11-18,PAN,1sf1,"National Stadium, Tokyo (JPN)",2025-09-17,1247,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.66,JPN,31.0,2025
66,52.67,,Femke BOL,2000-02-23,NED,1,"Olympiastadion, München (GER)",2022-08-19,1247,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.67,GER,22.0,2022
67,52.68,,Rushell CLAYTON,1992-10-18,JAM,5,"Stade de France, Paris (FRA)",2024-08-08,1246,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.68,FRA,31.0,2024
68,52.7,,Sydney MCLAUGHLIN-LEVRONE,1999-08-07,USA,1,"Edwin Moses Track, Atlanta, GA (USA)",2024-05-31,1246,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.7,USA,24.0,2024
69,52.73,,Melaine WALKER,1983-03-01,JAM,2,"DS, Daegu (KOR)",2011-09-01,1245,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.73,KOR,28.0,2011
70,52.74,,Sally GUNNELL,1966-07-29,GBR,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-19,1244,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.74,GER,27.0,1993
70,52.74,,Kim BATTEN,1969-03-29,USA,1,"Stade Louis II, Monaco (MON)",1998-08-08,1244,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.74,MON,29.0,1998
72,52.75,,Sydney MCLAUGHLIN,1999-08-07,USA,1,"Knoxville, TN (USA)",2018-05-13,1244,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.75,USA,18.0,2018
72,52.75,,Shamier LITTLE,1995-03-20,USA,2,"Sacramento, CA (USA)",2017-06-25,1244,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.75,USA,22.0,2017
1,52.75,,Sydney MCLAUGHLIN,1999-08-07,USA,1,"Knoxville, TN (USA)",2018-05-13,1244,400-metres-hurdles,hurdles,female,u20,400-metres-hurdles,track,52.75,USA,18.0,2018
74,52.76,,Sydney MCLAUGHLIN-LEVRONE,1999-08-07,USA,1,"National Stadium, Kingston (JAM)",2025-04-04,1244,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.76,JAM,25.0,2025
74,52.76,,Femke BOL,2000-02-23,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1244,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.76,SUI,23.0,2023
76,52.77,,Jasmine JONES,2001-11-30,USA,3,"Hayward Field, Eugene, OR (USA)",2024-06-30,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.77,USA,22.0,2024
76,52.77,,Dalilah MUHAMMAD,1990-02-07,USA,1,"Hayward Field, Eugene, OR (USA)",2021-08-21,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.77,USA,31.0,2021
76,52.77,,Lashinda DEMUS,1983-03-10,USA,1,"Olympic Stadium, London (GBR)",2012-08-08,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.77,GBR,29.0,2012
76,52.77,,Fani CHALKIA,1979-02-02,GRE,1sf2,"Olympic Stadium, Athina (GRE)",2004-08-22,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.77,GRE,25.0,2004
80,52.78,,Shamier LITTLE,1995-03-20,USA,2,"Olympic Stadium, London (GBR)",2024-07-20,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.78,GBR,29.0,2024
81,52.79,,Sandra FARMER-PATRICK,1962-08-18,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-19,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.79,GER,31.0,1993
81,52.79,,Femke BOL,2000-02-23,NED,1,"Stadio Comunale, Bellinzona (SUI)",2023-09-04,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.79,SUI,23.0,2023
81,52.79,,Kaliese SPENCER,1987-05-06,JAM,1,"Crystal Palace, London (GBR)",2011-08-05,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.79,GBR,24.0,2011
84,52.8,,Femke BOL,2000-02-23,NED,1,"Letzigrund, Zürich (SUI)",2021-09-09,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.8,SUI,21.0,2021
84,52.8,,Shamier LITTLE,1995-03-20,USA,2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-24,1243,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.8,HUN,28.0,2023
86,52.81,,Rushell CLAYTON,1992-10-18,JAM,3,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-24,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.81,HUN,30.0,2023
86,52.81,,Shamier LITTLE,1995-03-20,USA,1sf3,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-22,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.81,HUN,28.0,2023
86,52.81,,Femke BOL,2000-02-23,NED,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.81,HUN,21.0,2021
89,52.82,,Fani CHALKIA,1979-02-02,GRE,1,"Olympic Stadium, Athina (GRE)",2004-08-25,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.82,GRE,25.0,2004
89,52.82,,Deon HEMMINGS,1968-10-09,JAM,1,"Olympic Stadium, Atlanta, GA (USA)",1996-07-31,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.82,USA,27.0,1996
89,52.82,,Lashinda DEMUS,1983-03-10,USA,1,"Stadio Olimpico, Roma (ITA)",2010-06-10,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.82,ITA,27.0,2010
92,52.83,,Sydney MCLAUGHLIN,1999-08-07,USA,1,"Nashville, TN (USA)",2021-06-06,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.83,USA,21.0,2021
92,52.83,,Zuzana HEJNOVÁ,1986-12-19,CZE,1,"Luzhniki Stadion, Moskva (RUS)",2013-08-15,1242,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.83,RUS,26.0,2013
94,52.84,,Kim BATTEN,1969-03-29,USA,1,Zürich (SUI),1998-08-12,1241,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.84,SUI,29.0,1998
94,52.84,,Femke BOL,2000-02-23,NED,1sf2,"Hayward Field, Eugene, OR (USA)",2022-07-20,1241,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.84,USA,22.0,2022
96,52.85,,Shamier LITTLE,1995-03-20,USA,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1241,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.85,HUN,26.0,2021
96,52.85,,Sydney MCLAUGHLIN,1999-08-07,USA,1,"Letzigrund, Zürich (SUI)",2019-08-29,1241,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.85,SUI,20.0,2019
98,52.88,,Dalilah MUHAMMAD,1990-02-07,USA,1,"Hayward Field, Eugene, OR (USA)",2016-07-10,1240,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.88,USA,26.0,2016
98,52.88,,Sydney MCLAUGHLIN,1999-08-07,USA,2,"Drake Stadium, Des Moines, IA (USA)",2019-07-28,1240,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.88,USA,19.0,2019
98,52.88,,Anna COCKRELL,1997-08-28,USA,2,"Stadion Śląski, Chorzów (POL)",2024-08-25,1240,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.88,POL,27.0,2024
101,52.89,,Daimí PERNÍA,1976-12-27,CUB,1,"La Cartuja, Sevilla (ESP)",1999-08-25,1240,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.89,ESP,22.0,1999
101,52.89,,Anna COCKRELL,1997-08-28,USA,2,"Hayward Field, Eugene, OR (USA)",2025-08-03,1240,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.89,USA,27.0,2025
103,52.9,,Yulia PECHONKINA,1978-04-21,RUS,1,"Olympiastadion, Helsinki (FIN)",2005-08-13,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.9,FIN,27.0,2005
103,52.9,,Nezha BIDOUANE,1969-09-18,MAR,2,"La Cartuja, Sevilla (ESP)",1999-08-25,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.9,ESP,29.0,1999
103,52.9,,Tonja BUFORD-BAILEY,1970-12-13,USA,1,Zürich (SUI),1995-08-16,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.9,SUI,24.0,1995
103,52.9,,Sydney MCLAUGHLIN,1999-08-07,USA,1sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.9,USA,22.0,2022
103,52.9,,Anna COCKRELL,1997-08-28,USA,2sf3,"Stade de France, Paris (FRA)",2024-08-06,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.9,FRA,26.0,2024
108,52.91,,Dalilah MUHAMMAD,1990-02-07,USA,2,"Olympiastadion, Stockholm (SWE)",2025-06-15,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.91,SWE,35.0,2025
108,52.91,,Anna COCKRELL,1997-08-28,USA,3,"Stade Louis II, Monaco (MON)",2025-07-11,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.91,MON,27.0,2025
110,52.92,,Natalya ANTYUKH,1981-06-26,RUS,1,"Estadio Olímpico, Barcelona (ESP)",2010-07-30,1239,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.92,ESP,29.0,2010
111,52.94,,Marina STEPANOVA,1950-05-01,URS,1sf,Tashkent (UZB),1986-09-17,1238,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.94,UZB,36.0,1986
112,52.95,,Sheena JOHNSON-TOSTA,1982-10-01,USA,1,"Sacramento, CA (USA)",2004-07-11,1238,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.95,USA,21.0,2004
112,52.95,,Kori CARTER,1992-06-03,USA,3,"Sacramento, CA (USA)",2017-06-25,1238,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.95,USA,25.0,2017
112,52.95,,Femke BOL,2000-02-23,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1238,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.95,SUI,22.0,2022
112,52.95,,Femke BOL,2000-02-23,NED,1sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-22,1238,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.95,HUN,23.0,2023
112,52.95,,Anna COCKRELL,1997-08-28,USA,1sf3,"Hayward Field, Eugene, OR (USA)",2024-06-29,1238,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.95,USA,26.0,2024
117,52.96,,Lashinda DEMUS,1983-03-10,USA,2,"Olympiastadion, Berlin (GER)",2009-08-20,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.96,GER,26.0,2009
117,52.96,,Nezha BIDOUANE,1969-09-18,MAR,1,"SGJ, Johannesburg (RSA)",1998-09-11,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.96,RSA,29.0,1998
117,52.96,,Anna RYZHYKOVA,1989-11-24,UKR,3,"Olympiastadion, Stockholm (SWE)",2021-07-04,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.96,SWE,31.0,2021
120,52.97,,Shiann SALMON,1999-03-31,JAM,1,"Letzigrund, Zürich (SUI)",2024-09-05,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.97,SUI,25.0,2024
120,52.97,,Kim BATTEN,1969-03-29,USA,1,"Indianapolis, IN (USA)",1997-06-14,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.97,USA,28.0,1997
120,52.97,,Nezha BIDOUANE,1969-09-18,MAR,1,"Olympic Stadium, Athina (GRE)",1997-08-08,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.97,GRE,27.0,1997
123,52.98,,Deon HEMMINGS,1968-10-09,JAM,1f1,Zürich (SUI),1997-08-13,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.98,SUI,28.0,1997
123,52.98,,Shamier LITTLE,1995-03-20,USA,4,"Hayward Field, Eugene, OR (USA)",2024-06-30,1237,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.98,USA,29.0,2024
125,52.99,,Deon HEMMINGS,1968-10-09,JAM,1sf1,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1236,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,52.99,USA,27.0,1996
126,53.0,,Rushell CLAYTON,1992-10-18,JAM,1sf1,"Stade de France, Paris (FRA)",2024-08-06,1236,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,53.0,FRA,31.0,2024
126,53.0,,Emma ZAPLETALOVÁ,2000-03-24,SVK,3,"National Stadium, Tokyo (JPN)",2025-09-19,1236,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,53.0,JPN,25.0,2025
128,53.01,,Jasmine JONES,2001-11-30,USA,2sf1,"National Stadium, Tokyo (JPN)",2025-09-17,1236,400-metres-hurdles,hurdles,female,senior,400-metres-hurdles,track,53.01,JPN,23.0,2025
