rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
40,1:05:57,,Maggie MONTOYA,02 MAY 1995,USA,3,"New Haven, CT (USA)",01 SEP 2025,1135,20-kilometres,road-running,female,senior
41,1:05:58,,Edith CHELIMO,16 JUL 1986,KEN,1,Cassis (FRA),29 OCT 2017,1134,20-kilometres,road-running,female,senior
42,1:06:02,,Nancy Chepngetich KIMAIYO,1984,KEN,1,Paris (FRA),11 OCT 2015,1133,20-kilometres,road-running,female,senior
42,1:06:02,,Gebeyanesh AYELE,01 MAY 1995,ETH,1,Paris (FRA),08 OCT 2017,1133,20-kilometres,road-running,female,senior
44,1:06:03,,Emily SISSON,12 OCT 1991,USA,2,"New Haven, CT (USA)",05 SEP 2016,1132,20-kilometres,road-running,female,senior
45,1:06:06,,Stine LARSEN,05 NOV 1975,NOR,2,Alphen aan den Rijn (NED),12 MAR 2000,1131,20-kilometres,road-running,female,senior
46,1:06:07,,Sarah CHEPCHIRCHIR,27 JUL 1984,KEN,1,Paris (FRA),09 OCT 2011,1131,20-kilometres,road-running,female,senior
47,1:06:08,,Carrie ELLWOOD,08 MAR 1994,USA,4,"New Haven, CT (USA)",01 SEP 2025,1131,20-kilometres,road-running,female,senior
48,1:06:09,,Emily SISSON,12 OCT 1991,USA,1,"New Haven, CT (USA)",04 SEP 2023,1130,20-kilometres,road-running,female,senior
49,1:06:11,,Souad AIT SALEM,06 JAN 1979,ALG,9,Debrecen (HUN),08 OCT 2006,1130,20-kilometres,road-running,female,senior
50,1:06:12,,Guixia ZHENG,24 JUN 1973,CHN,2,Kobe (JPN),17 DEC 2000,1129,20-kilometres,road-running,female,senior
51,1:06:13,,Gladys Chepchirchir KIPSOI,21 MAR 1986,KEN,3,Paris (FRA),13 OCT 2013,1129,20-kilometres,road-running,female,senior
52,1:06:15,,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,2,Paris (FRA),22 OCT 2000,1128,20-kilometres,road-running,female,senior
52,1:06:15,,Miyuki NISHIMURA,16 APR 1980,JPN,3,Kobe (JPN),17 DEC 2000,1128,20-kilometres,road-running,female,senior
52,1:06:15,,Teyba ERKESSO,30 OCT 1982,ETH,10,Debrecen (HUN),08 OCT 2006,1128,20-kilometres,road-running,female,senior
55,1:06:16,,Mirriam WANGARI,22 FEB 1979,KEN,2,Paris (FRA),09 OCT 2011,1128,20-kilometres,road-running,female,senior
55,1:06:16,,Susan JEPTOOO,07 MAR 1987,KEN,2,Paris (FRA),08 OCT 2017,1128,20-kilometres,road-running,female,senior
57,1:06:20,,Anikó KÁLOVICS,13 MAY 1977,HUN,11,Debrecen (HUN),08 OCT 2006,1126,20-kilometres,road-running,female,senior
57,1:06:20,,Erika KEMP,26 JAN 1995,USA,1,"New Haven, CT (USA)",06 SEP 2021,1126,20-kilometres,road-running,female,senior
59,1:06:21,,Hellen KIMAIYO-KIPKOSKEI,08 SEP 1968,KEN,1,Paris (FRA),18 OCT 1998,1126,20-kilometres,road-running,female,senior
59,1:06:21,,Pauline WANGUI,17 JUL 1984,KEN,1,Alphen aan den Rijn (NED),07 MAR 2010,1126,20-kilometres,road-running,female,senior
61,1:06:24,,Rose CHELIMO,12 JUL 1989,KEN,3,Paris (FRA),09 OCT 2011,1125,20-kilometres,road-running,female,senior
61,1:06:24,,Dera DIDA,26 OCT 1996,ETH,1,Paris (FRA),09 OCT 2016,1125,20-kilometres,road-running,female,senior
61,1:06:24,,Etagegne WOLDU,10 MAY 1996,ETH,2,Paris (FRA),09 OCT 2016,1125,20-kilometres,road-running,female,senior
64,1:06:25,,Kazue OGOSHI,02 MAR 1981,JPN,4,Kobe (JPN),17 DEC 2000,1124,20-kilometres,road-running,female,senior
64,1:06:25,,Keira D'AMATO,21 OCT 1984,USA,1,"New Haven, CT (USA)",02 SEP 2024,1124,20-kilometres,road-running,female,senior
66,1:06:26,,Molly HUDDLE,31 AUG 1984,USA,1,"New Haven, CT (USA)",07 SEP 2015,1124,20-kilometres,road-running,female,senior
67,1:06:27,,Mingxia WANG,06 JUN 1971,CHN,3,Miyazaki (JPN),06 JAN 1993,1124,20-kilometres,road-running,female,senior
68,1:06:28,,Tsugumi FUKUYAMA,10 APR 1968,JPN,4,Miyazaki (JPN),06 JAN 1993,1123,20-kilometres,road-running,female,senior
68,1:06:28,,Cynthia JEROTICH,18 DEC 1989,KEN,4,Paris (FRA),09 OCT 2011,1123,20-kilometres,road-running,female,senior
70,1:06:29,,Mestawat TUFA,14 SEP 1983,ETH,1,Paris (FRA),19 OCT 2003,1123,20-kilometres,road-running,female,senior
71,1:06:30,,Yoshiko YAMAMOTO,06 JUN 1970,JPN,5,Miyazaki (JPN),06 JAN 1993,1123,20-kilometres,road-running,female,senior
71,1:06:30,,Gulnara VYGOVSKAYA,06 SEP 1980,RUS,12,Debrecen (HUN),08 OCT 2006,1123,20-kilometres,road-running,female,senior
73,1:06:31,,Akari TAKEMOTO,29 DEC 1971,JPN,6,Miyazaki (JPN),06 JAN 1993,1122,20-kilometres,road-running,female,senior
73,1:06:31,,Kazue OGOSHI,02 MAR 1981,JPN,1,Kobe (JPN),14 NOV 1999,1122,20-kilometres,road-running,female,senior
73,1:06:31,,Susan JEPTOOO,07 MAR 1987,KEN,3,Paris (FRA),09 OCT 2016,1122,20-kilometres,road-running,female,senior
76,1:06:32,,Helen BEKELE,21 NOV 1994,SUI,1,Genève (SUI),06 NOV 2022,1122,20-kilometres,road-running,female,senior
77,1:06:33,,Cristina POMACU,15 SEP 1973,ROU,2,Paris (FRA),18 OCT 1998,1122,20-kilometres,road-running,female,senior
77,1:06:33,,Teyba ERKESSO,30 OCT 1982,ETH,2,Paris (FRA),19 OCT 2003,1122,20-kilometres,road-running,female,senior
77,1:06:33,,Natalya KURBATOVA,17 OCT 1985,RUS,13,Debrecen (HUN),08 OCT 2006,1122,20-kilometres,road-running,female,senior
80,1:06:34,,Jane Auro EKIMAT,12 JUN 1974,KEN,3,Paris (FRA),19 OCT 2003,1121,20-kilometres,road-running,female,senior
81,1:06:35,,Beatrice CHERONO,12 AUG 1994,KEN,4,Paris (FRA),09 OCT 2016,1121,20-kilometres,road-running,female,senior
81,1:06:35,,Jordan HASAY,21 SEP 1991,USA,1,"New Haven, CT (USA)",04 SEP 2017,1121,20-kilometres,road-running,female,senior
83,1:06:36,,Berhane ADERE,23 NOV 1973,ETH,1,Paris (FRA),17 OCT 1999,1120,20-kilometres,road-running,female,senior
83,1:06:36,,Mekdes WOLDU,20 OCT 1992,FRA,2,Paris (FRA),08 OCT 2023,1120,20-kilometres,road-running,female,senior
85,1:06:37,,Hellen KIMAIYO-KIPKOSKEI,08 SEP 1968,KEN,1,Paris (FRA),17 OCT 1993,1120,20-kilometres,road-running,female,senior
86,1:06:39,,Pauline WANGUI,17 JUL 1984,KEN,1,Alphen aan den Rijn (NED),08 MAR 2009,1119,20-kilometres,road-running,female,senior
86,1:06:39,,Ednah KURGAT,15 JUN 1991,USA,2,"New Haven, CT (USA)",04 SEP 2023,1119,20-kilometres,road-running,female,senior
88,1:06:40,,Joyce CHEPCHUMBA,06 NOV 1970,KEN,1,Alphen aan den Rijn (NED),13 MAR 1999,1119,20-kilometres,road-running,female,senior
88,1:06:40,,Bekelech GUDETA,11 OCT 1997,ETH,3,Paris (FRA),08 OCT 2017,1119,20-kilometres,road-running,female,senior
90,1:06:41,,Muliye DEKEBO,13 MAR 1998,ETH,2,Cassis (FRA),29 OCT 2017,1119,20-kilometres,road-running,female,senior
91,1:06:42,,Rose CHEPCHUMBA,14 MAR 1979,KEN,4,Paris (FRA),19 OCT 2003,1118,20-kilometres,road-running,female,senior
92,1:06:43,,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,1,"New Haven, CT (USA)",05 SEP 2005,1118,20-kilometres,road-running,female,senior
93,1:06:44,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,1,Paris (FRA),13 OCT 2002,1118,20-kilometres,road-running,female,senior
93,1:06:44,,Makenna MYLER,01 JAN 1990,USA,5,"New Haven, CT (USA)",01 SEP 2025,1118,20-kilometres,road-running,female,senior
95,1:06:46,,Restituta JOSEPH KEMI,30 JUL 1971,TAN,3,Paris (FRA),18 OCT 1998,1117,20-kilometres,road-running,female,senior
95,1:06:46,,Sara HALL,15 APR 1983,USA,1,"New Haven, CT (USA)",02 SEP 2019,1117,20-kilometres,road-running,female,senior
97,1:06:47,,Eunice JEPKORIR,17 FEB 1982,KEN,14,Debrecen (HUN),08 OCT 2006,1116,20-kilometres,road-running,female,senior
98,1:06:48,,Adero NYAKISI,02 JUL 1986,UGA,2,Alphen aan den Rijn (NED),07 MAR 2010,1116,20-kilometres,road-running,female,senior
99,1:06:49,,Sutume Asefa KEBEDE,11 DEC 1994,ETH,1,Lausanne (SUI),26 APR 2015,1116,20-kilometres,road-running,female,senior
100,1:06:50,,Jessica MCCLAIN,15 FEB 1992,USA,2,"New Haven, CT (USA)",02 SEP 2024,1115,20-kilometres,road-running,female,senior
101,1:06:52,,Cathie TWOMEY,24 OCT 1956,USA,1,Chunichi (JPN),07 MAR 1982,1115,20-kilometres,road-running,female,senior
102,1:06:54,,Annie FRISBIE,31 DEC 1996,USA,6,"New Haven, CT (USA)",01 SEP 2025,1114,20-kilometres,road-running,female,senior
103,1:06:55,,Debellu Shitaye GEMECHU,17 JUN 1980,ETH,1,Alphen aan den Rijn (NED),10 MAR 2002,1114,20-kilometres,road-running,female,senior
104,1:06:56,,Alicia CRAIG,14 JUN 1982,USA,1,"New Haven, CT (USA)",03 SEP 2007,1113,20-kilometres,road-running,female,senior
104,1:06:56,,Cynthia JEROTICH,18 DEC 1989,KEN,1,Tours (FRA),25 SEP 2011,1113,20-kilometres,road-running,female,senior
106,1:06:58,,Youfeng ZHAO,05 MAY 1965,CHN,1,Miyazaki (JPN),06 JAN 1989,1112,20-kilometres,road-running,female,senior
106,1:06:58,,Jane Auro EKIMAT,12 JUN 1974,KEN,1,Almeirim (POR),20 JAN 2002,1112,20-kilometres,road-running,female,senior
106,1:06:58,,Joyce CHEPCHUMBA,06 NOV 1970,KEN,1,Alphen aan den Rijn (NED),09 MAR 2003,1112,20-kilometres,road-running,female,senior
109,1:06:59,,Makena MORLEY,21 NOV 1996,USA,2,"New Haven, CT (USA)",06 SEP 2021,1112,20-kilometres,road-running,female,senior
109,1:06:59,,Emily DURGIN,15 MAY 1994,USA,3,"New Haven, CT (USA)",04 SEP 2023,1112,20-kilometres,road-running,female,senior
109,1:06:59,,Anais QUEMENER,01 APR 1991,FRA,3,Paris (FRA),08 OCT 2023,1112,20-kilometres,road-running,female,senior
112,1:07:00,,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,2,Paris (FRA),17 OCT 1999,1112,20-kilometres,road-running,female,senior
112,1:07:00,,Caroline KWAMBAI,09 SEP 1975,KEN,2,Alphen aan den Rijn (NED),11 MAR 2001,1112,20-kilometres,road-running,female,senior
