rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
27,19:33.5h,,Maksim PYANZIN,22 MAY 2003,RUS,1,"Football and athletics Arena, Saransk (RUS) (i)",27 DEC 2020,1088,5000-metres-race-walk,race-walks,male,u20
28,19:34.12,,Kirill FROLOV,29 SEP 1993,RUS,1,Moskva (RUS) (i),22 DEC 2012,1087,5000-metres-race-walk,race-walks,male,u20
29,19:34.14,,David KUSTER,25 MAR 1999,FRA,1,Liévin (FRA) (i),22 DEC 2018,1087,5000-metres-race-walk,race-walks,male,u20
30,19:34.20,,Daniel MONFORT,25 JAN 2006,ESP,1,"Pista atletismo José Maria Escriche, Hueska (ESP)",26 APR 2025,1087,5000-metres-race-walk,race-walks,male,u20
31,19:35.0h,,Aleksandr IVANOV,25 APR 1993,RUS,1,Chelyabinsk (RUS) (i),06 JAN 2012,1086,5000-metres-race-walk,race-walks,male,u20
32,19:35.40,,Callum WILKINSON,14 MAR 1997,GBR,1,Tamworth (GBR),02 JUL 2016,1085,5000-metres-race-walk,race-walks,male,u20
33,19:35.79,,Yuki YAMAZAKI,16 JAN 1984,JPN,1,Toyama (JPN),23 SEP 2001,1084,5000-metres-race-walk,race-walks,male,u20
34,19:37.46,,Andreas ERM,12 MAR 1976,GER,1,Berlin (GER) (i),28 JAN 1995,1082,5000-metres-race-walk,race-walks,male,u20
35,19:37.65,,Ivan Dario OÑA COLCHA,25 FEB 2006,ECU,1,"Estadio Atlético de la VIDENA, Lima (PER)",16 AUG 2025,1082,5000-metres-race-walk,race-walks,male,u20
36,19:38.22,,Troy SUNDSTROM,30 APR 1981,AUS,1,Sydney (AUS),19 FEB 2000,1081,5000-metres-race-walk,race-walks,male,u20
37,19:38.81,,Declan TINGAY,06 FEB 1999,AUS,2,Canberra (AUS),28 JAN 2018,1080,5000-metres-race-walk,race-walks,male,u20
38,19:39.3h,,Māris PUTENIS,20 JUN 1982,LAT,1,Riga (LAT),04 JUL 2000,1079,5000-metres-race-walk,race-walks,male,u20
39,19:39.69,,Callum WILKINSON,14 MAR 1997,GBR,6,Bratislava (SVK) (i),31 JAN 2016,1079,5000-metres-race-walk,race-walks,male,u20
40,19:40.04,,Manuel BERMÚDEZ,12 DEC 1997,ESP,4,Murcia (ESP),26 JUN 2016,1078,5000-metres-race-walk,race-walks,male,u20
41,19:40.48,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Tokyo (JPN),10 OCT 2015,1078,5000-metres-race-walk,race-walks,male,u20
42,19:40.6h,,Anton KURBATOV,02 OCT 2001,RUS,5,"Football and athletics Arena, Saransk (RUS) (i)",27 DEC 2020,1078,5000-metres-race-walk,race-walks,male,u20
43,19:41.46,,David KUSTER,25 MAR 1999,FRA,1,Nantes (FRA) (i),03 MAR 2018,1076,5000-metres-race-walk,race-walks,male,u20
44,19:42.6h,,Māris PUTENIS,20 JUN 1982,LAT,2,Riga (LAT) (i),31 JAN 1999,1075,5000-metres-race-walk,race-walks,male,u20
45,19:43.24,,Zacharias TSAMOUDAKIS,14 NOV 1996,GRE,2,Pireaus (GRE) (i),14 FEB 2015,1074,5000-metres-race-walk,race-walks,male,u20
46,19:43.42,,Will THOMPSON,18 NOV 2002,AUS,3,"Lakeside Stadium, Melbourne (AUS)",27 FEB 2021,1074,5000-metres-race-walk,race-walks,male,u20
46,19:43.42,,Isaac BEACROFT,18 JUL 2007,AUS,1,"SOPAC, Sydney (AUS)",20 MAR 2025,1074,5000-metres-race-walk,race-walks,male,u20
48,19:43.66,,Joan QUEROL,07 DEC 2006,ESP,5,"Polideportivo Rey Juan Carlos, Ciudad Real (ESP)",12 JUL 2025,1073,5000-metres-race-walk,race-walks,male,u20
49,19:45.72,,Koji TAKADA,31 DEC 1983,JPN,1,Matsumoto (JPN),27 MAY 2001,1070,5000-metres-race-walk,race-walks,male,u20
50,19:45.89,,Dane BIRD-SMITH,15 JUL 1992,AUS,1,Gold Coast (AUS),13 AUG 2011,1070,5000-metres-race-walk,race-walks,male,u20
51,19:45.91,,Chao FU,17 JAN 1991,CHN,3,Zhengzhou (CHN),28 AUG 2005,1070,5000-metres-race-walk,race-walks,male,u20
52,19:46.21,,Benjamin KUCIŃSKI,01 JUN 1982,POL,5,Bydgoszcz (POL),15 JUN 2001,1070,5000-metres-race-walk,race-walks,male,u20
53,19:46.23,,Jesse OSBORNE,21 JAN 1995,AUS,2,Melbourne (AUS),02 MAR 2014,1070,5000-metres-race-walk,race-walks,male,u20
54,19:46.73,,David KUSTER,25 MAR 1999,FRA,3,Liévin (FRA) (i),18 FEB 2018,1069,5000-metres-race-walk,race-walks,male,u20
55,19:47.00,,Yevgeniy DEMKOV,03 DEC 1982,RUS,1,"Adler, Sochi (RUS)",06 FEB 1999,1069,5000-metres-race-walk,race-walks,male,u20
56,19:47.37,,Diego GARCÍA CARRERA,19 JAN 1996,ESP,3,Avilés (ESP),15 JUN 2013,1068,5000-metres-race-walk,race-walks,male,u20
57,19:47.60,,Miguel ESPINOSA OLIVARES,30 JAN 2006,ESP,2,"Polideportivo Municipal, Villafranca de los Barros (ESP)",27 JUL 2025,1068,5000-metres-race-walk,race-walks,male,u20
58,19:48.0h,,Nicola LOMUSCIO,03 JUN 2003,ITA,1,"Campo Mondelli L.Colella, Foggia (ITA)",27 MAR 2022,1067,5000-metres-race-walk,race-walks,male,u20
59,19:48.57,,Michael MCCAGH,16 APR 1986,AUS,2,Geelong (AUS),17 DEC 2005,1066,5000-metres-race-walk,race-walks,male,u20
60,19:48.60,,David KUSTER,25 MAR 1999,FRA,1,Nogent-sur-Oise (FRA) (i),17 DEC 2017,1066,5000-metres-race-walk,race-walks,male,u20
61,19:48.8h,,Danila MARTYNOV,01 MAY 2004,RUS,2,"Football and athletics Arena, Saransk (RUS) (i)",27 DEC 2020,1066,5000-metres-race-walk,race-walks,male,u20
62,19:49.1h,,Listsov SERGEY,1982,RUS,5,Yekaterinburg (RUS) (i),07 JAN 2001,1066,5000-metres-race-walk,race-walks,male,u20
63,19:49.15,,Wenlong SHI,10 JAN 1991,CHN,1,Yantai (CHN),13 OCT 2006,1066,5000-metres-race-walk,race-walks,male,u20
64,19:49.54,,Jefferson PÉREZ,01 JUL 1974,ECU,1,Lima (PER),22 NOV 1990,1065,5000-metres-race-walk,race-walks,male,u20
65,19:49.58,,Jani LEHTINEN,23 FEB 1974,FIN,1,Lapinlahti (FIN),27 JUN 1993,1065,5000-metres-race-walk,race-walks,male,u20
