rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
26,3:37:48,,Yohann DINIZ,01 JAN 1978,FRA,1,St. Sebastien-sur-Loire (FRA),13 MAR 2016,1236,50-kilometres-race-walk,race-walks,male,senior
27,3:37:54,,Robert HEFFERNAN,28 FEB 1978,IRL,3,"Olympic Stadium, London (GBR)",11 AUG 2012,1236,50-kilometres-race-walk,race-walks,male,senior
28,3:37:56,,Robert HEFFERNAN,28 FEB 1978,IRL,1,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1236,50-kilometres-race-walk,race-walks,male,senior
29,3:37:58,,Shucai XING,04 AUG 1984,CHN,2,Nanning (CHN),27 FEB 2005,1235,50-kilometres-race-walk,race-walks,male,senior
30,3:38:01,,Aleksey VOYEVODIN,09 AUG 1970,RUS,4,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1235,50-kilometres-race-walk,race-walks,male,senior
31,3:38:02,,Denis NIZHEGORODOV,26 JUL 1980,RUS,1,La Coruña (ESP),14 MAY 2006,1235,50-kilometres-race-walk,race-walks,male,senior
31,3:38:02,,Qin WANG,08 MAY 1994,CHN,1,Huangshan (CHN),09 MAR 2019,1235,50-kilometres-race-walk,race-walks,male,senior
33,3:38:08,,Sergey KIRDYAPKIN,18 JUN 1980,RUS,1,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1234,50-kilometres-race-walk,race-walks,male,senior
33,3:38:08,,Igor YEROKHIN,04 SEP 1985,RUS,1,Saransk (RUS),08 JUN 2008,1234,50-kilometres-race-walk,race-walks,male,senior
35,3:38:17,,Ronald WEIGEL,08 AUG 1959,GDR,1,Potsdam (GDR),25 MAY 1986,1233,50-kilometres-race-walk,race-walks,male,senior
36,3:38:23,,Denis NIZHEGORODOV,26 JUL 1980,RUS,5,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1233,50-kilometres-race-walk,race-walks,male,senior
37,3:38:29,,Vyacheslav IVANENKO,01 MAR 1961,URS,1,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1232,50-kilometres-race-walk,race-walks,male,senior
38,3:38:31,,Ronald WEIGEL,08 AUG 1959,GDR,1,Berlin (GDR),20 JUL 1984,1232,50-kilometres-race-walk,race-walks,male,senior
39,3:38:42,,Satoshi MARUO,28 NOV 1991,JPN,1,Wajima (JPN),11 APR 2021,1231,50-kilometres-race-walk,race-walks,male,senior
40,3:38:43,,Valentín MASSANA,05 JUL 1970,ESP,1,Ourense (ESP),20 MAR 1994,1231,50-kilometres-race-walk,race-walks,male,senior
41,3:38:45,,Yohann DINIZ,01 JAN 1978,FRA,1,Dudince (SVK),28 MAR 2009,1231,50-kilometres-race-walk,race-walks,male,senior
42,3:38:46,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1230,50-kilometres-race-walk,race-walks,male,senior
43,3:38:48,,Tianfeng SI,17 JUN 1984,CHN,1,Taicang (CHN),24 APR 2011,1230,50-kilometres-race-walk,race-walks,male,senior
44,3:38:56,,Ronald WEIGEL,08 AUG 1959,GDR,2,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1229,50-kilometres-race-walk,race-walks,male,senior
44,3:38:56,,Chengliang ZHAO,01 JUN 1984,CHN,3,Nanning (CHN),27 FEB 2005,1229,50-kilometres-race-walk,race-walks,male,senior
44,3:38:56,,Jared TALLENT,17 OCT 1984,AUS,1,Melbourne (AUS),22 NOV 2009,1229,50-kilometres-race-walk,race-walks,male,senior
47,3:39:01,,Jianbo LI,14 NOV 1986,CHN,4,"Olympic Stadium, London (GBR)",11 AUG 2012,1229,50-kilometres-race-walk,race-walks,male,senior
48,3:39:07,,Yusuke SUZUKI,02 JAN 1988,JPN,1,Wajima (JPN),14 APR 2019,1228,50-kilometres-race-walk,race-walks,male,senior
49,3:39:10,,Yucheng HAN,16 DEC 1978,CHN,1,Guangzhou (CHN),22 MAR 2004,1228,50-kilometres-race-walk,race-walks,male,senior
50,3:39:17,,Jimin DONG,10 OCT 1985,CHN,4,Nanning (CHN),27 FEB 2005,1227,50-kilometres-race-walk,race-walks,male,senior
51,3:39:22,,Sergey KOREPANOV,09 MAY 1964,KAZ,1,Mézidon-Canon (FRA),02 MAY 1999,1227,50-kilometres-race-walk,race-walks,male,senior
52,3:39:24,,Masatora KAWANO,23 OCT 1998,JPN,2,Wajima (JPN),14 APR 2019,1227,50-kilometres-race-walk,race-walks,male,senior
53,3:39:27,,Jared TALLENT,17 OCT 1984,AUS,2,"National Stadium, Beijing (CHN)",22 AUG 2008,1226,50-kilometres-race-walk,race-walks,male,senior
54,3:39:34,,Valentin KONONEN,07 MAR 1969,FIN,1,Dudince (SVK),25 MAR 2000,1226,50-kilometres-race-walk,race-walks,male,senior
54,3:39:34,,Vladimir POTEMIN,24 JAN 1980,RUS,2,Cheboksary (RUS),13 JUN 2004,1226,50-kilometres-race-walk,race-walks,male,senior
56,3:39:38,,Ivan NOSKOV,16 JUL 1988,RUS,1,Taicang (CHN),03 MAY 2014,1225,50-kilometres-race-walk,race-walks,male,senior
57,3:39:43,,Nathan DEAKES,17 AUG 1977,AUS,1,Melbourne (AUS),07 DEC 2003,1225,50-kilometres-race-walk,race-walks,male,senior
58,3:39:45,,Hartwig GAUDER,10 NOV 1954,GDR,3,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1224,50-kilometres-race-walk,race-walks,male,senior
59,3:39:46,,Matej TÓTH,10 FEB 1983,SVK,1,Dudince (SVK),26 MAR 2011,1224,50-kilometres-race-walk,race-walks,male,senior
60,3:39:47,,Andrey PERLOV,12 DEC 1961,URS,1,Leningrad (URS),03 AUG 1985,1224,50-kilometres-race-walk,race-walks,male,senior
60,3:39:47,,Tomohiro NODA,24 JAN 1996,JPN,1,Takahata (JPN),28 OCT 2018,1224,50-kilometres-race-walk,race-walks,male,senior
62,3:39:54,,Jesús Ángel GARCÍA,17 OCT 1969,ESP,1,Poděbrady (CZE),20 APR 1997,1224,50-kilometres-race-walk,race-walks,male,senior
63,3:40:02,,Aleksandr POTASHOV,12 MAR 1962,URS,1,Moskva (URS),27 MAY 1990,1223,50-kilometres-race-walk,race-walks,male,senior
64,3:40:03,,Jared TALLENT,17 OCT 1984,AUS,2,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1223,50-kilometres-race-walk,race-walks,male,senior
65,3:40:04,,Satoshi MARUO,28 NOV 1991,JPN,3,Wajima (JPN),14 APR 2019,1223,50-kilometres-race-walk,race-walks,male,senior
66,3:40:07,,Andrey PERLOV,12 DEC 1961,URS,1,Kharkov (URS),05 SEP 1987,1222,50-kilometres-race-walk,race-walks,male,senior
66,3:40:07,,Andrey PLOTNIKOV,12 AUG 1967,URS,2,Moskva (URS),27 MAY 1990,1222,50-kilometres-race-walk,race-walks,male,senior
68,3:40:08,,Tomasz LIPIEC,10 MAY 1971,POL,2,Mézidon-Canon (FRA),02 MAY 1999,1222,50-kilometres-race-walk,race-walks,male,senior
69,3:40:12,,Oleg ISHUTKIN,22 JUL 1975,RUS,2,Poděbrady (CZE),20 APR 1997,1222,50-kilometres-race-walk,race-walks,male,senior
69,3:40:12,,Yuki YAMAZAKI,16 JAN 1984,JPN,1,Wajima (JPN),12 APR 2009,1222,50-kilometres-race-walk,race-walks,male,senior
71,3:40:13,,Nikolay MATYUKHIN,13 DEC 1968,RUS,3,Mézidon-Canon (FRA),02 MAY 1999,1222,50-kilometres-race-walk,race-walks,male,senior
72,3:40:14,,Denis NIZHEGORODOV,26 JUL 1980,RUS,3,"National Stadium, Beijing (CHN)",22 AUG 2008,1221,50-kilometres-race-walk,race-walks,male,senior
73,3:40:16,,Aleksey VOYEVODIN,09 AUG 1970,RUS,2,München (GER),08 AUG 2002,1221,50-kilometres-race-walk,race-walks,male,senior
74,3:40:19,,Takayuki TANII,14 FEB 1983,JPN,1,Incheon (KOR),01 OCT 2014,1221,50-kilometres-race-walk,race-walks,male,senior
75,3:40:20,,Hirooki ARAI,18 MAY 1988,JPN,1,Wajima (JPN),19 APR 2015,1221,50-kilometres-race-walk,race-walks,male,senior
76,3:40:22,,Shucai XING,04 AUG 1984,CHN,2,Guangzhou (CHN),22 MAR 2004,1221,50-kilometres-race-walk,race-walks,male,senior
77,3:40:23,,Gadasu ALATAN,27 JAN 1984,CHN,3,Nanjing (CHN),22 OCT 2005,1221,50-kilometres-race-walk,race-walks,male,senior
78,3:40:30,,Yucheng HAN,16 DEC 1978,CHN,1,Dudince (SVK),26 MAR 2005,1220,50-kilometres-race-walk,race-walks,male,senior
79,3:40:32,,Jared TALLENT,17 OCT 1984,AUS,1,Saransk (RUS),13 MAY 2012,1220,50-kilometres-race-walk,race-walks,male,senior
79,3:40:32,,Matej TÓTH,10 FEB 1983,SVK,1,"National Stadium, Beijing (CHN)",29 AUG 2015,1220,50-kilometres-race-walk,race-walks,male,senior
81,3:40:33,,Chengliang ZHAO,01 JUN 1984,CHN,1,Jinan (CHN),26 OCT 2009,1220,50-kilometres-race-walk,race-walks,male,senior
82,3:40:34,,Hirooki ARAI,18 MAY 1988,JPN,1,Takahata (JPN),26 OCT 2014,1219,50-kilometres-race-walk,race-walks,male,senior
83,3:40:37,,Yohann DINIZ,01 JAN 1978,FRA,1,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1219,50-kilometres-race-walk,race-walks,male,senior
84,3:40:39,,Ihor HLAVAN,25 SEP 1990,UKR,3,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1219,50-kilometres-race-walk,race-walks,male,senior
85,3:40:40,,Jesús Ángel GARCÍA,17 OCT 1969,ESP,4,Mézidon-Canon (FRA),02 MAY 1999,1219,50-kilometres-race-walk,race-walks,male,senior
85,3:40:40,,Vladimir KANAYKIN,21 MAR 1985,RUS,1,Saransk (RUS),12 JUN 2005,1219,50-kilometres-race-walk,race-walks,male,senior
87,3:40:46,,José MARÍN,25 JAN 1950,ESP,1,Valencia (ESP),13 MAY 1983,1218,50-kilometres-race-walk,race-walks,male,senior
87,3:40:46,,Yuriy ANDRONOV,06 NOV 1971,RUS,1,Moskva (RUS),11 JUN 2012,1218,50-kilometres-race-walk,race-walks,male,senior
89,3:40:53,,Hartwig GAUDER,10 NOV 1954,GDR,1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1218,50-kilometres-race-walk,race-walks,male,senior
89,3:40:53,,Denis NIZHEGORODOV,26 JUL 1980,RUS,1,Cheboksary (RUS),17 JUN 2007,1218,50-kilometres-race-walk,race-walks,male,senior
91,3:40:54,,German SKURYGIN,15 SEP 1963,RUS,5,Mézidon-Canon (FRA),02 MAY 1999,1217,50-kilometres-race-walk,race-walks,male,senior
92,3:40:55,,Hartwig GAUDER,10 NOV 1954,GDR,1,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1217,50-kilometres-race-walk,race-walks,male,senior
93,3:40:57,,Vladimir KANAYKIN,21 MAR 1985,RUS,1,Leamington (GBR),20 MAY 2007,1217,50-kilometres-race-walk,race-walks,male,senior
94,3:40:58,,Matej TÓTH,10 FEB 1983,SVK,1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1217,50-kilometres-race-walk,race-walks,male,senior
95,3:40:59,,Aleksey VOYEVODIN,09 AUG 1970,RUS,1,Torino (ITA),13 OCT 2002,1217,50-kilometres-race-walk,race-walks,male,senior
96,3:41:00,,Aleksandr POTASHOV,12 MAR 1962,URS,4,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1217,50-kilometres-race-walk,race-walks,male,senior
97,3:41:02,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1f1,San Pedro del Pinatar (ESP),01 MAR 2009,1217,50-kilometres-race-walk,race-walks,male,senior
97,3:41:02,,Zhendong WANG,11 JAN 1991,CHN,1,Huangshan (CHN),06 MAR 2016,1217,50-kilometres-race-walk,race-walks,male,senior
99,3:41:03,,Aleksey VOYEVODIN,09 AUG 1970,RUS,1,Miskolc (HUN),21 MAY 2005,1217,50-kilometres-race-walk,race-walks,male,senior
100,3:41:04,,Wenbin NIU,20 JAN 1991,CHN,2,Huangshan (CHN),09 MAR 2019,1216,50-kilometres-race-walk,race-walks,male,senior
101,3:41:07,,Valeriy SPITSYN,05 DEC 1965,RUS,1,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1216,50-kilometres-race-walk,race-walks,male,senior
101,3:41:07,,Yohann DINIZ,01 JAN 1978,FRA,1,Dudince (SVK),19 MAY 2013,1216,50-kilometres-race-walk,race-walks,male,senior
101,3:41:07,,Matej TÓTH,10 FEB 1983,SVK,4,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1216,50-kilometres-race-walk,race-walks,male,senior
104,3:41:09,,Valentin KONONEN,07 MAR 1969,FIN,3,Poděbrady (CZE),20 APR 1997,1216,50-kilometres-race-walk,race-walks,male,senior
104,3:41:09,,Erick Bernabé BARRONDO,14 JUN 1991,GUA,1,Dudince (SVK),23 MAR 2013,1216,50-kilometres-race-walk,race-walks,male,senior
106,3:41:10,,Jianguo ZHAO,19 JAN 1988,CHN,1,Wajima (JPN),16 APR 2006,1216,50-kilometres-race-walk,race-walks,male,senior
107,3:41:11,,Sergey KIRDYAPKIN,18 JUN 1980,RUS,2,Miskolc (HUN),21 MAY 2005,1216,50-kilometres-race-walk,race-walks,male,senior
108,3:41:15,,Yadong LUO,15 JAN 1992,CHN,3,Huangshan (CHN),09 MAR 2019,1215,50-kilometres-race-walk,race-walks,male,senior
108,3:41:15,,Matej TÓTH,10 FEB 1983,SVK,1,Dudince (SVK),24 OCT 2020,1215,50-kilometres-race-walk,race-walks,male,senior
110,3:41:16,,Trond NYMARK,28 DEC 1976,NOR,1,"Olympiastadion, Berlin (GER)",21 AUG 2009,1215,50-kilometres-race-walk,race-walks,male,senior
110,3:41:16,,Jared TALLENT,17 OCT 1984,AUS,2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1215,50-kilometres-race-walk,race-walks,male,senior
112,3:41:17,,Hirooki ARAI,18 MAY 1988,JPN,2,"Olympic Stadium, London (GBR)",13 AUG 2017,1215,50-kilometres-race-walk,race-walks,male,senior
113,3:41:19,,Kai KOBAYASHI,28 FEB 1993,JPN,3,"Olympic Stadium, London (GBR)",13 AUG 2017,1215,50-kilometres-race-walk,race-walks,male,senior
114,3:41:20,,Raúl GONZÁLEZ,29 NOV 1952,MEX,1,Poděbrady (TCH),11 JUN 1978,1215,50-kilometres-race-walk,race-walks,male,senior
114,3:41:20,,Yongsheng ZHAO,16 APR 1970,CHN,1,Beijing (CHN),30 APR 1995,1215,50-kilometres-race-walk,race-walks,male,senior
114,3:41:20,,Grzegorz SUDOŁ,28 AUG 1978,POL,5,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1215,50-kilometres-race-walk,race-walks,male,senior
117,3:41:24,,Hartwig GAUDER,10 NOV 1954,GDR,2,Berlin (GDR),20 JUL 1984,1214,50-kilometres-race-walk,race-walks,male,senior
117,3:41:24,,Matej TÓTH,10 FEB 1983,SVK,5,"Olympic Stadium, London (GBR)",11 AUG 2012,1214,50-kilometres-race-walk,race-walks,male,senior
117,3:41:24,,Hirooki ARAI,18 MAY 1988,JPN,3,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1214,50-kilometres-race-walk,race-walks,male,senior
120,3:41:25,,Aleksey VOYEVODIN,09 AUG 1970,RUS,2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1214,50-kilometres-race-walk,race-walks,male,senior
121,3:41:28,,Jesús Ángel GARCÍA,17 OCT 1969,ESP,2,Ourense (ESP),20 MAR 1994,1214,50-kilometres-race-walk,race-walks,male,senior
122,3:41:29,,Yuki YAMAZAKI,16 JAN 1984,JPN,1,Takahata (JPN),26 OCT 2008,1214,50-kilometres-race-walk,race-walks,male,senior
123,3:41:30,,Ronald WEIGEL,08 AUG 1959,GDR,2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1214,50-kilometres-race-walk,race-walks,male,senior
123,3:41:30,,Liang NI,26 JUL 1986,CHN,4,Nanjing (CHN),22 OCT 2005,1214,50-kilometres-race-walk,race-walks,male,senior
123,3:41:30,,Trond NYMARK,28 DEC 1976,NOR,2,La Coruña (ESP),14 MAY 2006,1214,50-kilometres-race-walk,race-walks,male,senior
126,3:41:31,,Ronald WEIGEL,08 AUG 1959,GDR,1,Naumburg (GER),01 MAY 1983,1214,50-kilometres-race-walk,race-walks,male,senior
126,3:41:31,,Trond NYMARK,28 DEC 1976,NOR,2,Leamington (GBR),20 MAY 2007,1214,50-kilometres-race-walk,race-walks,male,senior
128,3:41:32,,Matej TÓTH,10 FEB 1983,SVK,2,Dudince (SVK),28 MAR 2009,1214,50-kilometres-race-walk,race-walks,male,senior
128,3:41:32,,Takayuki TANII,14 FEB 1983,JPN,1,Wajima (JPN),20 APR 2014,1214,50-kilometres-race-walk,race-walks,male,senior
130,3:41:36,,Nikolay MATYUKHIN,13 DEC 1968,RUS,4,Poděbrady (CZE),20 APR 1997,1213,50-kilometres-race-walk,race-walks,male,senior
130,3:41:36,,Ivan NOSKOV,16 JUL 1988,RUS,6,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1213,50-kilometres-race-walk,race-walks,male,senior
132,3:41:37,,Jesús Ángel GARCÍA,17 OCT 1969,ESP,2,"Olympiastadion, Berlin (GER)",21 AUG 2009,1213,50-kilometres-race-walk,race-walks,male,senior
133,3:41:38,,Evan DUNFEE,28 SEP 1990,CAN,4,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1213,50-kilometres-race-walk,race-walks,male,senior
134,3:41:39,,Yohann DINIZ,01 JAN 1978,FRA,1,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1213,50-kilometres-race-walk,race-walks,male,senior
135,3:41:41,,Jesús Ángel GARCÍA,17 OCT 1969,ESP,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1213,50-kilometres-race-walk,race-walks,male,senior
136,3:41:47,,Mikel ODRIOZOLA,25 MAY 1973,ESP,1,El Prat de Llobregat (ESP),27 FEB 2005,1212,50-kilometres-race-walk,race-walks,male,senior
136,3:41:47,,Yuki YAMAZAKI,16 JAN 1984,JPN,1,Wajima (JPN),15 APR 2012,1212,50-kilometres-race-walk,race-walks,male,senior
138,3:41:51,,Venyamin NIKOLAYEV,07 OCT 1958,URS,2,Leningrad (URS),03 AUG 1985,1212,50-kilometres-race-walk,race-walks,male,senior
138,3:41:51,,Oleg KISTKIN,13 MAY 1983,RUS,3,Leamington (GBR),20 MAY 2007,1212,50-kilometres-race-walk,race-walks,male,senior
140,3:41:52,,Aleksey VOYEVODIN,09 AUG 1970,RUS,4,Leamington (GBR),20 MAY 2007,1212,50-kilometres-race-walk,race-walks,male,senior
141,3:41:54,,Vyacheslav IVANENKO,01 MAR 1961,URS,2,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1211,50-kilometres-race-walk,race-walks,male,senior
141,3:41:54,,Jesús Ángel GARCÍA,17 OCT 1969,ESP,2,Beijing (CHN),30 APR 1995,1211,50-kilometres-race-walk,race-walks,male,senior
141,3:41:54,,Alex SCHWAZER,26 NOV 1984,ITA,3,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1211,50-kilometres-race-walk,race-walks,male,senior
144,3:41:55,,Yuki YAMAZAKI,16 JAN 1984,JPN,1,Wajima (JPN),13 APR 2008,1211,50-kilometres-race-walk,race-walks,male,senior
144,3:41:55,,Hao WANG,16 AUG 1989,CHN,2,Jinan (CHN),26 OCT 2009,1211,50-kilometres-race-walk,race-walks,male,senior
146,3:41:56,,Yevgeniy SHMALYUK,14 JAN 1976,RUS,6,Mézidon-Canon (FRA),02 MAY 1999,1211,50-kilometres-race-walk,race-walks,male,senior
147,3:41:58,,Tomasz LIPIEC,10 MAY 1971,POL,5,Poděbrady (CZE),20 APR 1997,1211,50-kilometres-race-walk,race-walks,male,senior
148,3:42:00,,Stanislav VEZHEL,11 OCT 1958,URS,3,Moskva (URS),27 MAY 1990,1211,50-kilometres-race-walk,race-walks,male,senior
149,3:42:01,,Takayuki TANII,14 FEB 1983,JPN,2,Wajima (JPN),19 APR 2015,1211,50-kilometres-race-walk,race-walks,male,senior
150,3:42:02,,Valentin KONONEN,07 MAR 1969,FIN,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1211,50-kilometres-race-walk,race-walks,male,senior
151,3:42:03,,Carlos MERCENÁRIO,23 MAY 1967,MEX,1,San José (USA),02 JUN 1991,1210,50-kilometres-race-walk,race-walks,male,senior
151,3:42:03,,Mikel ODRIOZOLA,25 MAY 1973,ESP,1,Ourense (ESP),16 FEB 2003,1210,50-kilometres-race-walk,race-walks,male,senior
153,3:42:04,,Yevgeniy YEVSYUKOV,02 JAN 1950,URS,3,Leningrad (URS),03 AUG 1985,1210,50-kilometres-race-walk,race-walks,male,senior
154,3:42:08,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1210,50-kilometres-race-walk,race-walks,male,senior
154,3:42:08,,German SKURYGIN,15 SEP 1963,RUS,2,Torino (ITA),13 OCT 2002,1210,50-kilometres-race-walk,race-walks,male,senior
154,3:42:08,,Kai KOBAYASHI,28 FEB 1993,JPN,1,Takahata (JPN),23 OCT 2016,1210,50-kilometres-race-walk,race-walks,male,senior
154,3:42:08,,Rui WANG,06 JAN 1996,CHN,4,Huangshan (CHN),09 MAR 2019,1210,50-kilometres-race-walk,race-walks,male,senior
158,3:42:13,,Valentín MASSANA,05 JUL 1970,ESP,1,Palma de Mallorca (ESP),05 MAR 1995,1209,50-kilometres-race-walk,race-walks,male,senior
159,3:42:17,,Jared TALLENT,17 OCT 1984,AUS,2,"National Stadium, Beijing (CHN)",29 AUG 2015,1209,50-kilometres-race-walk,race-walks,male,senior
160,3:42:20,,Pavol SZIKORA,26 MAR 1952,TCH,1,Dudince (TCH),04 APR 1987,1209,50-kilometres-race-walk,race-walks,male,senior
160,3:42:20,,Viktor GINKO,07 DEC 1965,BLR,2,Palma de Mallorca (ESP),05 MAR 1995,1209,50-kilometres-race-walk,race-walks,male,senior
160,3:42:20,,Faguang XU,17 MAY 1987,CHN,2,Taicang (CHN),24 APR 2011,1209,50-kilometres-race-walk,race-walks,male,senior
163,3:42:22,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1208,50-kilometres-race-walk,race-walks,male,senior
164,3:42:24,,Grzegorz SUDOŁ,28 AUG 1978,POL,2,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1208,50-kilometres-race-walk,race-walks,male,senior
165,3:42:25,,Yuriy ANDRONOV,06 NOV 1971,RUS,1,Saransk (RUS),12 JUN 2011,1208,50-kilometres-race-walk,race-walks,male,senior
166,3:42:26,,Ronald WEIGEL,08 AUG 1959,GDR,1,"New York, NY (USA)",02 MAY 1987,1208,50-kilometres-race-walk,race-walks,male,senior
166,3:42:26,,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Cheboksary (RUS),07 JUN 2014,1208,50-kilometres-race-walk,race-walks,male,senior
168,3:42:28,,Chaohong YU,03 NOV 1975,CHN,3,Guangzhou (CHN),22 MAR 2004,1208,50-kilometres-race-walk,race-walks,male,senior
169,3:42:33,,Ronald WEIGEL,08 AUG 1959,GDR,1,Naumburg (GER),01 MAY 1988,1207,50-kilometres-race-walk,race-walks,male,senior
