rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
69,2:15.25,,Wilson KIPKETER,12 DEC 1972,DEN,1,Stuttgart (GER) (i),06 FEB 2000,1249,1000-metres,middlelong,male,senior
71,2:15.26,,Noureddine MORCELI,28 FEB 1970,ALG,1,Birmingham (GBR) (i),22 FEB 1992,1249,1000-metres,middlelong,male,senior
71,2:15.26,,Driss MAAZOUZI,15 OCT 1969,FRA,6,Nice (FRA),17 JUL 1999,1173,1000-metres,middlelong,male,senior
73,2:15.28,,Joaquim CRUZ,12 MAR 1963,BRA,1,Bern (SUI),29 JUL 1983,1173,1000-metres,middlelong,male,senior
74,2:15.29,,Pieter SISK,08 DEC 1999,BEL,2,"Putbosstadion, Oordegem (BEL)",09 AUG 2025,1173,1000-metres,middlelong,male,senior
75,2:15.3h,,Mike BOIT,06 JAN 1949,KEN,1,Wattenscheid (GER),23 SEP 1977,1172,1000-metres,middlelong,male,senior
76,2:15.31,,Amine LAALOU,13 MAY 1982,MAR,1,Rabat (MAR),05 JUN 2011,1172,1000-metres,middlelong,male,senior
76,2:15.31,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1172,1000-metres,middlelong,male,senior
78,2:15.33,,Rob DRUPPERS,29 APR 1962,NED,2,Bruxelles (BEL),30 AUG 1985,1172,1000-metres,middlelong,male,senior
79,2:15.39,,Laban ROTICH,20 JAN 1969,KEN,2,Stockholm (SWE),05 AUG 1998,1170,1000-metres,middlelong,male,senior
80,2:15.45,,Japheth KIMUTAI,20 DEC 1978,KEN,1,Stockholm (SWE),30 JUL 1999,1169,1000-metres,middlelong,male,senior
80,2:15.45,,Mehdi BAALA,17 AUG 1978,FRA,2,Nice (FRA),08 JUL 2000,1169,1000-metres,middlelong,male,senior
82,2:15.47,,Japheth KIMUTAI,20 DEC 1978,KEN,3,Stockholm (SWE),05 AUG 1998,1169,1000-metres,middlelong,male,senior
82,2:15.47,,Mehdi BAALA,17 AUG 1978,FRA,1,Longeville (FRA),02 JUL 2006,1169,1000-metres,middlelong,male,senior
84,2:15.48,,Arthémon HATUNGIMANA,21 JAN 1974,BDI,3,Nice (FRA),12 JUL 1995,1168,1000-metres,middlelong,male,senior
85,2:15.5h,,Ivo VAN DAMME,21 FEB 1954,BEL,1,Namur (BEL),14 JUL 1976,1168,1000-metres,middlelong,male,senior
85,2:15.50,,Kennedy KIMWETICH,1973,KEN,2,Stuttgart (GER) (i),06 FEB 2000,1243,1000-metres,middlelong,male,senior
85,2:15.50,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,3,Stockholm (SWE),22 JUL 2008,1168,1000-metres,middlelong,male,senior
88,2:15.51,,Nadir BOSCH,16 MAY 1973,FRA,7,Nice (FRA),17 JUL 1999,1168,1000-metres,middlelong,male,senior
89,2:15.52,,Pieter SISK,08 DEC 1999,BEL,2,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1167,1000-metres,middlelong,male,senior
90,2:15.53,,Noah NGENY,02 NOV 1978,KEN,1,Athina (GRE),28 JUN 2000,1167,1000-metres,middlelong,male,senior
91,2:15.55,,Noureddine MORCELI,28 FEB 1970,ALG,1,Villeneuve d'Ascq (FRA),17 JUN 1995,1167,1000-metres,middlelong,male,senior
92,2:15.57,,James MCILROY,30 DEC 1976,IRL,4,Rieti (ITA),05 SEP 1999,1166,1000-metres,middlelong,male,senior
93,2:15.62,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Stockholm (SWE) (i),27 FEB 1995,1240,1000-metres,middlelong,male,senior
94,2:15.63,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,"Helmántico, Salamanca (ESP)",18 JUL 1995,1165,1000-metres,middlelong,male,senior
94,2:15.63,,André BUCHER,19 OCT 1976,SUI,1,Langenthal (SUI),24 MAY 2001,1165,1000-metres,middlelong,male,senior
96,2:15.66,,André BUCHER,19 OCT 1976,SUI,1,Langenthal (SUI),13 MAY 1999,1164,1000-metres,middlelong,male,senior
97,2:15.67,,Benjamin KIPKURUI,28 DEC 1980,KEN,2,Stockholm (SWE),30 JUL 1999,1164,1000-metres,middlelong,male,senior
98,2:15.72,,William CHIRCHIR,06 FEB 1979,KEN,3,Stockholm (SWE),30 JUL 1999,1163,1000-metres,middlelong,male,senior
98,2:15.72,,Adam KSZCZOT,02 SEP 1989,POL,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1163,1000-metres,middlelong,male,senior
100,2:15.73,,André BUCHER,19 OCT 1976,SUI,1,Langenthal (SUI),02 JUN 2000,1163,1000-metres,middlelong,male,senior
