rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
31,7:36.24,,Andrew Kiptoo ALAMISI,28 AUG 2007,KEN,9,"Nemzeti Atlétikai Központ, Budapest (HUN)",12 AUG 2025,1200,3000-metres,middlelong,male,u20
32,7:36.27,,Selemon BAREGA,20 JAN 2000,ETH,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1200,3000-metres,middlelong,male,u20
33,7:36.28,,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1200,3000-metres,middlelong,male,u20
34,7:36.44,,Tariku BEKELE,28 FEB 1987,ETH,1,Ostrava (CZE),30 MAY 2006,1199,3000-metres,middlelong,male,u20
35,7:36.47,,Tadese WORKU,20 JAN 2002,ETH,1,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1198,3000-metres,middlelong,male,u20
36,7:36.63,,Tariku BEKELE,28 FEB 1987,ETH,2,Shanghai (CHN),17 SEP 2005,1197,3000-metres,middlelong,male,u20
37,7:36.64,,Selemon BAREGA,20 JAN 2000,ETH,1,Liévin (FRA) (i),13 FEB 2018,1223,3000-metres,middlelong,male,u20
38,7:36.76,,Richard LIMO,18 NOV 1980,KEN,10,"Stade Louis II, Monaco (MON)",08 AUG 1998,1197,3000-metres,middlelong,male,u20
39,7:36.78,,Joseph EBUYA,20 JUN 1987,KEN,4,"International Stadium, Gateshead (GBR)",11 JUN 2006,1196,3000-metres,middlelong,male,u20
40,7:36.82,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,Rieti (ITA),05 SEP 2004,1196,3000-metres,middlelong,male,u20
41,7:36.85,,Berihu AREGAWI,28 FEB 2001,ETH,1f2,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",09 FEB 2020,1221,3000-metres,middlelong,male,u20
42,7:37.08,,Tariku BEKELE,28 FEB 1987,ETH,4,Doha (QAT),12 MAY 2006,1195,3000-metres,middlelong,male,u20
43,7:37.14,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1194,3000-metres,middlelong,male,u20
44,7:37.18,,Richard LIMO,18 NOV 1980,KEN,4,"Olympiastadion, München (GER)",11 SEP 1999,1194,3000-metres,middlelong,male,u20
44,7:37.18,,James Kwalia C'KURUI,12 JUN 1984,KEN,10,"Stade Louis II, Monaco (MON)",19 JUL 2002,1194,3000-metres,middlelong,male,u20
46,7:37.24,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3,Stockholm (SWE),26 JUL 2005,1194,3000-metres,middlelong,male,u20
47,7:37.32,,James Kwalia C'KURUI,12 JUN 1984,KEN,5,Bruxelles (BEL),30 AUG 2002,1193,3000-metres,middlelong,male,u20
47,7:37.32,,Joseph EBUYA,20 JUN 1987,KEN,6,Rieti (ITA),27 AUG 2006,1193,3000-metres,middlelong,male,u20
49,7:37.33,,Biniam MEHARY,20 DEC 2006,ETH,5,"Letzigrund, Zürich (SUI)",28 AUG 2025,1193,3000-metres,middlelong,male,u20
50,7:37.35,,Philip MOSIMA,02 JAN 1977,KEN,5,Lausanne (SUI),03 JUL 1996,1193,3000-metres,middlelong,male,u20
51,7:37.41,,Sammy KIPKETER,29 SEP 1981,KEN,5,"Olympiastadion, München (GER)",11 SEP 1999,1192,3000-metres,middlelong,male,u20
52,7:37.42,,James Kwalia C'KURUI,12 JUN 1984,KEN,1,San Sebastián (ESP),20 AUG 2002,1192,3000-metres,middlelong,male,u20
53,7:37.48,,Tadese WORKU,20 JAN 2002,ETH,7,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1192,3000-metres,middlelong,male,u20
54,7:37.50,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,Gent (BEL) (i),13 FEB 2011,1217,3000-metres,middlelong,male,u20
54,7:37.50,,Kuma GIRMA,24 NOV 2005,ETH,,"Stade Charléty, Paris (FRA)",09 JUN 2023,1192,3000-metres,middlelong,male,u20
56,7:37.51,,David Kiprotich BETT,18 OCT 1992,KEN,8,"Olympiastadion, Berlin (GER)",22 AUG 2010,1192,3000-metres,middlelong,male,u20
57,7:37.53,,Selemon BAREGA,20 JAN 2000,ETH,1,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1192,3000-metres,middlelong,male,u20
58,7:37.58,,Philip MOSIMA,02 JAN 1977,KEN,7,"Stade Louis II, Monaco (MON)",25 JUL 1995,1191,3000-metres,middlelong,male,u20
59,7:37.65,,Joseph EBUYA,20 JUN 1987,KEN,2,Zagreb (CRO),31 AUG 2006,1191,3000-metres,middlelong,male,u20
60,7:37.69,,Leonard Patrick KOMON,10 JAN 1988,KEN,6,"Stade Louis II, Monaco (MON)",20 AUG 2006,1191,3000-metres,middlelong,male,u20
60,7:37.69,,Bernard Kipchirchir KIPLAGAT,10 AUG 1988,KEN,6,Doha (QAT),11 MAY 2007,1191,3000-metres,middlelong,male,u20
62,7:37.95,,James GETANDA,05 JUL 1983,KEN,2,Doha (QAT),15 MAY 2002,1189,3000-metres,middlelong,male,u20
63,7:38.03,,Abraham CHERKOS,23 SEP 1989,ETH,2,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1214,3000-metres,middlelong,male,u20
64,7:38.04,,Brian Muange MUSAU,29 DEC 2006,KEN,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1214,3000-metres,middlelong,male,u20
65,7:38.06,,Sammy KIPKETER,29 SEP 1981,KEN,8,"Stade de France, Paris-St-Denis (FRA)",23 JUN 2000,1188,3000-metres,middlelong,male,u20
65,7:38.06,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,,"Stade Charléty, Paris (FRA)",09 JUN 2023,1188,3000-metres,middlelong,male,u20
67,7:38.09,,Daniel KOMEN,17 MAY 1976,KEN,7,"Stade Louis II, Monaco (MON)",09 SEP 1995,1188,3000-metres,middlelong,male,u20
68,7:38.12,,Joseph EBUYA,20 JUN 1987,KEN,2,Ostrava (CZE),30 MAY 2006,1188,3000-metres,middlelong,male,u20
69,7:38.18,,Tariku BEKELE,28 FEB 1987,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1188,3000-metres,middlelong,male,u20
70,7:38.33,,Davis KIPLANGAT,10 JUL 1998,KEN,5,"Olympic Stadium, London (GBR)",09 JUL 2017,1187,3000-metres,middlelong,male,u20
71,7:38.40,,Daniel KOMEN,17 MAY 1976,KEN,8,"Stade Louis II, Monaco (MON)",25 JUL 1995,1186,3000-metres,middlelong,male,u20
71,7:38.40,,Philip MOSIMA,02 JAN 1977,KEN,6,Köln (GER),18 AUG 1995,1186,3000-metres,middlelong,male,u20
73,7:38.50,,Richard LIMO,18 NOV 1980,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1186,3000-metres,middlelong,male,u20
73,7:38.50,,Michael Kiplangat TEMOI,26 MAR 2005,KEN,2,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1186,3000-metres,middlelong,male,u20
75,7:38.55,,Telahun Haile BEKELE,13 MAY 1999,ETH,3,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1185,3000-metres,middlelong,male,u20
76,7:38.62,,Remmy Limo NDIWA,03 FEB 1988,KEN,6,Stockholm (SWE),07 AUG 2007,1185,3000-metres,middlelong,male,u20
77,7:38.63,,Sammy KIPKETER,29 SEP 1981,KEN,1,Caorle (ITA),10 JUL 1999,1185,3000-metres,middlelong,male,u20
78,7:38.79,,Diriba GIRMA,29 JAN 2003,ETH,8,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1209,3000-metres,middlelong,male,u20
79,7:38.80,,Richard LIMO,18 NOV 1980,KEN,5,Nice (FRA),17 JUL 1999,1184,3000-metres,middlelong,male,u20
80,7:38.83,,Reynold CHERUIYOT,30 JUL 2004,KEN,2,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1184,3000-metres,middlelong,male,u20
81,7:38.86,,James Kwalia C'KURUI,12 JUN 1984,KEN,2,Rieti (ITA),08 SEP 2002,1183,3000-metres,middlelong,male,u20
82,7:38.90,,Selemon BAREGA,20 JAN 2000,ETH,1,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1183,3000-metres,middlelong,male,u20
83,7:38.98,,Tariku BEKELE,28 FEB 1987,ETH,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1183,3000-metres,middlelong,male,u20
84,7:39.07,,Leonard Patrick KOMON,10 JAN 1988,KEN,8,"Stade Louis II, Monaco (MON)",25 JUL 2007,1182,3000-metres,middlelong,male,u20
85,7:39.08,,Remmy Limo NDIWA,03 FEB 1988,KEN,1,Rethymno (GRE),18 JUL 2007,1182,3000-metres,middlelong,male,u20
86,7:39.09,,Justus SOGET,22 OCT 1999,KEN,1,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1207,3000-metres,middlelong,male,u20
86,7:39.09,,Reynold CHERUIYOT,30 JUL 2004,KEN,1f1,"Stade Gouled, Djibouti (DJI)",25 MAR 2022,1182,3000-metres,middlelong,male,u20
88,7:39.11,,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1207,3000-metres,middlelong,male,u20
89,7:39.13,,Melkeneh AZIZE,01 JAN 2005,ETH,13,"Olympic Stadium, London (GBR)",20 JUL 2024,1182,3000-metres,middlelong,male,u20
90,7:39.22,,Hillary CHENONGE,30 MAY 1985,KEN,7,Bruxelles (BEL),30 AUG 2002,1181,3000-metres,middlelong,male,u20
91,7:39.23,,James Kwalia C'KURUI,12 JUN 1984,KEN,2,"Olympiastadion, Berlin (GER)",10 AUG 2003,1181,3000-metres,middlelong,male,u20
92,7:39.27,,Addisu YIHUNE,17 MAR 2003,ETH,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1181,3000-metres,middlelong,male,u20
93,7:39.38,,Michael Kiplangat TEMOI,26 MAR 2005,KEN,7,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1205,3000-metres,middlelong,male,u20
94,7:39.40,,Mezgebu SIME,07 OCT 2005,ETH,9,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1180,3000-metres,middlelong,male,u20
95,7:39.43,,Levi Omari MATEBO,03 NOV 1989,KEN,3,"International Stadium, Gateshead (GBR)",31 AUG 2008,1180,3000-metres,middlelong,male,u20
96,7:39.60,,Mulugeta WENDIMU,07 JAN 1985,ETH,3,"Stade Louis II, Monaco (MON)",18 SEP 2004,1179,3000-metres,middlelong,male,u20
97,7:39.63,,Abdisa FAYISA,24 APR 2005,ETH,3,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1179,3000-metres,middlelong,male,u20
98,7:39.70,,Abrar OSMAN,01 JAN 1994,ERI,8,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1178,3000-metres,middlelong,male,u20
99,7:39.72,,Paul LONYANGATA,12 DEC 1992,KEN,1,Strasbourg (FRA),12 JUN 2011,1178,3000-metres,middlelong,male,u20
100,7:39.73,,Cornelius KANGOGO,15 DEC 1993,KEN,2,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1178,3000-metres,middlelong,male,u20
101,7:39.78,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,6,Karlsruhe (GER) (i),12 FEB 2012,1203,3000-metres,middlelong,male,u20
102,7:39.81,,Mezgebu SIME,07 OCT 2005,ETH,3,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1178,3000-metres,middlelong,male,u20
103,7:39.82,,Ismael KIRUI,20 FEB 1975,KEN,4,"Olympiastadion, Berlin (GER)",27 AUG 1993,1177,3000-metres,middlelong,male,u20
104,7:39.84,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,9,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1177,3000-metres,middlelong,male,u20
105,7:39.97,,Davis KIPLANGAT,10 JUL 1998,KEN,2,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1177,3000-metres,middlelong,male,u20
106,7:39.99,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3,"Stade Louis II, Monaco (MON)",09 SEP 2005,1176,3000-metres,middlelong,male,u20
106,7:39.99,,Yomif KEJELCHA,01 AUG 1997,ETH,5,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1176,3000-metres,middlelong,male,u20
108,7:40.10,,William Malel SITONIK,01 MAR 1994,KEN,1,Lille (FRA),10 JUL 2011,1176,3000-metres,middlelong,male,u20
109,7:40.11,,Richard LIMO,18 NOV 1980,KEN,5,Köln (GER),08 AUG 1999,1176,3000-metres,middlelong,male,u20
110,7:40.30,,Tariku BEKELE,28 FEB 1987,ETH,5,"Stade Louis II, Monaco (MON)",09 SEP 2005,1175,3000-metres,middlelong,male,u20
111,7:40.34,,James Kwalia C'KURUI,12 JUN 1984,KEN,1,Barletta (ITA),06 JUL 2002,1174,3000-metres,middlelong,male,u20
112,7:40.35,,Abdisa FAYISA,24 APR 2005,ETH,1,"Messehalle, Karlsruhe (GER) (i)",27 JAN 2023,1199,3000-metres,middlelong,male,u20
113,7:40.37,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,4,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1174,3000-metres,middlelong,male,u20
114,7:40.47,,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,2,Lille (FRA),10 JUL 2011,1173,3000-metres,middlelong,male,u20
115,7:40.56,,Sammy KIPKETER,29 SEP 1981,KEN,9,"Stade Louis II, Monaco (MON)",04 AUG 1999,1173,3000-metres,middlelong,male,u20
116,7:40.57,,Hailu MEKONNEN,04 APR 1980,ETH,9,Nice (FRA),17 JUL 1999,1173,3000-metres,middlelong,male,u20
117,7:40.63,,Davis KIPLANGAT,10 JUL 1998,KEN,3,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1172,3000-metres,middlelong,male,u20
118,7:40.69,,James GETANDA,05 JUL 1983,KEN,4,"Crystal Palace, London (GBR)",22 JUL 2001,1172,3000-metres,middlelong,male,u20
119,7:40.70,,David Kiprotich BETT,18 OCT 1992,KEN,1,Baie Mahault (FRA),01 MAY 2010,1172,3000-metres,middlelong,male,u20
120,7:40.75,,Bado WORKU MERDESSA,22 JUL 1988,ETH,3,Naimette-Xhovémont (BEL),19 JUL 2006,1172,3000-metres,middlelong,male,u20
121,7:40.76,,Leonard Patrick KOMON,10 JAN 1988,KEN,3,Rethymno (GRE),18 JUL 2007,1172,3000-metres,middlelong,male,u20
122,7:40.81,,Mezgebu SIME,07 OCT 2005,ETH,5,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1196,3000-metres,middlelong,male,u20
123,7:40.83,,Markos GENETI,07 JUN 1984,ETH,3,Karlsruhe (GER) (i),28 FEB 2003,1196,3000-metres,middlelong,male,u20
124,7:40.88,,Edwin KIPKORIR,03 SEP 1989,KEN,5,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1171,3000-metres,middlelong,male,u20
125,7:40.89,,Abrar OSMAN,01 JAN 1994,ERI,3,Lille (FRA),10 JUL 2011,1171,3000-metres,middlelong,male,u20
126,7:40.93,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,4,Strasbourg (FRA),12 JUN 2011,1171,3000-metres,middlelong,male,u20
127,7:41.06,,Tadese WORKU,20 JAN 2002,ETH,6,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1195,3000-metres,middlelong,male,u20
128,7:41.11,,Cameron MYERS,09 JUN 2006,AUS,1,"Lakeside Stadium, Melbourne (AUS)",14 DEC 2024,1169,3000-metres,middlelong,male,u20
129,7:41.14,,Lucas Kimeli ROTICH,16 APR 1990,KEN,8,"Stade Louis II, Monaco (MON)",28 JUL 2009,1169,3000-metres,middlelong,male,u20
130,7:41.29,,Abraham CHERKOS,23 SEP 1989,ETH,5,Doha (QAT),12 MAY 2006,1168,3000-metres,middlelong,male,u20
131,7:41.31,,Abraham CHERKOS,23 SEP 1989,ETH,5,"Velódromo Luis Puig, Valencia (ESP) (i)",09 FEB 2008,1193,3000-metres,middlelong,male,u20
132,7:41.38,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,3,Liège (BEL),13 JUL 2010,1168,3000-metres,middlelong,male,u20
132,7:41.38,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,1,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1168,3000-metres,middlelong,male,u20
134,7:41.40,,James Kwalia C'KURUI,12 JUN 1984,KEN,5,"Stade Louis II, Monaco (MON)",13 SEP 2003,1168,3000-metres,middlelong,male,u20
134,7:41.40,,Levi Omari MATEBO,03 NOV 1989,KEN,1,Naimette-Xhovémont (BEL),16 JUL 2008,1168,3000-metres,middlelong,male,u20
136,7:41.54,,Philip MOSIMA,02 JAN 1977,KEN,8,Oslo (NOR),21 JUL 1995,1167,3000-metres,middlelong,male,u20
137,7:41.62,,Hillary CHENONGE,30 MAY 1985,KEN,6,Rieti (ITA),08 SEP 2002,1166,3000-metres,middlelong,male,u20
138,7:41.74,,Yasin HAJI,22 JAN 1996,ETH,9,"Stade Louis II, Monaco (MON)",17 JUL 2015,1166,3000-metres,middlelong,male,u20
139,7:41.78,,Moses MOSOP,07 JUL 1985,KEN,3,Madrid (ESP),17 JUL 2004,1165,3000-metres,middlelong,male,u20
140,7:41.92,,Bado WORKU MERDESSA,22 JUL 1988,ETH,2,Torino (ITA),06 JUN 2006,1164,3000-metres,middlelong,male,u20
141,7:41.94,,Ermias GIRMA,20 JAN 2005,ETH,2,"Gallur, Madrid (ESP) (i)",23 FEB 2024,1189,3000-metres,middlelong,male,u20
142,7:42.05,,Yomif KEJELCHA,01 AUG 1997,ETH,1,Bordeaux (FRA) (i),26 JAN 2014,1188,3000-metres,middlelong,male,u20
143,7:42.09,,Tadese WORKU,20 JAN 2002,ETH,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 AUG 2021,1163,3000-metres,middlelong,male,u20
144,7:42.10,,Solomon DEKSISA,11 MAR 1994,ETH,4,Lille (FRA),10 JUL 2011,1163,3000-metres,middlelong,male,u20
145,7:42.12,,Berihu AREGAWI,28 FEB 2001,ETH,2f1,Göteborg (SWE),18 AUG 2018,1163,3000-metres,middlelong,male,u20
146,7:42.14,,Gemechu DIDA,12 SEP 1999,ETH,5,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1188,3000-metres,middlelong,male,u20
147,7:42.20,,James Kwalia C'KURUI,12 JUN 1984,KEN,3,Sevilla (ESP),07 JUN 2003,1163,3000-metres,middlelong,male,u20
148,7:42.25,,Abdisa FAYISA,24 APR 2005,ETH,6,"Olympiastadion, Stockholm (SWE)",02 JUL 2023,1162,3000-metres,middlelong,male,u20
149,7:42.30,,Bado WORKU MERDESSA,22 JUL 1988,ETH,2,Rieti (ITA),28 AUG 2005,1162,3000-metres,middlelong,male,u20
150,7:42.32,,Asbel KIPROP,30 JUN 1989,KEN,1,Torino (ITA),08 JUN 2007,1162,3000-metres,middlelong,male,u20
151,7:42.38,,Josphat Kipkoech BETT,12 JUN 1990,KEN,1,Liège (BEL),15 JUL 2009,1162,3000-metres,middlelong,male,u20
152,7:42.49,,David KILEL,21 MAY 1984,KEN,2,Barletta (ITA),06 JUL 2002,1161,3000-metres,middlelong,male,u20
153,7:42.59,,David Kiprotich BETT,18 OCT 1992,KEN,1f2,Belém (BRA),19 MAY 2010,1160,3000-metres,middlelong,male,u20
154,7:42.63,,Demma Daba BIKILA,18 JUL 1989,ETH,2,Herrera (ESP),19 MAY 2007,1160,3000-metres,middlelong,male,u20
155,7:42.66,,Milkesa FIKADU,20 FEB 2005,ETH,1f1,"Halle Stéphane Diagana, Lyon (FRA) (i)",09 FEB 2024,1184,3000-metres,middlelong,male,u20
156,7:42.71,,Amos Kipkurui LANGAT,05 MAY 2005,KEN,4,"Munster Technological University Track, Cork (IRL)",09 JUL 2024,1160,3000-metres,middlelong,male,u20
157,7:42.81,,Telahun Haile BEKELE,13 MAY 1999,ETH,2,Bellinzona (SUI),18 JUL 2018,1159,3000-metres,middlelong,male,u20
158,7:42.82,,Daniel Lemashon SALEL,11 DEC 1990,KEN,14,Rieti (ITA),06 SEP 2009,1159,3000-metres,middlelong,male,u20
159,7:42.92,,Hailu MEKONNEN,04 APR 1980,ETH,4,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1158,3000-metres,middlelong,male,u20
160,7:42.93,,Andrew SAMBU,05 OCT 1972,TAN,1,Grosseto (ITA),11 AUG 1991,1158,3000-metres,middlelong,male,u20
161,7:42.95,,Melkeneh AZIZE,01 JAN 2005,ETH,2,"Halle Michel d'Ornano, Mondeville (FRA) (i)",09 FEB 2022,1183,3000-metres,middlelong,male,u20
162,7:42.99,,Ismael KIRUI,20 FEB 1975,KEN,11,"Stade Louis II, Monaco (MON)",07 AUG 1993,1158,3000-metres,middlelong,male,u20
162,7:42.99,,Leonard Patrick KOMON,10 JAN 1988,KEN,7,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1158,3000-metres,middlelong,male,u20
164,7:43.00,,Abraham CHERKOS,23 SEP 1989,ETH,3,Rieti (ITA),28 AUG 2005,1158,3000-metres,middlelong,male,u20
165,7:43.01,,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,2,Caorle (ITA),10 JUL 1999,1158,3000-metres,middlelong,male,u20
166,7:43.04,,Hillary CHENONGE,30 MAY 1985,KEN,6,Torino (ITA),06 JUN 2003,1158,3000-metres,middlelong,male,u20
167,7:43.18,,Justus SOGET,22 OCT 1999,KEN,5,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1181,3000-metres,middlelong,male,u20
168,7:43.2h,,Ari PAUNONEN,10 MAR 1958,FIN,3,Köln (GER),22 JUN 1977,1157,3000-metres,middlelong,male,u20
169,7:43.24,,Tadese WORKU,20 JAN 2002,ETH,1,Luzern (SUI),09 JUL 2019,1156,3000-metres,middlelong,male,u20
170,7:43.28,,Kenenisa BEKELE,13 JUN 1982,ETH,2,"FBK Stadium, Hengelo (NED)",04 JUN 2001,1156,3000-metres,middlelong,male,u20
171,7:43.31,,Joseph EBUYA,20 JUN 1987,KEN,8,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1156,3000-metres,middlelong,male,u20
172,7:43.35,,John Cheruiyot KORIR,13 DEC 1981,KEN,2,Torino (ITA),10 JUN 2000,1156,3000-metres,middlelong,male,u20
