rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
119,67.09,,Mirela TZELILI,21 DEC 1976,GRE,1,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1210,javelin-throw,throws,female,senior
120,67.07,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1209,javelin-throw,throws,female,senior
121,67.04,,Christina OBERGFÖLL,22 AUG 1981,GER,1,Leverkusen (GER),10 AUG 2007,1209,javelin-throw,throws,female,senior
121,67.04,,Christina OBERGFÖLL,22 AUG 1981,GER,1,St. Wendel (GER),10 JUN 2012,1209,javelin-throw,throws,female,senior
121,67.04,,Haruka KITAGUCHI,16 MAR 1998,JPN,1,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1209,javelin-throw,throws,female,senior
124,66.99,,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,"Estadio Iberoamericano, Huelva (ESP)",08 AUG 2004,1208,javelin-throw,throws,female,senior
124,66.99,,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1208,javelin-throw,throws,female,senior
126,66.96,,Trine HATTESTAD,18 APR 1966,NOR,1,Oslo (NOR),08 JUL 2000,1207,javelin-throw,throws,female,senior
126,66.96,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stade Louis II, Monaco (MON)",18 JUL 2014,1207,javelin-throw,throws,female,senior
126,66.96,,Christin HUSSONG,17 MAR 1994,GER,1,"Bungertstadion, Rehlingen (GER)",23 MAY 2021,1207,javelin-throw,throws,female,senior
129,66.95,,Christina OBERGFÖLL,22 AUG 1981,GER,1,Cottbus (GER),20 JUN 2007,1207,javelin-throw,throws,female,senior
130,66.92,,Christina OBERGFÖLL,22 AUG 1981,GER,1,Leverkusen (GER),30 JUL 2008,1206,javelin-throw,throws,female,senior
131,66.91,,Tanja DAMASKE,16 NOV 1971,GER,1,Erfurt (GER),04 JUL 1999,1206,javelin-throw,throws,female,senior
131,66.91,,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1206,javelin-throw,throws,female,senior
131,66.91,,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1206,javelin-throw,throws,female,senior
131,66.91,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,Ostrava (CZE),12 JUN 2008,1206,javelin-throw,throws,female,senior
131,66.91,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1206,javelin-throw,throws,female,senior
131,66.91,,Kelsey-Lee BARBER,20 SEP 1991,AUS,1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1206,javelin-throw,throws,female,senior
137,66.90,,Huihui LYU,26 JUN 1989,CHN,1,Guiyang (CHN),16 JUN 2018,1206,javelin-throw,throws,female,senior
138,66.89,,Huihui LYU,26 JUN 1989,CHN,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1206,javelin-throw,throws,female,senior
139,66.88,,Christina OBERGFÖLL,22 AUG 1981,GER,1,Ostrava (CZE),17 JUN 2009,1206,javelin-throw,throws,female,senior
139,66.88,,Huihui LYU,26 JUN 1989,CHN,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1206,javelin-throw,throws,female,senior
139,66.88,,Adriana VILAGOŠ,02 JAN 2004,SRB,1f1,"GPS Stadium, Nicosia (CYP)",15 MAR 2025,1206,javelin-throw,throws,female,senior
142,66.87,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,Tábor (CZE),19 JUN 2016,1205,javelin-throw,throws,female,senior
143,66.86,,Vera REBRIK,25 FEB 1989,UKR,1,"Olympiastadion, Helsinki (FIN)",29 JUN 2012,1205,javelin-throw,throws,female,senior
144,66.85,,Huihui LYU,26 JUN 1989,CHN,1,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1205,javelin-throw,throws,female,senior
144,66.85,,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",01 AUG 2020,1205,javelin-throw,throws,female,senior
146,66.83,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,"Olympiastadion, Berlin (GER)",02 SEP 2012,1205,javelin-throw,throws,female,senior
146,66.83,,Kimberley MICKLE,28 DEC 1984,AUS,1,"Albert Park, Melbourne (AUS)",22 MAR 2014,1205,javelin-throw,throws,female,senior
148,66.82,,Steffi NERIUS,01 JUL 1972,GER,1,Leverkusen (GER),31 JUL 2009,1205,javelin-throw,throws,female,senior
148,66.82,,Maggie MALONE,30 DEC 1993,USA,1,"Chula Vista, CA (USA)",29 MAY 2021,1205,javelin-throw,throws,female,senior
150,66.81,,Linda STAHL,02 OCT 1985,GER,1,"Estadio Olímpico, Barcelona (ESP)",29 JUL 2010,1204,javelin-throw,throws,female,senior
151,66.80,,Louise MCPAUL-CURREY,24 JAN 1969,AUS,1,Brisbane (AUS),05 AUG 2000,1204,javelin-throw,throws,female,senior
152,66.77,,Vera REBRIK,25 FEB 1989,RUS,1,Zhukovskiy (RUS),04 JUN 2016,1204,javelin-throw,throws,female,senior
153,66.76,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Olympic Stadium, London (GBR)",08 AUG 2017,1203,javelin-throw,throws,female,senior
154,66.74,,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Helsinki (FIN),14 JUN 2001,1203,javelin-throw,throws,female,senior
154,66.74,,Christina OBERGFÖLL,22 AUG 1981,GER,1,Rheinau-Freistett (GER),04 JUL 2010,1203,javelin-throw,throws,female,senior
154,66.74,,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Crystal Palace, London (GBR)",05 AUG 2011,1203,javelin-throw,throws,female,senior
157,66.73,,Tanja DAMASKE,16 NOV 1971,GER,1,Braunschweig (GER),29 JUL 2000,1203,javelin-throw,throws,female,senior
157,66.73,,Trine HATTESTAD,18 APR 1966,NOR,2,"Stade Louis II, Monaco (MON)",18 AUG 2000,1203,javelin-throw,throws,female,senior
157,66.73,,Kathryn MITCHELL,10 JUL 1982,AUS,1,Melbourne (AUS),21 JAN 2018,1203,javelin-throw,throws,female,senior
157,66.73,,Haruka KITAGUCHI,16 MAR 1998,JPN,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1203,javelin-throw,throws,female,senior
161,66.72,,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1203,javelin-throw,throws,female,senior
162,66.70,,Mirela MANJANI-TZELILI,21 DEC 1976,GRE,1,Athina (GRE),16 JUN 2001,1202,javelin-throw,throws,female,senior
162,66.70,,Flor Denis RUIZ HURTADO,29 JAN 1991,COL,1,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",12 MAY 2024,1202,javelin-throw,throws,female,senior
164,66.67,,Kara WINGER,10 APR 1986,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,1202,javelin-throw,throws,female,senior
165,66.63,,Christin HUSSONG,17 MAR 1994,GER,1,"Paavo Nurmen Stadion, Turku (FIN)",07 JUN 2021,1201,javelin-throw,throws,female,senior
166,66.62,,Sunette VILJOEN,06 OCT 1983,RSA,1,"Albert Park, Melbourne (AUS)",21 MAR 2015,1201,javelin-throw,throws,female,senior
167,66.60,,Kimberley MICKLE,28 DEC 1984,AUS,2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1200,javelin-throw,throws,female,senior
168,66.59,,Christina OBERGFÖLL,22 AUG 1981,GER,1,Erfurt (GER),21 JUL 2007,1200,javelin-throw,throws,female,senior
168,66.59,,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,Lappeenranta (FIN),23 AUG 2018,1200,javelin-throw,throws,female,senior
168,66.59,,Christin HUSSONG,17 MAR 1994,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1200,javelin-throw,throws,female,senior
171,66.57,,Kimberley MICKLE,28 DEC 1984,AUS,2,"Albert Park, Melbourne (AUS)",21 MAR 2015,1200,javelin-throw,throws,female,senior
172,66.56,,Kelsey-Lee BARBER,20 SEP 1991,AUS,1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1200,javelin-throw,throws,female,senior
172,66.56,,Christin HUSSONG,17 MAR 1994,GER,1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1200,javelin-throw,throws,female,senior
174,66.55,,Mirela TZELILI,21 DEC 1976,GRE,1,Athina (GRE),07 AUG 1999,1200,javelin-throw,throws,female,senior
174,66.55,,Huihui LYU,26 JUN 1989,CHN,1f1,Chengdu (CHN),02 APR 2021,1200,javelin-throw,throws,female,senior
176,66.54,,Trine HATTESTAD,18 APR 1966,NOR,1,Bergen (NOR),27 JUN 2000,1199,javelin-throw,throws,female,senior
