rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
20,1:29.98,,Texas A&M,,USA,1f1,"Philadelphia, PA (USA)",27 APR 2013,1183,4x200-metres-relay,relays,female,senior
21,1:30.01,,United States Blue,,USA,1,"Philadelphia, PA (USA)",24 APR 2004,1183,4x200-metres-relay,relays,female,senior
21,1:30.01,,Louisiana State,,INT,1f2,"Austin, TX (USA)",31 MAR 2012,1183,4x200-metres-relay,relays,female,senior
23,1:30.04,,Jamaica,,JAM,3,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1182,4x200-metres-relay,relays,female,senior
24,1:30.07,,Louisiana State,,INT,1,"Austin, TX (USA)",05 APR 2003,1181,4x200-metres-relay,relays,female,senior
25,1:30.21,,Texas A&M,,USA,1f1,"Philadelphia, PA (USA)",26 APR 2014,1179,4x200-metres-relay,relays,female,senior
26,1:30.23,,NIKE,,INT,1f1,"Philadelphia, PA (USA)",24 APR 1999,1178,4x200-metres-relay,relays,female,senior
26,1:30.23,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",28 APR 2001,1178,4x200-metres-relay,relays,female,senior
28,1:30.26,,University of Texas,,USA,2f1,"Philadelphia, PA (USA)",26 APR 2014,1178,4x200-metres-relay,relays,female,senior
29,1:30.28,,Texas A&M,,USA,1,"Philadelphia, PA (USA)",25 APR 2009,1177,4x200-metres-relay,relays,female,senior
30,1:30.42,,Louisiana State,,INT,1f1,"Austin, TX (USA)",02 APR 2004,1175,4x200-metres-relay,relays,female,senior
31,1:30.43,,South Florida Elite,,INT,1f1,"Gainesville, FL (USA)",03 APR 2009,1174,4x200-metres-relay,relays,female,senior
32,1:30.52,,Nigeria,,NGR,1,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015,1173,4x200-metres-relay,relays,female,senior
33,1:30.55,,Star Athletics,,USA,1f1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1172,4x200-metres-relay,relays,female,senior
34,1:30.56,,Pure Athletics,,INT,1f1,"Gainesville, FL (USA)",02 APR 2016,1172,4x200-metres-relay,relays,female,senior
35,1:30.60,,Louisiana State,,USA,1,"Baton Rouge, LA (USA)",29 APR 2017,1171,4x200-metres-relay,relays,female,senior
36,1:30.61,,Texas A&M,,USA,1h1,"Philadelphia, PA (USA)",25 APR 2014,1171,4x200-metres-relay,relays,female,senior
37,1:30.65,,Sprint Tech Track Club,,JAM,1,Montego Bay (JAM),08 FEB 2014,1170,4x200-metres-relay,relays,female,senior
37,1:30.65,,Hurdle Mechanic,,USA,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1170,4x200-metres-relay,relays,female,senior
39,1:30.68,,Germany,,GER,2,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1170,4x200-metres-relay,relays,female,senior
40,1:30.74,,Ukraine,,URS,1,Moskva (URS),29 JUL 1979,1168,4x200-metres-relay,relays,female,senior
41,1:30.76,,Kentucky,,INT,1f1,"Knoxville, TN (USA)",14 APR 2018,1168,4x200-metres-relay,relays,female,senior
42,1:30.80,,UTech,,JAM,1f1,"Philadelphia, PA (USA)",25 APR 2015,1167,4x200-metres-relay,relays,female,senior
43,1:30.85,,United States Blue,,USA,2,"Philadelphia, PA (USA)",28 APR 2001,1166,4x200-metres-relay,relays,female,senior
44,1:30.87,,United States,,USA,3,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1166,4x200-metres-relay,relays,female,senior
45,1:30.88,,Louisiana State,,INT,1f2,"Austin, TX (USA)",09 APR 2011,1166,4x200-metres-relay,relays,female,senior
46,1:30.93,,University of Texas,,USA,1f1,"Austin, TX (USA)",03 APR 1999,1165,4x200-metres-relay,relays,female,senior
46,1:30.93,,University of Texas,,INT,2,"Philadelphia, PA (USA)",30 APR 2011,1165,4x200-metres-relay,relays,female,senior
48,1:30.96,,Texas A&M,,INT,1h3,"Philadelphia, PA (USA)",25 APR 2008,1164,4x200-metres-relay,relays,female,senior
49,1:30.98,,University of Texas,,INT,2f2,"Austin, TX (USA)",31 MAR 2012,1164,4x200-metres-relay,relays,female,senior
50,1:30.99,,USC,,INT,1f1,"Gainesville, FL (USA)",05 APR 2014,1164,4x200-metres-relay,relays,female,senior
51,1:31.00,,Texas A&M,,USA,1h1,"Philadelphia, PA (USA)",23 APR 2010,1163,4x200-metres-relay,relays,female,senior
51,1:31.00,,Star Athletics,,INT,5f1,"Gainesville, FL (USA)",01 APR 2017,1163,4x200-metres-relay,relays,female,senior
53,1:31.01,,South Carolina,,USA,1f2,"Philadelphia, PA (USA)",29 APR 2000,1163,4x200-metres-relay,relays,female,senior
54,1:31.02,,Speed Divas,,USA,1f1,"Gainesville, FL (USA)",02 APR 2011,1163,4x200-metres-relay,relays,female,senior
55,1:31.06,,United States,,USA,1h1,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1162,4x200-metres-relay,relays,female,senior
56,1:31.11,,Arkansas,,INT,2f2,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1161,4x200-metres-relay,relays,female,senior
57,1:31.13,,Adidas,,INT,2f1,"Philadelphia, PA (USA)",24 APR 1999,1161,4x200-metres-relay,relays,female,senior
58,1:31.16,,Germany,,GER,2h1,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1160,4x200-metres-relay,relays,female,senior
59,1:31.17,,Texas A&M,,USA,2f1,"Philadelphia, PA (USA)",25 APR 2015,1160,4x200-metres-relay,relays,female,senior
59,1:31.17,,United States,,USA,1,"Philadelphia, PA (USA)",30 APR 2016,1160,4x200-metres-relay,relays,female,senior
61,1:31.19,,Auburn,,INT,2f1,"Philadelphia, PA (USA)",25 APR 2009,1160,4x200-metres-relay,relays,female,senior
62,1:31.21,,Texas A&M,,INT,1,"Philadelphia, PA (USA)",26 APR 2008,1159,4x200-metres-relay,relays,female,senior
63,1:31.24,,Louisiana State,,INT,1f1,"Philadelphia, PA (USA)",28 APR 2001,1159,4x200-metres-relay,relays,female,senior
64,1:31.25,,Oregon B,,USA,1f2,"Gainesville, FL (USA)",01 APR 2017,1159,4x200-metres-relay,relays,female,senior
65,1:31.28,,Texas A&M,,USA,3f2,"Austin, TX (USA)",31 MAR 2012,1158,4x200-metres-relay,relays,female,senior
66,1:31.29,,Jamaica,,JAM,1h2,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1158,4x200-metres-relay,relays,female,senior
67,1:31.30,,Louisiana State,,USA,1f2,"Austin, TX (USA)",02 APR 2016,1158,4x200-metres-relay,relays,female,senior
68,1:31.31,,Bahamas,,BAH,4,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1158,4x200-metres-relay,relays,female,senior
69,1:31.32,,Empire Athletics,,USA,1f2,"Mike A. Myers Stadium, Austin, TX (USA)",29 MAR 2025,1157,4x200-metres-relay,relays,female,senior
70,1:31.34,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",30 APR 2016,1157,4x200-metres-relay,relays,female,senior
71,1:31.41,,Texas A&M,,USA,1f2,"Austin, TX (USA)",03 APR 2010,1156,4x200-metres-relay,relays,female,senior
71,1:31.41,,USC,,INT,1f2,"Gainesville, FL (USA)",04 APR 2015,1156,4x200-metres-relay,relays,female,senior
73,1:31.45,,Pure Athletics,,USA,2f1,"Gainesville, FL (USA)",05 APR 2014,1155,4x200-metres-relay,relays,female,senior
74,1:31.49,,Russia,,RUS,1,Portsmouth (GBR),05 JUN 1993,1154,4x200-metres-relay,relays,female,senior
74,1:31.49,,Star Athletics,,USA,2f1,"Gainesville, FL (USA)",02 APR 2016,1154,4x200-metres-relay,relays,female,senior
76,1:31.51,,Tennessee,,INT,1f2,"Gainesville, FL (USA)",02 APR 2016,1154,4x200-metres-relay,relays,female,senior
77,1:31.56,,South Carolina,,USA,1,"Philadelphia, PA (USA)",28 APR 2007,1153,4x200-metres-relay,relays,female,senior
78,1:31.57,,Great Britain & NI,,GBR,1,London (GBR),20 AUG 1977,1153,4x200-metres-relay,relays,female,senior
78,1:31.57,,Moskva,,URS,2,Moskva (URS),29 JUL 1979,1153,4x200-metres-relay,relays,female,senior
78,1:31.57,,USC,,USA,1f1,"Philadelphia, PA (USA)",30 APR 2005,1153,4x200-metres-relay,relays,female,senior
78,1:31.57,,Hurdle Mechanic ' B',,INT,3f1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1153,4x200-metres-relay,relays,female,senior
82,1:31.58,,Louisiana State,,INT,2,"Philadelphia, PA (USA)",28 APR 2007,1152,4x200-metres-relay,relays,female,senior
82,1:31.58,,University of Texas,,USA,1f2,"Austin, TX (USA)",29 MAR 2014,1152,4x200-metres-relay,relays,female,senior
84,1:31.59,,Auburn,,INT,2,"Philadelphia, PA (USA)",24 APR 2010,1152,4x200-metres-relay,relays,female,senior
85,1:31.62,,South Carolina,,USA,1f1,"Gainesville, FL (USA)",26 MAR 2004,1152,4x200-metres-relay,relays,female,senior
86,1:31.63,,Louisiana State,,INT,1f1,"Austin, TX (USA)",07 APR 2001,1151,4x200-metres-relay,relays,female,senior
87,1:31.64,,South Carolina,,INT,1f1,"Knoxville, TN (USA)",15 APR 2005,1151,4x200-metres-relay,relays,female,senior
88,1:31.69,,Star Athletics,,USA,1,"PVAMU Track Stadium, Prairie View, TX (USA)",27 MAR 2021,1150,4x200-metres-relay,relays,female,senior
89,1:31.70,,Louisiana State,,INT,3,"Philadelphia, PA (USA)",24 APR 2010,1150,4x200-metres-relay,relays,female,senior
90,1:31.73,,Jamaica,,JAM,2,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015,1149,4x200-metres-relay,relays,female,senior
91,1:31.75,,Switzerland,,SUI,5,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1149,4x200-metres-relay,relays,female,senior
92,1:31.77,,Louisiana State,,INT,2,"Philadelphia, PA (USA)",26 APR 2008,1149,4x200-metres-relay,relays,female,senior
92,1:31.77,,Baylor,,INT,2f3,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1149,4x200-metres-relay,relays,female,senior
94,1:31.80,,Alabama,,INT,1f3,"Gainesville, FL (USA)",30 MAR 2019,1148,4x200-metres-relay,relays,female,senior
95,1:31.82,,Texas A&M,,USA,2f2,"Austin, TX (USA)",29 MAR 2014,1148,4x200-metres-relay,relays,female,senior
96,1:31.83,,Tennessee,,INT,1f1,"Gainesville, FL (USA)",25 MAR 2005,1148,4x200-metres-relay,relays,female,senior
97,1:31.84,,Auburn,,INT,1h1,"Philadelphia, PA (USA)",29 APR 2011,1147,4x200-metres-relay,relays,female,senior
97,1:31.84,,Tennessee,,INT,1,"Philadelphia, PA (USA)",30 APR 2016,1147,4x200-metres-relay,relays,female,senior
99,1:31.86,,Louisiana State,,INT,1f1,"Philadelphia, PA (USA)",28 APR 2012,1147,4x200-metres-relay,relays,female,senior
100,1:31.88,,Texas A&M,,INT,1f2,"Austin, TX (USA)",30 MAR 2019,1147,4x200-metres-relay,relays,female,senior
101,1:31.97,,University of Texas,,USA,1f1,"Austin, TX (USA)",09 APR 2005,1145,4x200-metres-relay,relays,female,senior
102,1:31.98,,Ukraine,,UKR,2,Portsmouth (GBR),05 JUN 1993,1145,4x200-metres-relay,relays,female,senior
102,1:31.98,,United States,,USA,1,"Philadelphia, PA (USA)",25 APR 2015,1145,4x200-metres-relay,relays,female,senior
102,1:31.98,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",25 APR 2015,1145,4x200-metres-relay,relays,female,senior
105,1:32.01,,Texas A&M,,USA,2f2,"Austin, TX (USA)",09 APR 2011,1144,4x200-metres-relay,relays,female,senior
106,1:32.02,,GC Foster College,,JAM,1h2,"Philadelphia, PA (USA)",25 APR 2008,1144,4x200-metres-relay,relays,female,senior
106,1:32.02,,GW Exp,,INT,1f1,"Gainesville, FL (USA)",06 APR 2013,1144,4x200-metres-relay,relays,female,senior
108,1:32.03,,Louisiana State,,INT,3,"Philadelphia, PA (USA)",25 APR 2009,1144,4x200-metres-relay,relays,female,senior
109,1:32.06,,Texas A&M,,INT,3,"Philadelphia, PA (USA)",28 APR 2007,1143,4x200-metres-relay,relays,female,senior
110,1:32.08,,Pauline Davis Track Club,,INT,2f1,"Knoxville, TN (USA)",15 APR 2005,1143,4x200-metres-relay,relays,female,senior
111,1:32.12,,South Florida Elite,,INT,1f1,"Gainesville, FL (USA)",04 APR 2008,1142,4x200-metres-relay,relays,female,senior
112,1:32.16,,South Carolina,,USA,1f3,"Gainesville, FL (USA)",06 APR 2007,1141,4x200-metres-relay,relays,female,senior
112,1:32.16,,France,,FRA,1f1,"International Stadium, Yokohama (JPN)",12 MAY 2019,1141,4x200-metres-relay,relays,female,senior
114,1:32.17,,France,,FRA,1,Paris (FRA),09 JUL 1982,1141,4x200-metres-relay,relays,female,senior
114,1:32.17,,Clemson TC,,INT,1f1,"Knoxville, TN (USA)",15 APR 2000,1141,4x200-metres-relay,relays,female,senior
116,1:32.23,,France,,FRA,6,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1140,4x200-metres-relay,relays,female,senior
117,1:32.24,,Purdue,,USA,1f3,"Des Moines, IA (USA)",28 APR 2018,1140,4x200-metres-relay,relays,female,senior
118,1:32.25,,Texas A&M,,USA,2f1,"Philadelphia, PA (USA)",28 APR 2012,1140,4x200-metres-relay,relays,female,senior
119,1:32.26,,Russia,,URS,3,Moskva (URS),29 JUL 1979,1139,4x200-metres-relay,relays,female,senior
120,1:32.29,,University of Texas,,INT,1h3,"Philadelphia, PA (USA)",29 APR 2011,1139,4x200-metres-relay,relays,female,senior
121,1:32.31,,Texas A&M,,USA,1f2,"Austin, TX (USA)",04 APR 2009,1138,4x200-metres-relay,relays,female,senior
121,1:32.31,,Auburn,,INT,1h2,"Philadelphia, PA (USA)",23 APR 2010,1138,4x200-metres-relay,relays,female,senior
123,1:32.33,,Louisiana State,,USA,1f1,"Baton Rouge, LA (USA)",26 MAR 2011,1138,4x200-metres-relay,relays,female,senior
124,1:32.37,,University of Texas,,USA,1f2,"Austin, TX (USA)",30 MAR 2013,1137,4x200-metres-relay,relays,female,senior
125,1:32.38,,Speed Elite,,USA,1f1,"Gainesville, FL (USA)",07 APR 2012,1137,4x200-metres-relay,relays,female,senior
125,1:32.38,,UTech,,INT,1h3,"Philadelphia, PA (USA)",24 APR 2015,1137,4x200-metres-relay,relays,female,senior
125,1:32.38,,Louisiana State,,USA,3f1,"Philadelphia, PA (USA)",25 APR 2015,1137,4x200-metres-relay,relays,female,senior
125,1:32.38,,Purdue,,USA,2,"Gainesville, FL (USA)",31 MAR 2018,1137,4x200-metres-relay,relays,female,senior
129,1:32.39,,Stellar Athletics,,INT,2f1,"Gainesville, FL (USA)",03 APR 2009,1137,4x200-metres-relay,relays,female,senior
130,1:32.40,,Texas A&M,,INT,1f1,"Tallahassee, FL (USA)",28 MAR 2008,1137,4x200-metres-relay,relays,female,senior
130,1:32.40,,Caribbean All-Stars,,INT,3,"Philadelphia, PA (USA)",25 APR 2015,1137,4x200-metres-relay,relays,female,senior
132,1:32.41,,Louisiana State,,INT,2f2,"Philadelphia, PA (USA)",29 APR 2000,1136,4x200-metres-relay,relays,female,senior
132,1:32.41,,Russia,,RUS,1,Glasgow (GBR) (i),29 JAN 2005,1181,4x200-metres-relay,relays,female,senior
132,1:32.41,,Texas A&M,,INT,1f2,"Austin, TX (USA)",28 MAR 2015,1136,4x200-metres-relay,relays,female,senior
135,1:32.45,,BJPTC,,USA,3f1,"Gainesville, FL (USA)",05 APR 2014,1136,4x200-metres-relay,relays,female,senior
135,1:32.45,,USC,,USA,2f2,"Austin, TX (USA)",01 APR 2017,1136,4x200-metres-relay,relays,female,senior
137,1:32.48,,Bulgaria,,BUL,1,Bourges (FRA),20 JUN 1981,1135,4x200-metres-relay,relays,female,senior
138,1:32.51,,University of Texas,,INT,3f2,"Austin, TX (USA)",09 APR 2011,1135,4x200-metres-relay,relays,female,senior
139,1:32.52,,United States Red,,USA,2f1,"Philadelphia, PA (USA)",27 APR 2002,1134,4x200-metres-relay,relays,female,senior
140,1:32.53,,University of Texas,,USA,2f2,"Austin, TX (USA)",28 MAR 2015,1134,4x200-metres-relay,relays,female,senior
140,1:32.53,,Nigeria,,NGR,4,"Philadelphia, PA (USA)",25 APR 2015,1134,4x200-metres-relay,relays,female,senior
142,1:32.55,,SC Eintracht Hamm,,FRG,1,Dortmund (GER) (i),20 FEB 1988,1178,4x200-metres-relay,relays,female,senior
142,1:32.55,,LG Olympia Dortmund,,GER,1,Karlsruhe (GER) (i),21 FEB 1999,1178,4x200-metres-relay,relays,female,senior
142,1:32.55,,Texas A&M,,USA,1h1,"Philadelphia, PA (USA)",26 APR 2013,1134,4x200-metres-relay,relays,female,senior
145,1:32.56,,Louisiana State,,INT,2h2,"Philadelphia, PA (USA)",25 APR 2008,1134,4x200-metres-relay,relays,female,senior
146,1:32.57,,LG Olympia Dortmund,,GER,1f1,Dortmund (GER) (i),25 FEB 2001,1178,4x200-metres-relay,relays,female,senior
147,1:32.60,,University of Texas,,INT,2f2,"Austin, TX (USA)",02 APR 2016,1133,4x200-metres-relay,relays,female,senior
148,1:32.61,,Total Sports,,INT,1f1,"Lawrence, KS (USA)",19 APR 2008,1133,4x200-metres-relay,relays,female,senior
149,1:32.62,,Texas A&M,,USA,2f2,"Austin, TX (USA)",30 MAR 2013,1133,4x200-metres-relay,relays,female,senior
149,1:32.62,,Trinidad and Tobago,,TTO,3h1,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1133,4x200-metres-relay,relays,female,senior
149,1:32.62,,United States Red,,USA,1,"Prairie View, TX (USA)",23 MAR 2019,1133,4x200-metres-relay,relays,female,senior
152,1:32.63,,Trinidad and Tobago,,TTO,4,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1132,4x200-metres-relay,relays,female,senior
153,1:32.64,,LG Olympia Dortmund,,GER,1,Dortmund (GER) (i),30 JAN 2000,1176,4x200-metres-relay,relays,female,senior
153,1:32.64,,Louisiana State,,INT,1f4,"Baton Rouge, LA (USA)",24 MAR 2012,1132,4x200-metres-relay,relays,female,senior
153,1:32.64,,Star Athletics,,USA,1,"Prairie View, TX (USA)",03 APR 2021,1132,4x200-metres-relay,relays,female,senior
156,1:32.65,,Texas A&M,,USA,1h5,"Philadelphia, PA (USA)",29 APR 2011,1132,4x200-metres-relay,relays,female,senior
157,1:32.66,,Rutgers,,USA,2f1,"Philadelphia, PA (USA)",27 APR 2013,1132,4x200-metres-relay,relays,female,senior
158,1:32.67,,Star Athletics,,USA,2f1,"Gainesville, FL (USA)",06 APR 2013,1132,4x200-metres-relay,relays,female,senior
158,1:32.67,,United States,,USA,1,"New York, NY (USA) (i)",27 JAN 2018,1176,4x200-metres-relay,relays,female,senior
160,1:32.68,,Tiger Olympians,,INT,1f1,"Baton Rouge, LA (USA)",18 APR 2009,1131,4x200-metres-relay,relays,female,senior
161,1:32.69,,Houston,,USA,4,"Philadelphia, PA (USA)",24 APR 2010,1131,4x200-metres-relay,relays,female,senior
161,1:32.69,,UTech,,JAM,2,"Philadelphia, PA (USA)",30 APR 2016,1131,4x200-metres-relay,relays,female,senior
163,1:32.70,,Louisiana State,,INT,1f1,"Austin, TX (USA)",08 APR 2006,1131,4x200-metres-relay,relays,female,senior
163,1:32.70,,Texas,,INT,3f2,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1131,4x200-metres-relay,relays,female,senior
165,1:32.72,,South Africa,,RSA,1,Bloemfontein (RSA),09 MAR 1987,1131,4x200-metres-relay,relays,female,senior
166,1:32.76,,PR of China,,CHN,2f1,"International Stadium, Yokohama (JPN)",12 MAY 2019,1130,4x200-metres-relay,relays,female,senior
167,1:32.77,,United States Red,,USA,2,"Philadelphia, PA (USA)",29 APR 2000,1130,4x200-metres-relay,relays,female,senior
167,1:32.77,,Louisiana State,,INT,2f1,"Philadelphia, PA (USA)",30 APR 2005,1130,4x200-metres-relay,relays,female,senior
169,1:32.78,,South Carolina,,INT,1,"Philadelphia, PA (USA)",26 APR 2019,1129,4x200-metres-relay,relays,female,senior
170,1:32.81,,UCF,,USA,2f1,"Gainesville, FL (USA)",02 APR 2011,1129,4x200-metres-relay,relays,female,senior
171,1:32.84,,Texas A&M,,USA,1h1,"Philadelphia, PA (USA)",27 APR 2012,1128,4x200-metres-relay,relays,female,senior
172,1:32.85,,Canada,,CAN,2f1,Bourges (FRA),20 JUN 1981,1128,4x200-metres-relay,relays,female,senior
172,1:32.85,,Auburn,,INT,1h3,"Philadelphia, PA (USA)",24 APR 2009,1128,4x200-metres-relay,relays,female,senior
172,1:32.85,,Tennessee,,INT,1h2,"Philadelphia, PA (USA)",29 APR 2016,1128,4x200-metres-relay,relays,female,senior
175,1:32.87,,USC,,INT,1f1,"Los Angeles, CA (USA)",03 MAR 2007,1128,4x200-metres-relay,relays,female,senior
176,1:32.88,,LG Olympia Dortmund,,GER,1f1,Dortmund (GER) (i),13 FEB 1999,1172,4x200-metres-relay,relays,female,senior
177,1:32.90,,Texas A&M,,INT,1h1,"Philadelphia, PA (USA)",24 APR 2015,1127,4x200-metres-relay,relays,female,senior
178,1:32.92,,Tennessee,,USA,2f1,"Knoxville, TN (USA)",14 APR 2018,1127,4x200-metres-relay,relays,female,senior
179,1:32.93,,Leningrad,,URS,4,Moskva (URS),29 JUL 1979,1127,4x200-metres-relay,relays,female,senior
180,1:32.94,,UTech,,JAM,2,Montego Bay (JAM),08 FEB 2014,1126,4x200-metres-relay,relays,female,senior
181,1:32.98,,Kentucky,,INT,1f4,"Drake Stadium, Des Moines, IA (USA)",29 APR 2022,1126,4x200-metres-relay,relays,female,senior
182,1:33.00,,Florida,,INT,1h4,"Philadelphia, PA (USA)",29 APR 2005,1125,4x200-metres-relay,relays,female,senior
182,1:33.00,,South Carolina,,USA,3f1,"Philadelphia, PA (USA)",26 APR 2014,1125,4x200-metres-relay,relays,female,senior
182,1:33.00,,Canada,,CAN,6f1,"Gainesville, FL (USA)",01 APR 2017,1125,4x200-metres-relay,relays,female,senior
182,1:33.00,,South Carolina B,,INT,2f3,"Gainesville, FL (USA)",30 MAR 2019,1125,4x200-metres-relay,relays,female,senior
186,1:33.01,,Clemson,,USA,3f1,"Gainesville, FL (USA)",02 APR 2011,1125,4x200-metres-relay,relays,female,senior
187,1:33.04,,Arkansas,,INT,4f2,"Austin, TX (USA)",31 MAR 2012,1125,4x200-metres-relay,relays,female,senior
187,1:33.04,,TCU,,USA,1f4,"Franklin Field, Philadelphia, PA (USA)",25 APR 2025,1125,4x200-metres-relay,relays,female,senior
189,1:33.05,,Louisiana State,,INT,1f3,"Austin, TX (USA)",06 APR 2002,1124,4x200-metres-relay,relays,female,senior
189,1:33.05,,Jamaica,,JAM,3f1,"Philadelphia, PA (USA)",27 APR 2002,1124,4x200-metres-relay,relays,female,senior
191,1:33.07,,GC Foster College,,INT,3f1,"Philadelphia, PA (USA)",27 APR 2013,1124,4x200-metres-relay,relays,female,senior
192,1:33.08,,Baylor,,USA,1f3,"Des Moines, IA (USA)",29 APR 2011,1124,4x200-metres-relay,relays,female,senior
192,1:33.08,,Star Athletics,,USA,1f1,"Gainesville, FL (USA)",04 APR 2015,1124,4x200-metres-relay,relays,female,senior
192,1:33.08,,Nigeria,,NGR,5,"T. Robinson Stadium, Nassau (BAH)",22 APR 2017,1124,4x200-metres-relay,relays,female,senior
195,1:33.09,,Penn State,,INT,4f1,"Philadelphia, PA (USA)",26 APR 2014,1124,4x200-metres-relay,relays,female,senior
196,1:33.11,,Louisiana State,,INT,1h2,"Philadelphia, PA (USA)",27 APR 2012,1123,4x200-metres-relay,relays,female,senior
196,1:33.11,,Empire Athletics B,,INT,2f2,"Mike A. Myers Stadium, Austin, TX (USA)",29 MAR 2025,1123,4x200-metres-relay,relays,female,senior
198,1:33.14,,Georgia,,INT,1f1,"Des Moines, IA (USA)",28 APR 2001,1123,4x200-metres-relay,relays,female,senior
198,1:33.14,,USATF High Performance C,,USA,1f2,"Gainesville, FL (USA)",30 MAR 2019,1123,4x200-metres-relay,relays,female,senior
200,1:33.15,,Empire Athletics,,INT,7f1,"Gainesville, FL (USA)",01 APR 2017,1122,4x200-metres-relay,relays,female,senior
201,1:33.17,,Nigeria,,NGR,,"College Station, TX (USA)",12 APR 1986,1122,4x200-metres-relay,relays,female,senior
201,1:33.17,,Houston,,USA,4f2,"Austin, TX (USA)",09 APR 2011,1122,4x200-metres-relay,relays,female,senior
201,1:33.17,,Hydel High U20,,JAM,1,"National Stadium, Kingston (JAM)",25 FEB 2023,1122,4x200-metres-relay,relays,female,senior
204,1:33.18,,LG Olympia Dortmund,,GER,1h1,Karlsruhe (GER) (i),20 FEB 1999,1166,4x200-metres-relay,relays,female,senior
205,1:33.19,,Baylor,,INT,2f1,"Des Moines, IA (USA)",28 APR 2001,1122,4x200-metres-relay,relays,female,senior
205,1:33.19,,South Florida,,INT,1f4,"Franklin Field, Philadelphia, PA (USA)",26 APR 2024,1122,4x200-metres-relay,relays,female,senior
