rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
59,52.62,,Tonja BUFORD-BAILEY,13 DEC 1970,USA,2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1248,400-metres-hurdles,hurdles,female,senior
60,52.63,,Lashinda DEMUS,10 MAR 1983,USA,1,"Stade Louis II, Monaco (MON)",28 JUL 2009,1248,400-metres-hurdles,hurdles,female,senior
61,52.64,,Melaine WALKER,01 MAR 1983,JAM,1,"National Stadium, Beijing (CHN)",20 AUG 2008,1248,400-metres-hurdles,hurdles,female,senior
61,52.64,,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Sacramento, CA (USA)",25 JUN 2017,1248,400-metres-hurdles,hurdles,female,senior
61,52.64,,Anna COCKRELL,28 AUG 1997,USA,2,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1248,400-metres-hurdles,hurdles,female,senior
64,52.65,,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Hayward Field, Eugene, OR (USA)",03 AUG 2025,1247,400-metres-hurdles,hurdles,female,senior
65,52.66,,Gianna WOODRUFF,18 NOV 1993,PAN,1sf1,"National Stadium, Tokyo (JPN)",17 SEP 2025,1247,400-metres-hurdles,hurdles,female,senior
66,52.67,,Femke BOL,23 FEB 2000,NED,1,"Olympiastadion, München (GER)",19 AUG 2022,1247,400-metres-hurdles,hurdles,female,senior
67,52.68,,Rushell CLAYTON,18 OCT 1992,JAM,5,"Stade de France, Paris (FRA)",08 AUG 2024,1246,400-metres-hurdles,hurdles,female,senior
68,52.70,,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1246,400-metres-hurdles,hurdles,female,senior
69,52.73,,Melaine WALKER,01 MAR 1983,JAM,2,"DS, Daegu (KOR)",01 SEP 2011,1245,400-metres-hurdles,hurdles,female,senior
70,52.74,,Sally GUNNELL,29 JUL 1966,GBR,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1244,400-metres-hurdles,hurdles,female,senior
70,52.74,,Kim BATTEN,29 MAR 1969,USA,1,"Stade Louis II, Monaco (MON)",08 AUG 1998,1244,400-metres-hurdles,hurdles,female,senior
72,52.75,,Shamier LITTLE,20 MAR 1995,USA,2,"Sacramento, CA (USA)",25 JUN 2017,1244,400-metres-hurdles,hurdles,female,senior
72,52.75,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Knoxville, TN (USA)",13 MAY 2018,1244,400-metres-hurdles,hurdles,female,senior
74,52.76,,Femke BOL,23 FEB 2000,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1244,400-metres-hurdles,hurdles,female,senior
74,52.76,,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1,"National Stadium, Kingston (JAM)",04 APR 2025,1244,400-metres-hurdles,hurdles,female,senior
76,52.77,,Fani CHALKIA,02 FEB 1979,GRE,1sf2,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1243,400-metres-hurdles,hurdles,female,senior
76,52.77,,Lashinda DEMUS,10 MAR 1983,USA,1,"Olympic Stadium, London (GBR)",08 AUG 2012,1243,400-metres-hurdles,hurdles,female,senior
76,52.77,,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1243,400-metres-hurdles,hurdles,female,senior
76,52.77,,Jasmine JONES,30 NOV 2001,USA,3,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1243,400-metres-hurdles,hurdles,female,senior
80,52.78,,Shamier LITTLE,20 MAR 1995,USA,2,"Olympic Stadium, London (GBR)",20 JUL 2024,1243,400-metres-hurdles,hurdles,female,senior
81,52.79,,Sandra FARMER-PATRICK,18 AUG 1962,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1243,400-metres-hurdles,hurdles,female,senior
81,52.79,,Kaliese SPENCER,06 MAY 1987,JAM,1,"Crystal Palace, London (GBR)",05 AUG 2011,1243,400-metres-hurdles,hurdles,female,senior
81,52.79,,Femke BOL,23 FEB 2000,NED,1,"Stadio Comunale, Bellinzona (SUI)",04 SEP 2023,1243,400-metres-hurdles,hurdles,female,senior
84,52.80,,Femke BOL,23 FEB 2000,NED,1,"Letzigrund, Zürich (SUI)",09 SEP 2021,1243,400-metres-hurdles,hurdles,female,senior
84,52.80,,Shamier LITTLE,20 MAR 1995,USA,2,"Nemzeti Atlétikai Központ, Budapest (HUN)",24 AUG 2023,1243,400-metres-hurdles,hurdles,female,senior
86,52.81,,Femke BOL,23 FEB 2000,NED,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1242,400-metres-hurdles,hurdles,female,senior
86,52.81,,Shamier LITTLE,20 MAR 1995,USA,1sf3,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1242,400-metres-hurdles,hurdles,female,senior
86,52.81,,Rushell CLAYTON,18 OCT 1992,JAM,3,"Nemzeti Atlétikai Központ, Budapest (HUN)",24 AUG 2023,1242,400-metres-hurdles,hurdles,female,senior
89,52.82,,Deon HEMMINGS,09 OCT 1968,JAM,1,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1242,400-metres-hurdles,hurdles,female,senior
89,52.82,,Fani CHALKIA,02 FEB 1979,GRE,1,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1242,400-metres-hurdles,hurdles,female,senior
89,52.82,,Lashinda DEMUS,10 MAR 1983,USA,1,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1242,400-metres-hurdles,hurdles,female,senior
92,52.83,,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1242,400-metres-hurdles,hurdles,female,senior
92,52.83,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Nashville, TN (USA)",06 JUN 2021,1242,400-metres-hurdles,hurdles,female,senior
94,52.84,,Kim BATTEN,29 MAR 1969,USA,1,Zürich (SUI),12 AUG 1998,1241,400-metres-hurdles,hurdles,female,senior
94,52.84,,Femke BOL,23 FEB 2000,NED,1sf2,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1241,400-metres-hurdles,hurdles,female,senior
96,52.85,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1241,400-metres-hurdles,hurdles,female,senior
96,52.85,,Shamier LITTLE,20 MAR 1995,USA,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1241,400-metres-hurdles,hurdles,female,senior
98,52.88,,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Hayward Field, Eugene, OR (USA)",10 JUL 2016,1240,400-metres-hurdles,hurdles,female,senior
98,52.88,,Sydney MCLAUGHLIN,07 AUG 1999,USA,2,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1240,400-metres-hurdles,hurdles,female,senior
98,52.88,,Anna COCKRELL,28 AUG 1997,USA,2,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1240,400-metres-hurdles,hurdles,female,senior
101,52.89,,Daimí PERNÍA,27 DEC 1976,CUB,1,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1240,400-metres-hurdles,hurdles,female,senior
101,52.89,,Anna COCKRELL,28 AUG 1997,USA,2,"Hayward Field, Eugene, OR (USA)",03 AUG 2025,1240,400-metres-hurdles,hurdles,female,senior
103,52.90,,Tonja BUFORD-BAILEY,13 DEC 1970,USA,1,Zürich (SUI),16 AUG 1995,1239,400-metres-hurdles,hurdles,female,senior
103,52.90,,Nezha BIDOUANE,18 SEP 1969,MAR,2,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1239,400-metres-hurdles,hurdles,female,senior
103,52.90,,Yulia PECHONKINA,21 APR 1978,RUS,1,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1239,400-metres-hurdles,hurdles,female,senior
103,52.90,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1239,400-metres-hurdles,hurdles,female,senior
103,52.90,,Anna COCKRELL,28 AUG 1997,USA,2sf3,"Stade de France, Paris (FRA)",06 AUG 2024,1239,400-metres-hurdles,hurdles,female,senior
108,52.91,,Dalilah MUHAMMAD,07 FEB 1990,USA,2,"Olympiastadion, Stockholm (SWE)",15 JUN 2025,1239,400-metres-hurdles,hurdles,female,senior
108,52.91,,Anna COCKRELL,28 AUG 1997,USA,3,"Stade Louis II, Monaco (MON)",11 JUL 2025,1239,400-metres-hurdles,hurdles,female,senior
110,52.92,,Natalya ANTYUKH,26 JUN 1981,RUS,1,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1239,400-metres-hurdles,hurdles,female,senior
111,52.94,,Marina STEPANOVA,01 MAY 1950,URS,1sf,Tashkent (UZB),17 SEP 1986,1238,400-metres-hurdles,hurdles,female,senior
112,52.95,,Sheena JOHNSON-TOSTA,01 OCT 1982,USA,1,"Sacramento, CA (USA)",11 JUL 2004,1238,400-metres-hurdles,hurdles,female,senior
112,52.95,,Kori CARTER,03 JUN 1992,USA,3,"Sacramento, CA (USA)",25 JUN 2017,1238,400-metres-hurdles,hurdles,female,senior
112,52.95,,Femke BOL,23 FEB 2000,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1238,400-metres-hurdles,hurdles,female,senior
112,52.95,,Femke BOL,23 FEB 2000,NED,1sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1238,400-metres-hurdles,hurdles,female,senior
112,52.95,,Anna COCKRELL,28 AUG 1997,USA,1sf3,"Hayward Field, Eugene, OR (USA)",29 JUN 2024,1238,400-metres-hurdles,hurdles,female,senior
117,52.96,,Nezha BIDOUANE,18 SEP 1969,MAR,1,"SGJ, Johannesburg (RSA)",11 SEP 1998,1237,400-metres-hurdles,hurdles,female,senior
117,52.96,,Lashinda DEMUS,10 MAR 1983,USA,2,"Olympiastadion, Berlin (GER)",20 AUG 2009,1237,400-metres-hurdles,hurdles,female,senior
117,52.96,,Anna RYZHYKOVA,24 NOV 1989,UKR,3,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1237,400-metres-hurdles,hurdles,female,senior
120,52.97,,Kim BATTEN,29 MAR 1969,USA,1,"Indianapolis, IN (USA)",14 JUN 1997,1237,400-metres-hurdles,hurdles,female,senior
120,52.97,,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1237,400-metres-hurdles,hurdles,female,senior
120,52.97,,Shiann SALMON,31 MAR 1999,JAM,1,"Letzigrund, Zürich (SUI)",05 SEP 2024,1237,400-metres-hurdles,hurdles,female,senior
123,52.98,,Deon HEMMINGS,09 OCT 1968,JAM,1f1,Zürich (SUI),13 AUG 1997,1237,400-metres-hurdles,hurdles,female,senior
123,52.98,,Shamier LITTLE,20 MAR 1995,USA,4,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1237,400-metres-hurdles,hurdles,female,senior
125,52.99,,Deon HEMMINGS,09 OCT 1968,JAM,1sf1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1236,400-metres-hurdles,hurdles,female,senior
126,53.00,,Rushell CLAYTON,18 OCT 1992,JAM,1sf1,"Stade de France, Paris (FRA)",06 AUG 2024,1236,400-metres-hurdles,hurdles,female,senior
126,53.00,,Emma ZAPLETALOVÁ,24 MAR 2000,SVK,3,"National Stadium, Tokyo (JPN)",19 SEP 2025,1236,400-metres-hurdles,hurdles,female,senior
128,53.01,,Yulia PECHONKINA,21 APR 1978,RUS,1,Tula (RUS),11 JUL 2005,1236,400-metres-hurdles,hurdles,female,senior
128,53.01,,Jasmine JONES,30 NOV 2001,USA,2sf1,"National Stadium, Tokyo (JPN)",17 SEP 2025,1236,400-metres-hurdles,hurdles,female,senior
130,53.02,,Irina PRIVALOVA,22 NOV 1968,RUS,1,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1235,400-metres-hurdles,hurdles,female,senior
130,53.02,,Lashinda DEMUS,10 MAR 1983,USA,1,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1235,400-metres-hurdles,hurdles,female,senior
130,53.02,,Femke BOL,23 FEB 2000,NED,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1235,400-metres-hurdles,hurdles,female,senior
133,53.03,,Deon HEMMINGS,09 OCT 1968,JAM,2,"SGJ, Johannesburg (RSA)",11 SEP 1998,1235,400-metres-hurdles,hurdles,female,senior
133,53.03,,Lashinda DEMUS,10 MAR 1983,USA,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1235,400-metres-hurdles,hurdles,female,senior
133,53.03,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1235,400-metres-hurdles,hurdles,female,senior
133,53.03,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1sf2,"National Stadium, Tokyo (JPN)",02 AUG 2021,1235,400-metres-hurdles,hurdles,female,senior
133,53.03,,Femke BOL,23 FEB 2000,NED,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1235,400-metres-hurdles,hurdles,female,senior
138,53.05,,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1234,400-metres-hurdles,hurdles,female,senior
138,53.05,,Yulia PECHONKINA,21 APR 1978,RUS,1,Tula (RUS),13 JUN 2005,1234,400-metres-hurdles,hurdles,female,senior
138,53.05,,Femke BOL,23 FEB 2000,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1234,400-metres-hurdles,hurdles,female,senior
141,53.06,,Kim BATTEN,29 MAR 1969,USA,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,1234,400-metres-hurdles,hurdles,female,senior
141,53.06,,Kim BATTEN,29 MAR 1969,USA,1,Paris (FRA),29 JUL 1998,1234,400-metres-hurdles,hurdles,female,senior
143,53.07,,Lashinda DEMUS,10 MAR 1983,USA,1,"Indianapolis, IN (USA)",25 JUN 2006,1234,400-metres-hurdles,hurdles,female,senior
143,53.07,,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,"Olympic Stadium, London (GBR)",26 JUL 2013,1234,400-metres-hurdles,hurdles,female,senior
143,53.07,,Kori CARTER,03 JUN 1992,USA,1,"Olympic Stadium, London (GBR)",10 AUG 2017,1234,400-metres-hurdles,hurdles,female,senior
143,53.07,,Femke BOL,23 FEB 2000,NED,1,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1234,400-metres-hurdles,hurdles,female,senior
143,53.07,,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1h1,"Hayward Field, Eugene, OR (USA)",27 JUN 2024,1234,400-metres-hurdles,hurdles,female,senior
148,53.08,,Kim BATTEN,29 MAR 1969,USA,2,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1234,400-metres-hurdles,hurdles,female,senior
148,53.08,,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1234,400-metres-hurdles,hurdles,female,senior
148,53.08,,Janieve RUSSELL,14 NOV 1993,JAM,4,"National Stadium, Tokyo (JPN)",04 AUG 2021,1234,400-metres-hurdles,hurdles,female,senior
148,53.08,,Britton WILSON,13 NOV 2000,USA,2,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1234,400-metres-hurdles,hurdles,female,senior
152,53.09,,Deon HEMMINGS,09 OCT 1968,JAM,2,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1233,400-metres-hurdles,hurdles,female,senior
152,53.09,,Kemi ADEKOYA,16 JAN 1993,BRN,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",24 AUG 2023,1233,400-metres-hurdles,hurdles,female,senior
154,53.10,,Yulia PECHONKINA,21 APR 1978,RUS,1,Tula (RUS),09 JUN 2002,1233,400-metres-hurdles,hurdles,female,senior
155,53.11,,Tatyana LEDOVSKAYA,21 MAY 1966,URS,1,"National Stadium, Tokyo (JPN)",29 AUG 1991,1233,400-metres-hurdles,hurdles,female,senior
155,53.11,,Ashley SPENCER,08 JUN 1993,USA,4,"Sacramento, CA (USA)",25 JUN 2017,1233,400-metres-hurdles,hurdles,female,senior
155,53.11,,Ashley SPENCER,08 JUN 1993,USA,3,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1233,400-metres-hurdles,hurdles,female,senior
155,53.11,,Rushell CLAYTON,18 OCT 1992,JAM,3,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1233,400-metres-hurdles,hurdles,female,senior
159,53.12,,Shamier LITTLE,20 MAR 1995,USA,1f2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1232,400-metres-hurdles,hurdles,female,senior
159,53.12,,Femke BOL,23 FEB 2000,NED,1f1,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1232,400-metres-hurdles,hurdles,female,senior
161,53.13,,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1232,400-metres-hurdles,hurdles,female,senior
161,53.13,,Dalilah MUHAMMAD,07 FEB 1990,USA,3,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1232,400-metres-hurdles,hurdles,female,senior
161,53.13,,Shiann SALMON,31 MAR 1999,JAM,3sf3,"Stade de France, Paris (FRA)",06 AUG 2024,1232,400-metres-hurdles,hurdles,female,senior
161,53.13,,Anna COCKRELL,28 AUG 1997,USA,4,"National Stadium, Tokyo (JPN)",19 SEP 2025,1232,400-metres-hurdles,hurdles,female,senior
165,53.14,,Yulia PECHONKINA,21 APR 1978,RUS,1,Moskva (RUS),02 SEP 2006,1232,400-metres-hurdles,hurdles,female,senior
