rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
97,59.97,,Juan XUE,10 FEB 1986,CHN,1,Guilin (CHN),22 APR 2004,1077,javelin-throw,throws,female,u20
97,59.97,,Adriana VILAGOŠ,02 JAN 2004,SRB,1,"Atletski stadion, Sremska Mitrovica (SRB)",25 SEP 2021,1077,javelin-throw,throws,female,u20
99,59.96,,Li ZHANG,17 JAN 1989,CHN,1,Hyderabad (IND),18 OCT 2007,1077,javelin-throw,throws,female,u20
99,59.96,,Vera REBRIK,25 FEB 1989,UKR,2,Kyiv (UKR),01 JUL 2008,1077,javelin-throw,throws,female,u20
101,59.89,,Dan SONG,05 JUL 1990,CHN,1,Wuhan (CHN),02 NOV 2007,1076,javelin-throw,throws,female,u20
102,59.87,,Juan XUE,10 FEB 1986,CHN,2,Nanjing (CHN),17 OCT 2005,1076,javelin-throw,throws,female,u20
103,59.84,,Sofi FLINK,08 JUL 1995,SWE,6,"Letzigrund, Zürich (SUI)",29 AUG 2013,1075,javelin-throw,throws,female,u20
104,59.83,,Adriana VILAGOŠ,02 JAN 2004,SRB,3f1,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",11 MAR 2023,1075,javelin-throw,throws,female,u20
105,59.82,,Lili LIANG,16 NOV 1983,CHN,3,Guangzhou (CHN),23 NOV 2001,1075,javelin-throw,throws,female,u20
106,59.80,,Adriana VILAGOŠ,02 JAN 2004,SRB,3,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1074,javelin-throw,throws,female,u20
107,59.79,,Lili LIANG,16 NOV 1983,CHN,1,Jinan (CHN),13 MAY 2001,1074,javelin-throw,throws,female,u20
107,59.79,,Yiselena BALLAR ROJAS,12 JAN 2003,CUB,1,"Estadio Panamericano, La Habana (CUB)",28 MAY 2021,1074,javelin-throw,throws,female,u20
109,59.74,,Christin HUSSONG,17 MAR 1994,GER,1,Lille (FRA),07 JUL 2011,1073,javelin-throw,throws,female,u20
110,59.73,,Maria ANDREJCZYK,09 MAR 1996,POL,1,"Ekängens Friidrottsarena, Eskilstuna (SWE)",19 JUL 2015,1073,javelin-throw,throws,female,u20
111,59.72,,Juan XUE,10 FEB 1986,CHN,1,Changsha (CHN),25 JUN 2005,1073,javelin-throw,throws,female,u20
112,59.66,,Sofi FLINK,08 JUL 1995,SWE,5,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1072,javelin-throw,throws,female,u20
113,59.65,,Mariya YAKOVENKO,06 JAN 1982,RUS,1,"Adler, Sochi (RUS)",12 FEB 2000,1071,javelin-throw,throws,female,u20
113,59.65,,Līna MŪZE,04 DEC 1992,LAT,1,Jékabpils (LAT),09 JUL 2011,1071,javelin-throw,throws,female,u20
115,59.64,,Vera REBRIK,25 FEB 1989,UKR,1,Thessaloniki (GRE),02 JUL 2006,1071,javelin-throw,throws,female,u20
116,59.60,,Elina TZENGKO,02 SEP 2002,GRE,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1071,javelin-throw,throws,female,u20
117,59.59,,Haruka KITAGUCHI,16 MAR 1998,JPN,5,"Todoroki Stadium, Kawasaki (JPN)",21 MAY 2017,1070,javelin-throw,throws,female,u20
118,59.58,,Yiselena BALLAR ROJAS,12 JAN 2003,CUB,1,"Estadio Panamericano, La Habana (CUB)",18 JUN 2021,1070,javelin-throw,throws,female,u20
119,59.54,,Maria ANDREJCZYK,09 MAR 1996,POL,1,Kolobrzeg (POL),18 SEP 2015,1069,javelin-throw,throws,female,u20
120,59.53,,Mariya ABAKUMOVA,15 JAN 1986,RUS,1,"Adler, Sochi (RUS)",20 FEB 2005,1069,javelin-throw,throws,female,u20
120,59.53,,Mariya ABAKUMOVA,15 JAN 1986,RUS,1,Tula (RUS),03 JUL 2005,1069,javelin-throw,throws,female,u20
122,59.52,,Sofi FLINK,08 JUL 1995,SWE,9,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1069,javelin-throw,throws,female,u20
122,59.52,,Anni-Linnea ALANEN,11 NOV 2002,FIN,1,"Kaarlen kenttä, Vaasa (FIN)",29 JUN 2021,1069,javelin-throw,throws,female,u20
124,59.48,,Galina KAKHOVA,26 MAR 1982,BLR,1,Minsk (BLR),29 JUN 2001,1068,javelin-throw,throws,female,u20
125,59.45,,Lili LIANG,16 NOV 1983,CHN,1,Deyang (CHN),12 MAY 2002,1068,javelin-throw,throws,female,u20
126,59.42,,Elina TZENGKO,02 SEP 2002,GRE,1,Edessa (GRE),29 MAY 2019,1067,javelin-throw,throws,female,u20
127,59.41,,Lili LIANG,16 NOV 1983,CHN,3,Shijiazhuang (CHN),24 APR 1999,1067,javelin-throw,throws,female,u20
127,59.41,,Annika SUTHE,15 OCT 1985,GER,3,Braunschweig (GER),10 JUL 2004,1067,javelin-throw,throws,female,u20
129,59.40,,Yiselena BALLAR ROJAS,12 JAN 2003,CUB,2,"Polideportivo Municipal, Andújar (ESP)",04 JUN 2022,1067,javelin-throw,throws,female,u20
130,59.39,,Yiselena BALLAR ROJAS,12 JAN 2003,CUB,1,"Estadio Panamericano, La Habana (CUB)",11 JUN 2021,1067,javelin-throw,throws,female,u20
131,59.33,,Lili LIANG,16 NOV 1983,CHN,1,Luohe (CHN),22 OCT 2000,1066,javelin-throw,throws,female,u20
132,59.28,,Juanna WANG,03 JAN 1980,CHN,1,Zhuhai (CHN),20 MAR 1999,1065,javelin-throw,throws,female,u20
133,59.25,,Juan XUE,10 FEB 1986,CHN,1q,Changsha (CHN),24 JUN 2005,1064,javelin-throw,throws,female,u20
133,59.25,,Lingyu LI,26 JAN 1989,CHN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1064,javelin-throw,throws,female,u20
135,59.20,,Shiying LIU,24 SEP 1993,CHN,2,"Estadio Olímpico, Barcelona (ESP)",11 JUL 2012,1063,javelin-throw,throws,female,u20
136,59.18,,Yulenmis AGUILAR,03 AUG 1996,CUB,1,La Habana (CUB),28 MAY 2015,1063,javelin-throw,throws,female,u20
137,59.16,,Xinjie GU,02 FEB 2001,CHN,2,Zhaoqing (CHN),09 APR 2019,1062,javelin-throw,throws,female,u20
138,59.12,,Mariya ABAKUMOVA,15 JAN 1986,RUS,4,Halle (GER),21 MAY 2005,1062,javelin-throw,throws,female,u20
139,59.09,,Dan SONG,05 JUL 1990,CHN,1,Dazhou (CHN),17 AUG 2006,1061,javelin-throw,throws,female,u20
140,59.08,,Haruka KITAGUCHI,16 MAR 1998,JPN,2,Hiratsuka (JPN),09 JUN 2017,1061,javelin-throw,throws,female,u20
141,59.06,,Mariya ABAKUMOVA,15 JAN 1986,RUS,2f1,Mersin (TUR),13 MAR 2005,1061,javelin-throw,throws,female,u20
142,59.05,,Vera REBRIK,25 FEB 1989,UKR,9q1,"National Stadium, Beijing (CHN)",19 AUG 2008,1060,javelin-throw,throws,female,u20
143,59.01,,Adriana VILAGOŠ,02 JAN 2004,SRB,1,"Karađorđe Stadium, Novi Sad (SRB)",15 SEP 2022,1060,javelin-throw,throws,female,u20
144,58.98,,Kihou KUZE,28 MAR 1995,JPN,2,Tokyo (JPN),07 JUN 2013,1059,javelin-throw,throws,female,u20
144,58.98,,Mckyla VAN DER WESTHUIZEN,11 MAR 2004,RSA,2,"Germiston Stadium, Johannesburg (RSA)",13 APR 2022,1059,javelin-throw,throws,female,u20
146,58.96,,Juleisy ANGULO,02 JAN 2001,ECU,1,San José (CRC),21 JUL 2019,1059,javelin-throw,throws,female,u20
147,58.95,,Eda TUĞSUZ,27 MAR 1997,TUR,1,Mersin (TUR),23 MAY 2016,1059,javelin-throw,throws,female,u20
148,58.93,,Adriana VILAGOŠ,02 JAN 2004,SRB,4f1,"Stadion Śląski, Chorzów (POL)",22 JUN 2023,1058,javelin-throw,throws,female,u20
149,58.90,,Nikolett SZABÓ,03 MAR 1980,HUN,1q,"Daugava Stadium, Riga (LAT)",07 AUG 1999,1058,javelin-throw,throws,female,u20
149,58.90,,Mariya ABAKUMOVA,15 JAN 1986,RUS,1,Sochi (RUS),27 MAY 2005,1058,javelin-throw,throws,female,u20
149,58.90,,Elina TZENGKO,02 SEP 2002,GRE,1q1,"Kadrioru staadion, Tallinn (EST)",17 JUL 2021,1058,javelin-throw,throws,female,u20
152,58.89,,Jelena JAAKKOLA,07 MAR 1989,FIN,1,Kuortane (FIN),25 MAY 2008,1057,javelin-throw,throws,female,u20
153,58.88,,Li ZHANG,17 JAN 1989,CHN,1,Yantai (CHN),13 OCT 2006,1057,javelin-throw,throws,female,u20
153,58.88,,Anete KOCIŅA,05 FEB 1996,LAT,2,"Ekängens Friidrottsarena, Eskilstuna (SWE)",19 JUL 2015,1057,javelin-throw,throws,female,u20
155,58.87,,Lingyu LI,26 JAN 1989,CHN,1,Yichun (CHN),13 MAY 2006,1057,javelin-throw,throws,female,u20
155,58.87,,Adriana VILAGOŠ,02 JAN 2004,SRB,1q1,"Pascual Guerrero Stadium, Cali (COL)",01 AUG 2022,1057,javelin-throw,throws,female,u20
157,58.86,,Līna MŪZE,04 DEC 1992,LAT,1,Riga (LAT),20 MAY 2011,1057,javelin-throw,throws,female,u20
158,58.84,,Anete KOCIŅA,05 FEB 1996,LAT,2,Valmiera (LAT),31 JUL 2015,1056,javelin-throw,throws,female,u20
159,58.81,,Juan XUE,10 FEB 1986,CHN,1,Yixing (CHN),21 MAY 2005,1056,javelin-throw,throws,female,u20
159,58.81,,Yanet CRUZ,08 FEB 1988,CUB,3,La Habana (CUB),27 MAY 2007,1056,javelin-throw,throws,female,u20
161,58.77,,Lili LIANG,16 NOV 1983,CHN,2,Busan (KOR),07 OCT 2002,1055,javelin-throw,throws,female,u20
161,58.77,,Tatjana JELAČA,10 AUG 1990,SRB,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1055,javelin-throw,throws,female,u20
163,58.74,,Vivian ZIMMER,22 JUL 1987,GER,3f1,Mersin (TUR),13 MAR 2005,1055,javelin-throw,throws,female,u20
164,58.72,,Chunfeng CHANG,04 MAY 1988,CHN,2q,Shijiazhuang (CHN),06 AUG 2006,1054,javelin-throw,throws,female,u20
164,58.72,,Maria ANDREJCZYK,09 MAR 1996,POL,3,Bottrop (GER),21 JUN 2015,1054,javelin-throw,throws,female,u20
164,58.72,,Elina TZENGKO,02 SEP 2002,GRE,7f1,"Stadion Park Mladeži, Split (CRO)",09 MAY 2021,1054,javelin-throw,throws,female,u20
167,58.70,,Annika SUTHE,15 OCT 1985,GER,10q2,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1054,javelin-throw,throws,female,u20
167,58.70,,Aliaksandra KONSHYNA,14 AUG 2001,BLR,1,Minsk (BLR),09 FEB 2019,1054,javelin-throw,throws,female,u20
167,58.70,,Mirja LUKAS,01 APR 2005,GER,1,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1054,javelin-throw,throws,female,u20
170,58.69,,Juan XUE,10 FEB 1986,CHN,1q,Shijiazhuang (CHN),23 MAY 2004,1054,javelin-throw,throws,female,u20
171,58.67,,Adriana VILAGOŠ,02 JAN 2004,SRB,2,"Atletski Stadion, Kraljevo (SRB)",05 JUN 2021,1053,javelin-throw,throws,female,u20
172,58.66,,Vera REBRIK,25 FEB 1989,UKR,1q2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",08 JUL 2008,1053,javelin-throw,throws,female,u20
173,58.65,,Vera REBRIK,25 FEB 1989,UKR,2,Kyiv (UKR),31 MAY 2008,1053,javelin-throw,throws,female,u20
173,58.65,,Adriana VILAGOŠ,02 JAN 2004,SRB,9q1,"Nemzeti Atlétikai Központ, Budapest (HUN)",23 AUG 2023,1053,javelin-throw,throws,female,u20
175,58.64,,Adriana VILAGOŠ,02 JAN 2004,SRB,1,"Atletski stadion, Sremska Mitrovica (SRB)",28 MAR 2021,1053,javelin-throw,throws,female,u20
176,58.62,,Nikolett SZABÓ,03 MAR 1980,HUN,1,Budapest (HUN),24 JUL 1999,1052,javelin-throw,throws,female,u20
176,58.62,,Anastasiya SVECHNIKOVA,20 SEP 1992,UZB,1,Tashkent (UZB),28 SEP 2010,1052,javelin-throw,throws,female,u20
178,58.61,,Lili LIANG,16 NOV 1983,CHN,1,Wuxi (CHN),22 MAY 2002,1052,javelin-throw,throws,female,u20
179,58.60,,Mariya ABAKUMOVA,15 JAN 1986,RUS,2,"Adler, Sochi (RUS)",19 FEB 2005,1052,javelin-throw,throws,female,u20
180,58.59,,Dan SONG,05 JUL 1990,CHN,3,Shijiazhuang (CHN),07 AUG 2006,1052,javelin-throw,throws,female,u20
180,58.59,,Yekaterina STARYGINA,26 AUG 1995,RUS,1,Yerino (RUS),02 JUN 2013,1052,javelin-throw,throws,female,u20
