rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
79,22.54,+0.4,Kelly UFODIAMA,09 JUN 2006,NGR,1h1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2025,1181,200-metres,sprints,female,u20
82,22.55,+1.1,Grit BREUER,16 FEB 1972,GDR,1f2,Zürich (SUI),15 AUG 1990,1180,200-metres,sprints,female,u20
82,22.55,+1.4,Tamari DAVIS,15 FEB 2003,USA,1,"Greensboro, NC (USA)",28 JUL 2018,1180,200-metres,sprints,female,u20
84,22.56,-0.5,Bianca KNIGHT,02 JAN 1989,USA,1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1182,200-metres,sprints,female,u20
84,22.56,0.0,Beatrice MASILINGI,10 APR 2003,NAM,2f1,"University of Alabama at Birmingham, Birmingham, AL (USA)",02 APR 2022,1179,200-metres,sprints,female,u20
86,22.57,-0.7,Tamara CLARK,09 JAN 1999,USA,1f2,"Gainesville, FL (USA)",13 APR 2018,1182,200-metres,sprints,female,u20
86,22.57,+1.8,Sha'Carri RICHARDSON,25 MAR 2000,USA,1,"Fayetteville, AR (USA)",11 MAY 2019,1178,200-metres,sprints,female,u20
88,22.58,+1.0,Grit BREUER,16 FEB 1972,GDR,2,Athina (GRE),07 SEP 1990,1177,200-metres,sprints,female,u20
88,22.58,,Grit BREUER,16 FEB 1972,GER,3,"Palacio de los Deportes, Sevilla (ESP) (i)",10 MAR 1991,1218,200-metres,sprints,female,u20
88,22.58,+0.8,Marion JONES,12 OCT 1975,USA,4,"New Orleans, LA (USA)",28 JUN 1992,1177,200-metres,sprints,female,u20
88,22.58,-0.2,Mia BRAHE-PEDERSEN,28 NOV 2005,USA,4sf1,"Hayward Field, Eugene, OR (USA)",09 JUL 2023,1178,200-metres,sprints,female,u20
88,22.58,,JaMeesia FORD,26 JAN 2005,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1218,200-metres,sprints,female,u20
93,22.59,,Katrin KRABBE,22 NOV 1969,GDR,6sf1,"Olympic Stadium, Seoul (KOR)",29 SEP 1988,1176,200-metres,sprints,female,u20
93,22.59,0.0,Allyson FELIX,18 NOV 1985,USA,2,"Palo Alto, CA (USA)",22 JUN 2003,1176,200-metres,sprints,female,u20
93,22.59,-0.5,Favour OFILI,31 DEC 2002,NGR,2sf3,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1179,200-metres,sprints,female,u20
93,22.59,+0.4,Shanoya Mikalia DOUGLAS,11 SEP 2007,JAM,1,"National Stadium, Kingston (JAM)",30 JUN 2024,1176,200-metres,sprints,female,u20
97,22.61,+1.2,Shaunae MILLER,15 APR 1994,BAH,1f1,"Auburn, AL (USA)",20 APR 2013,1174,200-metres,sprints,female,u20
97,22.61,+0.3,Dina ASHER-SMITH,04 DEC 1995,GBR,2sf1,"Letzigrund, Zürich (SUI)",14 AUG 2014,1174,200-metres,sprints,female,u20
97,22.61,+1.6,Sada WILLIAMS,01 DEC 1997,BAR,1,St. Michael (BAR),18 MAR 2016,1174,200-metres,sprints,female,u20
97,22.61,+0.7,Kelly UFODIAMA,09 JUN 2006,NGR,6sf2,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1174,200-metres,sprints,female,u20
101,22.62,+1.0,Bianca KNIGHT,02 JAN 1989,USA,1,"National Stadium, Kingston (JAM)",03 MAY 2008,1173,200-metres,sprints,female,u20
101,22.62,+0.6,Tamari DAVIS,15 FEB 2003,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2022,1173,200-metres,sprints,female,u20
101,22.62,+0.8,JaMeesia FORD,26 JAN 2005,USA,1pr5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1173,200-metres,sprints,female,u20
104,22.63,+1.2,Favour OFILI,31 DEC 2002,NGR,1pr1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2021,1172,200-metres,sprints,female,u20
104,22.63,+0.4,Beatrice MASILINGI,10 APR 2003,NAM,2h2,"National Stadium, Tokyo (JPN)",02 AUG 2021,1172,200-metres,sprints,female,u20
106,22.64,+1.5,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,2,Zagreb (CRO),17 JUL 1987,1171,200-metres,sprints,female,u20
106,22.64,-3.4,Grit BREUER,16 FEB 1972,GDR,1,Bratislava (TCH),20 JUN 1990,1191,200-metres,sprints,female,u20
106,22.64,0.0,Shaunae MILLER,15 APR 1994,BAH,2sf1,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1171,200-metres,sprints,female,u20
106,22.64,+0.6,Tamara CLARK,09 JAN 1999,USA,3,"Knoxville, TN (USA)",13 MAY 2018,1171,200-metres,sprints,female,u20
106,22.64,+1.0,Tamari DAVIS,15 FEB 2003,USA,1f1,Carolina (PUR),19 MAR 2021,1171,200-metres,sprints,female,u20
106,22.64,+0.2,Favour OFILI,31 DEC 2002,NGR,1h3,"Cushing Stadium, College Station, TX (USA)",13 MAY 2021,1171,200-metres,sprints,female,u20
106,22.64,,Elise COOPER,07 FEB 2007,USA,1f2,"The Track at New Balance, Boston, MA (USA) (i)",16 MAR 2025,1212,200-metres,sprints,female,u20
113,22.65,+1.1,Kaylin WHITNEY,09 MAR 1998,USA,1,"CIBC, Toronto (CAN)",24 JUL 2015,1170,200-metres,sprints,female,u20
113,22.65,+1.3,Lanae-Tava THOMAS,28 JAN 2001,USA,3sf3,"Austin, TX (USA)",06 JUN 2019,1170,200-metres,sprints,female,u20
113,22.65,-0.4,Beatrice MASILINGI,10 APR 2003,NAM,3,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1172,200-metres,sprints,female,u20
113,22.65,+0.2,Beatrice MASILINGI,10 APR 2003,NAM,1h2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,1170,200-metres,sprints,female,u20
113,22.65,0.0,Brianna LYSTON,24 MAY 2004,JAM,1,"Pascual Guerrero Stadium, Cali (COL)",05 AUG 2022,1170,200-metres,sprints,female,u20
113,22.65,0.0,Kaila JACKSON,30 JUN 2004,USA,3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1170,200-metres,sprints,female,u20
113,22.65,-0.4,Mia BRAHE-PEDERSEN,28 NOV 2005,USA,8,"Hayward Field, Eugene, OR (USA)",09 JUL 2023,1172,200-metres,sprints,female,u20
120,22.66,-0.4,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,1,Nairobi (KEN),12 AUG 1987,1171,200-metres,sprints,female,u20
120,22.66,+0.7,Allyson FELIX,18 NOV 1985,USA,2,Paris (FRA),04 JUL 2003,1169,200-metres,sprints,female,u20
120,22.66,+0.3,Brianna LYSTON,24 MAY 2004,JAM,1,"National Stadium, Kingston (JAM)",13 MAR 2022,1169,200-metres,sprints,female,u20
120,22.66,-0.2,Adaejah HODGE,21 MAR 2006,IVB,3,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1170,200-metres,sprints,female,u20
124,22.67,,Katrin KRABBE,22 NOV 1969,GDR,4qf2,"Olympic Stadium, Seoul (KOR)",28 SEP 1988,1168,200-metres,sprints,female,u20
124,22.67,-0.3,Allyson FELIX,18 NOV 1985,USA,1h2,"Sacramento, CA (USA)",16 JUL 2004,1169,200-metres,sprints,female,u20
124,22.67,+0.4,Sha'Carri RICHARDSON,25 MAR 2000,USA,1h6,"Jacksonville, FL (USA)",24 MAY 2019,1168,200-metres,sprints,female,u20
124,22.67,+1.2,Christine MBOMA,22 MAY 2003,NAM,1,"Stadion Juliska, Praha (CZE)",07 JUN 2021,1168,200-metres,sprints,female,u20
124,22.67,0.0,Beatrice MASILINGI,10 APR 2003,NAM,1f1,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1168,200-metres,sprints,female,u20
129,22.68,+1.6,Kaylin WHITNEY,09 MAR 1998,USA,1sf1,"CIBC, Toronto (CAN)",23 JUL 2015,1167,200-metres,sprints,female,u20
129,22.68,+1.8,Candace HILL,11 FEB 1999,USA,1f1,"Los Angeles, CA (USA)",08 APR 2017,1167,200-metres,sprints,female,u20
129,22.68,,Sydney MCLAUGHLIN,07 AUG 1999,USA,2h3,"College Station, TX (USA) (i)",09 MAR 2018,1208,200-metres,sprints,female,u20
132,22.69,+0.2,Allyson FELIX,18 NOV 1985,USA,1qf3,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1166,200-metres,sprints,female,u20
132,22.69,-0.3,Dafne SCHIPPERS,15 JUN 1992,NED,1h3,"DS, Daegu (KOR)",01 SEP 2011,1167,200-metres,sprints,female,u20
132,22.69,0.0,Favour OFILI,31 DEC 2002,NGR,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",03 APR 2021,1166,200-metres,sprints,female,u20
132,22.69,,Kaila JACKSON,30 JUN 2004,USA,2h2,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1207,200-metres,sprints,female,u20
132,22.69,-0.9,Kelly UFODIAMA,09 JUN 2006,NGR,1,"Irwin Belk TF Center, Charlotte, NC (USA)",17 MAY 2025,1171,200-metres,sprints,female,u20
137,22.70,,Marita KOCH,18 FEB 1957,GDR,1,Halle (GER),16 MAY 1976,1165,200-metres,sprints,female,u20
137,22.70,+1.9,Kathy COOK,03 MAY 1960,GBR,2,Ciudad de México (MEX),12 SEP 1979,1165,200-metres,sprints,female,u20
137,22.70,+0.4,Grit BREUER,16 FEB 1972,GDR,4,Köln (GER),19 AUG 1990,1165,200-metres,sprints,female,u20
137,22.70,-1.2,Allyson FELIX,18 NOV 1985,USA,1sf2,"Sacramento, CA (USA)",17 JUL 2004,1172,200-metres,sprints,female,u20
137,22.70,+2.0,Anthonique STRACHAN,22 AUG 1993,BAH,1,"Miramar, FL (USA)",23 JUL 2011,1165,200-metres,sprints,female,u20
137,22.70,+0.4,Shaunae MILLER,15 APR 1994,BAH,1,Nassau (BAH),02 MAR 2012,1165,200-metres,sprints,female,u20
137,22.70,+1.1,Shawnti JACKSON,02 MAY 2005,USA,1,"Icahn Stadium, New York, NY (USA)",24 JUN 2023,1165,200-metres,sprints,female,u20
137,22.70,0.0,Adaejah HODGE,21 MAR 2006,IVB,8sf1,"Stade de France, Paris (FRA)",05 AUG 2024,1165,200-metres,sprints,female,u20
137,22.70,+0.8,Sydney SUTTON,11 NOV 2006,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",04 APR 2025,1165,200-metres,sprints,female,u20
146,22.71,-0.7,Simone FACEY,07 MAY 1985,JAM,1,Kingston (JAM),27 MAR 2004,1168,200-metres,sprints,female,u20
146,22.71,+0.5,Allyson FELIX,18 NOV 1985,USA,3,"Palo Alto, CA (USA)",31 MAY 2004,1164,200-metres,sprints,female,u20
146,22.71,-1.0,Taylor BENNETT,15 JAN 1997,USA,1f8,"Waco, TX (USA)",09 APR 2016,1170,200-metres,sprints,female,u20
146,22.71,+1.2,Kynnedy FLANNEL,12 JUL 2000,USA,2,"Norman, OK (USA)",12 MAY 2019,1164,200-metres,sprints,female,u20
146,22.71,+1.8,Elise COOPER,07 FEB 2007,USA,5sf1,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1164,200-metres,sprints,female,u20
146,22.71,-0.1,Dana WILSON,22 SEP 2006,USA,1f2,"Hayward Field, Eugene, OR (USA)",22 JUN 2025,1164,200-metres,sprints,female,u20
152,22.72,+1.3,Silke MÖLLER,20 JUN 1964,GDR,3,Karl Marx Stadt (GDR),18 JUN 1983,1163,200-metres,sprints,female,u20
152,22.72,+0.4,Nora IVANOVA,01 JUN 1977,BUL,1,Zagreb (CRO),21 JUN 1996,1163,200-metres,sprints,female,u20
152,22.72,0.0,Shaunae MILLER,15 APR 1994,BAH,1h3,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1163,200-metres,sprints,female,u20
152,22.72,+0.4,Kaylin WHITNEY,09 MAR 1998,USA,1f1,"Montverde, FL (USA)",06 JUN 2015,1163,200-metres,sprints,female,u20
152,22.72,+0.8,Kevona DAVIS,20 DEC 2001,JAM,1,Kingston (JAM),24 MAR 2018,1163,200-metres,sprints,female,u20
152,22.72,-0.2,Beatrice MASILINGI,10 APR 2003,NAM,2f1,"National Heroes Stadium, Lusaka (ZAM)",10 APR 2021,1164,200-metres,sprints,female,u20
152,22.72,+0.7,Kaila JACKSON,30 JUN 2004,USA,2h3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2023,1163,200-metres,sprints,female,u20
152,22.72,,JaMeesia FORD,26 JAN 2005,USA,1h3,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1204,200-metres,sprints,female,u20
160,22.73,+1.1,Myra COMBS,17 APR 1979,USA,h,"Gainesville, FL (USA)",23 MAY 1998,1162,200-metres,sprints,female,u20
160,22.73,+1.0,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1h1,"Norman, OK (USA)",30 APR 2004,1162,200-metres,sprints,female,u20
160,22.73,+0.3,Allyson FELIX,18 NOV 1985,USA,1,"College Station, TX (USA)",27 JUN 2004,1162,200-metres,sprints,female,u20
160,22.73,+0.5,Tamara CLARK,09 JAN 1999,USA,2qf1,"Tampa, FL (USA)",26 MAY 2018,1162,200-metres,sprints,female,u20
160,22.73,+0.3,Abby STEINER,24 NOV 1999,USA,1,"Columbus, OH (USA)",02 JUN 2018,1162,200-metres,sprints,female,u20
160,22.73,-1.0,Christine MBOMA,22 MAY 2003,NAM,1f2,"Bestmed Tuks Stadium, Pretoria (RSA)",29 MAY 2021,1168,200-metres,sprints,female,u20
166,22.74,+2.0,Raelene BOYLE,24 MAY 1951,AUS,2,"Estadio Olímpico, Ciudad de México (MEX)",18 OCT 1968,1161,200-metres,sprints,female,u20
166,22.74,0.0,Bianca KNIGHT,02 JAN 1989,USA,1h2,"Eugene, OR (USA)",04 JUL 2008,1161,200-metres,sprints,female,u20
166,22.74,-0.3,Shaunae MILLER,15 APR 1994,BAH,4,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1162,200-metres,sprints,female,u20
166,22.74,0.0,Dina ASHER-SMITH,04 DEC 1995,GBR,1,Bedford (GBR),22 JUN 2014,1161,200-metres,sprints,female,u20
166,22.74,+0.6,Edidiong ODIONG,13 MAR 1997,BRN,1h9,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1161,200-metres,sprints,female,u20
166,22.74,+1.4,Twanisha TERRY,24 JAN 1999,USA,1qf1,"Sacramento, CA (USA)",26 MAY 2018,1161,200-metres,sprints,female,u20
