rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
39,9:18.26,,Viola Jelagat KIBIWOT,1983-12-22,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,1174,two-miles,middlelong,female,senior,two-miles,track,558.26,BEL,23.0,2007
40,9:18.29,,Emily MACKAY,1998-04-30,USA,6,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1199,two-miles,middlelong,female,senior,two-miles,track,558.29,USA,25.0,2024
41,9:18.35,,Jenny SIMPSON,1986-08-23,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",2015-02-07,1199,two-miles,middlelong,female,senior,two-miles,track,558.35,USA,28.0,2015
42,9:18.73,,Elly HENES,1998-10-13,USA,6,"Hayward Field, Eugene, OR (USA)",2022-05-27,1173,two-miles,middlelong,female,senior,two-miles,track,558.73,USA,23.0,2022
43,9:19.01,,Edinah JEBITOK,2001-11-10,KEN,7,"Hayward Field, Eugene, OR (USA)",2022-05-27,1172,two-miles,middlelong,female,senior,two-miles,track,559.01,USA,20.0,2022
44,9:19.39,,Jessica AUGUSTO,1981-11-08,POR,4,"National Indoor Arena, Birmingham (GBR) (i)",2010-02-20,1195,two-miles,middlelong,female,senior,two-miles,track,559.39,GBR,28.0,2010
45,9:19.56,,Sonia O'SULLIVAN,1969-11-28,IRL,1,Cork City (IRL),1998-06-27,1170,two-miles,middlelong,female,senior,two-miles,track,559.56,IRL,28.0,1998
46,9:20.17,,Eleanor FULTON,1993-05-17,USA,8,"Hayward Field, Eugene, OR (USA)",2022-05-27,1168,two-miles,middlelong,female,senior,two-miles,track,560.17,USA,29.0,2022
47,9:20.19,,Whittni MORGAN,1997-10-22,USA,9,"Hayward Field, Eugene, OR (USA)",2022-05-27,1168,two-miles,middlelong,female,senior,two-miles,track,560.19,USA,24.0,2022
48,9:20.25,,Shannon ROWBURY,1984-09-19,USA,4,"Hayward Field, Eugene, OR (USA)",2014-05-31,1168,two-miles,middlelong,female,senior,two-miles,track,560.25,USA,29.0,2014
49,9:20.81,,Alemitu HAROYE,1995-05-09,ETH,6,"Alexander Stadium, Birmingham (GBR)",2014-08-24,1166,two-miles,middlelong,female,senior,two-miles,track,560.81,GBR,19.0,2014
50,9:21.04,,Sally KIPYEGO,1985-12-19,KEN,1,"Reggie Lewis Center, Boston, MA (USA) (i)",2014-02-08,1190,two-miles,middlelong,female,senior,two-miles,track,561.04,USA,28.0,2014
51,9:21.35,,Amy RUDOLPH,1973-09-18,USA,2,Cork City (IRL),1998-06-27,1165,two-miles,middlelong,female,senior,two-miles,track,561.35,IRL,24.0,1998
52,9:21.59,,Hiwot AYALEW,1990-03-06,ETH,2,"National Indoor Arena, Birmingham (GBR) (i)",2014-02-15,1188,two-miles,middlelong,female,senior,two-miles,track,561.59,GBR,23.0,2014
53,9:21.60,,Tirunesh DIBABA,1985-06-01,ETH,1,"Boston, MA (USA) (i)",2012-02-04,1188,two-miles,middlelong,female,senior,two-miles,track,561.6,USA,26.0,2012
54,9:21.98,,Amy-Eloise MARKOVC,1995-08-05,GBR,5,"Hayward Field, Eugene, OR (USA)",2021-08-20,1163,two-miles,middlelong,female,senior,two-miles,track,561.98,USA,26.0,2021
55,9:22.10,,Sally KIPYEGO,1985-12-19,KEN,5,"Hayward Field, Eugene, OR (USA)",2014-05-31,1162,two-miles,middlelong,female,senior,two-miles,track,562.1,USA,28.0,2014
56,9:22.44,,Elise CRANNY,1996-05-09,USA,6,"Hayward Field, Eugene, OR (USA)",2021-08-20,1161,two-miles,middlelong,female,senior,two-miles,track,562.44,USA,25.0,2021
57,9:22.66,,Julie-Anne STAEHLI,1993-12-21,CAN,3,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1185,two-miles,middlelong,female,senior,two-miles,track,562.66,USA,27.0,2021
58,9:22.89,,Jessica AUGUSTO,1981-11-08,POR,5,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,1160,two-miles,middlelong,female,senior,two-miles,track,562.89,BEL,25.0,2007
59,9:23.32,,Belaynesh OLJIRA,1990-06-26,ETH,6,"Hayward Field, Eugene, OR (USA)",2014-05-31,1158,two-miles,middlelong,female,senior,two-miles,track,563.32,USA,23.0,2014
60,9:23.38,,Regina JACOBS,1963-08-28,USA,1,"Boston, MA (USA) (i)",2002-01-27,1182,two-miles,middlelong,female,senior,two-miles,track,563.38,USA,38.0,2002
61,9:23.52,,Susan KUIJKEN,1986-07-08,NED,7,"Alexander Stadium, Birmingham (GBR)",2014-08-24,1158,two-miles,middlelong,female,senior,two-miles,track,563.52,GBR,28.0,2014
62,9:23.58,,Emily INFELD,1990-03-21,USA,7,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1182,two-miles,middlelong,female,senior,two-miles,track,563.58,USA,33.0,2024
63,9:24.71,,Courtney WAYMENT,1998-08-04,USA,8,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1178,two-miles,middlelong,female,senior,two-miles,track,564.71,USA,25.0,2024
64,9:24.89,,Margaret Wangari MURIUKI,1986-03-21,KEN,7,"Hayward Field, Eugene, OR (USA)",2014-05-31,1153,two-miles,middlelong,female,senior,two-miles,track,564.89,USA,28.0,2014
65,9:26.19,,Jenny SIMPSON,1986-08-23,USA,2,"Reggie Lewis Center, Boston, MA (USA) (i)",2014-02-08,1173,two-miles,middlelong,female,senior,two-miles,track,566.19,USA,27.0,2014
66,9:26.63,,Betsy SAINA,1988-06-30,KEN,8,"Hayward Field, Eugene, OR (USA)",2014-05-31,1148,two-miles,middlelong,female,senior,two-miles,track,566.63,USA,25.0,2014
67,9:26.87,,Emily LIPARI,1992-11-19,USA,4,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1171,two-miles,middlelong,female,senior,two-miles,track,566.87,USA,28.0,2021
68,9:26.95,,Helen SCHLACHTENHAUFEN,1995-03-14,USA,5,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1171,two-miles,middlelong,female,senior,two-miles,track,566.95,USA,25.0,2021
69,9:27.05,,Sentayehu EJIGU,1985-06-28,ETH,2,"Reggie Lewis Center, Boston, MA (USA) (i)",2015-02-07,1171,two-miles,middlelong,female,senior,two-miles,track,567.05,USA,29.0,2015
70,9:27.18,,Kathy BUTLER,1973-10-22,CAN,3,Cork City (IRL),1998-06-27,1146,two-miles,middlelong,female,senior,two-miles,track,567.18,IRL,24.0,1998
71,9:27.45,,Katrina COOGAN,1993-11-15,USA,6,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1169,two-miles,middlelong,female,senior,two-miles,track,567.45,USA,27.0,2021
72,9:28.15,,Lynn JENNINGS,1960-07-01,USA,1,"New York, NY (USA) (i)",1986-02-28,1167,two-miles,middlelong,female,senior,two-miles,track,568.15,USA,25.0,1986
73,9:28.29,,Cindy BREMSER,1953-05-05,USA,2,"New York, NY (USA) (i)",1986-02-28,1167,two-miles,middlelong,female,senior,two-miles,track,568.29,USA,32.0,1986
74,9:28.80,,Renata PLIŚ,1985-02-05,POL,8,"Alexander Stadium, Birmingham (GBR)",2014-08-24,1141,two-miles,middlelong,female,senior,two-miles,track,568.8,GBR,29.0,2014
75,9:29.03,,Buze DIRIBA,1994-02-09,ETH,3,"Reggie Lewis Center, Boston, MA (USA) (i)",2015-02-07,1164,two-miles,middlelong,female,senior,two-miles,track,569.03,USA,21.0,2015
76,9:29.17,,Ellinor PURRIER,1995-02-20,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1164,two-miles,middlelong,female,senior,two-miles,track,569.17,USA,24.0,2020
77,9:29.6h,,Zola BUDD,1966-05-26,GBR,,London (GBR),1985-06-09,1139,two-miles,middlelong,female,senior,two-miles,track,569.6,GBR,19.0,1985
78,9:30.39,,Clémence CALVIN,1990-05-17,FRA,9,"Alexander Stadium, Birmingham (GBR)",2014-08-24,1136,two-miles,middlelong,female,senior,two-miles,track,570.39,GBR,24.0,2014
79,9:30.69,,Amy-Eloise MARKOVC,1995-08-05,GBR,7,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1159,two-miles,middlelong,female,senior,two-miles,track,570.69,USA,25.0,2021
80,9:31.38,,Shelby HOULIHAN,1993-02-08,USA,1f2,"New York, NY (USA) (i)",2019-02-24,1157,two-miles,middlelong,female,senior,two-miles,track,571.38,USA,26.0,2019
81,9:31.41,,Gotytom GEBRESLASE,1995-01-15,ETH,4,"Reggie Lewis Center, Boston, MA (USA) (i)",2015-02-07,1157,two-miles,middlelong,female,senior,two-miles,track,571.41,USA,20.0,2015
82,9:31.68,,Lidia CHOJECKA,1977-01-25,POL,5,"National Indoor Arena, Birmingham (GBR) (i)",2010-02-20,1156,two-miles,middlelong,female,senior,two-miles,track,571.68,GBR,33.0,2010
83,9:31.7h,,Mary DECKER,1958-08-04,USA,1,"Los Angeles, CA (USA) (i)",1983-01-21,1156,two-miles,middlelong,female,senior,two-miles,track,571.7,USA,24.0,1983
84,9:31.89,,Rachel SCHNEIDER,1991-07-18,USA,2,"Des Moines, IA (USA)",2018-04-27,1131,two-miles,middlelong,female,senior,two-miles,track,571.89,USA,26.0,2018
85,9:31.98,,Dominique SCOTT,1992-06-24,RSA,2,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1155,two-miles,middlelong,female,senior,two-miles,track,571.98,USA,27.0,2020
86,9:32.00,,Joanne PAVEY,1973-09-20,GBR,1,"National Indoor Arena, Birmingham (GBR) (i)",2007-02-17,1155,two-miles,middlelong,female,senior,two-miles,track,572.0,GBR,33.0,2007
87,9:32.07,,Paula RADCLIFFE,1973-12-17,GBR,1,Loughborough (GBR),1999-05-23,1131,two-miles,middlelong,female,senior,two-miles,track,572.07,GBR,25.0,1999
88,9:32.56,,Taylor WERNER,1998-05-01,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",2024-03-02,1153,two-miles,middlelong,female,senior,two-miles,track,572.56,USA,25.0,2024
89,9:32.75,,Zakia Mrisho MOHAMED,1984-02-19,TAN,2,Praha (CZE) (i),2009-02-26,1152,two-miles,middlelong,female,senior,two-miles,track,572.75,CZE,25.0,2009
90,9:32.81,,Emma COBURN,1990-10-19,USA,3,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1152,two-miles,middlelong,female,senior,two-miles,track,572.81,USA,29.0,2020
91,9:32.82,,Brenda MARTINEZ,1987-09-08,USA,3,"Des Moines, IA (USA)",2018-04-27,1129,two-miles,middlelong,female,senior,two-miles,track,572.82,USA,30.0,2018
92,9:32.99,,Nadia BATTOCLETTI,2000-04-12,ITA,1,"Arena Civica Gianni Brera, Milano (ITA)",2022-04-23,1128,two-miles,middlelong,female,senior,two-miles,track,572.99,ITA,22.0,2022
93,9:33.2h,,Janice MERRILL,1956-06-18,USA,1,"New London, CT (USA) (i)",1982-12-07,1151,two-miles,middlelong,female,senior,two-miles,track,573.2,USA,26.0,1982
94,9:33.23,,Lidia CHOJECKA,1977-01-25,POL,3,Praha (CZE) (i),2009-02-26,1151,two-miles,middlelong,female,senior,two-miles,track,573.23,CZE,32.0,2009
95,9:33.47,,Maryam Yusuf JAMAL,1984-09-16,BRN,10,"Alexander Stadium, Birmingham (GBR)",2014-08-24,1126,two-miles,middlelong,female,senior,two-miles,track,573.47,GBR,29.0,2014
96,9:33.70,,Katie MACKEY,1987-11-12,USA,2f2,"New York, NY (USA) (i)",2019-02-24,1149,two-miles,middlelong,female,senior,two-miles,track,573.7,USA,31.0,2019
97,9:33.78,,Lisa DOBRISKEY,1983-12-23,GBR,2,"National Indoor Arena, Birmingham (GBR) (i)",2007-02-17,1149,two-miles,middlelong,female,senior,two-miles,track,573.78,GBR,23.0,2007
98,9:34.03,,Meseret DEFAR,1983-11-19,ETH,2,"Boston, MA (USA) (i)",2002-01-27,1148,two-miles,middlelong,female,senior,two-miles,track,574.03,USA,18.0,2002
99,9:34.27,,Ines BIBERNELL-OBST,1965-07-21,GDR,3,"New York, NY (USA) (i)",1986-02-28,1147,two-miles,middlelong,female,senior,two-miles,track,574.27,USA,20.0,1986
100,9:34.65,,Ellinor PURRIER,1995-02-20,USA,3f2,"New York, NY (USA) (i)",2019-02-24,1146,two-miles,middlelong,female,senior,two-miles,track,574.65,USA,24.0,2019
101,9:35.04,,Yuko KAWAKAMI,1975-08-01,JPN,4,Cork City (IRL),1998-06-27,1122,two-miles,middlelong,female,senior,two-miles,track,575.04,IRL,22.0,1998
102,9:35.05,,Jordan HASAY,1991-09-21,USA,9,"Hayward Field, Eugene, OR (USA)",2014-05-31,1122,two-miles,middlelong,female,senior,two-miles,track,575.05,USA,22.0,2014
103,9:35.29,,Jennifer RHINES,1974-07-01,USA,3,"Boston, MA (USA) (i)",2008-01-26,1144,two-miles,middlelong,female,senior,two-miles,track,575.29,USA,33.0,2008
104,9:35.30,,Abby NICHOLS,1997-01-31,USA,9,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1144,two-miles,middlelong,female,senior,two-miles,track,575.3,USA,27.0,2024
105,9:35.43,,Alicja KONIECZEK,1994-11-02,POL,10,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1144,two-miles,middlelong,female,senior,two-miles,track,575.43,USA,29.0,2024
106,9:35.66,,Amy RUDOLPH,1973-09-18,USA,3,"Boston, MA (USA) (i)",2002-01-27,1143,two-miles,middlelong,female,senior,two-miles,track,575.66,USA,28.0,2002
107,9:35.67,,Danielle JONES,1996-08-21,USA,10,"Hayward Field, Eugene, OR (USA)",2022-05-27,1120,two-miles,middlelong,female,senior,two-miles,track,575.67,USA,25.0,2022
108,9:35.83,,Barbara PARKER,1982-11-08,GBR,6,"National Indoor Arena, Birmingham (GBR) (i)",2010-02-20,1143,two-miles,middlelong,female,senior,two-miles,track,575.83,GBR,27.0,2010
109,9:35.89,,Deena KASTOR,1973-02-14,USA,1,"Walnut, CA (USA)",2002-04-19,1119,two-miles,middlelong,female,senior,two-miles,track,575.89,USA,29.0,2002
110,9:36.00,,Jordan HASAY,1991-09-21,USA,3,"Reggie Lewis Center, Boston, MA (USA) (i)",2014-02-08,1142,two-miles,middlelong,female,senior,two-miles,track,576.0,USA,22.0,2014
111,9:36.52,,Katrina COOGAN,1993-11-15,USA,4,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1140,two-miles,middlelong,female,senior,two-miles,track,576.52,USA,26.0,2020
112,9:36.70,,Roisin FLANAGAN,1997-05-02,IRL,11,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1140,two-miles,middlelong,female,senior,two-miles,track,576.7,USA,26.0,2024
113,9:36.79,,Jessica O'CONNELL,1989-02-10,CAN,5,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1139,two-miles,middlelong,female,senior,two-miles,track,576.79,USA,30.0,2020
114,9:36.85,,Yvonne MURRAY,1964-10-04,GBR,1,Cosford (GBR) (i),1987-03-15,1139,two-miles,middlelong,female,senior,two-miles,track,576.85,GBR,22.0,1987
115,9:36.89,,Renata PLIŚ,1985-02-05,POL,7,"National Indoor Arena, Birmingham (GBR) (i)",2010-02-20,1139,two-miles,middlelong,female,senior,two-miles,track,576.89,GBR,25.0,2010
116,9:37.03,,Joan HANSEN,1958-07-18,USA,1,"New York, NY (USA) (i)",1982-02-26,1139,two-miles,middlelong,female,senior,two-miles,track,577.03,USA,23.0,1982
117,9:37.04,,Megan WRIGHT,1982-01-27,CAN,2,"Carson, CA (USA)",2007-05-20,1115,two-miles,middlelong,female,senior,two-miles,track,577.04,USA,25.0,2007
118,9:37.41,,Dorcus EWOI,1996-10-02,KEN,2,"Armory Track&Field Center, New York, NY (USA) (i)",2024-03-02,1137,two-miles,middlelong,female,senior,two-miles,track,577.41,USA,27.0,2024
119,9:37.64,,Brenda WEBB,1954-05-30,USA,2,"New York, NY (USA) (i)",1982-02-26,1137,two-miles,middlelong,female,senior,two-miles,track,577.64,USA,27.0,1982
120,9:37.65,,Margaret GROOS,1959-09-27,USA,3,"New York, NY (USA) (i)",1982-02-26,1137,two-miles,middlelong,female,senior,two-miles,track,577.65,USA,22.0,1982
121,9:37.75,,Adrienne HERZOG,1985-09-30,NED,8,"National Indoor Arena, Birmingham (GBR) (i)",2010-02-20,1136,two-miles,middlelong,female,senior,two-miles,track,577.75,GBR,24.0,2010
122,9:37.86,,Stephanie GARCIA,1988-05-03,USA,4,"Des Moines, IA (USA)",2018-04-27,1113,two-miles,middlelong,female,senior,two-miles,track,577.86,USA,30.0,2018
123,9:37.97,,Sheila REID,1989-08-02,CAN,2,"Reggie Lewis Center, Boston, MA (USA) (i)",2013-02-02,1136,two-miles,middlelong,female,senior,two-miles,track,577.97,USA,23.0,2013
124,9:38.06,,Cheri GODDARD-KENAH,1970-12-26,USA,4,"Boston, MA (USA) (i)",2002-01-27,1135,two-miles,middlelong,female,senior,two-miles,track,578.06,USA,31.0,2002
125,9:38.1h,,Francie LARRIEU-SMITH,1952-11-23,USA,1,"New York, NY (USA) (i)",1981-02-27,1135,two-miles,middlelong,female,senior,two-miles,track,578.1,USA,28.0,1981
126,9:38.28,,Jordan HASAY,1991-09-21,USA,1,"New York, NY (USA) (i)",2015-01-31,1135,two-miles,middlelong,female,senior,two-miles,track,578.28,USA,23.0,2015
127,9:38.3h,,Margaret GROOS,1959-09-27,USA,2,"New York, NY (USA) (i)",1981-02-27,1135,two-miles,middlelong,female,senior,two-miles,track,578.3,USA,21.0,1981
128,9:38.39,,Helen CLITHEROE,1974-01-02,GBR,6,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,1111,two-miles,middlelong,female,senior,two-miles,track,578.39,BEL,33.0,2007
129,9:38.44,,Fatima AOUAM,1959-12-16,MAR,1,Padova (ITA),1987-09-13,1111,two-miles,middlelong,female,senior,two-miles,track,578.44,ITA,27.0,1987
130,9:38.68,,Mary CAIN,1996-05-03,USA,3,"Reggie Lewis Center, Boston, MA (USA) (i)",2013-02-02,1133,two-miles,middlelong,female,senior,two-miles,track,578.68,USA,16.0,2013
131,9:38.7h,,Janice MERRILL,1956-06-18,USA,1,"New London, CT (USA) (i)",1978-12-06,1133,two-miles,middlelong,female,senior,two-miles,track,578.7,USA,22.0,1978
132,9:38.78,,Nicole SIFUENTES,1986-06-30,CAN,4,"Reggie Lewis Center, Boston, MA (USA) (i)",2013-02-02,1133,two-miles,middlelong,female,senior,two-miles,track,578.78,USA,26.0,2013
133,9:38.92,,Una ENGLISH,1970-08-14,IRL,5,Cork City (IRL),1998-06-27,1110,two-miles,middlelong,female,senior,two-miles,track,578.92,IRL,27.0,1998
134,9:39.11,,Stephanie GARCIA,1988-05-03,USA,6,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1132,two-miles,middlelong,female,senior,two-miles,track,579.11,USA,31.0,2020
135,9:39.38,,Nicole TULLY,1986-10-30,USA,2,"New York, NY (USA) (i)",2015-01-31,1131,two-miles,middlelong,female,senior,two-miles,track,579.38,USA,28.0,2015
136,9:39.4h,,Francie LARRIEU-SMITH,1952-11-23,USA,1,"San Diego, CA (USA) (i)",1974-02-17,1131,two-miles,middlelong,female,senior,two-miles,track,579.4,USA,21.0,1974
137,9:39.46,,Buze DIRIBA,1994-02-09,ETH,3,"New York, NY (USA) (i)",2015-01-31,1131,two-miles,middlelong,female,senior,two-miles,track,579.46,USA,20.0,2015
138,9:39.48,,Tara ERDMANN,1989-06-14,USA,5,"Reggie Lewis Center, Boston, MA (USA) (i)",2013-02-02,1131,two-miles,middlelong,female,senior,two-miles,track,579.48,USA,23.0,2013
139,9:39.61,,Marielle HALL,1992-01-28,USA,4,"New York, NY (USA) (i)",2015-01-31,1131,two-miles,middlelong,female,senior,two-miles,track,579.61,USA,23.0,2015
