rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
28,4:13:56,,Mirna ORTÍZ,1987-02-28,GUA,1.0,Ciudad de Guatemala (GUA),2019-02-24,1158,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15236.0,GUA,32.0,2019
29,4:13:57,,Inês HENRIQUES,1980-05-01,POR,3.0,Alytus (LTU),2019-05-19,1158,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15237.0,LTU,39.0,2019
30,4:14:25,,Mária KATERINKA CZAKOVÁ,1988-10-02,SVK,1.0,Dudince (SVK),2018-03-24,1155,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15265.0,SVK,29.0,2018
31,4:14:28,,Johana ORDÓŇEZ,1987-12-12,ECU,6.0,Taicang (CHN),2018-05-05,1155,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15268.0,CHN,30.0,2018
32,4:14:31,,Pengqin JIANG,1995-09-05,CHN,4.0,Huangshan (CHN),2019-03-09,1154,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15271.0,CHN,23.0,2019
33,4:14:38,,Monica SVENSSON,1978-12-26,SWE,1.0,Scanzorosciate (ITA),2009-10-18,1154,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15278.0,ITA,30.0,2009
34,4:14:47,,Maocuo LI,1992-10-20,CHN,7.0,Taicang (CHN),2018-05-05,1153,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15287.0,CHN,25.0,2018
35,4:14:49,,Tiantian BAI,1998-08-14,CHN,5.0,Huangshan (CHN),2019-03-09,1153,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15289.0,CHN,20.0,2019
36,4:15:21,,Mirna ORTÍZ,1987-02-28,GUA,2.0,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-11,1149,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15321.0,PER,32.0,2019
37,4:15:22,,Júlia TAKÁCS,1989-06-29,ESP,2.0,"Olympiastadion, Berlin (GER)",2018-08-07,1149,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15322.0,GER,29.0,2018
38,4:15:33,,Yingliu WANG,1992-05-01,CHN,6.0,Huangshan (CHN),2019-03-09,1148,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15333.0,CHN,26.0,2019
39,4:15:42,,Mayra PÉREZ,1988-12-20,GUA,1.0,"Owego, NY (USA)",2017-09-09,1147,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15342.0,USA,28.0,2017
40,4:15:46,,Mar JUÁREZ,1993-09-27,ESP,1.0,Torrevieja (ESP),2020-02-16,1147,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15346.0,ESP,26.0,2020
41,4:15:50,,Valentyna MYRONCHUK,1994-08-10,UKR,4.0,Alytus (LTU),2019-05-19,1147,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15350.0,LTU,24.0,2019
42,4:15:51,,Maocuo LI,1992-10-20,CHN,2.0,Xi'an (CHN),2018-09-08,1147,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15351.0,CHN,25.0,2018
43,4:16:27,,Jolanta DUKURE,1979-09-20,LAT,1.0,Paralepa (EST),2006-09-09,1143,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15387.0,EST,26.0,2006
44,4:16:33,,Mária KATERINKA CZAKOVÁ,1988-10-02,SVK,1.0,Dudince (SVK),2019-03-23,1143,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15393.0,SVK,30.0,2019
45,4:16:37,,Júlia TAKÁCS,1989-06-29,ESP,8.0,Taicang (CHN),2018-05-05,1142,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15397.0,CHN,28.0,2018
46,4:16:39,,Nastassia YATSEVICH,1985-01-18,BLR,5.0,Alytus (LTU),2019-05-19,1142,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15399.0,LTU,34.0,2019
47,4:16:54,,Paola PÉREZ,1989-12-21,ECU,3.0,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-11,1141,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15414.0,PER,29.0,2019
48,4:17:07,,Olena SOBCHUK,1995-11-23,UKR,6.0,Alytus (LTU),2019-05-19,1139,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15427.0,LTU,23.0,2019
49,4:17:29,,Monica SVENSSON,1978-12-26,SWE,1.0,Scanzorosciate (ITA),2006-10-15,1137,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15449.0,ITA,27.0,2006
49,4:17:29,,Nadzeya DARAZHUK,1990-01-23,BLR,7.0,Alytus (LTU),2019-05-19,1137,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15449.0,LTU,29.0,2019
51,4:18:00,,Nastassia YATSEVICH,1985-01-18,BLR,9.0,Taicang (CHN),2018-05-05,1134,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15480.0,CHN,33.0,2018
52,4:18:26,,Anastasiya KALASHNIKOVA,1997-06-29,RUS,3.0,Voronovo (RUS),2020-09-05,1132,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15506.0,RUS,23.0,2020
53,4:18:31,,Nadzeya DARAZHUK,1990-01-23,BLR,10.0,Taicang (CHN),2018-05-05,1131,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15511.0,CHN,28.0,2018
54,4:18:50,,Valentyna MYRONCHUK,1994-08-10,UKR,1.0,Ivano-Frankivsk (UKR),2018-10-20,1130,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15530.0,UKR,24.0,2018
55,4:18:53,,Yelena GINKO,1976-07-30,BLR,1.0,Scanzorosciate (ITA),2008-10-20,1129,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15533.0,ITA,32.0,2008
56,4:18:56,,Ainhoa PINEDO,1983-02-17,ESP,2.0,Burjassot (ESP),2018-02-25,1129,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15536.0,ESP,35.0,2018
57,4:19:04,,Magaly Beatriz BONILLA,1992-02-08,ECU,11.0,Taicang (CHN),2018-05-05,1128,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15544.0,CHN,26.0,2018
58,4:19:13,,Yelena GINKO,1976-07-30,BLR,1.0,Scanzorosciate (ITA),2002-10-27,1127,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15553.0,ITA,26.0,2002
59,4:19:34,,Rui LIANG,1994-06-18,CHN,7.0,Huangshan (CHN),2019-03-09,1125,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15574.0,CHN,24.0,2019
60,4:19:37,,Kristina LYUBUSHKINA,1995-09-19,RUS,2.0,Cheboksary (RUS),2021-05-29,1125,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15577.0,RUS,25.0,2021
61,4:19:43,,Magaly Beatriz BONILLA,1992-02-08,ECU,1.0,Sucúa (ECU),2018-03-10,1125,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15583.0,ECU,26.0,2018
62,4:19:56,,Masumi FUCHISE,1986-09-02,JPN,1.0,Wajima (JPN),2019-04-14,1123,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15596.0,JPN,32.0,2019
63,4:19:57,,Khrystyna YUDKINA,1984-12-04,UKR,8.0,Alytus (LTU),2019-05-19,1123,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15597.0,LTU,34.0,2019
64,4:20:17,,Ivana RENIĆ,1996-08-21,CRO,2.0,Dudince (SVK),2019-03-23,1121,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15617.0,SVK,22.0,2019
65,4:20:36,,Erika Jazmine MORALES,1986-10-12,MEX,1.0,"Hauppauge, NY (USA)",2018-10-21,1120,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15636.0,USA,32.0,2018
66,4:20:46,,Khrystyna YUDKINA,1984-12-04,UKR,3.0,"Olympiastadion, Berlin (GER)",2018-08-07,1119,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15646.0,GER,33.0,2018
67,4:20:49,,Shuqing YANG,1996-08-30,CHN,3.0,"Olympic Stadium, London (GBR)",2017-08-13,1118,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15649.0,GBR,20.0,2017
68,4:21:07,,Ainhoa PINEDO,1983-02-17,ESP,9.0,Alytus (LTU),2019-05-19,1117,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15667.0,LTU,36.0,2019
69,4:21:51,,Katie BURNETT,1988-10-07,USA,4.0,"Olympic Stadium, London (GBR)",2017-08-13,1112,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15711.0,GBR,28.0,2017
70,4:22:15,,Khrystyna YUDKINA,1984-12-04,UKR,12.0,Taicang (CHN),2018-05-05,1110,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15735.0,CHN,33.0,2018
71,4:22:20,,Monica SVENSSON,1978-12-26,SWE,2.0,Scanzorosciate (ITA),2008-10-20,1110,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15740.0,ITA,29.0,2008
72,4:22:22,,Hang YIN,1997-02-07,CHN,1.0,Huangshan (CHN),2017-03-05,1110,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15742.0,CHN,20.0,2017
73,4:22:23,,Nadezhda MOKEYEVA,1996-01-10,RUS,3.0,Cheboksary (RUS),2019-06-15,1109,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15743.0,RUS,23.0,2019
74,4:22:24,,Kristina LYUBUSHKINA,1995-09-19,RUS,4.0,Voronovo (RUS),2020-09-05,1109,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15744.0,RUS,24.0,2020
75,4:22:36,,Aleksandra BUSHKOVA,1997-01-13,RUS,2.0,Cheboksary (RUS),2018-06-09,1108,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15756.0,RUS,21.0,2018
76,4:22:46,,Viviane LYRA,1993-07-29,BRA,4.0,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-11,1107,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15766.0,PER,26.0,2019
77,4:22:47,,Meijiao CHI,1996-06-28,CHN,8.0,Huangshan (CHN),2019-03-09,1107,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15767.0,CHN,22.0,2019
78,4:22:57,,Evelyn INGA,1998-04-16,PER,1.0,Lázaro Cárdenas (MEX),2019-04-21,1106,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15777.0,MEX,21.0,2019
79,4:23:26,,Rui LIANG,1994-06-18,CHN,1.0,"Corniche, Doha (QAT)",2019-09-28,1104,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15806.0,QAT,25.0,2019
80,4:24:08,,Vasylyna VІTOVSHCHYK,1990-04-30,UKR,13.0,Taicang (CHN),2018-05-05,1100,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15848.0,CHN,28.0,2018
81,4:24:35,,Mar JUÁREZ,1993-09-27,ESP,10.0,Alytus (LTU),2019-05-19,1097,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15875.0,LTU,25.0,2019
82,4:24:49,,Johana ORDÓŇEZ,1987-12-12,ECU,2.0,Lázaro Cárdenas (MEX),2019-04-21,1096,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15889.0,MEX,31.0,2019
83,4:24:59,,Mária KATERINKA CZAKOVÁ,1988-10-02,SVK,4.0,"Olympiastadion, Berlin (GER)",2018-08-07,1095,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15899.0,GER,29.0,2018
84,4:25:04,,Tiantian BAI,1998-08-14,CHN,1.0,Leshan (CHN),2019-09-07,1094,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15904.0,CHN,21.0,2019
85,4:25:22,,Brigita VIRBALYTĖ-DIMSIENĖ,1985-02-01,LTU,1.0,Villa di Serio (ITA),2010-10-17,1093,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15922.0,ITA,25.0,2010
86,4:25:32,,Aleksandra BUSHKOVA,1997-01-13,RUS,5.0,Voronovo (RUS),2020-09-05,1092,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15932.0,RUS,23.0,2020
87,4:26:10,,Mariavittoria BECCHETTI,1994-12-12,ITA,11.0,Alytus (LTU),2019-05-19,1088,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15970.0,LTU,24.0,2019
88,4:26:36,,Katie BURNETT,1988-10-07,USA,1.0,"Santee, CA (USA)",2017-01-28,1086,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,15996.0,USA,28.0,2017
89,4:26:40,,Maocuo LI,1992-10-20,CHN,2.0,"Corniche, Doha (QAT)",2019-09-28,1085,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16000.0,QAT,26.0,2019
90,4:26:42,,Yumin CHEN,1997-02-28,CHN,9.0,Huangshan (CHN),2019-03-09,1085,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16002.0,CHN,22.0,2019
91,4:27:03,,Ainhoa PINEDO,1983-02-17,ESP,5.0,"Olympiastadion, Berlin (GER)",2018-08-07,1083,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16023.0,GER,35.0,2018
92,4:27:13,,Olga SHARGINA,1996-07-24,RUS,3.0,Cheboksary (RUS),2018-06-09,1082,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16033.0,RUS,21.0,2018
93,4:27:14,,Mara RIBEIRO,1995-05-11,POR,12.0,Alytus (LTU),2019-05-19,1082,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16034.0,LTU,24.0,2019
94,4:27:24,,Shuqing YANG,1996-08-30,CHN,2.0,Huangshan (CHN),2017-03-05,1081,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16044.0,CHN,20.0,2017
95,4:27:38,,Nicole COLOMBI,1995-12-29,ITA,1.0,Gioiosa Marea (ITA),2019-01-27,1080,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16058.0,ITA,23.0,2019
96,4:27:50,,Hang YIN,1997-02-07,CHN,2.0,Leshan (CHN),2019-09-07,1079,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16070.0,CHN,22.0,2019
97,4:27:51,,Yuki YOSHIZUMI,1996-01-07,JPN,1.0,Takahata (JPN),2019-10-27,1079,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16071.0,JPN,23.0,2019
98,4:28:13,,Evangelia XYNOU,1981-11-22,GRE,2.0,Scanzorosciate (ITA),2004-10-17,1077,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16093.0,ITA,22.0,2004
99,4:28:30,,Mayra PÉREZ,1988-12-20,GUA,14.0,Taicang (CHN),2018-05-05,1075,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16110.0,CHN,29.0,2018
100,4:28:49,,Alina TSVILII,1994-09-18,UKR,15.0,Taicang (CHN),2018-05-05,1073,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16129.0,CHN,23.0,2018
101,4:28:52,,Claire TALLENT,1981-07-06,AUS,1.0,Melbourne (AUS),2018-12-02,1073,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16132.0,AUS,37.0,2018
101,4:28:52,,Kristina LYUBUSHKINA,1995-09-19,RUS,4.0,Cheboksary (RUS),2019-06-15,1073,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16132.0,RUS,23.0,2019
103,4:28:53,,Neringa AIDIETYTĖ,1983-06-05,LTU,1.0,Ivano-Frankivsk (UKR),2006-10-01,1073,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16133.0,UKR,23.0,2006
104,4:28:58,,Johana ORDÓŇEZ,1987-12-12,ECU,2.0,Sucúa (ECU),2018-03-10,1073,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16138.0,ECU,30.0,2018
104,4:28:58,,Mar JUÁREZ,1993-09-27,ESP,6.0,"Olympiastadion, Berlin (GER)",2018-08-07,1073,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16138.0,GER,24.0,2018
106,4:29:13,,Eleonora Anna GIORGI,1989-09-14,ITA,3.0,"Corniche, Doha (QAT)",2019-09-28,1071,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16153.0,QAT,30.0,2019
107,4:29:15,,Angeliki MAKRI,1978-09-25,GRE,13.0,Alytus (LTU),2019-05-19,1071,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16155.0,LTU,40.0,2019
108,4:29:25,,Tiia KUIKKA,1994-11-30,FIN,14.0,Alytus (LTU),2019-05-19,1070,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16165.0,LTU,24.0,2019
109,4:29:33,,Erin TAYLOR TALCOTT,1978-05-21,USA,2.0,"Santee, CA (USA)",2017-01-28,1069,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16173.0,USA,38.0,2017
109,4:29:33,,Elianay PEREIRA,1984-05-11,BRA,5.0,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-11,1069,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16173.0,PER,35.0,2019
111,4:29:37,,Anastasiya KALASHNIKOVA,1997-06-29,RUS,3.0,Cheboksary (RUS),2021-05-29,1069,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16177.0,RUS,23.0,2021
112,4:29:45,,Serena SONODA,1996-09-10,JPN,1.0,Takahata (JPN),2018-10-28,1068,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16185.0,JPN,22.0,2018
113,4:29:56,,Natalia BRUNIKO,1973-02-23,ITA,2.0,Scanzorosciate (ITA),2002-10-27,1067,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16196.0,ITA,29.0,2002
114,4:30:02,,Ainhoa PINEDO,1983-02-17,ESP,16.0,Taicang (CHN),2018-05-05,1067,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16202.0,CHN,35.0,2018
115,4:30:09,,Kristina IVANOVA,1998-04-14,RUS,5.0,Cheboksary (RUS),2019-06-15,1066,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16209.0,RUS,21.0,2019
116,4:30:17,,Federica CURIAZZI,1992-08-14,ITA,15.0,Alytus (LTU),2019-05-19,1065,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16217.0,LTU,26.0,2019
117,4:30:30,,Mar JUÁREZ,1993-09-27,ESP,17.0,Taicang (CHN),2018-05-05,1064,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16230.0,CHN,24.0,2018
118,4:30:38,,Aleksandra BUSHKOVA,1997-01-13,RUS,6.0,Cheboksary (RUS),2019-06-15,1063,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16238.0,RUS,22.0,2019
119,4:30:43,,Dušica TOPIĆ,1982-01-11,SRB,7.0,"Olympiastadion, Berlin (GER)",2018-08-07,1063,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16243.0,GER,36.0,2018
120,4:30:52,,Mayra PÉREZ,1988-12-20,GUA,6.0,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-11,1062,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16252.0,PER,30.0,2019
121,4:30:59,,Jolanta DUKURE,1979-09-20,LAT,2.0,Scanzorosciate (ITA),2009-10-18,1061,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16259.0,ITA,30.0,2009
122,4:31:19,,Agnieszka ELLWARD,1989-03-26,POL,16.0,Alytus (LTU),2019-05-19,1060,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16279.0,LTU,30.0,2019
123,4:31:33,,Jocy CABALLERO,1993-02-02,PER,7.0,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-11,1058,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16293.0,PER,26.0,2019
124,4:31:41,,Mariavittoria BECCHETTI,1994-12-12,ITA,8.0,"Olympiastadion, Berlin (GER)",2018-08-07,1058,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16301.0,GER,23.0,2018
125,4:31:48,,Yafei ZHAO,1999-07-10,CHN,10.0,Huangshan (CHN),2019-03-09,1057,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16308.0,CHN,19.0,2019
126,4:31:52,,Serena SONODA,1996-09-10,JPN,1.0,Wajima (JPN),2018-04-15,1057,50-kilometres-race-walk,race-walks,female,senior,50-kilometres-race-walk,track,16312.0,JPN,21.0,2018
